ISU GP Internationaux de France de Patinage 2017,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Performance  1.60 8.75 8.50 8.75 9.00 8.25,8.75 8.25,,8.75 8.50,8.61,
Composition  1.60 8.25 8.50 8.50 9.00 8.00,8.75 8.00,,8.50 8.50,8.43,
Interpretation of the Music  1.60 8.25 8.75 8.75 9.00 8.00,8.75 8.00,,8.00 8.50,8.43,
Judges Total Program Component Score (factored),,,,67.21,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Internationaux de France de Patinage 2017,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
3 Elizabet TURSYNBAEVA KAZ  8  138.69,73.21,,65.48,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5 InfoJ6",J7,,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Lo  5.10  0.90 1 1 1 1 2,1 1,,2 2,6.00,
2 3Lz  6.00  0.90 2 1 2 1 1,1 1,,1 2,6.90,
3 3F  5.30  1.00 1 0 2 1 2,2 1,,2 1,6.30,
4 FCSp4  3.20  0.79 1 0 2 1 2,1 2,,2 2,3.99,
5 ChSq1  2.00  1.30 2 1 1 2 2,2 2,,2 2,3.30,
6 3S  4.84 x  1.00 2 1 1 2 1,2 1,,1 2,5.84,
7 2A+3T+2T  9.79 x  1.20 1 1 2 1 2,2 2,,2 3,10.99,
8 2A+3T  8.36 x  1.10 1 1 2 2 1,2 2,,1 2,9.46,
9 3S+2T  6.27 x  0.80 1 1 2 1 1,2 1,,1 1,7.07,
10 StSq4  3.90  1.10 2 1 1 1 1,2 2,,2 2,5.00,
11 CCoSp3  3.00  0.86 2 1 2 2 1,2 2,,1 2,3.86,
12 FCCoSp4  3.50  1.00 2 1 3 1 2,2 2,,2 3,4.50,
61.26,,,,73.21,
Program Components Factor,,,,,
Skating Skills  1.60 7.75 8.25 7.75 8.25 7.75,8.75 8.25,,8.50 8.50,8.18,
Transitions  1.60 7.75 8.00 7.25 8.00 7.50,8.50 7.75,,7.75 8.00,7.82,
Performance  1.60 8.50 8.50 8.00 8.25 7.50,9.00 8.25,,8.50 8.75,8.39,
Composition  1.60 8.25 8.00 7.75 8.50 7.50,8.75 8.00,,8.75 8.75,8.29,
Interpretation of the Music  1.60 8.00 8.50 8.25 8.25 8.00,9.00 8.25,,7.75 8.50,8.25,
Judges Total Program Component Score (factored),,,,65.48,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
4 Kaetlyn OSMOND CAN  11  137.72,68.42,,70.30,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3F+3T  9.60  1.80 3 2 3 2 3,3 2,,3 2,11.40,
2 2A+3T  7.60 -0.60 -1 -1 1 -1 -1,0 -1,,-1 -1,7.00,
3 3Lz  6.00  1.20 2 2 2 1 2,2 1,,3 1,7.20,
4 FCCoSp4  3.50  1.00 2 2 2 2 3,2 2,,2 2,4.50,
5 LSp3  2.40  0.86 2 2 2 1 2,1 2,,2 1,3.26,
6 3Lo  5.61 x -2.00 -3 -3 -2 -3 -3,-2 -3,,-3 -3,3.61,
7 3F  5.83 x  1.50 2 3 2 2 3,2 2,,2 1,7.33,
8 3S+2T+2Lo  8.25 x  1.30 2 2 2 1 2,2 2,,2 1,9.55,
9 StSq4  3.90  1.40 3 2 2 2 2,2 2,,2 2,5.30,
10 ChSq1  2.00  1.60 3 3 3 2 2,2 2,,2 2,3.60,
11 1A  1.21 x  0.17 1 1 0 1 0,2 1,,1 1,1.38,
12 CCoSp4  3.50  0.79 2 3 2 1 2,1 2,,1 1,4.29,
59.40,,,,68.42,
Program Components Factor,,,,,
Skating Skills  1.60 9.00 9.00 9.00 8.75 9.00,8.25 9.00,,8.75 8.50,8.86,
Transitions  1.60 8.75 8.75 8.75 8.50 8.75,8.50 8.50,,8.25 8.00,8.57,
Performance  1.60 8.75 8.75 9.00 8.25 9.00,8.50 8.75,,8.00 8.75,8.68,
Composition  1.60 9.00 9.00 9.00 8.75 9.00,9.00 8.75,,8.50 8.50,8.86,
Interpretation of the Music  1.60 9.25 9.25 9.25 8.25 9.50,8.75 8.75,,8.75 8.75,8.96,
Judges Total Program Component Score (factored),,,,70.30,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Internationaux de France de Patinage 2017,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
5 Mai MIHARA JPN  6  137.55,73.45,,64.10,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5 InfoJ6",J7,,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Lz+3T  10.30  1.20 2 1 2 1 2,1 2,,2 2,11.50,
2 ChSq1  2.00  1.10 2 1 2 1 1,1 2,,2 2,3.10,
3 2A  3.30  0.86 1 1 2 1 2,2 2,,2 2,4.16,
4 CCoSp3  3.00  0.64 1 0 2 1 1,1 2,,1 2,3.64,
5 FSSp4  3.00  0.57 1 0 1 1 1,1 2,,2 1,3.57,
6 3F  5.83 x  1.10 2 0 2 1 1,1 2,,2 2,6.93,
7 2A  3.63 x  0.36 0 1 1 0 0,1 1,,1 1,3.99,
8 3Lo+2T+2Lo  9.02 x  0.20 -1 0 0 0 0,1 1,,0 1,9.22,
9 3Lz+3T  11.33 x  0.70 1 0 2 1 1,0 2,,1 1,12.03,
10 3S  4.84 x  0.60 1 0 1 1 0,2 2,,1 0,5.44,
11 StSq4  3.90  1.40 2 1 3 2 2,2 2,,2 2,5.30,
12 FCCoSp4  3.50  1.07 3 1 3 1 2,2 3,,2 2,4.57,
63.65,,,,73.45,
Program Components Factor,,,,,
Skating Skills  1.60 8.00 7.75 8.50 8.25 9.00,7.75 8.50,,8.00 8.00,8.14,
Transitions  1.60 7.25 7.50 8.00 7.50 8.25,7.75 8.00,,7.50 7.00,7.64,
Performance  1.60 8.25 8.00 8.50 7.75 8.75,8.25 8.50,,8.25 8.00,8.25,
Composition  1.60 7.75 7.75 8.25 8.00 8.50,8.00 8.50,,7.75 7.75,8.00,
Interpretation of the Music  1.60 7.75 8.00 8.75 8.00 8.25,8.25 8.25,,7.75 7.75,8.04,
Judges Total Program Component Score (factored),,,,64.10,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
6 Yuna SHIRAIWA JPN  9  127.13,64.86,,63.27,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Lz+3T  10.30  0.80 2 0 1 1 2,1 1,,1 1,11.10,
2 2A  3.30  0.57 1 1 1 1 1,2 2,,1 0,3.87,
3 FSSp4  3.00  0.64 2 0 1 1 1,1 2,,2 1,3.64,
4 StSq3  3.30  0.71 2 1 1 1 2,2 2,,1 1,4.01,
5 3Lz+3T+2T  12.76 x  0.70 1 1 1 1 1,2 1,,1 1,13.46,
6 3S  4.84 x  1.00 2 1 2 1 2,1 1,,1 2,5.84,
7 CCoSp4  3.50  0.79 2 1 2 1 2,1 2,,1 2,4.29,
8 ChSq1  2.00  0.40 0 0 1 1 0,1 1,,0 1,2.40,
9 3F !  5.83 x -0.20 1 0 0 -1 -1,0 0,,0 -1,5.63,
10 2A+2T  5.06 x  0.43 1 0 1 0 1,1 1,,1 1,5.49,
11 LSp4  2.70  0.57 2 0 2 1 1,1 1,,0 2,3.27,
12 3Lo< <  3.96 x -2.10 -3 -3 -3 -3 -3,-2 -3,,-3 -3,1.86,
60.55,,,,64.86,
Program Components Factor,,,,,
Skating Skills  1.60 8.00 8.00 7.75 8.00 8.25,8.00 8.00,,7.75 7.75,7.93,
Transitions  1.60 7.75 7.75 7.50 7.50 7.75,8.00 7.50,,7.50 7.00,7.61,
Performance  1.60 8.25 8.00 8.25 7.75 7.50,8.25 8.00,,7.75 8.50,8.04,
Composition  1.60 8.25 8.25 8.00 7.75 7.75,8.25 8.00,,8.00 7.75,8.00,
Interpretation of the Music  1.60 8.25 8.25 8.25 7.50 7.75,8.25 7.75,,7.75 7.75,7.96,
Judges Total Program Component Score (factored),,,,63.27,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
ISU GP Internationaux de France de Patinage 2017,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
7 Nicole SCHOTT GER  1  116.85,60.12,,56.73,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5 InfoJ6",J7,,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3F  5.30  0.50 1 0 1 0 1,0 1,,1 1,5.80,
2 3T+3T  8.60  0.60 1 1 2 0 1,0 1,,2 0,9.20,
3 3F+2T  6.60  0.70 1 0 1 1 1,1 1,,1 1,7.30,
4 3S+2T+2Lo  7.50  0.00 0 0 0 0 0,-1 0,,0 0,7.50,
5 3Lo  5.10  0.30 1 0 1 0 0,0 0,,1 1,5.40,
6 FCSp4  3.20  0.36 1 0 2 0 1,0 1,,1 1,3.56,
7 StSq3  3.30  0.57 2 1 2 1 1,0 1,,1 1,3.87,
8 2A  3.63 x  0.50 1 1 1 1 1,0 1,,1 1,4.13,
9 2A  3.63 x  0.36 1 1 1 0 0,0 1,,1 1,3.99,
10 LSp4  2.70  0.36 1 1 1 1 0,0 1,,0 1,3.06,
11 ChSq1  2.00  0.60 0 1 1 1 0,1 1,,1 1,2.60,
12 CCoSp4  3.50  0.21 0 0 1 0 1,0 0,,1 1,3.71,
55.06,,,,60.12,
Program Components Factor,,,,,
Skating Skills  1.60 7.25 7.25 6.75 7.25 6.75,6.75 7.00,,7.25 7.00,7.04,
Transitions  1.60 7.25 7.00 7.00 6.75 6.25,6.75 6.75,,7.25 6.75,6.89,
Performance  1.60 7.50 7.50 7.00 7.25 6.75,7.00 7.25,,7.50 7.25,7.25,
Composition  1.60 7.25 7.25 7.00 7.00 6.25,6.75 7.00,,7.25 7.25,7.07,
Interpretation of the Music  1.60 7.50 7.50 7.25 6.75 7.00,7.00 7.00,,7.50 7.25,7.21,
Judges Total Program Component Score (factored),,,,56.73,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
8 Elizaveta TUKTAMYSHEVA RUS  2  114.62,57.23,,58.39,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3A  8.50 -3.00 -3 -3 -3 -3 -3,-3 -3,,-3 -3,5.50,
2 2Lz+2T+2Lo  5.20  0.04 0 0 0 0 0,0 0,,1 1,5.24,
3 3F  5.30  0.00 1 0 0 0 0,0 0,,0 0,5.30,
4 FSSp3  2.60  0.29 1 0 0 1 1,0 0,,1 1,2.89,
5 LSp2  1.90  0.36 1 1 0 1 1,0 1,,0 1,2.26,
6 3T+2T  5.60  0.90 2 0 2 1 1,0 1,,2 2,6.50,
7 3Lz  6.60 x -0.80 -2 -1 0 0 -2,-1 -2,,-1 -1,5.80,
8 3Lo  5.61 x  0.00 1 0 0 0 0,0 0,,-1 0,5.61,
9 StSq2  2.60  0.64 1 1 1 1 2,1 2,,1 2,3.24,
10 3S+2A+SEQ  6.78 x  1.00 1 1 1 1 2,1 2,,2 2,7.78,
11 ChSq1  2.00  0.90 1 1 2 1 2,1 1,,2 1,2.90,
12 CCoSp4  3.50  0.71 2 0 2 1 2,1 1,,1 2,4.21,
56.19,,,,57.23,
Program Components Factor,,,,,
Skating Skills  1.60 7.50 7.50 7.75 7.50 8.00,7.00 7.25,,7.75 8.00,7.61,
Transitions  1.60 6.50 6.50 7.00 7.00 7.50,7.00 6.75,,6.75 7.25,6.89,
Performance  1.60 7.50 7.00 7.50 7.50 7.75,7.25 7.00,,7.25 7.75,7.39,
Composition  1.60 7.25 7.00 7.25 7.50 7.75,7.00 7.25,,7.00 7.75,7.29,
Interpretation of the Music  1.60 7.25 7.25 7.50 7.25 8.50,7.25 7.25,,7.00 7.50,7.32,
Judges Total Program Component Score (factored),,,,58.39,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Internationaux de France de Patinage 2017,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
9 Mae Berenice MEITE FRA  4  112.44,56.09,,56.35,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5 InfoJ6",J7,,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 2A  3.30  0.57 1 1 1 2 1,1 1,,2 1,3.87,
2 3F+3T  9.60  0.20 0 0 1 0 0,0 0,,1 1,9.80,
3 3Lz+2T  7.30  0.60 1 0 1 1 0,1 1,,1 1,7.90,
4 FCSp3  2.80  0.50 1 1 1 1 1,0 1,,1 1,3.30,
5 StSq3  3.30  0.29 1 0 1 0 1,0 0,,1 1,3.59,
6 3Lo  5.61 x  0.20 1 0 1 0 0,0 0,,1 0,5.81,
7 2A+3T  8.36 x  0.40 0 0 2 1 0,1 0,,1 1,8.76,
8 1Lz  0.66 x -0.07 -1 -1 0 -1 -1,0 -1,,-1 0,0.59,
9 3S  4.84 x -0.60 -1 -1 0 -1 -1,0 -1,,-1 -1,4.24,
10 ChSq1  2.00  0.40 0 0 1 0 0,1 1,,1 1,2.40,
11 CCoSp3  3.00  0.07 0 0 0 0 0,0 0,,1 1,3.07,
12 LSp3  2.40  0.36 1 1 1 0 0,1 1,,0 2,2.76,
53.17,,,,56.09,
Program Components Factor,,,,,
Skating Skills  1.60 6.75 7.50 7.50 7.25 6.75,6.75 6.75,,7.25 7.00,7.04,
Transitions  1.60 6.25 6.75 6.75 6.75 6.50,7.25 6.50,,7.00 6.50,6.68,
Performance  1.60 6.75 7.25 7.75 7.00 7.00,7.50 7.00,,7.50 7.50,7.25,
Composition  1.60 6.75 7.25 7.25 7.00 6.50,7.25 6.75,,7.25 7.25,7.07,
Interpretation of the Music  1.60 6.50 7.50 7.50 6.75 7.00,7.50 7.00,,7.25 7.25,7.18,
Judges Total Program Component Score (factored),,,,56.35,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,Total,,Total,Total,
Rank Name Nation Number Segment,Element,,Program  Component,Deductions,
Score,Score,,Score (factored),,
10 Polina EDMUNDS USA  5  101.46,46.77,,56.69,2.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Lz  6.00 -2.10 -3 -3 -3 -3 -3,-3 -3,,-3 -3,3.90,
2 2A+3T  7.60 -0.20 -1 0 0 0 -1,0 0,,-1 0,7.40,
3 2A+1Lo+3S  8.20 -1.40 -2 -2 -1 -2 -2,-2 -2,,-2 -2,6.80,
4 FCSp4  3.20  0.93 2 1 2 2 2,1 2,,2 2,4.13,
5 3F< <  3.70 -2.10 -3 -3 -3 -3 -3,-3 -3,,-3 -3,1.60,
6 3Lo< <  3.96 x -0.70 -1 -1 -2 -1 -1,-1 -1,,-1 -1,3.26,
7 3Lo<+REP <  2.77 x -0.80 -1 -2 -1 -1 -2,-1 -1,,-1 -1,1.97,
8 StSq2  2.60  0.36 1 1 2 0 0,0 1,,1 1,2.96,
9 3S  4.84 x  0.40 0 0 1 0 1,0 2,,1 1,5.24,
10 CCoSp3  3.00  0.71 2 1 2 1 2,0 2,,1 1,3.71,
11 ChSq1  2.00  0.60 1 0 2 1 0,1 1,,1 1,2.60,
12 LSp4  2.70  0.50 1 1 1 1 2,0 1,,1 1,3.20,
50.57,,,,46.77,
Program Components Factor,,,,,
Skating Skills  1.60 7.25 7.00 7.50 7.25 7.25,6.75 7.00,,7.50 7.75,7.25,
Transitions  1.60 7.00 6.50 7.00 6.75 6.75,7.00 6.50,,6.75 7.50,6.82,
Performance  1.60 7.00 6.75 7.50 7.00 7.00,7.25 6.75,,7.00 7.00,7.00,
Composition  1.60 7.25 7.00 7.50 7.25 6.75,7.00 7.00,,6.75 7.50,7.11,
Interpretation of the Music  1.60 7.25 7.25 7.75 7.00 7.00,7.25 7.25,,7.50 7.25,7.25,
Judges Total Program Component Score (factored),,,,56.69,
Deductions Falls: -2.00(2),,,,-2.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1REP Jump repetition",,,,,
ISU GP Internationaux de France de Patinage 2017,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
11 Laurine LECAVELIER FRA  3  93.67,,39.94,54.73,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Lz+3T< <  9.00 -0.40 -1 -1 -1 0 -1,,0 0,-1 0,8.60,
2 3F<< <<  1.90 -0.90 -3 -3 -3 -3 -3,,-2 -3,-3 -3,1.00,
3 FCSp4  3.20  0.86 2 2 1 2 2,,1 2,2 1,4.06,
4 3S  4.40 -0.10 -1 0 0 0 -1,,0 0,1 0,4.30,
5 StSq2  2.60  0.50 1 1 1 1 1,,1 2,1 1,3.10,
6 2A+3T< <  6.93 x -1.50 -3 -3 -3 -3 -3,,-3 -3,-3 -3,5.43,
7 2A+1Lo+2S  5.61 x -0.50 -1 -1 -1 -1 -2,,-1 -1,-1 -1,5.11,
8 2Lz  2.31 x -0.90 -3 -3 -3 -2 -3,,-3 -3,-3 -3,1.41,
9 CCoSp3V  2.50 -0.26 -2 -1 0 -1 0,,-1 -1,-1 -1,2.24,
10 ChSq1  2.00  0.10 0 0 0 0 0,,0 1,-1 1,2.10,
11 1Lo  0.55 x -0.07 -1 0 0 -1 -1,,-1 -1,-1 0,0.48,
12 LSp2  1.90  0.21 1 0 1 0 1,,0 0,1 0,2.11,
42.90,,,,39.94,
Program Components Factor,,,,,
Skating Skills  1.60 7.00 7.25 6.75 7.50 6.25,,6.75 6.75,7.00 7.50,7.00,
Transitions  1.60 6.50 6.50 6.00 7.00 6.00,,7.00 6.50,6.50 7.00,6.57,
Performance  1.60 6.75 6.75 6.25 7.00 6.00,,7.00 6.75,6.50 7.25,6.71,
Composition  1.60 6.75 6.75 6.25 7.50 6.25,,7.25 7.25,7.00 7.50,6.96,
Interpretation of the Music  1.60 7.00 6.75 6.75 7.25 6.50,,7.00 7.00,7.00 7.50,6.96,
Judges Total Program Component Score (factored),,,,54.73,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jump<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
printed: 18/11/2017 15:05:49,,,,,
