ISU GP Rostelecom Cup 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Skating Skills  2.00  9.25  9.00  9.50  9.25  9.50,,9.00  8.50,9.25  9.25,9.21,
Transitions  2.00  9.00  8.50  9.25  9.00  9.25,,7.75  7.50,9.00  9.25,8.82,
Performance  2.00  9.50  8.75  9.25  9.50  9.00,,8.75  8.25,9.00  9.00,9.04,
Composition  2.00  9.50  9.00  9.50  9.50  9.50,,9.25  9.00,9.50  9.00,9.32,
Interpretation of the Music  2.00  9.75  8.75  9.75  9.50  9.25,,9.00  8.50,9.50  9.25,9.29,
Judges Total Program Component Score (factored),,,,91.36,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge  REP Jump repetition",,,,,
ISU GP Rostelecom Cup 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
3 Alexei BYCHENKO ISR  8  168.71,,88.57,80.14,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T+3T  14.60  1.43 2 1 3 2 2,,1 1,1 1,16.03,
2 4T  10.30  2.00 1 2 3 2 2,,2 2,2 2,12.30,
3 3Lo  5.10  0.90 1 1 2 2 1,,2 0,1 1,6.00,
4 CCoSp4  3.50  0.43 1 1 1 0 1,,1 0,1 1,3.93,
5 StSq2  2.60  0.64 2 1 1 1 2,,2 0,1 1,3.24,
6 3A  9.35 x  1.29 2 1 2 2 1,,1 1,1 1,10.64,
7 3A+SEQ+2T* *  7.48 x -2.00 -3 -2 -2 -2 -2,,-1 -2,-2 -2,5.48,
8 3Lz  6.60 x  0.70 1 0 2 2 1,,1 0,1 1,7.30,
9 FCSp2  2.30  0.14 0 0 1 -1 1,,0 0,1 0,2.44,
10 3F+1Lo+3S  11.22 x  0.90 1 1 1 1 2,,1 2,2 1,12.12,
11 2A  3.63 x  0.43 1 0 1 1 1,,1 0,1 1,4.06,
12 ChSq1  2.00  0.70 1 0 1 2 1,,1 0,1 2,2.70,
13 CSSp2  2.30  0.03 1 0 1 -1 0,,-1 0,0 0,2.33,
80.98,,,,88.57,
Program Components Factor,,,,,
Skating Skills  2.00  8.00  7.25  8.75  7.75  8.25,,7.50  8.25,7.75  8.50,8.00,
Transitions  2.00  7.50  7.00  8.00  7.75  8.25,,7.50  7.50,7.75  8.00,7.71,
Performance  2.00  7.75  7.75  8.50  8.00  8.75,,8.00  8.00,8.50  8.50,8.18,
Composition  2.00  7.75  7.50  8.50  7.75  8.50,,7.50  8.25,8.25  8.25,8.04,
Interpretation of the Music  2.00  8.25  7.50  8.50  8.00  8.75,,7.75  7.75,8.25  8.50,8.14,
Judges Total Program Component Score (factored),,,,80.14,
Deductions,,,,0.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
4 Max AARON USA  6  161.94,,85.18,76.76,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4S+2T  11.80  0.14 1 0 0 0 0,,0 1,0 0,11.94,
2 4S  10.50 -1.54 -1 -1 -2 -1 -1,,-2 -1,-2 -1,8.96,
3 3A+2T  9.80 -0.14 0 0 0 0 0,,-1 1,0 -1,9.66,
4 FCCoSp3  3.00  0.14 1 0 0 0 0,,1 1,0 0,3.14,
5 ChSq1  2.00  0.50 1 1 0 1 0,,1 2,0 1,2.50,
6 3Lo  5.10  0.70 1 1 1 1 1,,1 1,0 1,5.80,
7 3A  9.35 x  1.86 1 2 1 2 2,,2 2,2 2,11.21,
8 FSSp3  2.60  0.29 1 1 1 1 1,,0 0,0 0,2.89,
9 StSq2  2.60  0.43 1 0 1 1 1,,1 1,0 1,3.03,
10 3Lz+1Lo+3S  11.99 x  1.00 1 1 1 1 2,,2 3,1 2,12.99,
11 3T  4.73 x  0.70 2 1 1 1 1,,1 1,1 1,5.43,
12 2A  3.63 x  0.50 1 2 1 1 1,,1 1,1 1,4.13,
13 CCoSp3  3.00  0.50 1 1 1 1 1,,2 1,1 1,3.50,
80.10,,,,85.18,
Program Components Factor,,,,,
Skating Skills  2.00  7.75  8.25  7.75  7.50  7.75,,7.75  8.00,7.50  8.25,7.82,
Transitions  2.00  7.25  7.50  7.25  7.25  7.25,,7.50  7.75,7.00  7.75,7.39,
Performance  2.00  7.75  7.75  7.25  7.75  7.75,,7.75  8.25,7.75  8.25,7.82,
Composition  2.00  7.50  7.75  7.75  7.50  7.50,,7.50  8.50,7.50  8.00,7.64,
Interpretation of the Music  2.00  7.75  7.50  7.75  7.75  7.50,,8.00  8.00,7.50  7.75,7.71,
Judges Total Program Component Score (factored),,,,76.76,
Deductions,,,,0.00,
Costume/Prop violation: (2 of 10),,,,,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Rostelecom Cup 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
5 Keiji TANAKA JPN  2  155.78,,83.14,72.64,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4S  10.50 -2.86 -2 -2 -3 -2 -2,,-2 -3,-2 -3,7.64,
2 3S  4.40  0.60 1 1 0 1 1,,1 1,0 1,5.00,
3 3A  8.50  0.86 2 0 1 1 1,,1 1,1 0,9.36,
4 CSSp4  3.00  0.14 1 0 1 -1 0,,0 0,0 1,3.14,
5 StSq3  3.30  0.36 1 1 1 0 1,,1 0,1 0,3.66,
6 3F+3T  10.56 x  0.70 2 1 1 0 0,,1 2,1 1,11.26,
7 3A+2T+2Lo  12.76 x  0.29 1 0 0 0 1,,0 1,0 0,13.05,
8 3Lz  6.60 x  0.60 1 1 1 0 1,,1 0,1 1,7.20,
9 FCSp4  3.20  0.43 0 1 1 1 1,,1 1,0 1,3.63,
10 3Lo  5.61 x  0.70 1 1 1 1 1,,1 0,1 1,6.31,
11 3F  5.83 x  0.40 1 1 1 0 0,,0 1,1 0,6.23,
12 ChSq1  2.00  0.80 2 2 0 1 1,,2 0,1 1,2.80,
13 CCoSp4  3.50  0.36 1 1 1 1 0,,1 0,1 0,3.86,
79.76,,,,83.14,
Program Components Factor,,,,,
Skating Skills  2.00  7.50  7.50  7.50  5.75  7.50,,7.25  7.50,7.00  7.75,7.39,
Transitions  2.00  7.25  7.25  7.25  5.00  6.75,,6.75  7.00,6.50  7.25,6.96,
Performance  2.00  7.75  7.25  7.25  5.75  7.25,,7.50  7.50,7.25  7.50,7.36,
Composition  2.00  7.75  7.50  7.50  5.50  7.00,,7.50  7.25,7.00  7.50,7.32,
Interpretation of the Music  2.00  8.00  7.50  7.50  5.50  7.00,,7.50  7.25,7.00  7.25,7.29,
Judges Total Program Component Score (factored),,,,72.64,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
6 Mikhail KOLYADA RUS  10  155.02,,72.04,83.98,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4T  10.30  0.29 0 0 0 0 0,,2 1,0 1,10.59,
2 3S  4.40  0.90 1 1 2 1 1,,3 0,1 2,5.30,
3 3A+3T  12.80 -0.57 -1 -1 0 -1 -1,,1 1,-1 -1,12.23,
4 3Lz  6.00  1.20 1 2 1 2 2,,3 2,1 2,7.20,
5 StSq2  2.60  1.00 2 2 2 2 2,,2 2,2 2,3.60,
6 FSSp4  3.00  0.93 2 2 2 1 2,,2 1,2 2,3.93,
7 3A  9.35 x  2.14 2 2 2 2 2,,3 2,2 3,11.49,
8 3Lz+REP  4.62 x -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,2.52,
9 2Lo  1.98 x  0.04 0 1 0 0 0,,1 0,0 0,2.02,
10 2A+1A+SEQ  3.87 x -0.14 0 -1 -1 0 0,,0 -1,0 0,3.73,
11 CCSp2  2.30  0.64 1 1 2 2 1,,2 1,1 1,2.94,
12 ChSq1  2.00  0.70 1 1 1 2 1,,1 1,1 1,2.70,
13 CCoSp3  3.00  0.79 1 2 2 2 1,,1 2,2 1,3.79,
66.22,,,,72.04,
Program Components Factor,,,,,
Skating Skills  2.00  8.25  8.50  8.50  8.75  8.50,,8.50  9.00,8.50  9.00,8.61,
Transitions  2.00  7.50  8.25  8.00  8.00  8.25,,7.75  8.50,8.25  8.75,8.14,
Performance  2.00  8.00  8.00  8.25  8.25  8.00,,7.50  8.75,8.25  8.75,8.21,
Composition  2.00  8.25  8.75  8.50  8.50  8.25,,8.25  9.00,8.75  9.25,8.57,
Interpretation of the Music  2.00  8.50  8.50  8.25  8.50  8.25,,8.00  8.75,8.50  9.25,8.46,
Judges Total Program Component Score (factored),,,,83.98,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1REP Jump repetition",,,,,
ISU GP Rostelecom Cup 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
7 Gordei GORSHKOV RUS  5  150.14,,76.70,73.44,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Lo  5.10  0.70 1 1 1 2 1,,1 1,1 1,5.80,
2 3A  8.50  0.00 0 0 0 0 0,,0 0,0 0,8.50,
3 3F  5.30  0.60 1 1 1 1 1,,1 0,0 1,5.90,
4 StSq3  3.30  0.50 1 1 0 1 1,,1 1,1 1,3.80,
5 FCSp4  3.20  0.79 1 2 1 1 2,,2 1,2 2,3.99,
6 3A+2T  10.78 x  0.14 1 0 0 0 1,,0 0,0 0,10.92,
7 3Lz+3T  11.33 x  0.70 1 1 1 1 1,,0 1,1 1,12.03,
8 3Lz  6.60 x  0.30 1 0 0 0 0,,1 0,1 1,6.90,
9 3Lo*+2T+2Lo *  3.41 x  0.21 1 1 0 1 0,,0 1,1 1,3.62,
10 3S  4.84 x  0.00 0 0 0 0 1,,0 0,0 0,4.84,
11 ChSq1  2.00  0.40 0 1 0 1 1,,0 0,1 1,2.40,
12 FCCoSp4  3.50  0.50 1 1 1 1 1,,1 1,1 1,4.00,
13 CCoSp4  3.50  0.50 1 1 1 1 1,,1 1,1 1,4.00,
71.36,,,,76.70,
Program Components Factor,,,,,
Skating Skills  2.00  7.25  7.50  7.50  7.50  7.25,,7.00  7.75,7.50  7.50,7.43,
Transitions  2.00  6.75  7.25  7.25  7.00  7.00,,6.75  7.25,7.00  7.25,7.07,
Performance  2.00  7.25  7.75  7.50  7.25  7.50,,7.50  7.50,7.25  7.50,7.43,
Composition  2.00  7.00  7.50  7.50  7.50  7.25,,7.25  7.75,7.50  7.50,7.43,
Interpretation of the Music  2.00  7.25  7.50  7.25  7.25  7.50,,7.25  7.50,7.00  7.50,7.36,
Judges Total Program Component Score (factored),,,,73.44,
Deductions,,,,0.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
8 Elladj BALDE CAN  7  149.09,,71.67,77.42,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4T< <  8.00 -1.20 -1 -1 -2 -1 -1,,-1 -1,-1 -1,6.80,
2 3A+2T  9.80  0.00 0 0 0 0 0,,-1 0,0 0,9.80,
3 3Lz+1Lo+3S  10.90  0.80 1 1 1 2 2,,1 1,1 1,11.70,
4 CSSp4  3.00  0.07 1 0 0 0 0,,0 1,0 0,3.07,
5 StSq2  2.60  0.64 1 1 0 2 2,,2 1,1 1,3.24,
6 3A< <  6.49 x -1.43 -1 -1 -2 -1 -2,,-1 -2,-2 -1,5.06,
7 3F  5.83 x  0.70 1 1 1 1 1,,2 1,1 1,6.53,
8 2Lo  1.98 x  0.00 0 0 0 0 0,,0 0,0 0,1.98,
9 CCoSp4  3.50  0.57 0 2 1 2 1,,1 1,1 1,4.07,
10 3Lz  6.60 x  0.60 1 1 1 1 1,,1 1,0 0,7.20,
11 2A+2T  5.06 x  0.29 1 1 0 1 1,,0 0,0 1,5.35,
12 ChSq1  2.00  1.30 2 2 1 3 2,,2 2,1 2,3.30,
13 FCCoSp3  3.00  0.57 1 2 1 1 1,,2 1,1 1,3.57,
68.76,,,,71.67,
Program Components Factor,,,,,
Skating Skills  2.00  7.25  8.00  7.75  7.75  7.75,,7.50  8.00,7.75  7.75,7.75,
Transitions  2.00  7.00  7.75  7.25  7.50  7.50,,7.00  7.50,7.50  7.50,7.39,
Performance  2.00  7.25  8.00  7.75  8.00  7.75,,8.00  8.25,7.75  8.00,7.89,
Composition  2.00  7.50  8.25  7.75  7.75  7.50,,7.50  8.00,8.00  8.00,7.79,
Interpretation of the Music  2.00  7.50  8.50  7.50  8.00  7.75,,8.00  8.00,8.00  8.00,7.89,
Judges Total Program Component Score (factored),,,,77.42,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Rostelecom Cup 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
9 Artur DMITRIEV RUS  4  145.46,,75.16,71.30,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4T  10.30 -0.86 -1 -1 -1 -1 0,,0 -1,-1 0,9.44,
2 3Lz+3T  10.30  0.70 2 0 1 0 1,,1 2,1 1,11.00,
3 3A+2T+2Lo  11.60  0.00 0 0 0 0 0,,0 0,0 0,11.60,
4 3A  8.50  0.00 0 -1 1 0 0,,0 0,0 0,8.50,
5 FCSp4  3.20  0.14 0 0 1 0 1,,0 0,0 1,3.34,
6 StSq3  3.30  0.07 1 0 0 -1 0,,0 0,0 1,3.37,
7 3Lo  5.61 x -0.30 0 -1 0 0 0,,-1 -1,-1 0,5.31,
8 3F  5.83 x -0.40 0 -1 0 -1 -1,,-1 0,0 -1,5.43,
9 3Lz  6.60 x -0.70 -1 -1 -1 -1 -1,,-1 -1,-1 -1,5.90,
10 CSSp4  3.00  0.00 0 0 0 0 0,,-1 0,0 0,3.00,
11 ChSq1  2.00  0.03 0 0 0 1 0,,-1 -1,0 1,2.03,
12 3S  4.84 x -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,2.74,
13 CCoSp4  3.50  0.00 0 0 0 0 0,,0 0,0 1,3.50,
78.58,,,,75.16,
Program Components Factor,,,,,
Skating Skills  2.00  7.00  7.00  7.50  6.75  7.50,,7.50  7.50,7.00  8.00,7.29,
Transitions  2.00  6.75  6.75  7.25  6.50  7.00,,6.50  7.00,6.50  7.50,6.82,
Performance  2.00  7.00  6.75  7.25  7.00  7.00,,7.00  7.75,7.00  7.50,7.11,
Composition  2.00  7.25  7.25  7.50  7.00  7.25,,7.00  7.75,7.00  8.00,7.29,
Interpretation of the Music  2.00  7.00  6.50  7.50  7.25  7.00,,6.50  7.50,7.25  7.75,7.14,
Judges Total Program Component Score (factored),,,,71.30,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
10 Chafik BESSEGHIER FRA  9  143.30,,70.16,73.14,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3T+3T  8.60  0.30 1 0 0 1 1,,0 0,0 1,8.90,
2 4T  10.30  0.71 1 0 1 2 1,,0 1,0 1,11.01,
3 3A  8.50 -1.00 -1 -1 -1 -1 -1,,-1 -1,-1 -1,7.50,
4 FCSp4  3.20 -0.04 0 -1 0 0 1,,-1 0,0 0,3.16,
5 StSq3  3.30  0.50 1 1 0 2 2,,1 1,0 1,3.80,
6 3A+2T+2Lo  12.76 x  0.29 1 0 0 0 1,,0 1,0 0,13.05,
7 2Lz  2.31 x  0.00 1 0 0 0 0,,0 0,0 0,2.31,
8 3Fe e  4.07 x -1.40 -2 -2 -2 -1 -2,,-2 -2,-2 -2,2.67,
9 2A+2T  5.06 x  0.00 1 0 0 0 0,,0 0,0 0,5.06,
10 CSSp3  2.60  0.36 1 1 1 1 1,,0 0,0 1,2.96,
11 ChSq1  2.00  0.60 1 1 0 1 1,,1 0,1 1,2.60,
12 3S  4.84 x -0.70 -1 -1 -1 -1 -1,,-1 -1,-1 -1,4.14,
13 CCoSp3  3.00  0.00 1 0 0 0 0,,0 0,0 0,3.00,
70.54,,,,70.16,
Program Components Factor,,,,,
Skating Skills  2.00  7.50  7.25  7.50  7.00  7.75,,7.25  7.50,7.25  7.50,7.39,
Transitions  2.00  7.25  7.00  7.25  6.75  7.00,,6.75  7.00,7.00  7.00,7.00,
Performance  2.00  7.00  7.25  7.50  7.25  7.25,,7.25  7.50,7.25  7.25,7.29,
Composition  2.00  7.25  7.50  7.75  7.50  7.50,,7.50  7.75,7.25  7.25,7.46,
Interpretation of the Music  2.00  7.50  7.50  7.75  7.50  7.50,,7.25  7.25,7.00  7.50,7.43,
Judges Total Program Component Score (factored),,,,73.14,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Wrong edge",,,,,
ISU GP Rostelecom Cup 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
11 Deniss VASILJEVS LAT  3  141.37,,68.65,72.72,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3A  8.50  0.43 0 0 1 0 1,,1 1,0 0,8.93,
2 3A+2T  9.80  0.00 1 0 0 0 0,,0 0,0 0,9.80,
3 StSq4  3.90  0.70 1 1 1 1 2,,1 0,1 1,4.60,
4 3Lo  5.10  0.20 1 0 0 1 0,,1 0,0 0,5.30,
5 CCSp3  2.80  0.50 1 1 1 1 1,,1 1,1 1,3.30,
6 3Lz+2T  8.03 x  0.30 1 0 0 0 0,,1 1,1 0,8.33,
7 3Lz  6.60 x  0.70 1 1 1 1 1,,2 1,1 1,7.30,
8 2F  2.09 x -0.13 0 -1 0 -1 -1,,0 0,0 -1,1.96,
9 ChSq1  2.00  1.20 1 1 2 2 2,,3 0,2 2,3.20,
10 3S  4.84 x  0.10 0 0 0 1 0,,0 0,1 0,4.94,
11 2A  3.63 x  0.29 0 0 0 1 1,,1 0,1 1,3.92,
12 CCoSp3  3.00  0.07 0 0 0 0 0,,1 0,1 0,3.07,
13 FCCoSp4  3.50  0.50 1 1 1 1 1,,2 1,1 0,4.00,
63.79,,,,68.65,
Program Components Factor,,,,,
Skating Skills  2.00  7.00  6.75  8.00  7.00  7.00,,7.25  7.00,7.25  7.75,7.18,
Transitions  2.00  6.75  6.50  7.50  6.75  6.75,,6.75  7.00,7.25  7.25,6.93,
Performance  2.00  7.50  7.00  8.00  7.00  7.25,,7.75  6.75,7.75  7.75,7.43,
Composition  2.00  7.25  7.00  7.75  7.25  7.25,,7.25  7.25,8.00  7.75,7.39,
Interpretation of the Music  2.00  7.25  7.25  8.00  7.25  7.50,,7.50  6.75,7.75  7.50,7.43,
Judges Total Program Component Score (factored),,,,72.72,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
12 Alexander MAJOROV SWE  1  124.34,,60.78,64.56,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4T  10.30 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,6.30,
2 3A+2T  9.80  0.71 1 0 0 1 1,,1 1,1 0,10.51,
3 3Lz  6.00  0.70 1 1 1 1 1,,1 1,1 1,6.70,
4 3F !  5.30 -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,3.20,
5 FSSp2  2.30  0.07 0 1 0 -1 0,,0 0,0 1,2.37,
6 StSq3  3.30  0.07 1 1 0 -1 0,,0 0,0 0,3.37,
7 1A  1.21 x -0.09 0 -1 0 -1 0,,-1 -1,0 0,1.12,
8 2A+3T  8.36 x -0.30 -1 -1 0 0 0,,-1 0,0 -1,8.06,
9 3T+2T+2Lo  8.14 x  0.70 1 1 0 1 1,,1 1,1 1,8.84,
10 FCCoSp1V  1.70 -0.06 1 1 0 -1 -1,,-1 0,0 -1,1.64,
11 3S  4.84 x -0.20 0 0 0 -1 0,,-1 -1,0 0,4.64,
12 ChSq1  2.00 -0.21 0 0 0 -1 0,,-1 -2,0 -1,1.79,
13 CCoSp2  2.50 -0.26 0 -1 -1 -1 -1,,-1 -3,0 -1,2.24,
65.75,,,,60.78,
Program Components Factor,,,,,
Skating Skills  2.00  7.25  7.00  6.75  5.50  6.75,,6.50  7.25,7.00  7.00,6.89,
Transitions  2.00  6.75  6.75  6.25  3.50  6.25,,6.00  7.00,6.25  6.50,6.39,
Performance  2.00  6.75  6.50  6.25  4.50  6.00,,5.25  5.75,6.50  6.50,6.11,
Composition  2.00  7.00  7.25  6.50  4.25  6.25,,6.25  7.25,6.75  6.75,6.68,
Interpretation of the Music  2.00  6.75  7.00  6.50  4.25  5.75,,5.50  6.00,6.50  6.50,6.21,
Judges Total Program Component Score (factored),,,,64.56,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
printed: 05.11.2016 17:46:47,,,,,
