ISU GP HomeSense Skate Canada International 2009,,,,
ICE DANCE COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,,
Performance / Execution  0.50 6.75 6.25 6.00 6.00 6.25 6.75 6.50,,6.50 6.00,6.25,
Interpretation  0.50 6.50 5.75 6.25 6.25 6.50 6.50 6.75,,6.75 6.00,6.30,
Judges Total Program Component Score (factored),,,15.50,
Deductions:,,,0.00,
ISU GP HomeSense Skate Canada International 2009,,,,
ICE DANCE COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
4 Emily SAMUELSON / Evan BATES USA  7  31.47  16.12,,15.35,0.00,
"# Executed Base GOE The Judges Panel",,,Scores,
Elements Value (in random order),,,of Panel,
1 1S1  2.90  0.42 1 1 0 -1 1 0 0,,1 1,3.32,
2 1S2  1.60  0.10 0 1 0 1 0 1 0,,0 0,1.70,
3 1S3  2.40  0.00 0 1 0 0 0 0 1,,0 0,2.40,
4 2S1  3.20  0.00 1 0 -1 0 0 0 1,,-1 1,3.20,
Info,,Info,,Info
5 2S2  2.30  0.10 0 1 0 0 1 1 0,,0 0,2.40,
6 2S3  3.10  0.00 0 0 0 0 1 0 0,,0 0,3.10,
15.50,,,16.12,
Program Components Factor,,,,
Skating Skills  0.75 6.50 6.75 6.50 6.25 7.00 6.25 6.25,,6.00 6.25,6.35,
Timing  0.75 6.25 6.50 6.25 5.75 7.00 5.50 5.75,,5.75 5.75,5.95,
Performance / Execution  0.50 6.00 6.50 6.00 5.75 7.25 5.50 5.75,,6.25 6.00,6.00,
Interpretation  0.50 6.25 6.75 6.25 6.25 7.00 6.50 6.50,,6.00 6.00,6.25,
Judges Total Program Component Score (factored),,,15.35,
Deductions:,,,0.00,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
5 Ekaterina BOBROVA / Dmitri SOLOVIEV RUS  3  30.09  15.32,,14.77,0.00,
"# Executed Base GOE The Judges Panel",,,Scores,
Elements Value (in random order),,,of Panel,
1 1S1  2.90  0.00 0 1 0 -1 -1 0 0,,1 0,2.90,
2 1S2  1.60  0.10 1 0 0 0 0 -1 1,,1 -1,1.70,
3 1S3  2.40  0.00 0 0 -1 0 0 0 0,,1 0,2.40,
4 2S1  3.20 -0.14 -1 0 0 -1 -1 -1 0,,1 0,3.06,
5 2S2  2.30  0.00 0 0 0 0 0 0 0,,0 0,2.30,
6 2S3  3.10 -0.14 0 0 -1 0 0 -1 -1,,1 0,2.96,
15.50,,,15.32,
Program Components Factor,,,,
Skating Skills  0.75 6.00 6.00 5.50 5.75 6.00 6.00 6.00,,6.75 6.00,5.95,
Timing  0.75 6.00 5.75 4.50 5.25 5.75 5.25 5.50,,6.50 6.25,5.70,
Performance / Execution  0.50 6.00 6.25 5.25 5.50 6.00 5.75 5.50,,6.50 6.50,5.95,
Interpretation  0.50 6.25 6.25 5.25 5.75 6.25 6.25 6.00,,6.75 6.25,6.10,
Judges Total Program Component Score (factored),,,14.77,
Deductions:,,,0.00,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
6 Madison HUBBELL / Keiffer HUBBELL USA  5  27.14  13.72,,13.42,0.00,
"# Executed Base GOE The Judges Panel",,,Scores,
Elements Value (in random order),,,of Panel,
1 1S1  2.90 -0.28 0 -1 0 0 -1 0 0,,-1 0,2.62,
2 1S2  1.60  0.00 0 0 0 -1 -1 0 0,,0 0,1.60,
3 1S3  2.40 -0.40 -1 0 -1 0 0 -1 0,,-1 -1,2.00,
4 2S1  3.20 -0.14 0 -1 0 -1 0 0 0,,-1 0,3.06,
5 2S2  2.30 -0.40 -1 -1 -1 0 0 -1 0,,0 -1,1.90,
6 2S3  3.10 -0.56 -1 -1 -1 0 -1 0 0,,-1 0,2.54,
15.50,,,13.72,
Program Components Factor,,,,
Skating Skills  0.75 5.50 5.25 5.75 5.75 5.75 5.75 5.75,,5.25 5.50,5.55,
Timing  0.75 5.25 4.75 5.75 5.25 5.00 5.50 5.25,,5.25 4.75,5.15,
Performance / Execution  0.50 5.25 5.00 5.50 5.75 5.50 5.75 5.75,,5.00 5.75,5.40,
Interpretation  0.50 5.25 5.25 5.75 5.75 5.25 5.50 5.50,,5.25 5.75,5.40,
Judges Total Program Component Score (factored),,,13.42,
Deductions:,,,0.00,
ISU GP HomeSense Skate Canada International 2009,,,,
ICE DANCE COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
7 Carolina HERMANN / Daniel HERMANN GER  2  25.29  12.94,,12.35,0.00,
"# Executed Base GOE The Judges Panel",,,Scores,
Elements Value (in random order),,,of Panel,
1 1S1  2.90 -0.56 -1 0 0 -1 -1 -1 0,,-1 -1,2.34,
2 1S2  1.60  0.00 -1 0 0 1 0 0 0,,0 0,1.60,
3 1S3  2.40 -0.50 -1 -1 -1 0 -1 -1 -1,,-1 -1,1.90,
4 2S1  3.20 -0.70 0 0 -1 -1 -1 -1 -1,,-1 -1,2.50,
"",,Info,,Info
5 2S2  2.30 -0.10 -1 -1 0 0 0 0 0,,-1 -1,2.20,
6 2S3  3.10 -0.70 -1 -1 -1 0 -1 -1 -1,,-1 -1,2.40,
15.50,,,12.94,
Program Components Factor,,,,
Skating Skills  0.75 4.75 5.50 5.25 5.75 4.75 5.00 5.75,,5.00 5.00,5.15,
Timing  0.75 4.75 5.00 4.50 5.00 4.00 4.50 5.50,,4.00 4.75,4.70,
Performance / Execution  0.50 5.00 5.25 5.25 4.75 4.75 5.00 5.75,,4.75 4.50,4.95,
Interpretation  0.50 5.25 5.75 5.00 4.25 4.75 4.75 5.50,,5.00 5.00,4.95,
Judges Total Program Component Score (factored),,,12.35,
Deductions:,,,0.00,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
8 Andrea CHONG / Guillaume GFELLER CAN  1  24.27  12.44,,11.83,0.00,
"# Executed Base GOE The Judges Panel",,,Scores,
Elements Value (in random order),,,of Panel,
1 1S1  2.90 -0.56 0 -1 0 -1 -1 -1 -1,,-1 -1,2.34,
2 1S2  1.60 -0.40 -1 -1 -1 -1 0 0 0,,-1 -1,1.20,
3 1S3  2.40 -0.30 0 -1 0 -1 0 -1 -1,,0 0,2.10,
4 2S1  3.20 -0.70 -1 -1 -1 -1 -1 -1 -1,,-1 -1,2.50,
5 2S2  2.30 -0.40 -1 -1 0 -1 0 -1 0,,-1 -1,1.90,
6 2S3  3.10 -0.70 -1 -1 -1 -2 -1 -1 -1,,-1 -1,2.40,
15.50,,,12.44,
Program Components Factor,,,,
Skating Skills  0.75 5.00 5.25 4.75 5.00 4.50 4.75 4.25,,4.75 4.75,4.85,
Timing  0.75 4.25 5.00 4.50 4.50 4.00 4.50 4.00,,4.75 4.50,4.45,
Performance / Execution  0.50 4.50 5.00 4.75 4.75 4.50 5.00 4.00,,5.00 5.00,4.80,
Interpretation  0.50 4.75 5.25 5.00 5.00 4.00 4.75 4.50,,5.00 5.00,4.90,
Judges Total Program Component Score (factored),,,11.83,
Deductions:,,,0.00,
Printed: 11/20/2009  7:24:12PM,,,,
