Trophee Eric Bompard,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
4 Federica FAIELLA / Massimo SCALI,ITA 77.81 39.10,,39.71,1.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 CoSp2 3.5,0.00 1 0 0 0 0 0 1 0,,-1 0 - -,3.50
2 SeLi3 4.9,0.30 1 1 1 0 1 1 0 1,,2 0 - -,5.20
3 CSeSt3 6.2,0.20 -1 0 1 0 1 1 0 0,,0 0 - -,6.40
4 FSTw4 4.7,0.20 0 0 0 1 0 1 0 0,,0 1 - -,4.90
5 SlLi4 4.0,0.00 -1 0 0 2 -1 1 -1 0,,0 -1 - -,4.00
6 SlLi4* 0.0,0.00 1 0 1 0 1 0 0 2,,2 1 - -,0.00
7 BSTw4 4.7,0.10 0 0 0 0 0 1 -1 0,,1 0 - -,4.80
8 CCiSt3 6.2,0.00 0 -1 0 0 1 0 0 0,,1 0 - -,6.20
9 CuLi4+RoLi1 4.6,-0.50 -1 -2 0 -1 -1 -2 -1 1,,-1 -2 - -,4.10
38.8,,,,39.10
Program Components,Factor,,,
Skating Skills,1.25 6.50 6.50 6.75 6.75 6.50 6.50 6.50 6.75,,6.75 6.50 - -,6.65
Linking Footwork / Movement,1.75 6.25 6.25 6.75 6.75 6.25 6.75 6.25 6.50,,6.50 6.50 - -,6.60
Performance,1.00 6.25 6.25 7.00 6.25 6.25 6.50 6.50 6.50,,6.50 6.50 - -,6.50
Choreography,1.00 6.50 6.50 7.00 6.75 6.50 6.75 6.50 6.75,,6.75 6.50 - -,6.70
Interpretation / Timing,1.00 6.50 6.25 6.75 6.75 6.50 6.50 6.75 6.75,,6.50 6.50 - -,6.65
Judges Total Program Component Score (factored),,,,39.71
Deductions: Extra element by verif.:,-1.00,,,-1.00
Trophee Eric Bompard,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
5 Nathalie PECHALAT / Fabian BOURZAT,FRA 77.75 44.20,,33.55,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 CuLi4+RoLi4 5.6,0.50 1 1 0 1 1 1 1 1,,2 1 - -,6.10
2 BSTw4 4.7,-0.50 0 0 -1 -1 -1 0 -1 -1,,-1 -1 - -,4.20
3 CCiSt3 6.2,0.00 0 0 0 0 0 0 0 0,,-1 0 - -,6.20
4 SeLi3 4.9,0.50 1 2 1 1 1 1 1 1,,2 1 - -,5.40
5 CoSp3 4.0,-0.10 0 0 0 0 0 0 0 -1,,-1 0 - -,3.90
6 SlLi4 4.0,0.20 1 0 0 0 0 0 0 1,,1 1 - -,4.20
7 FSTw4 4.7,0.00 0 1 -1 0 0 1 0 0,,0 0 - -,4.70
8 CSeSt3 6.2,-1.00 -1 -2 -1 -1 -1 -1 -1 -1,,-2 0 - -,5.20
9 RoLi4 4.0,0.30 0 1 0 0 1 1 0 1,,2 1 - -,4.30
44.3,,,,44.20
Program Components,Factor,,,
Skating Skills,1.25 5.50 6.25 5.00 5.75 5.50 6.00 5.75 5.50,,5.50 5.75 - -,5.65
Linking Footwork / Movement,1.75 5.25 6.00 5.25 5.50 5.00 5.75 5.50 5.25,,5.25 5.75 - -,5.45
Performance,1.00 5.50 6.50 5.75 5.50 5.50 5.50 6.00 5.50,,5.25 5.75 - -,5.60
Choreography,1.00 5.50 6.75 5.50 6.00 5.25 5.75 5.75 5.75,,5.50 5.75 - -,5.70
Interpretation / Timing,1.00 5.75 6.25 5.25 5.50 5.50 6.00 6.00 5.50,,5.50 5.75 - -,5.65
Judges Total Program Component Score (factored),,,,33.55
Deductions:,,,,0.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
6 Christina BEIER / William BEIER,GER 76.84 43.50,,34.34,1.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 FSTw4 4.7,0.00 0 1 0 0 0 0 -1 0,,0 0 - -,4.70
2 SeLi4 5.6,0.30 1 0 1 0 0 0 0 1,,1 1 - -,5.90
3 CoSp3 4.0,0.30 1 1 0 0 0 0 1 1,,1 1 - -,4.30
4 SlLi4 4.0,0.10 0 0 1 0 0 0 0 0,,1 0 - -,4.10
5 CCiSt2 5.3,0.00 0 0 0 0 0 0 0 0,,0 0 - -,5.30
6 RoLi3 3.5,0.40 1 0 0 1 1 1 0 1,,1 1 - -,3.90
7 CSeSt2 5.3,0.00 0 0 0 0 0 0 0 0,,0 0 - -,5.30
8 SlLi4+CuLi4 5.6,0.40 1 0 1 0 0 1 0 1,,1 1 - -,6.00
9 Sp4 4.0,0.00 0 0 0 0 0 0 0 0,,1 0 - -,4.00
42.0,,,,43.50
Program Components,Factor,,,
Skating Skills,1.25 5.50 5.75 6.00 5.50 5.75 5.75 5.50 6.00,,5.50 6.00 - -,5.75
Linking Footwork / Movement,1.75 5.25 5.50 6.25 5.25 5.25 5.50 5.25 5.75,,5.50 6.00 - -,5.60
Performance,1.00 5.50 5.75 5.75 5.50 5.75 5.50 5.75 6.00,,5.50 6.00 - -,5.70
Choreography,1.00 5.75 5.25 6.25 5.75 5.50 5.75 5.50 6.25,,5.75 6.00 - -,5.90
Interpretation / Timing,1.00 5.75 5.50 6.00 5.75 5.75 5.25 5.75 6.25,,5.75 5.50 - -,5.75
Judges Total Program Component Score (factored),,,,34.34
Deductions: Extended lifts:,-1.00,,,-1.00
Trophee Eric Bompard,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
7 Jana KHOKHLOVA / Sergei NOVITSKI,RUS 75.91 42.90,,35.01,2.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 CoSp3 4.0 0.50,1 1 0 1 1 2 1 1,,1 1 - -,4.50
2 FSTw4 4.7 -0.30,-1 0 -1 -1 1 0 -1 0,,-1 0 - -,4.40
3 SlLi4+CuLi3 5.3 0.20,0 0 0 0 1 0 0 1,,2 1 - -,5.50
4 BSTw4 4.7 -0.20,0 0 0 0 0 0 -1 -1,,-1 1 - -,4.50
5 CCiSt2 5.3 0.00,-1 -1 0 0 1 0 0 0,,0 0 - -,5.30
6 SlLi4 4.0 0.30,0 1 0 0 1 1 0 1,,1 1 - -,4.30
7 CSeSt2 5.3 0.00,0 -1 0 0 1 0 0 0,,0 0 - -,5.30
8 SeLi3 4.9 0.40,1 0 1 1 1 0 0 1,,1 1 - -,5.30
9 RoLi3 3.5 0.30,1 0 1 0 1 0 0 1,,1 1 - -,3.80
41.7,,,,42.90
Program Components Factor,,,,
Skating Skills 1.25,5.75 6.25 5.50 5.75 6.50 6.25 5.50 6.25,,5.50 6.25 - -,5.85
Linking Footwork / Movement 1.75,5.25 6.00 5.75 5.75 6.25 6.50 5.50 5.75,,5.50 6.25 - -,5.80
Performance 1.00,5.50 5.50 5.50 5.50 6.25 6.50 5.25 6.00,,5.25 6.25 - -,5.70
Choreography 1.00,5.25 6.25 6.00 5.75 6.25 6.50 5.50 6.50,,5.50 6.25 - -,6.00
Interpretation / Timing 1.00,5.75 6.00 5.75 5.50 6.50 6.50 5.25 6.25,,5.50 6.25 - -,5.85
Judges Total Program Component Score (factored),,,,35.01
Deductions: Extended lifts: -1.00,Falls: -1.00,,,-2.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
8 Anastasia GREBENKINA / Vazgen AZROJAN,ARM 72.42 42.50,,30.92,1.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 BSTw3 4.0 0.20,0 0 0 0 0 1 0 0,,1 1 - -,4.20
2 SlLi4 4.0 0.20,1 0 0 0 1 0 0 1,,1 1 - -,4.20
3 RoLi4+SlLi4 5.6 0.00,1 0 0 0 0 1 0 0,,0 -1 - -,5.60
4 CoSp3 4.0 -0.20,0 0 -1 -1 0 0 0 0,,-1 0 - -,3.80
5 CCiSt2 5.3 0.00,-1 -1 0 0 0 0 0 0,,0 0 - -,5.30
6 SeLi4 5.6 0.00,0 0 -1 0 0 1 0 0,,0 0 - -,5.60
7 FSTw4 4.7 0.30,0 1 0 0 0 1 0 1,,1 1 - -,5.00
8 CSeSt2 5.3 -0.60,0 -1 0 -1 0 0 -1 0,,-1 -1 - -,4.70
9 RoLi4 4.0 0.10,1 0 0 1 0 0 0 0,,0 1 - -,4.10
42.5,,,,42.50
Program Components Factor,,,,
Skating Skills 1.25,5.25 4.75 5.25 5.50 5.50 5.25 5.25 5.25,,5.00 5.25 - -,5.25
Linking Footwork / Movement 1.75,5.00 4.50 5.00 5.00 5.25 5.00 4.75 5.00,,4.75 5.25 - -,4.95
Performance 1.00,5.25 4.50 5.25 5.00 5.50 5.50 5.25 5.25,,5.00 5.25 - -,5.20
Choreography 1.00,5.00 4.25 5.75 5.25 5.50 5.25 5.00 5.50,,4.75 5.25 - -,5.25
Interpretation / Timing 1.00,5.25 4.50 5.50 5.00 5.50 5.25 5.25 5.25,,4.75 5.50 - -,5.25
Judges Total Program Component Score (factored),,,,30.92
Deductions: Extended lifts: -1.00,,,,-1.00
Trophee Eric Bompard,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
9 Nozomi WATANABE / Akiyuki KIDO,JPN 72.02 41.50,,33.52,3.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 CuLi4 4.0 0.00,1 0 0 0 -1 1 0 0,,0 0 - -,4.00
2 CSeSt2 5.3 0.00,-1 0 0 0 0 0 0 0,,0 -1 - -,5.30
3 SlLi3+CuLi4 5.3 0.20,0 0 0 0 0 1 0 1,,1 -1 - -,5.50
4 FSTw4 4.7 0.10,1 -1 0 0 0 1 0 1,,0 -1 - -,4.80
5 SeLi3 4.9 -0.10,0 -1 0 -1 0 0 0 0,,0 -1 - -,4.80
6 CoSp2 3.5 0.20,1 0 0 0 0 1 1 1,,0 0 - -,3.70
7 BSTw4 4.7 -0.20,0 0 0 -1 0 -1 0 0,,0 -1 - -,4.50
8 CCiSt2 5.3 0.00,0 -1 1 0 0 0 0 0,,0 0 - -,5.30
9 RoLi3 3.5 0.10,0 0 1 0 0 0 0 0,,1 0 - -,3.60
41.2,,,,41.50
Program Components Factor,,,,
Skating Skills 1.25,5.50 5.25 5.75 5.25 5.50 6.25 6.00 6.00,,5.25 5.50 - -,5.70
Linking Footwork / Movement 1.75,5.25 5.25 6.00 5.25 5.25 6.00 5.75 5.25,,5.00 5.00 - -,5.45
Performance 1.00,5.50 5.00 6.00 5.00 5.25 6.50 6.00 5.50,,5.25 5.50 - -,5.65
Choreography 1.00,5.25 5.50 5.75 5.25 5.50 6.00 6.00 5.75,,5.25 5.50 - -,5.65
Interpretation / Timing 1.00,5.50 5.00 6.00 5.00 5.50 6.25 5.75 5.50,,5.25 5.25 - -,5.55
Judges Total Program Component Score (factored),,,,33.52
Deductions: Extended lifts: -3.00,,,,-3.00
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",= +,,+,-
10 Anna ZADOROZHNIUK / Sergei VERBILLO,UKR 71.30 40.60,,30.70,0.00
"# Executed Base GOE",The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 FSTw4 4.7 0.10,1 1 1 0 0 -1 0 0,,1 0 - -,4.80
2 RoLi4 4.0 0.40,1 1 1 1 1 0 0 1,,1 1 - -,4.40
3 CCiSt2 5.3 0.00,0 0 1 0 0 0 0 0,,0 0 - -,5.30
4 CoSp3 4.0 0.00,1 0 0 0 0 -1 0 0,,0 0 - -,4.00
5 CuLi3 3.5 0.20,0 0 0 0 0 0 0 1,,2 1 - -,3.70
6 BSTw4 4.7 -0.30,0 0 0 -1 0 0 -1 -1,,-1 0 - -,4.40
7 SeLi2 4.2 0.00,1 0 0 0 0 0 0 0,,0 -1 - -,4.20
8 CSeSt1 4.5 0.00,0 0 0 0 0 0 0 0,,0 -1 - -,4.50
9 CuLi3+RoLi4 5.3 0.00,0 -1 0 0 0 1 0 0,,0 -1 - -,5.30
40.2,,,,40.60
Program Components Factor,,,,
Skating Skills 1.25,5.00 5.25 5.00 5.00 5.00 5.00 4.75 5.00,,5.00 5.25 - -,5.00
Linking Footwork / Movement 1.75,5.00 5.00 5.50 5.25 4.75 5.00 4.50 5.00,,5.00 4.75 - -,5.00
Performance 1.00,5.25 5.25 5.50 5.25 5.25 5.25 4.75 5.25,,5.25 5.50 - -,5.30
Choreography 1.00,5.25 5.50 5.25 5.25 5.00 4.75 4.75 5.00,,5.25 5.50 - -,5.10
Interpretation / Timing 1.00,5.50 5.25 5.50 5.50 5.25 5.25 5.00 5.25,,5.00 5.50 - -,5.30
Judges Total Program Component Score (factored),,,,30.70
Deductions:,,,,0.00
Trophee Eric Bompard,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,
"",Total Total,,Total,Total
Rank Name,NOC Segment Element,,Program  Component,Deductions
"",Code Score Score,,Score (factored),
"",=,+,+,-
11 Pernelle CARRON / Mathieu JOST,FRA 70.35 40.30,,30.05,0.00
"# Executed Base",GOE The Judges Panel,,,Scores
Elements Value,(in random order),,,of Panel
1 FSTw4 4.7,0.10 0 1 -1 0 -1 1 0,0,1 0 - -,4.80
2 CSeSt2 5.3,0.00 0 0 0 0 0 1 0,0,0 0 - -,5.30
3 RoLi2 3.0,0.30 1 1 0 1 1 0 0,1,1 1 - -,3.30
4 CoSp2 3.5,0.30 1 0 0 0 0 1 1,0,1 1 - -,3.80
5 SeLi3 4.9,0.20 0 0 0 0 0 0 1,1,1 0 - -,5.10
6 BSTw4 4.7,-0.50 -1 -1 -1 -1 0 -1 -1,-1,-1 -1 - -,4.20
7 CuLi3 3.5,0.00 0 0 0 0 0 0 0,0,1 0 - -,3.50
8 CCiSt2 5.3,-0.60 -1 -1 -1 0 0 1 0,-1,-1 -1 - -,4.70
9 SlLi4+CuLi4 5.6,0.00 1 0 0 0 0 0 0,0,0 1 - -,5.60
40.5,,,,40.30
Program Components,Factor,,,
Skating Skills,1.25 4.75 4.75 4.75 5.00 4.75 5.25 5.25,4.75,5.25 5.00 - -,5.05
Linking Footwork / Movement,1.75 4.50 4.25 4.50 4.75 4.50 5.25 4.75,4.75,5.00 5.00 - -,4.85
Performance,1.00 5.00 4.50 4.50 5.00 5.00 5.50 5.25,5.00,5.00 5.25 - -,5.10
Choreography,1.00 4.50 5.00 4.75 5.25 4.75 5.50 5.25,5.00,4.75 5.50 - -,5.15
Interpretation / Timing,1.00 4.75 4.50 4.75 5.00 5.00 5.25 5.25,4.75,4.75 5.50 - -,5.00
Judges Total Program Component Score (factored),,,,30.05
Deductions:,,,,0.00
Printed: 19/11/2005 17:53:09,,,,
