Skate America,,,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,,
1 3A  7.50,1.40 1 1 1 1,,2 2 2 1,,1,2 - -,8.90
2 3F+2T  6.80,-1.00 -1 -1 -1 -1,,0 -1 -1 -1,,-1,-1 - -,5.80
3 CiSt3  3.10,0.30 0 1 0 1,,2 0 2 1,,1,1 - -,3.40
4 FSSp2  2.00,-0.18 -1 0 -1 0,,0 0 -1 -1,,0,0 - -,1.82
5 3Lz  6.00,0.40 0 1 0 1,,2 0 1 0,,0,2 - -,6.40
6 CCoSp4  3.50,0.30 1 0 1 1,,1 0 0 0,,1,1 - -,3.80
7 SlSt2  2.30,0.50 1 1 0 1,,2 1 1 1,,1,1 - -,2.80
8 CSSp4  3.00,0.20 0 0 0 1,,1 1 1 0,,1,0 - -,3.20
34.20,,,,,,,36.12
Program Components,Factor,,,,,,
Skating Skills,1.00 6.25 6.75 5.75 6.00,,7.75 6.75 6.75 6.50,,6.50,7.25 - -,6.45
Transition / Linking Footwork,1.00 6.00 6.50 5.25 5.50,,7.00 6.25 6.25 6.00,,6.00,6.75 - -,6.00
Performance / Execution,1.00 6.50 6.50 5.50 5.75,,7.25 6.50 6.75 6.50,,6.25,7.00 - -,6.40
Choreography / Composition,1.00 6.25 6.50 5.75 5.75,,7.25 6.50 6.25 6.25,,6.25,6.75 - -,6.20
Interpretation,1.00 6.50 6.25 5.50 5.50,,7.25 6.50 6.50 6.50,,6.50,6.75 - -,6.30
Judges Total Program Component Score (factored),,,,,,,31.35
Deductions:,,,,,,,0.00
e  Jump take off with wrong edge,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
4 Alban PREAUBERT,FRA,,67.05  34.80,,,32.25,0.00
"# Executed Base",GOE,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3F+3T  9.50,0.60 0 1 1 0,,1 0 1 1,,0,1 - -,10.10
2 3A  7.50,0.00 0 0 0 -1,,0 0 0 0,,0,0 - -,7.50
3 FSSp3  2.30,0.00 0 1 0 0,,1 1 -1 0,,0,0 - -,2.30
4 3Lz  6.00,-0.20 -1 0 0 0,,1 1 -1 0,,0,0 - -,5.80
5 CiSt1  1.80,0.50 1 1 1 1,,1 2 1 1,,1,1 - -,2.30
6 CSSp3  2.30,0.10 0 1 1 0,,0 1 0 0,,1,0 - -,2.40
7 SlSt1  1.80,0.10 0 0 0 0,,1 2 0 0,,1,1 - -,1.90
8 CCoSp2  2.50,0.00 -1 0 0 0,,1 1 0 0,,0,0 - -,2.50
33.70,,,,,,,34.80
Program Components,Factor,,,,,,
Skating Skills,1.00 6.50 7.25 6.00 6.25,,6.50 6.50 6.50 5.25,,6.00,6.50 - -,6.35
Transition / Linking Footwork,1.00 6.00 6.50 6.25 6.00,,7.00 6.50 6.00 5.25,,5.50,6.50 - -,6.15
Performance / Execution,1.00 7.00 7.50 6.75 6.00,,7.25 7.00 6.00 6.00,,6.00,6.75 - -,6.50
Choreography / Composition,1.00 6.50 7.00 6.50 6.00,,7.00 8.00 6.75 6.50,,6.00,7.00 - -,6.65
Interpretation,1.00 6.75 7.25 6.50 6.25,,7.00 7.50 6.50 6.00,,6.50,7.00 - -,6.60
Judges Total Program Component Score (factored),,,,,,,32.25
Deductions:,,,,,,,0.00
e  Jump take off with wrong edge,,,,,,,
Skate America,,,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
5 Andrei LUTAI,RUS,,66.91  37.16,,,29.75,0.00
"# Executed Base",GOE,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3A  7.50,0.80 1 0 1 1,,1 0 1 0,,0,1 - -,8.30
2 4T+2T  10.30,-0.40 0 0 0 0,,0 -1 -1 -1,,0,0 - -,9.90
3 3Lo  5.00,0.20 0 0 1 1,,1 0 0 0,,0,0 - -,5.20
4 FCSp3  2.30,0.00 0 0 0 0,,1 0 1 0,,0,0 - -,2.30
5 CiSt3  3.10,0.20 0 0 0 1,,1 1 0 0,,1,1 - -,3.30
6 CCoSp4  3.50,0.20 0 0 0 1,,1 1 1 0,,0,0 - -,3.70
7 SlSt2  2.30,0.10 0 0 0 0,,1 0 1 0,,1,1 - -,2.40
8 CSSp3  2.30,-0.24 -2 -2 -1 0,,-2 0 -1 -1,,0,-1 - -,2.06
36.30,,,,,,,37.16
Program Components,Factor,,,,,,
Skating Skills,1.00 6.00 5.50 6.25 6.00,,6.50 6.50 6.25 5.75,,6.50,7.00 - -,6.20
Transition / Linking Footwork,1.00 5.50 3.75 6.00 5.75,,5.50 6.00 5.00 4.75,,5.75,6.75 - -,5.65
Performance / Execution,1.00 6.25 5.25 6.00 5.75,,6.25 6.50 6.25 5.00,,6.00,6.75 - -,6.15
Choreography / Composition,1.00 5.75 5.00 6.25 5.75,,6.00 6.00 5.75 5.75,,5.75,7.00 - -,5.90
Interpretation,1.00 5.50 5.00 6.00 5.75,,5.75 6.25 5.75 5.50,,6.00,7.00 - -,5.85
Judges Total Program Component Score (factored),,,,,,,29.75
Deductions:,,,,,,,0.00
e  Jump take off with wrong edge,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
6 Stephen CARRIERE,USA,,66.85  34.30,,,32.55,0.00
"# Executed Base",GOE,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 CiSt1  1.80,0.50 1 0 0 1,,1 1 1 2,,1,1 - -,2.30
2 3A  7.50,-1.00 -1 -1 -1 -1,,-1 -1 -1 0,,-1,-1 - -,6.50
3 3F+2T  6.80,0.00 0 0 0 0,,1 0 0 0,,0,0 - -,6.80
4 CSSp4  3.00,0.40 0 1 1 1,,2 1 1 0,,1,1 - -,3.40
5 3Lz  6.00,0.20 0 1 0 -1,,1 0 1 0,,0,1 - -,6.20
6 FSSp4  3.00,0.20 -1 1 1 0,,1 0 1 1,,1,0 - -,3.20
7 SlSt1  1.80,0.50 1 0 0 1,,2 1 2 1,,1,1 - -,2.30
8 CCoSp3  3.00,0.60 1 1 1 1,,2 1 2 1,,1,2 - -,3.60
32.90,,,,,,,34.30
Program Components,Factor,,,,,,
Skating Skills,1.00 5.75 6.00 6.25 6.50,,7.00 6.75 6.50 6.50,,6.50,7.00 - -,6.50
Transition / Linking Footwork,1.00 6.00 6.50 6.00 6.25,,6.75 6.00 6.75 6.25,,6.00,6.50 - -,6.20
Performance / Execution,1.00 6.50 6.25 6.50 6.25,,7.50 6.50 7.00 6.75,,6.25,7.00 - -,6.65
Choreography / Composition,1.00 6.25 6.00 6.25 6.25,,7.50 6.75 7.00 6.50,,6.25,7.00 - -,6.55
Interpretation,1.00 6.75 5.75 6.25 6.50,,7.75 6.50 6.75 7.00,,6.75,6.75 - -,6.65
Judges Total Program Component Score (factored),,,,,,,32.55
Deductions:,,,,,,,0.00
e  Jump take off with wrong edge,,,,,,,
Skate America,,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
"",,,Total Total,,Total,Total
"",NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,,Score Score,,Score (factored),
"",,,= +,,+,-
7 Kevin REYNOLDS,CAN,,59.25  33.60,,26.65,1.00
"# Executed Base",GOE,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 4S+3T  13.50,-1.40 -2 -1 -1 -3,,-2 -1 -1 0,,-1 -2 - -,12.10
2 3A  7.50,-3.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3 -3 - -,4.50
3 FUSp3  2.30,0.10 0 0 0 -1,,0 0 1 2,,0 0 - -,2.40
4 3Lz  6.00,-0.80 -2 0 -1 -1,,-1 0 -1 -1,,0 0 - -,5.20
5 CiSt1  1.80,0.00 0 0 0 0,,-1 0 0 0,,0 0 - -,1.80
6 CSSp4  3.00,0.00 0 0 0 0,,0 1 0 0,,0 0 - -,3.00
7 SlSt1  1.80,0.00 0 0 0 0,,1 0 0 0,,0 0 - -,1.80
8 CCoSp2  2.50,0.30 -1 0 1 0,,1 1 2 1,,1 0 - -,2.80
38.40,,,,,,33.60
Program Components,Factor,,,,,
Skating Skills,1.00 5.25 4.75 5.25 4.75,,5.75 6.50 6.00 5.50,,6.25 6.75 - -,5.70
Transition / Linking Footwork,1.00 4.75 4.50 5.00 4.50,,5.50 5.75 5.50 3.75,,5.50 6.25 - -,5.10
Performance / Execution,1.00 5.00 5.25 4.75 4.75,,6.25 6.50 5.50 4.75,,5.75 6.75 - -,5.30
Choreography / Composition,1.00 5.25 5.00 5.00 4.75,,6.00 6.25 6.00 5.00,,5.75 6.50 - -,5.50
Interpretation,1.00 4.75 5.00 5.00 4.75,,5.50 5.50 5.25 4.75,,6.00 6.50 - -,5.05
Judges Total Program Component Score (factored),,,,,,26.65
Deductions:,Falls: -1.00,,,,,-1.00
e  Jump take off with wrong edge,,,,,,
"",,,Total Total,,Total,Total
"",NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,,Score Score,,Score (factored),
"",,,= +,,+,-
8 Ryan BRADLEY,USA,,58.69  29.74,,28.95,0.00
"# Executed Base",GOE,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 3T+3T  8.00,0.00 0 0 0 0,,0 0 0 0,,0 -1 - -,8.00
2 2A  3.50,0.40 1 0 1 0,,0 0 0 1,,0 0 - -,3.90
3 FSSp3  2.30,-0.06 -1 1 0 -1,,-1 0 0 0,,0 0 - -,2.24
4 3Lz  6.00,0.00 0 0 0 0,,0 0 1 0,,0 -1 - -,6.00
5 CSSp3  2.30,0.00 0 0 0 -1,,0 0 0 0,,0 0 - -,2.30
6 CiSt2  2.30,0.00 0 1 0 0,,0 0 1 0,,0 0 - -,2.30
7 CCoSp2  2.50,0.10 0 0 0 0,,0 0 1 0,,0 1 - -,2.60
8 SlSt2  2.30,0.10 1 1 0 0,,0 0 1 0,,0 0 - -,2.40
29.20,,,,,,29.74
Program Components,Factor,,,,,
Skating Skills,1.00 6.25 6.00 5.75 5.50,,5.50 6.75 5.75 5.00,,6.00 6.50 - -,5.95
Transition / Linking Footwork,1.00 5.00 5.50 5.50 5.50,,4.50 5.50 5.00 5.00,,5.25 6.50 - -,5.30
Performance / Execution,1.00 6.25 6.50 5.75 5.25,,5.25 6.25 6.00 5.50,,5.75 6.50 - -,5.95
Choreography / Composition,1.00 5.75 5.75 5.75 5.25,,5.00 6.00 6.00 6.00,,5.75 6.75 - -,5.90
Interpretation,1.00 6.00 6.75 5.50 5.50,,5.00 6.25 6.00 5.50,,5.50 6.75 - -,5.85
Judges Total Program Component Score (factored),,,,,,28.95
Deductions:,,,,,,0.00
e  Jump take off with wrong edge,,,,,,
Skate America,,,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
9 Yasuharu NANRI,JPN,,57.84  29.84,,,28.00,0.00
"# Executed Base",GOE,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3A  7.50,0.40 0 1 0 1,,2 0 1 0,,0,1 - -,7.90
2 3F+2T  6.80,-1.00 -1 -1 -1 0,,-1 -1 -1 -1,,-1,-1 - -,5.80
3 CCoSp3  3.00,0.00 0 0 -1 0,,0 0 0 0,,0,0 - -,3.00
4 CSSp1  1.70,-0.36 -2 -2 -1 0,,-2 -1 -1 -2,,-1,-1 - -,1.34
5 CiSt1  1.80,0.00 0 1 0 0,,0 -1 0 0,,0,0 - -,1.80
6 3Lz  6.00,-0.20 -1 -1 0 0,,0 1 -1 0,,0,0 - -,5.80
7 FSSp1  1.70,0.00 0 1 0 -1,,0 0 0 0,,0,0 - -,1.70
8 SlSt2  2.30,0.20 0 1 0 1,,1 1 1 0,,1,0 - -,2.50
30.80,,,,,,,29.84
Program Components,Factor,,,,,,
Skating Skills,1.00 6.00 6.00 4.75 5.75,,6.25 6.25 5.50 5.25,,5.75,6.75 - -,5.75
Transition / Linking Footwork,1.00 5.50 4.25 4.75 5.50,,5.50 6.00 5.00 4.50,,5.50,6.25 - -,5.35
Performance / Execution,1.00 5.75 5.50 5.00 5.75,,6.00 5.75 5.50 4.75,,6.00,6.50 - -,5.55
Choreography / Composition,1.00 6.25 5.75 5.00 5.50,,6.25 6.25 5.50 5.00,,6.00,6.50 - -,5.70
Interpretation,1.00 6.00 5.25 5.00 5.50,,5.75 5.75 6.00 4.75,,5.75,6.50 - -,5.65
Judges Total Program Component Score (factored),,,,,,,28.00
Deductions:,,,,,,,0.00
e  Jump take off with wrong edge,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
10 Takahiko KOZUKA,JPN,,56.25  29.00,,,28.25,1.00
"# Executed Base",GOE,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3Lz+COMBO  6.00,-2.60 -3 -2 -3 -2,,-3 -2 -3 -3,,-3,-2 - -,3.40
2 3A  7.50,0.80 1 0 0 1,,1 2 1 0,,0,1 - -,8.30
3 FSSp3  2.30,0.70 1 1 1 1,,1 2 2 1,,1,2 - -,3.00
4 SlSt2  2.30,0.10 0 1 0 0,,1 1 0 1,,0,0 - -,2.40
5 CSSp4  3.00,0.20 0 0 0 0,,1 1 1 0,,0,2 - -,3.20
6 3F  5.50,-3.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3,-3 - -,2.50
7 SeSt1  1.80,0.10 0 1 1 0,,1 0 0 0,,0,1 - -,1.90
8 CCoSp4  3.50,0.80 2 0 1 1,,2 2 2 1,,1,2 - -,4.30
31.90,,,,,,,29.00
Program Components,Factor,,,,,,
Skating Skills,1.00 5.75 6.50 5.50 5.75,,7.00 6.75 6.25 5.75,,6.00,7.25 - -,6.05
Transition / Linking Footwork,1.00 5.00 5.75 5.00 5.25,,5.25 6.00 5.00 5.25,,5.25,6.25 - -,5.30
Performance / Execution,1.00 5.75 6.50 5.00 5.50,,6.50 6.50 5.75 5.00,,5.50,6.75 - -,5.70
Choreography / Composition,1.00 5.75 6.00 5.25 5.25,,6.25 6.75 5.50 5.50,,5.50,6.75 - -,5.75
Interpretation,1.00 5.25 6.25 5.00 5.25,,6.00 6.50 4.75 5.25,,5.25,6.75 - -,5.45
Judges Total Program Component Score (factored),,,,,,,28.25
Deductions:,Falls: -1.00,,,,,,-1.00
e  Jump take off with wrong edge,,,,,,,
Skate America,,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
"",,,Total Total,,Total,Total
"",NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,,Score Score,,Score (factored),
"",,,= +,,+,-
11 Kristoffer BERNTSSON,SWE,,54.15  25.60,,29.55,1.00
"# Executed Base",GOE,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 3Lz<+3T  5.90,-3.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3 -3 - -,2.90
2 3A  7.50,0.00 0 0 0 0,,0 0 0 0,,0 0 - -,7.50
3 3F  5.50,-3.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3 -3 - -,2.50
4 FSSp2  2.00,0.00 0 -1 0 -1,,0 0 0 0,,0 1 - -,2.00
5 CiSt2  2.30,0.20 0 0 0 0,,1 1 2 1,,1 0 - -,2.50
6 CSSp3  2.30,0.00 0 0 0 0,,0 1 0 0,,0 0 - -,2.30
7 SlSt2  2.30,0.00 0 0 0 0,,0 0 0 1,,0 0 - -,2.30
8 CCoSp4  3.50,0.10 1 0 0 0,,1 1 0 0,,0 0 - -,3.60
31.30,,,,,,25.60
Program Components,Factor,,,,,
Skating Skills,1.00 5.75 5.50 5.25 5.25,,5.50 6.50 6.00 5.25,,6.00 6.50 - -,5.75
Transition / Linking Footwork,1.00 5.50 6.50 5.25 5.00,,5.00 6.00 5.75 5.00,,5.50 6.00 - -,5.50
Performance / Execution,1.00 5.75 6.25 5.75 4.75,,6.00 5.75 6.25 6.50,,6.25 6.25 - -,5.95
Choreography / Composition,1.00 6.25 6.00 5.50 5.00,,5.75 7.00 6.25 6.25,,6.25 6.50 - -,6.15
Interpretation,1.00 6.00 6.50 5.75 5.25,,6.00 6.25 6.50 6.50,,6.25 6.50 - -,6.20
Judges Total Program Component Score (factored),,,,,,29.55
Deductions:,Falls: -1.00,,,,,-1.00
e  Jump take off with wrong edge,,,,,,
"",,,Total Total,,Total,Total
"",NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,,Score Score,,Score (factored),
"",,,= +,,+,-
12 Karel ZELENKA,ITA,,46.14  20.84,,26.30,1.00
"# Executed Base",GOE,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 3A<  3.50,-2.50 -2 -3 -3 -3,,-3 -3 -3 -3,,-3 -3 - -,1.00
2 3F+3T  9.50,-2.40 -3 -2 -2 -2,,-2 -3 -2 -2,,-2 -3 - -,7.10
3 FSSp1  1.70,-0.06 0 -1 -1 0,,-2 -1 0 0,,0 0 - -,1.64
4 2Lz  1.90,-1.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3 -3 - -,0.90
5 CSSp3  2.30,0.00 0 0 0 0,,-2 0 -1 0,,-1 0 - -,2.30
6 SlSt2  2.30,0.00 0 0 0 0,,1 0 1 0,,1 0 - -,2.30
7 CiSt3  3.10,0.00 0 0 0 0,,0 0 0 0,,0 1 - -,3.10
8 CCoSp2  2.50,0.00 -1 -1 0 0,,-2 0 0 0,,0 0 - -,2.50
26.80,,,,,,20.84
Program Components,Factor,,,,,
Skating Skills,1.00 5.75 5.50 5.50 4.75,,5.25 5.75 5.00 4.75,,5.50 6.50 - -,5.35
Transition / Linking Footwork,1.00 5.00 5.00 5.50 4.50,,4.50 5.00 4.75 4.00,,5.00 6.00 - -,4.95
Performance / Execution,1.00 5.50 5.50 5.75 4.50,,4.75 4.50 5.00 4.50,,5.25 5.75 - -,5.05
Choreography / Composition,1.00 5.50 5.25 6.00 5.00,,4.75 6.00 5.25 5.00,,5.00 6.00 - -,5.55
Interpretation,1.00 5.75 5.50 5.75 5.25,,4.50 5.00 5.25 4.50,,5.25 6.00 - -,5.40
Judges Total Program Component Score (factored),,,,,,26.30
Deductions:,Falls: -1.00,,,,,-1.00
e  Jump take off with wrong edge,,,,,,
Printed: 26/10/2007 22:41:23,,,,,,
