ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
2 CuLi4+RoLi4  6.40,0.83 1 2 1 2 1,1 2 2,,2,2 2 -,7.23
3 CiSt4  8.00,0.83 1 0 0 1 0,0 1 2,,1,1 1 -,8.83
4 Sp4  4.70,0.67 2 1 1 1 1,2 1 2,,1,1 1 -,5.37
5 DiSt3  6.20,0.83 1 0 1 1 0,1 2 1,,0,1 1 -,7.03
6 RoLi4  4.00,0.50 1 1 1 1 1,1 1 1,,1,1 1 -,4.50
7 STw4  4.70,0.67 0 2 1 1 1,2 2 2,,1,1 1 -,5.37
8 SeLi4  6.40,0.75 1 2 1 1 2,1 1 2,,2,2 1 -,7.15
44.40,,,,,,50.40
Program Components,Factor,,,,,
Skating Skills,1.25 7.00 6.75 6.75 7.25 7.25,7.50 7.50 7.75,,7.25,6.75 7.00 -,7.29
Linking Footwork / Movement,1.75 6.75 6.75 6.75 7.00 7.00,7.50 7.25 7.50,,7.00,6.50 7.00 -,7.08
Performance,1.00 7.50 6.50 6.75 7.25 7.25,8.00 7.50 7.75,,7.25,6.50 7.25 -,7.42
Choreography,1.00 7.00 7.00 7.00 7.25 7.25,7.50 7.50 7.75,,7.00,6.75 7.50 -,7.25
Interpretation / Timing,1.00 7.25 6.75 7.00 7.25 7.25,7.75 7.75 8.00,,7.25,6.75 7.25 -,7.42
Judges Total Program Component Score (factored),,,,,,43.59
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
4 Meryl DAVIS / Charlie WHITE,USA  91.35,49.44,,,41.91,0.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 CuLi4+RoLi4  6.40,0.75 1 2 1 2 1,1 2 2,,1,2 1 -,7.15
2 STw4  4.70,0.58 1 2 1 2 1,1 2 1,,1,1 1 -,5.28
3 CiSt4  8.00,1.00 1 1 0 1 1,1 1 1,,0,1 0 -,9.00
4 SlLi4  4.00,0.42 1 2 1 1 1,1 1 2,,0,0 1 -,4.42
5 SeLi4  6.40,0.58 2 2 1 1 1,2 1 1,,1,1 1 -,6.98
6 CoSp4  4.70,0.33 0 1 1 0 1,0 1 2,,1,1 1 -,5.03
7 DiSt4  7.00,1.00 1 2 1 1 1,1 1 1,,1,1 1 -,8.00
8 RoLi2  3.00,0.58 0 2 1 1 2,1 1 2,,1,1 1 -,3.58
44.20,,,,,,49.44
Program Components,Factor,,,,,
Skating Skills,1.25 6.75 7.00 6.75 6.75 7.25,7.25 7.50 7.25,,6.75,6.50 7.00 -,7.00
Linking Footwork / Movement,1.75 6.50 7.00 6.50 6.50 7.00,7.25 7.25 7.25,,6.75,6.25 7.00 -,6.88
Performance,1.00 7.25 7.00 6.75 7.25 7.00,6.25 7.50 7.50,,7.00,6.50 7.25 -,7.08
Choreography,1.00 7.00 7.25 6.75 7.25 7.25,6.50 7.25 7.25,,7.00,6.50 7.25 -,7.04
Interpretation / Timing,1.00 6.75 7.25 6.50 7.00 7.00,6.50 7.50 7.75,,7.00,6.75 7.50 -,7.00
Judges Total Program Component Score (factored),,,,,,41.91
Deductions:,,,,,,0.00
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
5 Kimberly NAVARRO / Brent BOMMENTRE,USA  80.01,45.69,,,34.32,0.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 CuLi4  4.00  0.67,1 2 1 2 1,1 1 2,,2,1 1 -,4.67
2 DiSt3  6.20  0.17,1 0 0 0 0,0 0 1,,0,0 0 -,6.37
3 STw4  4.70 -0.33,-1 0 -1 -1 0,-1 0 -1,,-1,0 0 -,4.37
4 RRoLi4  6.40  0.33,0 1 1 0 1,1 1 0,,1,1 0 -,6.73
5 Sp4  4.70  0.00,0 0 0 -1 0,0 0 1,,0,0 0 -,4.70
6 CiSt3  7.20  0.17,0 1 0 0 1,0 0 1,,0,0 0 -,7.37
7 RoLi4  4.00  0.50,1 2 0 1 1,1 0 1,,1,1 1 -,4.50
8 CuLi4+RoLi4  6.40  0.58,1 2 1 1 2,1 1 2,,1,1 1 -,6.98
43.60,,,,,,45.69
Program Components Factor,,,,,,
Skating Skills  1.25,5.75 6.25 5.50 6.50 6.25,6.00 5.75 5.25,,6.25,5.75 6.00 -,5.96
Linking Footwork / Movement  1.75,5.00 6.50 5.50 6.00 6.25,5.25 5.50 4.75,,6.00,5.50 5.50 -,5.54
Performance  1.00,5.50 6.25 5.25 6.75 6.25,5.25 5.75 5.50,,6.25,5.50 5.75 -,5.79
Choreography  1.00,5.75 6.50 5.50 5.75 6.25,5.25 5.50 5.25,,6.00,5.75 5.75 -,5.67
Interpretation / Timing  1.00,5.50 7.00 5.25 5.50 6.25,5.50 5.75 5.00,,6.25,5.75 6.00 -,5.71
Judges Total Program Component Score (factored),,,,,,34.32
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
6 Cathy REED / Chris REED,JPN  75.87,43.56,,,32.31,0.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 STw4  4.70 -0.33,-1 1 -1 -2 -1,-1 0 -1,,0,0 -1 -,4.37
2 CuLi3+RoLi4  6.00  0.33,0 1 0 0 1,0 1 1,,1,1 1 -,6.33
3 CiSt3  7.20  0.50,0 0 0 1 -1,2 0 1,,1,0 0 -,7.70
4 SeLi4  6.40  0.25,0 1 0 0 0,0 1 2,,1,1 1 -,6.65
5 CoSp4  4.70  0.08,0 -1 0 0 0,-1 0 1,,0,1 0 -,4.78
6 MiSt2  5.40 -0.17,-1 -1 0 0 -1,0 0 1,,0,0 0 -,5.23
7 CuLi4  4.00  0.33,1 -1 0 0 0,0 1 1,,1,1 0 -,4.33
8 RoLi4  4.00  0.17,-1 0 0 0 0,0 1 1,,1,0 1 -,4.17
42.40,,,,,,43.56
Program Components Factor,,,,,,
Skating Skills  1.25,5.25 5.50 4.75 5.25 5.50,5.25 5.75 5.50,,5.75,5.75 5.25 -,5.50
Linking Footwork / Movement  1.75,4.50 5.25 4.50 4.75 5.25,5.50 5.50 5.50,,5.50,5.25 5.00 -,5.29
Performance  1.00,4.75 5.25 5.00 5.25 5.25,5.00 5.75 5.75,,5.75,5.50 5.25 -,5.42
Choreography  1.00,5.00 5.50 4.75 5.00 5.50,5.25 5.75 5.50,,5.50,5.75 5.25 -,5.42
Interpretation / Timing  1.00,5.00 5.25 4.75 5.00 5.25,5.25 5.75 5.25,,5.75,5.50 5.00 -,5.33
Judges Total Program Component Score (factored),,,,,,32.31
Deductions:,,,,,,0.00
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
7 Lauren SENFT / Leif GISLASON,CAN  73.35,42.55,,,32.80,2.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 SlLi4  4.00  0.67,1 2 1 2 1,1 1 2,,2,1 1 -,4.67
2 STw3  4.00 -0.08,0 0 0 -1 0,0 0 1,,0,-1 0 -,3.92
3 Sp4  4.70  0.25,1 0 0 1 1,0 0 0,,1,0 0 -,4.95
4 CiSt3  7.20  0.17,0 -1 0 0 0,1 0 1,,0,0 0 -,7.37
5 SeLi4  6.40  0.33,0 -1 1 0 1,1 1 1,,1,0 1 -,6.73
6 DiSt3  6.20  0.00,0 -1 0 0 0,0 0 0,,0,-1 0 -,6.20
7 CuLi4+RoLi4  6.40  0.33,1 -1 0 0 1,0 1 1,,2,0 0 -,6.73
8 RoLi2  3.00 -1.02,-2 -2 -2 -2 -2,-3 -3 -1,,-1,-3 -2 -,1.98
41.90,,,,,,42.55
Program Components Factor,,,,,,
Skating Skills  1.25,5.50 5.50 5.75 5.75 6.00,5.50 5.25 5.25,,6.25,5.25 5.75 -,5.54
Linking Footwork / Movement  1.75,5.25 5.75 5.75 5.50 5.75,5.50 5.00 5.00,,5.75,5.00 5.50 -,5.33
Performance  1.00,5.75 5.00 6.00 5.50 6.00,5.00 5.50 5.00,,6.00,5.00 5.75 -,5.46
Choreography  1.00,5.75 5.75 6.00 5.75 5.75,5.50 5.50 5.25,,6.00,5.25 6.00 -,5.58
Interpretation / Timing  1.00,5.50 5.50 5.75 5.75 5.75,5.00 5.50 5.00,,6.25,5.50 5.75 -,5.50
Judges Total Program Component Score (factored),,,,,,32.80
Deductions: Extended lifts:,-1.00 Falls:,-1.00,,,,-2.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
8 Xintong HUANG / Xun ZHENG,CHN  70.75,41.71,,,30.04,1.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 Sp3  4.00  0.08,0 0 0 0 0,1 0 2,,0,0 1 -,4.08
2 SlLi4+RoLi4  6.40  0.42,0 1 1 0 1,2 1 1,,1,1 1 -,6.82
3 STw4  4.70  0.08,0 1 0 1 0,0 0 1,,0,0 1 -,4.78
4 CiSt2  6.40  0.17,-1 0 0 0 0,1 0 1,,0,0 0 -,6.57
5 SlLi4  4.00  0.25,0 1 0 0 0,1 1 2,,1,0 1 -,4.25
6 SeLi4  6.40  0.00,0 1 0 0 0,0 0 1,,0,0 0 -,6.40
7 DiSt2  5.40 -0.67,-1 -1 0 -1 -1,-1 0 0,,0,-1 0 -,4.73
8 RoLi4  4.00  0.08,0 0 0 -1 0,0 0 1,,1,0 0 -,4.08
41.30,,,,,,41.71
Program Components Factor,,,,,,
Skating Skills  1.25,5.00 5.50 4.75 5.00 5.25,6.25 5.00 5.50,,5.00,5.25 5.75 -,5.17
Linking Footwork / Movement  1.75,4.75 5.50 4.50 4.50 5.00,5.25 4.75 5.00,,4.50,5.00 5.25 -,4.83
Performance  1.00,4.75 5.50 4.75 5.25 5.00,5.25 5.00 5.75,,5.00,5.25 5.75 -,5.13
Choreography  1.00,5.00 5.50 4.50 5.25 5.25,5.25 4.75 5.25,,4.75,5.00 5.50 -,5.08
Interpretation / Timing  1.00,4.50 5.25 4.75 4.75 5.00,5.50 5.00 5.00,,4.75,5.00 5.75 -,4.92
Judges Total Program Component Score (factored),,,,,,30.04
Deductions: Extended lifts:,-1.00,,,,,-1.00
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
9 Xiaoyang YU / Chen WANG,CHN  67.25,40.18,,,27.07,0.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 STw4  4.70,0.08 -1 1 0 1 0,1 0 0,,0,0 1 -,4.78
2 SeLi4  6.40,0.33 0 1 0 0 0,1 1 2,,1,1 0 -,6.73
3 SlLi4  4.00,0.08 0 1 0 0 0,0 0 1,,1,0 1 -,4.08
4 Sp4  4.70,-0.17 -1 -1 0 -1 0,-1 0 1,,0,0 0 -,4.53
5 SlLi4+RoLi4  6.40,0.00 -1 -1 0 -1 1,-1 0 0,,1,1 0 -,6.40
6 DiSt1  4.60,-0.17 -1 0 -1 0 -1,0 0 0,,0,0 0 -,4.43
7 RoLi2  3.00,0.00 -1 1 0 0 0,0 0 2,,0,0 0 -,3.00
8 CiSt2  6.40,-0.17 0 0 -1 0 -1,-1 0 1,,0,0 0 -,6.23
40.20,,,,,,40.18
Program Components,Factor,,,,,
Skating Skills,1.25 4.50 5.25 4.75 4.75 4.50,4.50 4.50 4.75,,4.75,5.00 4.50 -,4.63
Linking Footwork / Movement,1.75 4.25 5.00 4.25 4.50 4.50,3.50 4.25 4.50,,4.50,4.75 4.25 -,4.42
Performance,1.00 4.75 5.25 4.50 4.75 4.25,4.00 4.25 5.00,,4.50,4.75 4.50 -,4.54
Choreography,1.00 4.50 5.00 4.50 4.50 4.50,3.25 4.00 4.75,,5.00,4.75 4.25 -,4.50
Interpretation / Timing,1.00 4.25 4.75 4.25 4.50 4.25,4.25 4.25 4.75,,5.00,5.00 4.25 -,4.50
Judges Total Program Component Score (factored),,,,,,27.07
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
10 Olga AKIMOVA / Alexander SHAKALOV,UZB  66.36,38.87,,,27.49,0.00
"# Executed Base",GOE The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 SlLi3  3.50,0.42 0 0 0 1 1,1 1 2,,1,0 0 -,3.92
2 CiSt2  6.40,-0.17 -1 0 -1 0 -1,0 0 0,,0,0 0 -,6.23
3 SlLi3+RoLi3  5.60,0.17 -1 1 0 -1 0,0 1 1,,1,1 0 -,5.77
4 CoSp2  3.50,0.08 -1 0 0 -1 1,1 0 1,,0,0 0 -,3.58
5 STw4  4.70,-0.33 -1 -1 -1 -2 -1,-1 0 0,,0,-1 0 -,4.37
6 DiSt2  5.40,0.00 0 0 0 0 -1,0 0 0,,0,0 0 -,5.40
7 SeLi3  5.60,0.17 -1 -1 0 -1 0,1 1 1,,1,0 1 -,5.77
8 RoLi4  4.00,-0.17 -1 0 0 0 -1,-1 0 0,,1,0 0 -,3.83
38.70,,,,,,38.87
Program Components,Factor,,,,,
Skating Skills,1.25 4.75 4.50 4.50 4.50 5.00,3.75 5.00 4.75,,5.00,4.75 4.50 -,4.79
Linking Footwork / Movement,1.75 3.75 4.25 4.25 4.25 4.75,3.25 5.00 4.00,,4.75,4.50 4.25 -,4.33
Performance,1.00 4.50 4.50 4.50 4.50 4.50,4.25 5.25 4.75,,5.00,4.75 4.75 -,4.67
Choreography,1.00 4.25 4.50 4.75 4.75 5.00,4.00 5.00 4.50,,5.25,4.75 4.50 -,4.71
Interpretation / Timing,1.00 4.00 4.75 4.50 4.25 4.50,4.00 5.25 4.50,,5.25,4.75 4.50 -,4.54
Judges Total Program Component Score (factored),,,,,,27.49
Deductions:,,,,,,0.00
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,
"",Total,Total,,Total,Total
"",NOC Segment,Element,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score,Score,,Score (factored),
"",=,+,,+,-
11 Laura MUNANA / Luke MUNANA,MEX  58.04,33.81,,25.23,1.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 STw3  4.00 -0.58,-2 -1 -1 -1 -2,-1 -1 -1,,-1 -1 -1 -,3.42
2 CuLi4+RoLi4  6.40  0.25,0 0 0 0 0,1 1 1,,1 0 1 -,6.65
3 CiSt1  5.60 -0.67,-1 0 0 -1 -1,0 -1 0,,0 -1 0 -,4.93
4 RRoLi2  4.80 -0.25,-1 -1 0 -1 0,-1 0 0,,0 -1 0 -,4.55
5 DiSt1  4.60 -0.67,-1 -1 0 -1 -1,-1 -1 0,,0 0 -1 -,3.93
6 SlLi4  4.00  0.08,-1 0 0 0 0,0 0 1,,1 0 1 -,4.08
7 Sp1  3.00 -0.17,0 0 0 -1 -1,-1 0 1,,0 0 0 -,2.83
8 RoLi3  3.50 -0.08,-1 -1 0 0 1,-1 0 0,,0 0 0 -,3.42
35.90,,,,,33.81
Program Components Factor,,,,,
Skating Skills  1.25,4.50 4.50 4.50 4.25 4.25,4.00 4.25 4.50,,4.00 4.50 4.75 -,4.29
Linking Footwork / Movement  1.75,3.75 4.50 4.25 4.25 4.25,3.75 4.00 4.25,,3.50 4.25 4.50 -,4.04
Performance  1.00,4.25 4.75 4.75 4.75 4.50,4.75 4.25 4.25,,3.75 4.25 4.75 -,4.38
Choreography  1.00,4.00 5.25 4.25 4.25 4.50,4.00 4.25 4.50,,4.00 4.25 4.50 -,4.21
Interpretation / Timing  1.00,3.75 5.25 4.50 4.50 4.25,4.50 4.25 3.75,,4.00 4.50 5.00 -,4.21
Judges Total Program Component Score (factored),,,,,25.23
Deductions: Extended lifts:,-1.00,,,,-1.00
"",Total,Total,,Total,Total
"",NOC Segment,Element,,Program  Component,Deductions
Rank Name,,,,,
"",Code Score,Score,,Score (factored),
"",=,+,,+,-
12 Maria BOROUNOV / Evgeni BOROUNOV,AUS  46.42,30.83,,16.59,1.00
"# Executed Base GOE",The Judges Panel,,,,Scores
Elements Value,(in random order),,,,of Panel
1 DiSt1  4.60 -0.50,0 -1 -1 -1 -2,0 -1 0,,0 -1 -1 -,4.10
2 STw3  4.00 -1.10,-3 -2 -3 -3 -3,-2 -2 -2,,-2 -2 -2 -,2.90
3 CoSp1  3.00 -0.25,-1 -1 -1 -1 -1,-1 0 0,,0 0 -1 -,2.75
4 CuLi4+RoLi2  5.60 -0.08,-1 -1 0 -1 0,0 0 0,,0 0 0 -,5.52
5 SlLi3  3.50 -0.08,0 -1 0 0 -1,0 0 0,,0 -1 0 -,3.42
6 SeLi2  4.80 -0.17,-1 0 0 -2 -1,0 0 0,,0 0 0 -,4.63
7 CiSt1  5.60 -1.67,-2 -2 -2 -2 -3,-1 -2 -1,,0 -2 -1 -,3.93
8 RoLi4  4.00 -0.42,-1 0 -1 -1 -1,-1 0 -1,,0 -1 0 -,3.58
35.10,,,,,30.83
Program Components Factor,,,,,
Skating Skills  1.25,2.50 2.75 3.25 3.00 3.50,1.75 3.25 3.50,,3.25 2.75 2.50 -,3.04
Linking Footwork / Movement  1.75,1.50 2.50 3.00 2.25 3.25,2.50 3.00 2.75,,3.00 2.50 2.25 -,2.67
Performance  1.00,2.25 2.75 2.75 3.00 3.25,2.50 3.25 2.00,,3.00 2.75 2.50 -,2.79
Choreography  1.00,2.00 2.50 3.25 3.25 3.50,2.25 3.00 2.25,,3.25 2.50 2.50 -,2.75
Interpretation / Timing  1.00,1.75 3.00 3.00 2.75 3.00,2.25 3.25 2.00,,3.00 2.50 2.25 -,2.58
Judges Total Program Component Score (factored),,,,,16.59
Deductions: Extended lifts:,-1.00,,,,-1.00
Printed: 09/02/2007 16:14:54,,,,,
