MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,,
1 3A  7.50,0.86 1 1 0 2,,0 1 1 1,,1,1 1 0,8.36
2 3F+2T  6.80,0.00 0 0 0 0,,0 0 0 0,,0,0 0 0,6.80
3 3Lz  6.00,0.14 0 0 -1 1,,1 0 0 1,,0,0 0 0,6.14
4 CSSp4  3.00,0.21 1 0 0 0,,0 1 0 1,,0,1 0 1,3.21
5 CiSt3  3.10,0.36 1 0 0 1,,1 1 0 1,,0,0 1 1,3.46
6 FSSp4  3.00,0.21 1 1 0 1,,1 0 0 0,,0,0 0 1,3.21
7 SlSt2  2.30,0.14 1 0 0 1,,0 0 0 1,,0,0 1 0,2.44
8 CCoSp4  3.50,0.07 0 0 -1 1,,0 0 0 1,,0,0 1 0,3.57
35.20,,,,,,,37.19
Program Components,Factor,,,,,,
Skating Skills,1.00 6.00 6.50 4.75 6.75,,7.00 5.75 5.00 6.50,,6.75,6.75 5.50 6.00,6.21
Transition / Linking Footwork,1.00 5.75 6.25 4.50 6.50,,6.75 5.25 4.75 5.75,,6.50,6.75 5.75 5.75,6.04
Performance / Execution,1.00 6.00 6.50 4.50 7.00,,7.25 6.00 5.25 6.25,,6.75,6.75 6.25 6.25,6.43
Choreography / Composition,1.00 6.25 6.50 4.75 7.00,,7.00 6.00 5.25 6.50,,6.50,6.75 6.25 6.00,6.39
Interpretation,1.00 6.50 6.50 5.00 7.00,,7.25 6.25 5.25 6.50,,6.75,6.75 6.50 6.25,6.57
Judges Total Program Component Score (factored),,,,,,,31.64
Deductions:,,,,,,,0.00
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
4 Evan LYSACEK,USA,,67.04  33.00,,,34.04,0.00
"# Executed Base",GOE,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3A  7.50,0.57 1 1 0 1,,1 0 0 0,,1,0 0 1,8.07
2 3Lz+2T  7.30,-0.71 0 0 -1 -1,,-1 0 0 -1,,-1,-1 -1 -1,6.59
3 2F  1.70,-1.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3,-3 -3 -3,0.70
4 FSSp4  3.00,0.50 2 1 1 1,,1 1 1 0,,0,1 1 1,3.50
5 SlSt3  3.10,0.29 1 0 1 1,,0 1 1 1,,0,0 1 0,3.39
6 CSSp4  3.00,0.29 1 0 1 1,,0 1 0 1,,0,0 1 1,3.29
7 CiSt3  3.10,0.36 1 0 0 1,,1 0 1 1,,0,0 1 1,3.46
8 CCoSp4  3.50,0.50 1 0 1 1,,1 1 2 1,,1,1 1 1,4.00
32.20,,,,,,,33.00
Program Components,Factor,,,,,,
Skating Skills,1.00 6.75 7.00 6.75 6.75,,7.00 7.00 7.25 7.50,,6.75,6.75 6.75 7.00,6.86
Transition / Linking Footwork,1.00 6.50 6.50 6.50 6.50,,6.50 6.75 6.75 6.25,,6.50,6.50 5.75 6.50,6.54
Performance / Execution,1.00 7.00 6.50 7.00 7.00,,6.75 6.75 7.25 7.25,,6.75,6.75 6.50 6.75,6.82
Choreography / Composition,1.00 6.75 6.75 6.50 7.25,,6.75 7.25 7.50 7.50,,6.75,6.75 6.25 7.00,6.93
Interpretation,1.00 7.25 6.75 6.75 7.00,,6.75 7.00 7.25 7.00,,6.75,6.75 6.75 6.75,6.89
Judges Total Program Component Score (factored),,,,,,,34.04
Deductions:,,,,,,,0.00
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
5 Emanuel SANDHU,CAN,,64.98  32.15,,,32.83,0.00
"# Executed Base",GOE,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 4T+2T  10.30,-0.57 0 0 -1 -1,,-1 -1 -1 -1,,0,0 -2 0,9.73
2 1A  0.80,-0.50 -3 -3 -3 -3,,-3 -3 -3 -3,,-3,-3 -3 -3,0.30
3 FSSp4  3.00,0.07 -1 0 0 1,,0 0 0 1,,0,0 0 1,3.07
4 CiSt3  3.10,0.21 1 0 0 0,,0 1 0 2,,0,0 1 1,3.31
5 3Lz  6.00,-0.14 0 -1 -1 0,,0 0 0 0,,0,-1 -1 0,5.86
6 CSSp4  3.00,0.00 1 0 0 0,,0 0 0 1,,0,0 0 -1,3.00
7 SlSt3  3.10,0.21 1 0 1 0,,0 0 0 1,,1,0 1 1,3.31
8 CCoSp3  3.00,0.57 2 1 1 1,,1 2 1 2,,1,0 1 1,3.57
32.30,,,,,,,32.15
Program Components,Factor,,,,,,
Skating Skills,1.00 6.50 7.25 6.00 6.00,,7.00 6.75 6.75 7.75,,6.75,6.50 6.00 6.50,6.54
Transition / Linking Footwork,1.00 6.00 7.00 5.75 5.00,,6.50 7.00 6.00 6.50,,6.50,6.50 6.25 6.00,6.25
Performance / Execution,1.00 6.75 7.00 5.50 6.25,,6.75 6.50 6.50 7.50,,6.75,6.75 6.75 6.25,6.61
Choreography / Composition,1.00 7.00 7.00 5.75 6.00,,6.75 7.00 6.50 7.25,,6.75,6.75 6.50 6.50,6.68
Interpretation,1.00 7.25 7.25 5.75 6.00,,6.75 7.00 6.75 7.50,,6.75,6.75 6.50 6.75,6.75
Judges Total Program Component Score (factored),,,,,,,32.83
Deductions:,,,,,,,0.00
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
6 Jialiang WU,CHN,,63.52  37.42,,,26.10,0.00
"# Executed Base",GOE,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3A  7.50,1.14 1 1 2 2,,1 1 1 2,,1,1 2 1,8.64
2 3F+3T  9.50,-0.29 -1 -1 0 0,,1 -1 0 0,,0,0 -1 0,9.21
3 FSSp4  3.00,0.14 0 0 1 0,,0 0 0 0,,0,1 1 1,3.14
4 CiSt2  2.30,0.00 0 0 -1 0,,0 0 0 0,,0,0 0 0,2.30
5 CCoSp4  3.50,-0.04 0 0 0 -1,,0 0 -1 0,,0,0 0 0,3.46
6 3Lz  6.00,-0.43 0 0 0 -1,,-1 0 0 0,,0,0 -1 -1,5.57
7 SlSt3  3.10,0.00 0 0 1 0,,0 0 0 0,,0,0 0 0,3.10
8 CSSp3  2.30,-0.30 0 -1 0 -2,,-2 0 -1 -2,,0,-1 -1 -2,2.00
37.20,,,,,,,37.42
Program Components,Factor,,,,,,
Skating Skills,1.00 5.50 4.75 5.50 5.25,,5.50 5.50 5.00 6.25,,5.50,5.25 5.50 5.25,5.39
Transition / Linking Footwork,1.00 5.00 4.50 4.75 5.00,,5.25 5.00 4.50 5.25,,5.00,5.25 4.75 4.75,4.96
Performance / Execution,1.00 5.50 4.75 5.50 5.25,,5.50 5.25 4.75 6.00,,5.25,5.50 5.25 5.25,5.32
Choreography / Composition,1.00 4.75 4.50 5.00 5.50,,5.50 5.50 4.75 5.75,,5.50,5.25 5.25 5.50,5.32
Interpretation,1.00 5.00 4.25 5.25 5.00,,5.50 5.00 4.75 5.50,,5.25,5.50 5.00 5.00,5.11
Judges Total Program Component Score (factored),,,,,,,26.10
Deductions:,,,,,,,0.00
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
7 Noriyuki KANZAKI,JPN,,62.34  35.31,,,28.03,1.00
"# Executed Base",GOE,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3A  7.50,1.57 2 1 2 2,,1 1 1 1,,1,2 2 2,9.07
2 3T+3T  8.00,0.00 0 0 1 0,,0 0 0 0,,0,0 0 0,8.00
3 CCoSp4  3.50,0.07 1 0 0 0,,0 0 0 0,,0,0 1 0,3.57
4 3Lz  6.00,-3.00 -3 -3 -3 -3,,-3 -3 -3 -2,,-3,-3 -3 -3,3.00
5 CSSp4  3.00,0.03 1 -1 1 -2,,1 -1 0 0,,0,0 0 0,3.03
6 CiSt3  3.10,0.21 1 1 0 1,,0 0 0 1,,0,0 1 1,3.31
7 SlSt3  3.10,0.14 1 0 0 1,,0 0 0 1,,0,0 0 1,3.24
8 FSSp3  2.30,-0.21 0 -1 0 -2,,-1 -1 -1 -1,,0,0 -1 -1,2.09
36.50,,,,,,,35.31
Program Components,Factor,,,,,,
Skating Skills,1.00 6.00 6.75 6.00 6.75,,5.50 5.50 5.50 6.00,,5.25,5.75 5.75 6.00,5.71
Transition / Linking Footwork,1.00 5.75 6.50 5.75 6.75,,5.25 5.25 5.00 5.75,,4.75,5.75 4.75 5.75,5.36
Performance / Execution,1.00 6.50 6.50 6.00 7.00,,5.75 5.00 5.25 6.25,,5.25,5.75 5.50 5.50,5.64
Choreography / Composition,1.00 6.25 6.50 5.75 7.00,,5.50 5.50 5.25 6.00,,5.25,6.00 5.25 5.75,5.64
Interpretation,1.00 6.50 6.75 6.25 7.25,,5.75 5.25 5.50 6.00,,5.25,5.75 5.50 5.50,5.68
Judges Total Program Component Score (factored),,,,,,,28.03
Deductions:,Falls: -1.00,,,,,,-1.00
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
8 Christopher MABEE,CAN,,58.58  29.97,,,29.61,1.00
"# Executed Base",GOE,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3A  7.50,0.29 1 0 0 1,,1 0 0 0,,0,0 0 0,7.79
2 3Lz+2T  7.30,-1.29 -1 -1 -2 -1,,-1 -2 -2 -2,,-1,-1 -1 -2,6.01
3 CSSp4  3.00,-0.09 0 -1 0 -2,,0 0 0 -1,,0,-1 -1 0,2.91
4 FSSp3  2.30,-0.04 0 0 0 0,,0 -1 -1 0,,0,0 0 0,2.26
5 3F  5.50,-3.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3,-3 -3 -3,2.50
6 CiSt2  2.30,0.07 0 0 0 0,,1 0 0 0,,0,0 1 0,2.37
7 CCoSp3  3.00,-0.04 1 0 0 -1,,0 -1 0 0,,0,0 0 0,2.96
8 SlSt3  3.10,0.07 1 0 0 0,,0 0 0 0,,0,0 0 1,3.17
34.00,,,,,,,29.97
Program Components,Factor,,,,,,
Skating Skills,1.00 6.50 6.00 5.00 5.75,,6.50 6.00 6.25 6.00,,6.00,5.75 6.25 6.00,6.11
Transition / Linking Footwork,1.00 6.25 5.50 4.75 5.75,,6.25 5.25 5.75 5.25,,5.50,5.75 6.00 5.50,5.79
Performance / Execution,1.00 6.00 5.75 5.50 6.00,,6.50 5.25 5.50 5.75,,6.00,5.50 6.50 5.75,5.89
Choreography / Composition,1.00 6.25 5.50 5.25 5.75,,6.25 5.50 5.75 5.50,,5.75,5.50 6.50 6.25,5.93
Interpretation,1.00 6.00 5.50 5.25 5.50,,6.50 5.25 6.00 5.25,,5.75,5.75 6.25 6.00,5.89
Judges Total Program Component Score (factored),,,,,,,29.61
Deductions:,Falls: -1.00,,,,,,-1.00
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
9 Kensuke NAKANIWA,JPN,,55.34  30.59,,,25.75,1.00
"# Executed Base",GOE,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3T+3T  8.00,-0.29 0 0 0 -1,,-1 -1 0 -1,,0,0 0 0,7.71
2 3A  7.50,-3.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3,-3 -2 -3,4.50
3 FSSp4  3.00,-0.34 -1 0 -1 -1,,-1 -2 -2 -1,,-1,-1 -1 -1,2.66
4 3F  5.50,-1.14 -1 -1 -2 -1,,-2 -1 -1 -1,,-1,0 -2 -1,4.36
5 CiSt3  3.10,0.00 0 0 0 0,,0 0 0 0,,0,0 0 1,3.10
6 CSSp4  3.00,-0.09 1 0 0 -2,,-1 -1 0 0,,0,0 0 0,2.91
7 SlSt2  2.30,0.14 1 0 0 0,,0 0 0 1,,0,0 1 1,2.44
8 CCoSp3  3.00,-0.09 1 0 0 -1,,0 -1 -1 0,,0,0 0 0,2.91
35.40,,,,,,,30.59
Program Components,Factor,,,,,,
Skating Skills,1.00 6.25 5.25 5.25 5.00,,5.75 5.75 5.50 6.00,,5.00,4.75 5.50 5.50,5.43
Transition / Linking Footwork,1.00 5.75 5.25 5.00 4.00,,5.25 5.00 5.25 5.25,,4.50,4.75 4.75 4.50,4.86
Performance / Execution,1.00 6.00 5.25 5.50 4.75,,5.50 5.00 5.25 5.75,,4.75,5.00 5.25 5.25,5.14
Choreography / Composition,1.00 5.75 5.50 5.25 4.50,,5.75 5.25 5.00 5.75,,4.75,5.00 5.25 5.25,5.18
Interpretation,1.00 6.00 5.25 5.25 4.50,,5.50 5.00 5.25 6.00,,4.75,5.00 5.00 5.50,5.14
Judges Total Program Component Score (factored),,,,,,,25.75
Deductions:,Falls: -1.00,,,,,,-1.00
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
10 Ming XU,CHN,,55.00  30.50,,,25.50,1.00
"# Executed Base",GOE,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3F+3T  9.50,0.71 1 0 1 1,,1 0 0 2,,1,1 -1 1,10.21
2 3A  7.50,-3.00 -3 -3 -2 -3,,-3 -3 -3 -3,,-3,-3 -3 -3,4.50
3 CSSp4  3.00,0.07 1 0 0 0,,0 0 0 0,,0,0 1 0,3.07
4 SlSt2  2.30,0.07 0 0 0 0,,0 0 0 0,,0,1 0 1,2.37
5 3Lz  6.00,-2.00 -2 -2 -2 -2,,-2 -2 -2 -2,,-2,-2 -2 -2,4.00
6 FSSp3  2.30,-0.13 0 0 -1 -1,,-1 1 -2 0,,0,0 -1 0,2.17
7 CCoSp1  2.00,-0.26 0 -1 -1 -1,,-1 -1 -1 -1,,0,-1 -1 -2,1.74
8 CiSt2  2.30,0.14 1 0 0 1,,0 0 0 0,,0,1 0 0,2.44
34.90,,,,,,,30.50
Program Components,Factor,,,,,,
Skating Skills,1.00 5.75 5.00 5.00 5.50,,4.50 5.50 5.00 5.25,,5.25,4.75 5.50 5.50,5.29
Transition / Linking Footwork,1.00 5.25 4.75 4.25 5.25,,4.25 5.00 4.75 4.50,,5.00,4.75 4.25 5.25,4.89
Performance / Execution,1.00 5.50 5.00 5.00 5.00,,4.50 5.00 5.00 5.00,,5.25,5.00 5.25 5.50,5.14
Choreography / Composition,1.00 5.25 4.75 4.75 5.00,,4.75 5.25 4.75 4.75,,5.00,5.00 4.75 5.75,5.00
Interpretation,1.00 5.50 4.75 5.00 5.50,,4.50 5.25 5.00 4.75,,5.25,4.75 5.00 5.50,5.18
Judges Total Program Component Score (factored),,,,,,,25.50
Deductions:,Falls: -1.00,,,,,,-1.00
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
11 Yasuharu NANRI,JPN,,54.16  29.59,,,25.57,1.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3F+3T  9.50 -0.29,0 0 0 -1,,0 -1 0 0,,0,0 -1 0,9.21
2 3A  7.50 -1.29,-1 -1 -1 -1,,-1 -2 -2 -1,,-1,0 -1 -2,6.21
3 CCoSp3  3.00 -0.09,0 -1 0 0,,0 -1 -1 0,,0,0 -1 0,2.91
4 CiSt2  2.30  0.21,0 0 1 1,,1 0 0 1,,0,1 0 1,2.51
5 1Lz  0.60 -0.30,-3 -3 -3 -3,,-3 -3 -3 -3,,-3,-3 -3 -3,0.30
6 CSSp4  3.00 -0.13,0 -1 0 -1,,0 -1 -1 0,,0,0 0 -1,2.87
7 SlSt2  2.30  0.21,1 1 1 0,,0 0 0 1,,0,1 1 1,2.51
8 FSSp4  3.00  0.07,1 0 1 0,,0 0 -1 1,,0,0 1 0,3.07
31.20,,,,,,,29.59
Program Components Factor,,,,,,,
Skating Skills  1.00,5.50 5.75 5.25 5.50,,5.75 5.50 5.00 5.50,,5.00,4.25 5.50 5.25,5.32
Transition / Linking Footwork  1.00,5.00 5.50 4.75 5.25,,5.25 5.00 4.75 4.25,,4.50,4.25 4.75 4.75,4.86
Performance / Execution  1.00,5.50 5.50 5.25 5.00,,5.25 5.00 4.75 5.50,,5.00,4.50 5.25 5.25,5.07
Choreography / Composition  1.00,5.00 5.75 5.50 5.50,,5.50 5.50 5.00 5.25,,5.00,4.50 5.25 5.50,5.25
Interpretation  1.00,5.25 5.50 5.50 5.00,,5.50 5.00 4.75 5.00,,5.00,4.25 5.00 5.50,5.07
Judges Total Program Component Score (factored),,,,,,,25.57
Deductions: Time violation:,-1.00,,,,,,-1.00
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
12 Zhixue YANG,CHN,,52.98  29.47,,,23.51,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 4T+2T  10.30 -0.57,-1 -1 0 -1,,0 -1 -1 -1,,0,0 -1 0,9.73
2 3Lz  6.00 -1.71,-2 -1 -2 -2,,-1 -2 -1 -2,,-2,-1 -2 -2,4.29
3 CSSp3  2.30 -0.13,0 -1 0 -1,,0 -1 -1 0,,0,-1 0 0,2.17
4 CiSt2  2.30 -0.04,0 0 0 -1,,0 -1 0 0,,0,0 0 0,2.26
5 2A  3.30  0.29,0 0 0 1,,0 0 0 0,,0,0 1 1,3.59
6 CCoSp3  3.00 -0.04,0 -1 1 -1,,0 -1 0 -1,,0,0 0 1,2.96
7 SlSt2  2.30 -0.04,0 -1 0 -1,,0 0 -1 0,,0,0 0 0,2.26
8 FSSp3  2.30 -0.09,0 -1 1 -1,,0 -1 -1 0,,0,0 0 1,2.21
31.80,,,,,,,29.47
Program Components Factor,,,,,,,
Skating Skills  1.00,5.00 5.25 5.50 4.00,,5.00 4.75 4.75 5.00,,5.50,5.00 4.50 5.75,4.93
Transition / Linking Footwork  1.00,4.50 4.75 4.75 3.75,,4.75 4.00 4.50 4.25,,5.00,5.00 3.75 5.25,4.50
Performance / Execution  1.00,4.75 4.75 5.00 4.00,,5.00 4.00 4.50 4.75,,5.25,5.00 4.25 5.50,4.68
Choreography / Composition  1.00,4.00 5.00 5.00 3.75,,5.00 4.50 4.50 3.75,,5.50,5.25 4.75 5.75,4.79
Interpretation  1.00,4.25 4.75 5.00 4.00,,5.00 4.00 4.50 3.75,,5.25,5.25 4.00 5.50,4.61
Judges Total Program Component Score (factored),,,,,,,23.51
Deductions:,,,,,,,0.00
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
"",,,Total Total,,Total,Total
"",NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,,Score Score,,Score (factored),
"",,,= +,,+,-
13 Sean CARLOW,AUS,,42.69  19.16,,23.53,0.00
"# Executed Base",GOE,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 2T+2T  2.60,-1.00 0 -3 -2 -3,,-3 -3 -3 -3,,-3 -3 -3 -3,1.60
2 2S  1.30,-1.00 -3 -3 -3 -3,,-3 -3 -3 -3,,-3 -3 -3 -3,0.30
3 FSSp3  2.30,0.00 0 0 0 0,,0 0 0 0,,0 -1 0 0,2.30
4 2A  3.30,0.29 0 1 0 1,,1 0 0 1,,0 0 0 1,3.59
5 CCoSp4  3.50,0.29 1 0 1 1,,1 1 0 1,,0 0 1 0,3.79
6 CiSt2  2.30,0.00 0 0 0 1,,0 0 0 0,,0 0 0 0,2.30
7 SlSt2  2.30,0.07 0 0 1 1,,0 0 0 0,,0 0 1 0,2.37
8 CSSp4  3.00,-0.09 0 0 0 -1,,0 0 -1 0,,0 0 0 -1,2.91
20.60,,,,,,19.16
Program Components,Factor,,,,,
Skating Skills,1.00 5.25 5.00 5.00 5.50,,4.00 5.00 4.75 4.75,,4.25 4.25 4.75 5.75,4.82
Transition / Linking Footwork,1.00 4.75 4.50 4.50 5.25,,3.75 4.75 4.25 4.25,,4.00 4.00 4.50 5.25,4.50
Performance / Execution,1.00 5.00 4.50 5.00 5.50,,4.00 4.25 4.25 4.50,,4.25 4.50 5.50 4.75,4.64
Choreography / Composition,1.00 5.00 4.75 5.25 5.50,,4.25 5.00 4.75 4.50,,4.25 4.25 5.00 5.00,4.75
Interpretation,1.00 5.25 4.75 5.00 5.75,,4.00 4.75 4.75 4.25,,4.25 4.25 5.25 5.25,4.82
Judges Total Program Component Score (factored),,,,,,23.53
Deductions:,,,,,,0.00
"",,,Total Total,,Total,Total
"",NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,,Score Score,,Score (factored),
"",,,= +,,+,-
14 Joel WATSON,NZL,,40.56  22.53,,18.03,0.00
"# Executed Base",GOE,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 3S+2T  5.80,0.00 0 0 0 0,,0 0 0 0,,0 0 0 1,5.80
2 2A  3.30,-0.20 0 0 0 0,,-1 -1 0 -1,,-1 0 0 0,3.10
3 CSSp3  2.30,-0.21 0 -1 -1 -2,,0 -1 -2 -1,,0 0 -1 -1,2.09
4 CiSt1  1.80,-0.17 0 -1 -1 -2,,-1 -1 0 0,,0 0 -1 -1,1.63
5 3T  4.00,-1.14 -1 -1 -1 -2,,-1 -1 -2 -2,,-1 -1 -1 -1,2.86
6 CCoSp3  3.00,-0.04 0 0 0 -1,,-1 0 0 0,,0 0 0 0,2.96
7 SlSt2  2.30,0.00 0 0 0 -1,,0 0 0 0,,0 0 0 0,2.30
8 FSSp2  2.00,-0.21 0 -1 0 -2,,-1 -1 -2 -2,,0 -1 0 0,1.79
24.50,,,,,,22.53
Program Components,Factor,,,,,
Skating Skills,1.00 3.50 3.75 3.75 3.50,,4.00 4.00 3.75 4.50,,4.00 3.25 3.50 4.25,3.75
Transition / Linking Footwork,1.00 3.25 3.50 3.00 3.25,,3.75 3.50 3.50 3.50,,3.50 3.00 3.75 4.00,3.50
Performance / Execution,1.00 3.75 3.50 3.75 3.00,,4.00 3.25 3.75 4.50,,3.75 3.25 3.25 4.25,3.57
Choreography / Composition,1.00 2.75 3.75 3.50 3.50,,4.25 4.00 3.75 4.00,,4.00 3.00 4.00 4.00,3.75
Interpretation,1.00 2.50 3.50 3.75 3.25,,4.00 3.00 3.75 4.00,,4.00 3.25 3.00 4.00,3.46
Judges Total Program Component Score (factored),,,,,,18.03
Deductions:,,,,,,0.00
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
