MasterCard Skate Canada International,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,
7 2Lo 1.7x 0.00 -1 0 0 0 0,0 0 0,,0 0 - -,1.70
8 CoSp3 2.5 -0.06 0 -1 0 0 1,0 -1 -1,,0 0 - -,2.44
9 3Lz 6.6x -3.00 -3 -3 -3 -3 -3,-3 -3 -3,,-3 -3 - -,3.60
10 SSp4 2.4 0.00 0 0 0 1 0,0 0 0,,0 0 - -,2.40
11 SlSt1 1.8 -0.18 -1 -1 -1 2 0,0 -1 0,,-1 1 - -,1.62
12 2F 1.9x -0.60 -2 -2 -2 -2 -2,-2 -2 -2,,-2 -2 - -,1.30
13 3S+2T 6.4x 0.00 0 0 -1 0 0,0 0 0,,0 0 - -,6.40
14 CCoSp2 2.5 0.20 1 0 0 0 1,1 0 0,,1 0 - -,2.70
62.5,,,,55.26
Program Components Factor,,,,
Skating Skills 2.00 7.25 7.00 7.00 7.75 7.75 7.50,7.25 7.50,,8.00 7.50 - -,7.45
Transition / Linking Footwork 2.00 7.00 6.50 6.75 7.50 7.75 7.50,7.00 7.25,,7.50 7.50 - -,7.25
Performance / Execution 2.00 7.25 6.75 6.50 7.50 7.25 7.00,7.00 7.00,,7.25 7.00 - -,7.10
Choreography / Composition 2.00 7.50 6.50 7.00 7.75 8.00 7.25,7.50 7.50,,7.75 7.50 - -,7.50
Interpretation 2.00 7.25 7.00 7.00 7.75 8.25 7.50,7.25 7.25,,7.75 8.00 - -,7.40
Judges Total Program Component Score (factored),,,,73.40
Deductions: Falls: -2.00,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",+,,+,-
4 Takeshi HONDA JPN 123.88,59.38,,64.50,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 3Lz+2T 7.3 -0.60 -1 0 -1 1 0,-1 0 0,,-1 -1 - -,6.70
2 3A+3T 11.5 -0.40 0 0 -1 0 0,0 -1 -1,,0 0 - -,11.10
3 3F 5.5 0.00 0 1 0 0 0,0 0 0,,0 0 - -,5.50
4 FCoSp3 2.5 -0.18 -1 -1 0 -1 0,0 -1 -1,,0 -1 - -,2.32
5 3A 7.5 1.00 1 1 1 1 1,1 1 0,,1 1 - -,8.50
6 3S+2T 5.8 0.20 1 0 0 0 0,0 0 0,,1 0 - -,6.00
7 CiSt1 1.8 0.00 0 0 0 0 0,0 0 0,,0 0 - -,1.80
8 3Lo 5.5x 0.00 0 0 0 0 1,0 0 0,,0 1 - -,5.50
9 3F*+COMBO 0.0 0.00 -3 -2 -2 -2 -2,-2 -2 -2,,-3 -2 - -,0.00
10 2A 3.6x 0.00 0 0 0 0 0,0 0 0,,0 0 - -,3.60
11 FSSp3 2.3 0.00 0 0 0 0 0,0 0 0,,0 0 - -,2.30
12 SSp3 1.8 -0.12 0 0 -1 0 0,0 -1 -1,,0 0 - -,1.68
13 SlSt1 1.8 0.20 0 1 0 1 0,0 0 1,,1 0 - -,2.00
14 CCoSp2 2.5 -0.12 0 0 -1 0 0,-1 0 -1,,0 0 - -,2.38
59.4,,,,59.38
Program Components Factor,,,,
Skating Skills 2.00 6.75 7.00 7.00 6.75 6.75 6.75,6.50 6.75,,6.75 6.75 - -,6.75
Transition / Linking Footwork 2.00 6.25 6.25 6.75 6.00 5.25 6.50,5.75 6.25,,6.00 6.50 - -,6.20
Performance / Execution 2.00 6.00 6.25 7.00 6.25 6.00 6.50,6.25 6.25,,6.50 7.00 - -,6.35
Choreography / Composition 2.00 6.75 6.50 7.00 6.50 6.50 6.50,6.00 6.75,,6.25 6.75 - -,6.55
Interpretation 2.00 5.75 6.75 6.50 6.50 5.75 6.50,6.25 6.50,,6.25 7.00 - -,6.40
Judges Total Program Component Score (factored),,,,64.50
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
MasterCard Skate Canada International,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",+,,+,-
5 Shawn SAWYER CAN 117.42,51.72,,65.70,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 3F+3T 9.5 0.00 0 0 0 0 1,1 0 0,,0 0 - -,9.50
2 2A 3.3 -1.96 -3 -2 -2 -2 -3,-3 -3 -3,,-3 -3 - -,1.34
3 2Lz 1.9 -0.06 -1 0 0 0 0,0 0 0,,-1 0 - -,1.84
4 CCSp2 1.7 0.20 1 0 0 1 0,0 -1 0,,1 1 - -,1.90
5 2A 3.3 0.60 0 1 1 0 1,1 1 0,,1 0 - -,3.90
6 CiSt1 1.8 0.30 1 1 0 1 0,0 0 1,,1 0 - -,2.10
7 3Lo+3T+SEQ 7.9x 0.40 0 1 0 1 1,1 0 0,,1 0 - -,8.30
8 2S+2T 2.9x -0.36 -1 0 -2 -1 -2,-1 -1 -1,,-2 -1 - -,2.54
9 CSp4 2.4 0.00 0 0 0 1 1,0 0 0,,0 1 - -,2.40
10 3F 6.1x 0.40 1 1 0 1 0,0 0 0,,1 1 - -,6.50
11 FSSp3 2.3 0.20 0 1 0 0 1,1 1 1,,0 1 - -,2.50
12 SlSt1 1.8 0.00 0 0 0 1 0,0 0 0,,0 0 - -,1.80
13 2A 3.6x 0.00 0 0 0 0 0,0 0 0,,0 0 - -,3.60
14 CCoSp3 3.0 0.50 1 -1 1 2 0,1 1 1,,0 1 - -,3.50
51.5,,,,51.72
Program Components Factor,,,,
Skating Skills 2.00 6.50 6.50 6.50 6.75 6.25 6.50,6.75 6.50,,6.75 6.00 - -,6.60
Transition / Linking Footwork 2.00 6.50 6.25 6.25 6.75 6.00 6.25,6.50 6.50,,7.25 5.00 - -,6.50
Performance / Execution 2.00 6.50 6.75 6.25 6.50 6.75 6.25,6.25 6.75,,7.00 6.50 - -,6.45
Choreography / Composition 2.00 7.00 6.50 6.50 7.00 6.50 6.50,6.50 6.50,,7.00 6.00 - -,6.70
Interpretation 2.00 6.25 6.75 6.75 7.00 6.50 6.50,6.25 6.75,,6.75 6.50 - -,6.60
Judges Total Program Component Score (factored),,,,65.70
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",+,,+,-
6 Matthew SAVOIE USA 117.36,57.16,,61.20,1.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 3Lo 5.0 -3.00 -3 -3 -3 -3 -3,-3 -3 -3,,-3 -3 - -,2.00
2 3A+3T 11.5 0.80 1 1 1 1 1,0 0 1,,1 1 - -,12.30
3 3F+2T 6.8 0.00 0 0 0 0 0,0 0 0,,0 0 - -,6.80
4 CiSt1 1.8 0.00 0 0 0 1 0,0 0 0,,0 1 - -,1.80
5 3S 4.5 -0.40 0 1 0 -1 0,0 0 -1,,-1 0 - -,4.10
6 CoSp2 2.1 0.20 1 0 0 0 0,0 1 0,,1 1 - -,2.30
7 SSp3 1.8 0.00 0 0 0 0 0,0 0 0,,0 0 - -,1.80
8 SlSt1 1.8 0.00 0 0 -1 0 0,0 0 0,,0 0 - -,1.80
9 3Lz+1T 7.0x -0.40 0 0 -1 -1 0,-1 0 0,,0 0 - -,6.60
10 FUSp2 2.0 -0.92 -3 -2 -3 -3 -2,-3 -3 -2,,-2 -2 - -,1.08
11 3Lz 6.6x 0.00 0 1 0 0 0,0 0 0,,0 1 - -,6.60
12 2A 3.6x 0.60 1 1 0 0 0,1 0 1,,1 0 - -,4.20
13 CCoSp2 2.5 -0.12 -1 0 0 0 0,0 -1 0,,-1 0 - -,2.38
14 3T 4.4x -1.00 -1 0 -1 0 0,-1 -1 -1,,-1 0 - -,3.40
61.4,,,,57.16
Program Components Factor,,,,
Skating Skills 2.00 5.50 6.75 6.75 6.00 6.00 6.50,6.00 6.25,,5.75 6.25 - -,6.10
Transition / Linking Footwork 2.00 5.25 6.25 6.50 6.00 5.50 6.25,5.75 6.25,,5.50 5.75 - -,5.95
Performance / Execution 2.00 6.25 6.50 6.75 6.00 5.50 6.00,5.75 6.00,,5.25 6.00 - -,6.00
Choreography / Composition 2.00 6.75 6.50 6.75 6.25 6.25 6.50,6.00 6.25,,5.75 6.25 - -,6.35
Interpretation 2.00 6.50 6.75 6.50 6.25 5.50 6.25,6.00 6.00,,5.75 5.75 - -,6.20
Judges Total Program Component Score (factored),,,,61.20
Deductions: Falls: -1.00,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
MasterCard Skate Canada International,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",+,,+,-
7 Karel ZELENKA ITA 107.82,53.82,,54.00,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 2A 3.3 0.40 1 0 0 0 0,0 1 0,,1 0 - -,3.70
2 3F+2T+SEQ 5.4 -1.80 -2 -2 -2 -1 -2,-2 -2 -1,,-2 -2 - -,3.60
4 3Lz 6.0 0.00 0 0 -1 0 0,0 1 0,,0 0 - -,6.00
5 3S 4.5 0.00 0 0 0 0 0,0 0 0,,0 0 - -,4.50
6 CCoSp3 3.0 -0.12 -1 -1 0 0 -1,-1 0 0,,-1 0 - -,2.88
7 CiSt1 1.8 0.40 1 0 0 1 0,0 1 1,,1 1 - -,2.20
8 3Lo 5.5x -0.60 -1 0 -1 0 -1,-1 0 0,,-1 0 - -,4.90
9 FSSp3 2.3 0.00 0 0 0 0 0,0 0 -1,,0 0 - -,2.30
10 3Lz+2T 8.0x 0.00 0 0 0 0 0,0 0 0,,0 1 - -,8.00
11 3F 6.1x 0.00 0 0 0 0 0,0 1 0,,0 1 - -,6.10
12 SlSt1 1.8 0.30 1 0 0 1 0,0 1 0,,1 1 - -,2.10
13 2A 3.6x 0.20 0 1 0 0 1,0 1 0,,1 0 - -,3.80
14 CCoSp1 2.0 0.00 0 0 0 0 0,0 0 0,,0 1 - -,2.00
15 CUSp2 1.7 0.04 -2 -1 0 1 1,1 0 0,,-1 1 - -,1.74
55.0,,,,53.82
Program Components Factor,,,,
Skating Skills 2.00 5.50 5.50 5.50 5.50 5.75 5.25,5.50 5.75,,5.50 4.50 - -,5.50
Transition / Linking Footwork 2.00 5.25 4.25 5.00 5.25 4.50 4.50,5.75 5.50,,4.50 4.75 - -,5.10
Performance / Execution 2.00 5.75 5.50 5.25 5.50 5.75 4.75,5.25 5.50,,5.25 5.00 - -,5.35
Choreography / Composition 2.00 5.75 5.25 5.25 5.50 5.50 4.50,5.75 6.00,,5.50 5.00 - -,5.55
Interpretation 2.00 5.75 5.75 5.00 5.75 5.75 4.75,5.50 5.75,,5.50 5.25 - -,5.50
Judges Total Program Component Score (factored),,,,54.00
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",+,,+,-
8 Johnny WEIR USA 107.34,43.74,,64.60,1.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 3T 4.0 1.00 1 1 1 0 1,1 1 1,,1 0 - -,5.00
2 1A 0.8 0.20 0 0 0 0 1,1 1 1,,0 0 - -,1.00
3 3F+2T+2Lo 8.3 0.60 0 0 0 1 1,1 1 1,,0 0 - -,8.90
4 CCoSp3 3.0 0.10 0 0 1 0 1,1 0 0,,0 0 - -,3.10
5 3A 8.3x -1.80 -1 -1 -2 -1 -1,-2 -2 -2,,-2 -2 - -,6.50
6 3Lo 5.5x -3.00 -3 -3 -3 -3 -3,-3 -3 -3,,-3 -3 - -,2.50
7 SSp3 1.8 0.00 0 0 0 0 0,0 0 -1,,0 0 - -,1.80
8 CiSt1 1.8 -0.76 -2 -3 -2 -3 -3,-3 -3 -2,,-2 -2 - -,1.04
9 3S+2T 6.4x 0.00 0 0 0 0 0,0 0 0,,0 0 - -,6.40
10 SlSt2 2.3 0.40 1 0 1 2 1,1 0 0,,1 2 - -,2.70
11 CoSp3 2.5 0.00 0 0 0 0 0,0 0 0,,0 0 - -,2.50
12 FSSp3 2.3 0.00 1 -1 0 0 0,0 -1 0,,0 0 - -,2.30
47.0,,,,43.74
Program Components Factor,,,,
Skating Skills 2.00 7.00 6.75 7.25 7.00 6.50 6.75,6.50 7.25,,6.75 7.50 - -,6.95
Transition / Linking Footwork 2.00 6.75 5.75 6.50 6.50 5.75 6.50,5.75 6.50,,5.75 7.50 - -,6.35
Performance / Execution 2.00 7.00 5.50 6.50 7.00 5.75 6.25,5.50 6.50,,5.00 6.50 - -,6.35
Choreography / Composition 2.00 7.00 5.75 7.00 7.00 6.50 6.50,6.00 6.50,,5.75 7.00 - -,6.60
Interpretation 2.00 7.00 5.50 6.75 5.50 6.00 6.25,5.50 6.25,,5.25 7.00 - -,6.05
Judges Total Program Component Score (factored),,,,64.60
Deductions: Falls: -1.00,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
MasterCard Skate Canada International,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",+,,+,-
9 Min ZHANG CHN 105.90,53.40,,53.50,1.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 3A+3T 11.5 -2.00 -2 -2 -2 -2 -2,-2 -2 -2,,-2 -2 - -,9.50
2 3S 4.5 -0.20 0 0 -1 0 -1,0 -1 0,,0 0 - -,4.30
3 4T 9.0 -3.00 -3 -3 -3 -3 -3,-3 -3 -3,,-3 -3 - -,6.00
4 FSSp2 2.0 -0.06 -1 0 0 0 -1,0 0 0,,-1 0 - -,1.94
5 3Lo 5.0 0.00 0 0 0 0 0,0 0 0,,0 0 - -,5.00
6 3F 6.1x 0.20 0 1 1 0 0,0 1 0,,0 0 - -,6.30
7 CCoSp1 2.0 -0.12 -1 -1 0 0 -1,0 -1 -1,,0 -1 - -,1.88
8 SlSt1 1.8 0.00 0 0 -1 0 0,0 1 0,,0 0 - -,1.80
9 3Lz 6.6x 0.00 0 0 0 0 0,0 0 0,,0 0 - -,6.60
10 3S+COMBO 5.0x -0.20 -1 0 0 0 0,0 0 0,,-1 0 - -,4.80
11 1A 0.9x 0.00 0 0 0 0 0,0 0 0,,0 0 - -,0.90
12 FCSp1 1.7 -0.12 -1 -1 -1 0 0,0 0 -1,,0 0 - -,1.58
13 CiSt1 1.8 -0.06 0 0 -1 0 0,0 0 0,,-1 0 - -,1.74
14 CSSp1 1.3 -0.24 -1 0 -1 -1 0,0 -1 -1,,0 0 - -,1.06
59.2,,,,53.40
Program Components Factor,,,,
Skating Skills 2.00 5.75 5.75 5.50 5.00 5.75 6.25,5.50 6.25,,5.00 5.00 - -,5.60
Transition / Linking Footwork 2.00 5.50 4.75 5.00 4.75 5.00 5.75,5.50 5.50,,5.25 5.50 - -,5.35
Performance / Execution 2.00 5.25 5.50 5.25 5.25 5.25 5.75,5.25 5.25,,4.75 5.00 - -,5.25
Choreography / Composition 2.00 5.50 5.25 5.00 5.25 5.50 6.00,5.50 5.75,,4.75 5.25 - -,5.40
Interpretation 2.00 5.25 5.75 4.75 5.00 4.75 6.00,5.25 5.50,,4.50 4.75 - -,5.15
Judges Total Program Component Score (factored),,,,53.50
Deductions: Falls: -1.00,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",+,,+,-
10 Andrei GRIAZEV RUS 101.96,46.66,,56.30,1.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 3Lz+3T 10.0 0.00 0 1 0 0 0,0 0 0,,0 0 - -,10.00
2 2A 3.3 -1.40 -3 -2 -2 -1 -2,-2 -2 -2,,-2 -1 - -,1.90
3 3F 5.5 -1.80 -1 -1 -2 -2 -3,-3 -1 -2,,-2 -1 - -,3.70
4 3A 7.5 -3.00 -3 -3 -3 -3 -3,-3 -3 -3,,-3 -3 - -,4.50
5 CiSt1 1.8 0.10 0 1 -1 1 0,0 0 1,,0 0 - -,1.90
6 CSSp3 2.1 -0.18 -1 -1 -1 0 -1,-1 0 0,,-1 0 - -,1.92
7 1A 0.9x -0.36 -3 -2 -2 -1 -2,-2 -1 -2,,-2 -1 - -,0.54
8 3Lo 5.5x -1.00 -1 0 -1 -1 0,0 -1 -1,,-1 0 - -,4.50
9 3S+3T 9.4x -0.60 0 0 -1 0 -1,-2 -1 -1,,0 0 - -,8.80
10 FCSp3 2.3 0.00 0 0 0 0 -1,0 0 -1,,0 0 - -,2.30
11 SlSt1 1.8 0.10 0 0 0 1 0,0 0 0,,1 0 - -,1.90
12 CCoSp3 3.0 0.00 0 0 0 0 0,0 0 0,,0 0 - -,3.00
13 CoSp1 1.7 0.00 0 0 0 0 -1,0 0 -1,,0 0 - -,1.70
54.8,,,,46.66
Program Components Factor,,,,
Skating Skills 2.00 5.75 5.75 5.00 6.00 5.50 5.50,5.75 6.50,,6.75 5.25 - -,5.90
Transition / Linking Footwork 2.00 5.00 4.75 4.75 5.25 5.25 5.00,5.25 6.00,,5.00 4.75 - -,5.10
Performance / Execution 2.00 5.75 5.50 5.00 6.00 5.50 5.00,5.25 5.75,,5.50 5.00 - -,5.45
Choreography / Composition 2.00 6.50 5.00 5.25 6.25 5.25 5.25,5.50 6.25,,6.25 5.50 - -,5.90
Interpretation 2.00 6.25 5.75 5.00 6.00 5.75 5.25,5.75 5.75,,6.50 5.00 - -,5.80
Judges Total Program Component Score (factored),,,,56.30
Deductions: Falls: -1.00,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
MasterCard Skate Canada International,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",,+,+,-
11 Jamal OTHMAN SUI 88.26,37.96,,50.30,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 CiSt1 1.8 0.00 0 0 0 0 1,0 1,0,0 0 - -,1.80
2 3Lz+2T 7.3 -1.20 -1 0 -1 -2 -2,-1 0,-2,-1 0 - -,6.10
3 2A 3.3 0.00 0 0 -1 0 0,0 0,0,0 0 - -,3.30
4 CoSp2 2.1 0.20 0 -1 1 1 0,0 1,0,0 1 - -,2.30
5 2F 1.7 0.00 0 0 0 0 1,-1 0,0,0 1 - -,1.70
6 2A 3.3 0.00 0 0 -1 0 0,0 0,0,0 0 - -,3.30
7 FCSp2 2.0 0.10 0 0 0 1 1,1 0,0,0 0 - -,2.10
8 3S 5.0x -0.60 -1 0 -1 0 -1,0 0,-1,-1 0 - -,4.40
9 2Lz 2.1x -0.24 0 0 -2 0 -1,-1 -1,-1,-1 0 - -,1.86
10 CCoSp2 2.5 0.30 -1 0 1 0 1,1 1,0,1 0 - -,2.80
11 3S+2T 6.4x -1.60 -2 -1 -1 -1 -2,-2 0,-2,-2 0 - -,4.80
12 2Lo 1.7x 0.00 0 0 0 0 -1,0 0,0,0 0 - -,1.70
13 SlSt1 1.8 0.00 0 0 -1 0 0,0 0,0,0 0 - -,1.80
14 CoSp2* 0.0 0.00 0 0 0 0 0,0 0,0,0 0 - -,0.00
41.0,,,,37.96
Program Components Factor,,,,
Skating Skills 2.00 4.75 5.00 5.00 4.75 5.25 5.75,5.00,5.50,4.75 4.50 - -,5.00
Transition / Linking Footwork 2.00 4.75 4.75 4.75 4.50 5.75 5.50,5.50,5.00,4.25 4.50 - -,4.90
Performance / Execution 2.00 5.00 5.50 4.75 5.00 5.50 5.50,5.25,5.25,4.50 5.00 - -,5.05
Choreography / Composition 2.00 5.50 5.25 5.00 4.75 5.50 5.75,5.25,5.50,4.50 5.25 - -,5.20
Interpretation 2.00 5.00 5.50 4.75 4.75 6.00 6.00,5.25,5.25,4.25 5.25 - -,5.00
Judges Total Program Component Score (factored),,,,50.30
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Printed: 29/10/2005 21:26:17,,,,
