SmartOnes Skate America,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,
7 3S 5.0x 0.00 0 1 0 0 0,0 0 0,,0 0 - -,5.00
8 CiSt3 3.1 0.40 1 2 1 1 0,0 1 1,,1 0 - -,3.50
9 FCCoSp3 3.0 0.10 1 1 0 0 0,1 0 0,,1 0 - -,3.10
10 1Lz 0.7x -0.02 0 0 -1 0 -1,-1 -1 0,,0 0 - -,0.68
11 2A 3.6x -0.42 0 -1 0 0 -1,-1 -1 -1,,0 0 - -,3.18
12 FSSp3 2.3 0.00 0 0 0 0 0,0 -1 0,,0 0 - -,2.30
13 SlSt1 1.8 0.30 0 1 1 1 0,0 0 1,,0 1 - -,2.10
14 CCoSp3 3.0 0.10 1 1 0 0 0,0 -1 0,,1 0 - -,3.10
60.4,,,,60.96
Program Components Factor,,,,
Skating Skills 2.00 6.50 7.25 6.25 6.50 6.50,6.50 7.00 6.75,,7.00 7.00 -,- 6.75
Transition / Linking Footwork 2.00 6.25 7.00 6.00 6.25 5.75,5.75 5.00 6.00,,6.50 6.75 -,- 6.20
Performance / Execution 2.00 6.25 7.50 6.25 6.50 6.00,5.75 6.00 6.50,,6.75 7.00 -,- 6.45
Choreography / Composition 2.00 6.50 7.50 6.00 6.50 6.00,6.50 6.00 6.50,,6.75 7.00 -,- 6.50
Interpretation 2.00 6.50 7.25 5.75 6.50 6.25,6.25 5.75 6.75,,6.25 7.00 -,- 6.60
Judges Total Program Component Score (factored),,,,65.00
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",+,,+,-
4 Kevin VAN DER PERREN BEL 116.30,55.10,,61.20,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 1T 0.4 -0.06 0 0 -1 0 -2,-1 -1 -1,,-1 -1 - -,0.34
2 3A+3T 11.5 0.00 0 1 1 0 0,0 0 0,,1 0 - -,11.50
3 3F+3T+3Lo 14.5 0.20 0 2 1 0 0,0 0 0,,2 1 - -,14.70
4 SSp3 1.8 -0.24 0 0 -1 -1 -1,0 -1 -1,,0 -1 - -,1.56
5 CiSt2 2.3 0.00 0 1 0 0 0,0 0 0,,0 0 - -,2.30
6 1A 0.9x 0.00 0 0 0 0 0,0 0 0,,0 0 - -,0.90
7 3Lz 6.6x 0.60 1 1 0 0 0,0 0 1,,0 1 - -,7.20
8 2A 3.6x 0.20 0 1 0 0 0,0 0 1,,0 0 - -,3.80
9 FCoSp1 1.7 0.00 0 1 0 0 0,0 -1 0,,0 0 - -,1.70
10 3S 5.0x -0.40 0 0 -1 -1 -1,-1 -1 0,,0 0 - -,4.60
11 CCoSp2 2.5 0.00 0 1 0 0 0,0 -1 0,,0 0 - -,2.50
12 SlSt2 2.3 0.00 0 0 0 0 0,0 0 0,,0 0 - -,2.30
13 FSSp2 2.0 -0.30 0 -1 -1 -1 -1,-1 -2 -1,,-1 -1 - -,1.70
55.1,,,,55.10
Program Components Factor,,,,
Skating Skills 2.00 6.50 7.00 6.00 5.75 6.25,6.50 6.50 6.25,,6.25 6.25 -,- 6.35
Transition / Linking Footwork 2.00 6.25 7.00 5.75 5.50 6.00,6.25 6.00 6.00,,5.50 6.00 -,- 6.05
Performance / Execution 2.00 6.25 7.00 5.75 5.75 5.50,6.25 6.00 6.00,,5.75 6.25 -,- 6.05
Choreography / Composition 2.00 6.25 6.75 6.00 5.75 5.50,6.75 5.75 6.25,,6.00 6.25 -,- 6.05
Interpretation 2.00 6.50 7.25 5.75 5.75 5.75,6.50 5.75 6.25,,5.75 6.25 -,- 6.10
Judges Total Program Component Score (factored),,,,61.20
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
SmartOnes Skate America,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",+,,+,-
5 Christopher MABEE CAN 104.60,51.40,,53.20,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 2Lo 1.5 0.00 0 0 0 0 0,-1 0 0,,0 0 - -,1.50
2 1A 0.8 0.00 0 0 0 0 -1,-1 0 0,,0 0 - -,0.80
3 3F+2T 6.8 -1.00 -1 -1 -1 -1 -2,-1 -1 -1,,-1 -1 - -,5.80
4 SSp4 2.4 0.00 0 0 0 0 0,0 -1 0,,0 0 - -,2.40
5 FSSp3 2.3 0.00 0 0 0 0 1,0 0 0,,0 0 - -,2.30
6 3Lz+3T 10.0 -2.00 -2 -2 -2 -2 -2,-2 -1 -2,,-2 -2 - -,8.00
7 3F 6.1x 0.60 0 1 0 0 0,0 1 1,,1 1 - -,6.70
8 3Lz 6.6x 0.00 0 0 0 -1 0,0 0 0,,0 0 - -,6.60
9 SlSt1 1.8 0.10 0 1 0 1 0,0 0 0,,0 0 - -,1.90
10 3S 5.0x 0.00 0 0 0 0 0,0 -1 0,,0 0 - -,5.00
11 2A 3.6x 0.20 0 0 0 0 0,0 1 0,,0 1 - -,3.80
12 CCoSp1 2.0 0.00 0 1 0 0 0,0 0 0,,0 0 - -,2.00
13 CiSt1 1.8 0.20 0 1 0 1 0,0 0 1,,0 0 - -,2.00
14 CoSp2 2.1 0.50 1 1 0 1 1,0 0 1,,1 1 - -,2.60
52.8,,,,51.40
Program Components Factor,,,,
Skating Skills 2.00 5.75 5.25 5.75 5.25 5.50,4.75 5.25 5.75,,5.25 5.25 -,- 5.40
Transition / Linking Footwork 2.00 5.50 5.25 4.75 4.75 5.25,4.75 5.00 5.00,,5.00 5.25 -,- 5.15
Performance / Execution 2.00 5.50 5.50 5.00 5.00 4.75,5.00 5.50 5.25,,5.25 5.50 -,- 5.35
Choreography / Composition 2.00 5.75 5.50 5.00 4.75 4.75,5.00 5.75 5.75,,5.25 5.25 -,- 5.40
Interpretation 2.00 5.75 5.50 5.25 5.00 5.00,5.25 5.00 5.75,,5.25 5.25 -,- 5.30
Judges Total Program Component Score (factored),,,,53.20
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",+,,+,-
6 Yannick PONSERO FRA 98.58,45.18,,55.40,2.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 3A 7.5 -2.00 -2 -3 -2 -2 -2,-1 -2 -2,,-2 -2 - -,5.50
2 4T 9.0 -3.00 -3 -3 -3 -3 -3,-2 -3 -2,,-3 -3 - -,6.00
3 CSp1 1.2 0.00 0 0 0 0 0,0 0 1,,0 0 - -,1.20
4 2Lz 1.9 -0.60 -1 -3 -2 -2 -2,-2 -2 -2,,0 -2 - -,1.30
5 3S 4.5 0.00 0 0 0 0 0,0 0 0,,0 0 - -,4.50
6 CCoSp2 2.5 0.00 0 0 0 0 0,0 0 0,,0 0 - -,2.50
7 3Lo 5.5x -0.40 0 0 0 -1 0,0 -1 0,,0 -1 - -,5.10
8 CSSp2 1.7 -0.12 0 0 -1 -1 -1,0 -1 0,,0 0 - -,1.58
9 2F+3S+SEQ 5.5x -0.40 0 -1 0 0 -1,-1 -1 0,,0 0 - -,5.10
11 3T+2T 5.8x -0.20 0 -1 0 0 0,0 -1 0,,0 0 - -,5.60
12 CiSt1 1.8 0.00 0 0 0 0 0,0 0 0,,0 0 - -,1.80
13 2A 3.6x -2.10 -3 -3 -3 -3 -3,-2 -3 -3,,-3 -3 - -,1.50
14 FSSp3 2.3 -0.60 0 -2 -2 -2 -2,-1 -2 -2,,-1 -2 - -,1.70
15 SlSt1 1.8 0.00 0 0 0 0 0,0 -1 0,,0 0 - -,1.80
54.6,,,,45.18
Program Components Factor,,,,
Skating Skills 2.00 5.75 5.75 6.00 6.00 5.50,6.25 6.00 6.00,,6.25 5.75 -,- 5.85
Transition / Linking Footwork 2.00 5.50 5.50 5.75 5.75 5.00,5.75 5.00 5.25,,5.50 5.50 -,- 5.35
Performance / Execution 2.00 5.50 5.50 5.75 5.50 4.50,5.75 5.00 5.50,,5.75 5.50 -,- 5.40
Choreography / Composition 2.00 5.75 5.50 6.00 5.75 5.25,6.25 5.00 5.75,,5.75 5.50 -,- 5.55
Interpretation 2.00 5.75 5.50 5.50 5.75 5.50,6.00 4.75 5.50,,5.50 5.50 -,- 5.55
Judges Total Program Component Score (factored),,,,55.40
Deductions: Falls: -2.00,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
SmartOnes Skate America,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",+,,+,-
7 Dennis PHAN USA 97.98,48.78,,51.20,2.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 3A 7.5 -3.00 -3 -3 -3 -3 -3,-3 -3 -3,,-3 -3 - -,4.50
2 3Lz+3T 10.0 0.40 0 2 1 0 0,0 0 1,,1 1 - -,10.40
3 CCoSp2 2.5 0.40 1 1 1 0 2,1 0 1,,1 1 - -,2.90
4 2F 1.7 -0.60 -2 -2 -2 -2 -1,-2 -2 -2,,-2 -2 - -,1.10
5 CSSp2 1.7 0.50 1 1 1 1 1,1 1 1,,1 0 - -,2.20
6 3Lo 5.5x 0.60 0 1 0 1 0,1 0 1,,1 1 - -,6.10
7 3Lz 6.6x -0.20 0 0 0 -1 0,-1 -1 0,,0 0 - -,6.40
8 CoSp3 2.5 0.00 0 0 0 0 0,0 0 0,,0 0 - -,2.50
9 2A 3.6x -2.10 -3 -3 -3 -3 -3,-3 -3 -3,,-3 -3 - -,1.50
10 CiSt1 1.8 0.00 0 0 0 0 0,0 0 0,,0 0 - -,1.80
11 1F 0.6x -0.02 0 0 0 0 -1,-1 -1 0,,0 0 - -,0.58
12 SlSt1 1.8 0.00 0 0 0 0 0,0 0 0,,0 0 - -,1.80
13 3S 5.0x 0.00 0 0 0 0 0,0 0 0,,0 0 - -,5.00
14 FSSp2 2.0 0.00 0 0 0 0 0,0 -1 0,,0 0 - -,2.00
52.8,,,,48.78
Program Components Factor,,,,
Skating Skills 2.00 5.25 5.25 6.00 5.25 5.75,5.50 5.25 5.00,,5.50 5.75 -,- 5.35
Transition / Linking Footwork 2.00 5.25 5.25 5.75 5.50 5.50,5.50 5.00 4.50,,5.00 5.25 -,- 5.25
Performance / Execution 2.00 5.00 5.00 5.50 5.00 5.00,5.00 4.50 4.75,,5.25 5.25 -,- 4.95
Choreography / Composition 2.00 5.25 5.00 5.50 5.00 5.25,5.25 5.25 4.75,,5.25 5.25 -,- 5.15
Interpretation 2.00 5.00 4.75 5.25 5.00 5.00,5.25 4.75 4.75,,5.00 5.25 -,- 4.90
Judges Total Program Component Score (factored),,,,51.20
Deductions: Falls: -2.00,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",+,,+,-
8 Timothy GOEBEL USA 95.96,38.46,,58.50,1.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 3F 5.5 0.00 0 1 0 0 0,0 0 0,,0 0 - -,5.50
2 3S 4.5 -3.00 -3 -3 -3 -3 -3,-3 -3 -3,,-3 -3 - -,1.50
3 1A 0.8 -0.04 0 -1 -1 0 0,-1 0 -1,,0 0 - -,0.76
4 2A 3.3 0.00 0 0 0 0 0,0 0 0,,0 0 - -,3.30
5 FSSp4 3.0 0.00 0 0 0 0 0,0 0 0,,0 0 - -,3.00
6 CiSt2 2.3 0.10 1 1 1 0 0,0 0 0,,0 0 - -,2.40
7 3S+COMBO 4.5 -0.20 0 0 0 -1 0,-1 -1 0,,-1 0 - -,4.30
8 1Lo 0.6x -0.10 0 -1 -1 -1 -2,-2 -1 -1,,0 -1 - -,0.50
9 FCoSp3 2.5 0.20 1 1 1 0 0,0 0 1,,0 0 - -,2.70
10 1Lz 0.7x -0.10 0 -1 -1 -1 -1,-2 -1 -1,,0 -1 - -,0.60
11 CSSp3 2.1 0.00 0 0 0 0 0,0 0 0,,0 0 - -,2.10
12 SlSt1 1.8 0.00 0 0 1 0 0,0 0 0,,0 0 - -,1.80
13 3F+2T 7.5x 0.00 0 0 0 0 0,0 -1 0,,0 0 - -,7.50
14 CCoSp2 2.5 0.00 0 0 0 0 0,0 0 0,,0 0 - -,2.50
41.6,,,,38.46
Program Components Factor,,,,
Skating Skills 2.00 6.00 5.25 6.25 5.75 5.75,6.50 6.50 6.50,,6.25 6.50 -,- 6.10
Transition / Linking Footwork 2.00 5.75 5.50 6.00 5.75 5.50,6.00 5.50 6.00,,5.75 6.25 -,- 5.70
Performance / Execution 2.00 5.75 5.25 5.75 5.75 5.00,5.75 5.75 6.00,,5.75 6.25 -,- 5.70
Choreography / Composition 2.00 6.00 5.50 6.25 5.75 5.25,6.25 6.00 6.25,,5.75 6.25 -,- 5.90
Interpretation 2.00 5.75 5.25 6.00 5.75 5.75,6.00 5.75 6.25,,5.25 6.25 -,- 5.85
Judges Total Program Component Score (factored),,,,58.50
Deductions: Falls: -1.00,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
SmartOnes Skate America,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",+,,+,-
9 Silvio SMALUN GER 94.64,42.44,,52.20,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 3A+2T+SEQ 7.0 -2.00 -2 -2 -2 -2 -2,-2 -2 -2,,-2 -2 - -,5.00
2 3F 5.5 -2.00 -2 -2 -2 -2 -2,-2 -2 -2,,-2 -2 - -,3.50
3 1A 0.8 0.00 0 0 0 0 0,0 0 0,,0 0 - -,0.80
4 2Lz 1.9 0.00 0 1 0 0 0,0 0 0,,0 0 - -,1.90
5 3T 4.0 0.60 1 1 1 0 1,1 0 1,,1 0 - -,4.60
6 SSp1 1.2 0.00 0 0 0 0 0,0 0 0,,0 0 - -,1.20
7 2F+3T 6.3x -2.00 -2 -2 -2 -2 -2,-2 -2 -2,,-2 -2 - -,4.30
8 3S 5.0x 0.20 0 1 0 0 0,0 1 0,,0 0 - -,5.20
9 FCoSp3 2.5 0.30 1 0 0 1 1,0 -1 1,,0 0 - -,2.80
10 CCoSp2 2.5 0.04 1 1 0 0 0,0 -1 0,,1 -1 - -,2.54
11 CiSt2 2.3 0.10 0 0 0 1 0,0 0 1,,0 0 - -,2.40
12 2A 3.6x 0.20 0 1 0 1 0,0 0 0,,0 0 - -,3.80
13 SlSt2 2.3 0.10 0 0 0 1 1,0 0 0,,0 0 - -,2.40
14 FSSp2 2.0 0.00 0 0 0 0 0,0 0 0,,0 0 - -,2.00
46.9,,,,42.44
Program Components Factor,,,,
Skating Skills 2.00 5.50 5.25 6.00 5.50 5.75,5.50 5.25 5.00,,5.50 5.25 -,- 5.35
Transition / Linking Footwork 2.00 5.25 5.25 5.25 5.75 5.75,5.25 5.00 4.75,,5.00 4.75 -,- 5.20
Performance / Execution 2.00 5.25 5.00 5.50 5.75 5.00,5.25 5.25 5.25,,5.25 5.00 -,- 5.15
Choreography / Composition 2.00 5.50 5.00 5.25 5.25 4.75,5.75 5.00 5.25,,5.25 5.00 -,- 5.10
Interpretation 2.00 5.50 5.00 5.50 5.75 5.25,5.50 5.50 5.25,,5.00 5.00 -,- 5.30
Judges Total Program Component Score (factored),,,,52.20
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",+,,+,-
10 Sergei DAVYDOV BLR 94.42,44.02,,50.40,0.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 3A 7.5 -2.00 -2 -2 -2 -2 -2,-2 -2 -2,,-2 -2 - -,5.50
2 3Lz+3T 10.0 -0.40 0 0 0 -1 0,0 -1 -1,,0 0 - -,9.60
3 CiSt2 2.3 0.10 1 1 0 0 0,0 0 0,,0 0 - -,2.40
4 3Lo 5.0 0.00 0 1 0 0 0,0 -1 0,,0 0 - -,5.00
5 FCSp1 1.7 0.00 0 0 0 0 1,0 0 0,,0 0 - -,1.70
6 2F 1.9x 0.00 0 0 0 0 -1,-1 0 0,,0 0 - -,1.90
7 2Lz 2.1x -0.68 -2 -3 -3 -2 -3,-3 -2 -2,,-2 -2 - -,1.42
8 2T 1.4x 0.00 0 0 0 0 0,0 0 0,,0 0 - -,1.40
9 2A 3.6x 0.00 0 1 0 0 0,0 0 0,,0 0 - -,3.60
10 CCoSp3 3.0 0.00 0 0 -1 0 0,0 0 0,,0 0 - -,3.00
11 SlSt1 1.8 0.10 1 1 0 -1 0,0 0 0,,0 0 - -,1.90
12 3S 5.0x -2.00 -2 -2 -2 -2 -2,-2 -2 -2,,-2 -2 - -,3.00
13 2A*+2T*+SEQ 0.0 0.00 -1 -2 -2 -2 -2,-2 -2 -2,,0 -2 - -,0.00
14 FSSp3 2.3 0.00 0 0 0 0 0,0 -1 0,,0 0 - -,2.30
15 CSSp1 1.3 0.00 0 1 0 0 0,0 0 0,,0 0 - -,1.30
48.9,,,,44.02
Program Components Factor,,,,
Skating Skills 2.00 6.00 5.50 5.00 5.25 5.25,5.25 5.25 5.25,,5.50 5.25 -,- 5.30
Transition / Linking Footwork 2.00 5.50 5.25 4.50 4.75 5.25,5.00 5.00 4.75,,5.00 5.00 -,- 5.05
Performance / Execution 2.00 5.50 5.00 4.75 4.75 5.00,4.75 4.75 4.75,,5.25 5.00 -,- 4.90
Choreography / Composition 2.00 5.75 5.25 4.75 4.75 4.75,5.25 5.00 5.00,,5.50 5.00 -,- 5.00
Interpretation 2.00 5.50 5.25 4.50 4.75 4.50,5.00 4.75 5.00,,5.00 5.00 -,- 4.95
Judges Total Program Component Score (factored),,,,50.40
Deductions:,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
SmartOnes Skate America,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",+,,+,-
11 Lun SONG CHN 94.42,49.72,,46.70,2.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 2T 1.3 -0.60 -2 -2 -2 -2 -2,-2 -1 -2,,-2 -2 - -,0.70
2 3A 7.5 -3.00 -3 -3 -3 -3 -3,-3 -3 -3,,-3 -3 - -,4.50
3 3F 5.5 -0.80 -1 0 -1 -1 -1,-1 -1 -1,,-1 0 - -,4.70
4 SSp3 1.8 0.00 0 -1 0 0 0,0 0 0,,0 0 - -,1.80
5 3Lo 5.0 -1.40 -1 -2 -1 -2 -1,-1 -2 -1,,-1 -1 - -,3.60
6 3F+3T 10.5x -0.80 -1 -1 -1 -1 0,-1 -1 -1,,-1 0 - -,9.70
7 CSSp2 1.7 0.00 0 0 0 0 0,0 0 0,,0 0 - -,1.70
8 FCSp1 1.7 0.00 0 1 0 0 -1,0 0 0,,0 0 - -,1.70
9 CiSt1 1.8 0.00 0 1 0 0 0,0 0 0,,0 0 - -,1.80
10 3Lz+3T 11.0x -2.60 -2 -3 -3 -3 -2,-2 -3 -3,,-3 -2 - -,8.40
11 SlSt2 2.3 0.00 0 0 0 0 0,0 0 0,,0 0 - -,2.30
12 2S 1.4x 0.00 0 0 0 0 0,0 0 0,,0 0 - -,1.40
13 2A+2T 5.1x 0.00 0 0 0 0 0,0 0 0,,0 -1 - -,5.10
14 CCoSp2 2.5 -0.18 0 0 -2 -1 -1,-1 -1 -1,,-1 0 - -,2.32
59.1,,,,49.72
Program Components Factor,,,,
Skating Skills 2.00 4.50 4.75 5.25 5.00 5.50,4.75 4.75 4.75,,5.00 5.00 -,- 4.85
Transition / Linking Footwork 2.00 4.00 4.75 4.50 4.25 5.00,4.50 5.00 4.50,,4.25 4.75 -,- 4.65
Performance / Execution 2.00 4.25 4.50 4.75 4.50 5.00,5.00 5.00 4.75,,4.50 4.50 -,- 4.65
Choreography / Composition 2.00 4.25 4.50 4.75 4.75 5.25,4.50 4.75 4.50,,4.75 4.75 -,- 4.65
Interpretation 2.00 4.00 4.75 4.50 4.50 5.00,4.50 4.50 4.50,,4.25 4.50 -,- 4.55
Judges Total Program Component Score (factored),,,,46.70
Deductions: Falls: -2.00,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
Total,Total,,Total,Total
Rank Name NOC Segment,Element,,Program  Component,Deductions
Code Score,Score,,Score (factored),
"=",+,,+,-
12 Kristoffer BERNTSSON SWE 92.20,46.90,,46.30,1.00
"# Executed Base GOE The Judges Panel",,,,Scores
Elements Value (in random order),,,,of Panel
1 3A 7.5 -2.00 -2 -2 -2 -2 -1,-2 -2 -2,,-2 -2 - -,5.50
2 3F+3T 9.5 -1.60 -1 -1 -1 -2 -2,-2 -2 -1,,-1 -2 - -,7.90
3 3Lz 6.0 -1.40 -1 -1 -2 -2 -1,-1 -2 -2,,0 0 - -,4.60
4 FCSp1 1.7 0.00 0 0 0 0 0,0 0 0,,0 0 - -,1.70
5 CiSt1 1.8 0.00 0 0 0 0 0,0 0 0,,0 0 - -,1.80
6 CCoSp2 2.5 -0.06 0 -1 -1 -1 0,0 0 0,,0 0 - -,2.44
7 2A 3.6x -2.10 -3 -3 -3 -3 -3,-3 -3 -3,,-3 -3 - -,1.50
8 3F 6.1x -2.20 -2 -2 -2 -2 -3,-2 -2 -2,,-2 -3 - -,3.90
