SmartOnes Skate America,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,
6 3S 4.5 1.00 0 0 1 1 1 1 0 1,,1 1 - -,5.50
7 3LoTh 5.5x 0.56 1 1 0 0 1 1 1 2,,1 0 - -,6.06
8 3STh 5.0x 0.84 2 2 1 1 2 1 1 1,,1 1 - -,5.84
9 3Li3 3.5 0.00 0 0 0 0 0 0 0 0,,0 0 - -,3.50
10 SlSt1 1.8 0.00 0 0 0 0 0 1 -1 0,,0 0 - -,1.80
11 PCoSp4 4.5 0.10 -1 -1 1 0 0 0 0 0,,1 1 - -,4.60
12 SpSt4 3.4 0.40 0 0 1 0 0 1 0 1,,0 1 - -,3.80
13 3Li3 3.5 0.00 0 0 0 0 0 0 0 0,,0 0 - -,3.50
14 FCoSp4 3.0 -0.18 0 -1 0 0 -1 0 0 -1,,-1 0 - -,2.82
54.9,,,58.82
Program Components Factor,,,
Skating Skills 1.60 6.00 5.75 6.50 6.00 6.50 6.50 6.50 6.00,,5.75 6.00 -,- 6.15
Transition / Linking Footwork 1.60 5.75 5.50 6.25 5.50 6.00 6.00 6.25 5.75,,5.25 5.75 -,- 5.75
Performance / Execution 1.60 6.00 6.00 6.25 6.00 6.50 6.50 6.25 6.00,,5.50 6.00 -,- 6.15
Choreography / Composition 1.60 5.75 5.75 6.50 6.00 6.25 6.50 6.50 5.75,,5.50 6.25 -,- 6.05
Interpretation 1.60 5.75 5.75 6.50 6.25 6.25 6.25 6.50 6.25,,5.50 6.00 -,- 6.15
Judges Total Program Component Score (factored),,,48.40
Deductions:,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
4 Julia OBERTAS / Sergei SLAVNOV RUS 106.36 57.20,,50.16,1.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 2A 3.3 0.00 0 0 0 0 0 0 0 0,,0 0 - -,3.30
2 3Tw2 4.5 -0.70 -2 -1 -1 -2 -1 1 -1 -1,,-1 -2 - -,3.80
3 3T+COMBO 4.0 -3.00 -3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 - -,1.00
4 2T* 0.0 0.00 0 0 0 0 0 0 0 0,,0 0 - -,0.00
5 3FTh 5.0 0.00 1 0 0 0 0 0 0 0,,0 0 - -,5.00
6 5ALi4 6.5 0.60 0 0 1 0 0 1 1 1,,1 1 - -,7.10
7 FiDs4 3.5 0.70 0 1 1 1 1 1 1 1,,0 1 - -,4.20
8 FCCoSp4 3.5 0.20 1 0 1 0 1 0 0 0,,1 1 - -,3.70
9 3LoTh 5.5x -1.12 -2 -2 -2 -1 -1 -2 -2 -1,,-2 -1 - -,4.38
10 5TLi4 6.0 0.04 0 -1 1 0 -1 1 0 0,,0 0 - -,6.04
11 SpSt4 3.4 0.40 0 0 1 1 0 0 0 1,,0 0 - -,3.80
12 BoDs3 4.0 0.14 0 0 1 0 0 0 0 1,,0 -1 - -,4.14
13 SlSt3 3.1 -0.28 -1 0 0 -1 -1 0 0 -1,,0 0 - -,2.82
14 4Li3 3.5 -0.18 -1 -1 0 -1 0 -1 1 -1,,1 -2 - -,3.32
15 PCoSp4 4.5 0.10 0 0 1 0 0 0 0 0,,1 0 - -,4.60
60.3,,,57.20
Program Components Factor,,,
Skating Skills 1.60 6.25 6.50 6.75 6.25 6.50 6.25 6.50 6.50,,6.50 6.25 -,- 6.45
Transition / Linking Footwork 1.60 6.00 6.25 6.50 6.00 5.75 5.75 6.25 6.25,,6.00 6.00 -,- 6.05
Performance / Execution 1.60 6.00 6.25 6.50 6.25 5.75 6.00 6.50 6.25,,6.25 6.00 -,- 6.20
Choreography / Composition 1.60 6.25 6.50 6.75 6.00 6.00 6.25 6.75 6.75,,6.50 6.00 -,- 6.40
Interpretation 1.60 6.25 6.50 6.75 6.00 5.50 6.00 6.50 6.50,,6.25 6.00 -,- 6.25
Judges Total Program Component Score (factored),,,50.16
Deductions: Falls: -1.00,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
SmartOnes Skate America,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
5 Jessica DUBE / Bryce DAVISON CAN 104.30 54.14,,50.16,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 2Tw3 4.0 0.00 0 0 0 0 0 0 0 0,,0 1 - -,4.00
2 2A+2T+SEQ 3.7 1.00 1 1 1 1 1 1 0 1,,1 2 - -,4.70
3 5ALi3 6.0 0.80 1 0 0 1 2 1 1 1,,1 1 - -,6.80
4 3STh 4.5 0.70 1 1 1 0 2 1 1 1,,1 0 - -,5.20
5 FCoSp4 3.0 0.30 1 0 1 0 1 1 1 0,,1 1 - -,3.30
6 SpSt1 1.8 0.10 0 0 0 1 0 1 0 0,,0 0 - -,1.90
7 3S 4.5 -0.80 0 -1 -1 0 -1 0 -1 -1,,-1 0 - -,3.70
8 BiDs3 3.2 0.42 0 0 0 1 1 1 0 1,,0 1 - -,3.62
9 3LoTh 5.5x 0.00 0 0 0 0 0 0 0 0,,0 0 - -,5.50
10 5TLi3 5.5 0.20 0 0 0 0 1 1 1 1,,0 0 - -,5.70
11 SlSt1 1.8 0.00 0 0 0 0 -1 0 0 0,,0 0 - -,1.80
12 1Li3 1.5 0.12 1 1 0 1 0 1 1 0,,0 2 - -,1.62
13 BoDs1 3.0 0.00 -1 0 0 0 0 0 0 0,,0 0 - -,3.00
14 PCoSp1 3.0 0.30 0 1 0 0 1 0 0 1,,1 0 - -,3.30
51.0,,,54.14
Program Components Factor,,,
Skating Skills 1.60 6.25 6.25 6.75 6.25 6.25 6.25 6.25 6.25,,6.50 6.50 -,- 6.30
Transition / Linking Footwork 1.60 5.75 5.75 6.50 6.00 6.00 6.25 6.00 6.00,,6.00 6.25 -,- 6.05
Performance / Execution 1.60 6.00 6.25 6.75 6.25 6.50 6.25 6.25 6.25,,6.25 6.50 -,- 6.30
Choreography / Composition 1.60 6.00 6.25 6.50 6.50 6.25 6.50 6.00 6.00,,6.25 6.50 -,- 6.35
Interpretation 1.60 6.00 6.00 6.50 6.50 6.50 6.25 6.25 6.50,,6.00 6.50 -,- 6.35
Judges Total Program Component Score (factored),,,50.16
Deductions:,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
6 Marcy HINZMANN / Aaron PARCHEM USA 99.30 48.74,,50.56,0.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 3Tw2 4.5 -0.70 -3 -2 -1 -1 -2 0 -1 -1,,0 -2 - -,3.80
2 3LoTh 5.0 0.70 1 1 0 1 2 1 1 1,,1 0 - -,5.70
3 2T 1.3 -0.30 -3 -2 -2 0 -1 0 0 -2,,0 -1 - -,1.00
4 FCCoSp2 2.5 0.10 0 0 0 0 0 0 0 1,,1 0 - -,2.60
5 5SLi3 5.5 0.00 0 0 0 0 0 1 0 0,,0 1 - -,5.50
6 3STh 4.5 0.42 0 1 0 0 0 1 1 1,,1 0 - -,4.92
7 2F+2T+SEQ 2.4 0.00 0 0 0 0 0 0 0 0,,0 1 - -,2.40
8 FiDs2 3.0 0.00 0 0 0 0 -1 1 0 0,,0 1 - -,3.00
9 SlSt1 1.8 0.20 0 0 1 1 1 0 0 0,,0 1 - -,2.00
10 5RLi3 5.5 0.10 0 0 1 0 0 1 1 0,,0 0 - -,5.60
11 BoDs2 3.5 0.42 1 1 0 1 1 0 0 1,,0 1 - -,3.92
12 3Li3 3.5 0.00 0 0 0 0 0 0 0 0,,0 0 - -,3.50
13 SpSt1 1.8 0.00 0 0 0 0 1 0 0 0,,0 1 - -,1.80
14 PCoSp1 3.0 0.00 -1 0 0 0 -1 0 0 0,,0 0 - -,3.00
47.8,,,48.74
Program Components Factor,,,
Skating Skills 1.60 6.00 6.25 7.00 6.00 6.00 6.75 6.00 6.50,,6.50 6.50 -,- 6.40
Transition / Linking Footwork 1.60 5.75 5.75 6.50 5.75 6.25 6.25 5.75 6.00,,6.25 6.25 -,- 6.10
Performance / Execution 1.60 5.75 6.25 6.75 6.25 6.50 6.75 6.00 6.00,,6.50 6.25 -,- 6.45
Choreography / Composition 1.60 5.75 6.25 6.75 6.25 6.00 6.50 6.25 6.50,,6.25 6.50 -,- 6.35
Interpretation 1.60 5.75 6.25 6.75 6.25 6.25 6.50 6.25 6.25,,6.25 6.50 -,- 6.30
Judges Total Program Component Score (factored),,,50.56
Deductions:,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
SmartOnes Skate America,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
7 Rebecca HANDKE / Daniel WENDE GER 85.14 45.34,,40.80,1.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 3T 4.0 -3.00 -3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 - -,1.00
2 2Tw2 3.5 0.00 0 0 0 0 0 0 0 0,,0 0 - -,3.50
3 3LoTh 5.0 0.14 0 0 1 0 -1 0 0 0,,1 1 - -,5.14
4 3Li3 3.5 0.00 0 0 0 0 0 0 0 0,,0 1 - -,3.50
5 BoDs2 3.5 -0.56 -2 -1 -1 0 -1 -1 -1 -1,,0 -1 - -,2.94
6 FCoSp3 2.5 0.00 0 0 0 0 -1 0 0 0,,0 1 - -,2.50
7 1A+COMBO 0.8 -0.42 -3 -2 -2 -3 -2 -3 -2 -2,,-2 -2 - -,0.38
8 5ALi2 5.5 -0.12 0 0 -1 0 -1 -1 0 0,,0 0 - -,5.38
9 3TTh 5.0x 0.14 0 0 0 0 0 0 1 1,,1 0 - -,5.14
10 SpSt2 2.3 0.00 0 0 0 0 -1 0 0 0,,0 0 - -,2.30
11 5SLi3 5.5 -0.18 -1 -1 -1 0 -1 -1 0 0,,0 0 - -,5.32
12 SlSt1 1.8 0.00 0 0 0 0 0 -1 0 0,,0 1 - -,1.80
13 FiDs2 3.0 0.00 1 0 0 0 0 0 0 1,,0 1 - -,3.00
14 PCoSp2 3.5 -0.06 -1 -1 0 0 -1 0 0 0,,0 0 - -,3.44
49.4,,,45.34
Program Components Factor,,,
Skating Skills 1.60 5.50 5.50 5.50 5.25 5.00 5.25 5.25 5.50,,5.25 5.75 -,- 5.35
Transition / Linking Footwork 1.60 5.25 5.25 5.00 4.75 4.25 5.00 5.00 5.00,,4.75 5.75 -,- 4.90
Performance / Execution 1.60 5.25 5.25 5.50 5.25 5.00 5.00 5.25 5.25,,5.00 5.75 -,- 5.15
Choreography / Composition 1.60 5.25 5.25 5.25 5.00 4.75 5.00 5.50 5.50,,5.00 6.00 -,- 5.10
Interpretation 1.60 5.25 5.25 5.25 5.00 4.75 4.75 5.25 5.25,,4.75 5.75 -,- 5.00
Judges Total Program Component Score (factored),,,40.80
Deductions: Falls: -1.00,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
8 Marylin PLA / Yannick BONHEUR FRA 83.28 42.52,,41.76,1.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 2T+2T+SEQ 2.1 -0.60 -3 -2 -2 -2 -3 -2 -2 -2,,-2 -2 - -,1.50
2 3Tw2 4.5 -0.56 -2 -1 -1 0 -1 -1 -1 -1,,0 -1 - -,3.94
3 3LoTh 5.0 -1.26 -1 -1 -2 -1 -2 -2 -2 -2,,-2 -2 - -,3.74
4 5SLi3 5.5 0.00 0 0 0 0 0 1 0 0,,0 0 - -,5.50
5 SpSt1 1.8 0.00 0 0 0 0 0 0 0 0,,0 1 - -,1.80
6 BiDs3 3.2 0.42 0 0 1 0 0 1 0 1,,1 1 - -,3.62
7 2S 1.4x 0.00 0 0 0 0 -1 0 0 0,,0 1 - -,1.40
8 5ALi3 6.0 0.20 0 0 1 0 -1 0 1 1,,0 1 - -,6.20
9 FCSSp3 0.0 0.00 -1 0 -1 0 0 0 0 0,,0 0 - -,0.00
10 3STh 5.0x 0.42 1 1 1 0 0 1 1 0,,1 1 - -,5.42
11 CiSt1 1.8 0.00 0 0 0 0 0 1 0 0,,0 0 - -,1.80
12 4Li3 3.5 0.10 0 0 0 0 -1 1 0 0,,1 -1 - -,3.60
13 PCoSp3 4.0 0.00 -1 0 0 0 0 -1 0 0,,0 0 - -,4.00
14 FiDs 0.0 0.00 -3 -1 -1 -1 -3 -1 -1 -1,,-2 -1 - -,0.00
43.8,,,42.52
Program Components Factor,,,
Skating Skills 1.60 5.50 5.50 5.25 5.25 5.50 5.25 5.50 5.75,,5.25 5.75 -,- 5.35
Transition / Linking Footwork 1.60 5.00 5.25 5.00 4.75 5.00 5.00 5.25 5.25,,4.50 5.50 -,- 5.00
Performance / Execution 1.60 5.25 5.50 5.25 5.25 5.50 5.25 5.50 5.50,,4.50 5.75 -,- 5.35
Choreography / Composition 1.60 5.00 5.25 5.25 5.25 5.25 5.00 5.50 5.75,,4.75 6.00 -,- 5.20
Interpretation 1.60 5.00 5.25 5.00 5.25 5.50 5.00 5.50 5.75,,4.50 6.00 -,- 5.20
Judges Total Program Component Score (factored),,,41.76
Deductions: Time violation: -1.00,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
SmartOnes Skate America,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
9 Amanda EVORA / Mark LADWIG USA 82.74 46.70,,39.04,3.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 3Tw3 5.0 -0.84 -2 -1 -2 -1 -2 -1 -2 -1,,0 -2 - -,4.16
2 3LoTh 5.0 -2.00 -3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 - -,3.00
3 2T 1.3 -1.00 -3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 - -,0.30
4 2F+COMBO 1.7 -0.24 -3 0 -3 0 -1 -1 0 -2,,0 -2 - -,1.46
5 3Li3 3.5 0.10 0 0 0 1 0 1 0 0,,0 0 - -,3.60
6 BoDs4 4.5 0.00 0 0 -1 1 0 0 0 0,,0 0 - -,4.50
7 PCoSp3 4.0 0.00 0 0 0 0 0 0 0 0,,0 0 - -,4.00
8 FCCoSp2 2.5 -0.18 -1 -1 0 0 -1 -1 0 -1,,0 0 - -,2.32
9 2S* 0.0 0.00 0 0 0 0 -1 0 0 0,,0 -1 - -,0.00
10 SpSt2 2.3 0.10 0 0 0 1 -1 1 1 0,,0 0 - -,2.40
11 5RLi2 5.0 -0.12 -1 0 -1 0 -2 0 0 -1,,0 0 - -,4.88
12 3STh 5.0x 0.28 0 0 0 2 0 1 0 0,,1 0 - -,5.28
13 SlSt1 1.8 0.00 0 0 0 0 0 1 0 0,,0 0 - -,1.80
14 5ALi2 5.5 0.00 -1 0 0 0 -1 0 0 0,,0 0 - -,5.50
15 FiDs4 3.5 0.00 0 0 0 0 0 1 0 0,,0 1 - -,3.50
50.6,,,46.70
Program Components Factor,,,
Skating Skills 1.60 5.25 5.25 4.75 5.75 4.50 5.00 5.00 5.25,,5.25 4.75 -,- 5.10
Transition / Linking Footwork 1.60 5.25 5.25 4.50 5.25 4.75 4.75 5.00 4.75,,4.50 4.75 -,- 4.80
Performance / Execution 1.60 5.00 5.25 4.50 5.50 4.25 4.50 5.00 4.50,,4.75 4.50 -,- 4.70
Choreography / Composition 1.60 5.25 5.50 4.50 5.75 4.50 5.00 5.25 5.25,,4.75 4.75 -,- 5.00
Interpretation 1.60 5.25 5.25 4.50 5.25 4.75 5.00 5.25 4.50,,4.50 4.75 -,- 4.80
Judges Total Program Component Score (factored),,,39.04
Deductions: Falls: -3.00,,,-3.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
Total Total,,Total,Total
Rank Name NOC Segment Element,,Program  Component,Deductions
Code Score Score,,Score (factored),
"= +",,+,-
10 Julia BELOGLAZOVA / Andrei BEKH UKR 72.98 39.86,,35.12,2.00
"# Executed Base GOE The Judges Panel",,,Scores
Elements Value (in random order),,,of Panel
1 2Tw2 3.5 0.00 0 0 0 0 0 0 0 0,,0 0 - -,3.50
2 3S+2T+SEQ 4.6 -0.80 0 -1 -1 0 -2 -1 -1 -1,,0 -1 - -,3.80
3 3LoTh 5.0 -2.00 -3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 - -,3.00
4 5TLi2 5.0 0.00 0 0 0 0 0 0 0 0,,0 0 - -,5.00
5 1A 0.8 -0.50 -3 -3 -3 -3 -3 -3 -3 -3,,-3 -3 - -,0.30
6 SpSt1 1.8 -0.06 0 -1 0 0 -1 0 0 0,,0 0 - -,1.74
7 BoDs1 3.0 -0.84 -1 -1 -2 -1 -1 -2 0 -1,,0 -2 - -,2.16
8 4Li1 2.5 0.00 0 0 0 0 -1 0 0 0,,0 0 - -,2.50
9 3STh 5.0x -1.40 -2 -2 -2 -2 -2 -2 -2 -2,,-2 -2 - -,3.60
10 FCoSp3 2.5 -0.42 -1 -1 -2 0 -2 -2 0 -1,,-1 -1 - -,2.08
11 5SLi1 4.5 0.00 0 0 0 0 0 0 0 -1,,0 0 - -,4.50
12 BiDs2 3.0 0.00 0 0 -1 0 0 1 -1 0,,0 0 - -,3.00
13 SlSt1 1.8 -0.06 0 0 0 0 -1 0 0 -1,,0 0 - -,1.74
14 PCoSp1 3.0 -0.06 0 -1 0 0 0 0 0 -1,,0 0 - -,2.94
46.0,,,39.86
Program Components Factor,,,
Skating Skills 1.60 4.75 4.75 4.75 4.50 4.25 4.75 5.25 4.75,,4.75 4.50 -,- 4.70
Transition / Linking Footwork 1.60 4.50 5.00 4.25 4.25 3.75 4.00 5.00 4.25,,4.25 4.50 -,- 4.20
Performance / Execution 1.60 4.50 4.50 4.50 4.50 3.75 4.25 5.25 4.50,,4.50 4.75 -,- 4.45
Choreography / Composition 1.60 4.50 4.50 4.50 4.50 4.25 4.25 5.25 4.25,,4.50 4.75 -,- 4.40
Interpretation 1.60 4.50 4.50 4.25 4.50 4.00 4.00 5.00 4.00,,4.25 4.75 -,- 4.20
Judges Total Program Component Score (factored),,,35.12
Deductions: Falls: -2.00,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,
Printed: 22.10.2005 22:05:00,,,
