SmartOnes Skate America,,,
"",Code Score Score Score (factored),,
"",= + +,,-
3 Oksana DOMNINA / Maxim SHABALIN,RUS 32.41 16.48 15.93,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.12,0 1 1 0 0 1 0 0 - - - -,,1.82
2 1S2 2.2 0.20,0 1 2 0 1 0 0 1 - - - -,,2.40
3 1S3 2.6 0.10,-1 0 1 0 0 1 0 0 - - - -,,2.70
4 2S1 2.5 0.14,-1 1 1 0 0 0 0 0 - - - -,,2.64
5 2S2 3.0 0.28,0 1 1 0 1 0 0 1 - - - -,,3.28
6 2S3 3.5 0.14,0 0 0 0 1 1 0 1 - - - -,,3.64
15.5,,,16.48
Program Components Factor,,,
Skating Skills 0.75,6.75 6.75 6.50 6.25 6.25 6.75 6.50 7.00 - - -,,- 6.55
Timing 0.75,6.25 6.25 5.25 5.75 6.00 6.00 6.50 6.75 - - -,,- 6.05
Performance / Execution 0.50,6.75 6.50 6.75 6.50 6.50 6.25 6.25 6.75 - - -,,- 6.50
Interpretation 0.50,6.75 6.50 6.75 6.50 6.25 6.00 6.25 6.50 - - -,,- 6.45
Judges Total Program Component Score (factored),,,15.93
Deductions:,,,0.00
SmartOnes Skate America,,,
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
4 Megan WING / Aaron LOWE,CAN 31.49 16.52 14.97,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.30,1 1 1 1 1 1 0 0 - - - -,,2.00
2 1S2 2.2 0.20,0 0 1 1 0 1 0 0 - - - -,,2.40
3 1S3 2.6 0.10,0 1 1 0 0 0 -1 -1 - - - -,,2.70
4 2S1 2.5 0.00,-1 0 0 0 1 0 0 0 - - - -,,2.50
5 2S2 3.0 0.42,0 1 1 0 1 1 0 0 - - - -,,3.42
6 2S3 3.5 0.00,0 0 0 0 0 0 -1 0 - - - -,,3.50
15.5,,,16.52
Program Components Factor,,,
Skating Skills 0.75,6.25 6.50 6.00 6.25 5.75 6.50 5.75 6.25 - - -,,- 6.15
Timing 0.75,5.75 6.00 5.25 5.75 5.50 5.75 5.75 6.00 - - -,,- 5.70
Performance / Execution 0.50,6.25 6.25 5.75 6.25 5.75 6.25 6.00 5.75 - - -,,- 6.10
Interpretation 0.50,6.00 6.25 6.00 6.25 6.00 6.00 6.00 5.75 - - -,,- 6.05
Judges Total Program Component Score (factored),,,14.97
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
5 Christina BEIER / William BEIER,GER 28.55 15.10 13.45,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.12,0 0 1 0 1 1 0 0 - - - -,,1.82
2 1S2 2.2 0.00,-1 0 0 0 0 0 0 0 - - - -,,2.20
3 1S3 2.6 -0.10,-1 0 -1 0 0 1 0 0 - - - -,,2.50
4 2S1 2.5 0.14,-1 0 1 0 1 0 0 0 - - - -,,2.64
5 2S2 3.0 -0.28,-1 -1 0 -1 1 0 0 0 - - - -,,2.72
6 2S3 3.5 -0.28,-2 0 -1 -1 0 1 0 0 - - - -,,3.22
15.5,,,15.10
Program Components Factor,,,
Skating Skills 0.75,4.25 5.50 5.00 5.50 6.00 6.00 5.75 5.75 - - -,,- 5.55
Timing 0.75,3.75 4.75 4.75 5.25 5.75 5.25 5.75 5.50 - - -,,- 5.15
Performance / Execution 0.50,4.00 5.50 5.25 5.50 6.00 5.25 5.75 5.75 - - -,,- 5.45
Interpretation 0.50,4.00 5.25 5.50 5.50 5.75 5.00 5.75 5.75 - - -,,- 5.40
Judges Total Program Component Score (factored),,,13.45
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
6 Jamie SILVERSTEIN / Ryan O'MEARA,USA 28.44 15.48 12.96,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.06,0 1 1 0 0 0 0 0 - - - -,,1.76
2 1S2 2.2 0.20,-1 0 1 0 1 1 0 1 - - - -,,2.40
3 1S3 2.6 0.00,-1 -1 1 0 0 0 1 1 - - - -,,2.60
4 2S1 2.5 -0.14,-2 0 0 0 -1 1 0 0 - - - -,,2.36
5 2S2 3.0 0.00,-1 0 0 0 1 0 0 0 - - - -,,3.00
6 2S3 3.5 -0.14,-1 -2 0 0 0 0 0 0 - - - -,,3.36
15.5,,,15.48
Program Components Factor,,,
Skating Skills 0.75,4.75 4.25 5.25 5.75 5.25 5.75 5.50 5.75 - - -,,- 5.30
Timing 0.75,3.75 4.50 4.25 5.50 5.25 5.00 5.50 6.00 - - -,,- 4.90
Performance / Execution 0.50,4.50 4.25 5.50 5.75 5.50 5.25 5.75 5.50 - - -,,- 5.30
Interpretation 0.50,4.50 4.50 5.50 5.75 5.75 5.00 6.00 5.75 - - -,,- 5.30
Judges Total Program Component Score (factored),,,12.96
Deductions:,,,0.00
SmartOnes Skate America,,,
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
7 Lauren SENFT / Leif GISLASON,CAN 25.59 13.98 11.61,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.00,0 1 -1 0 0 0 0 0 - - - -,,1.70
2 1S2 2.2 0.00,-1 0 0 0 0 0 0 -1 - - - -,,2.20
3 1S3 2.6 -0.40,-1 -1 -1 0 -1 0 -1 -1 - - - -,,2.20
4 2S1 2.5 -0.28,-1 0 -1 0 -1 1 0 0 - - - -,,2.22
5 2S2 3.0 -0.28,-1 -1 0 -1 0 0 0 -1 - - - -,,2.72
6 2S3 3.5 -0.56,-1 0 -1 -1 0 -1 -1 0 - - - -,,2.94
15.5,,,13.98
Program Components Factor,,,
Skating Skills 0.75,5.25 5.25 3.75 4.75 4.75 4.75 4.50 4.75 - - -,,- 4.80
Timing 0.75,4.50 5.00 3.75 4.50 4.50 4.00 4.50 4.50 - - -,,- 4.40
Performance / Execution 0.50,5.00 5.25 3.50 4.75 4.75 4.00 4.75 4.75 - - -,,- 4.65
Interpretation 0.50,5.00 5.50 4.00 4.75 5.00 4.25 4.75 4.75 - - -,,- 4.75
Judges Total Program Component Score (factored),,,11.61
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
8 Julia GOLOVINA / Oleg VOIKO,UKR 24.77 13.40 11.37,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.00,0 0 0 0 0 0 0 -1 - - - -,,1.70
2 1S2 2.2 -0.20,-1 0 -2 0 0 -1 0 0 - - - -,,2.00
3 1S3 2.6 -0.50,-1 -1 -1 -1 -1 0 -1 -1 - - - -,,2.10
4 2S1 2.5 -0.28,-1 -1 0 -1 0 0 0 0 - - - -,,2.22
5 2S2 3.0 -0.56,-1 -1 -1 -1 0 -1 0 0 - - - -,,2.44
6 2S3 3.5 -0.56,-1 -2 -1 -1 0 0 -1 -1 - - - -,,2.94
15.5,,,13.40
Program Components Factor,,,
Skating Skills 0.75,5.25 4.50 4.75 4.50 5.50 5.25 4.75 5.25 - - -,,- 4.90
Timing 0.75,5.00 3.25 3.50 3.75 5.25 4.25 4.00 5.00 - - -,,- 4.10
Performance / Execution 0.50,5.25 4.25 3.75 4.25 5.50 4.50 4.50 5.25 - - -,,- 4.55
Interpretation 0.50,5.25 3.75 4.50 4.50 5.50 4.50 4.50 5.25 - - -,,- 4.65
Judges Total Program Component Score (factored),,,11.37
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
9 Ekaterina RUBLEVA / Ivan SHEFER,RUS 24.32 13.50 10.82,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 0.00,0 1 0 0 -1 0 0 0 - - - -,,1.70
2 1S2 2.2 -0.10,-2 0 -1 0 0 0 0 -1 - - - -,,2.10
3 1S3 2.6 -0.50,-1 -1 -1 -1 -1 -1 -1 0 - - - -,,2.10
4 2S1 2.5 -0.28,-1 0 -1 0 -1 0 0 -1 - - - -,,2.22
5 2S2 3.0 -0.42,-2 -1 -1 -1 0 0 0 0 - - - -,,2.58
6 2S3 3.5 -0.70,-1 -1 -2 -1 -1 -1 -1 -1 - - - -,,2.80
15.5,,,13.50
Program Components Factor,,,
Skating Skills 0.75,4.75 4.75 3.75 5.25 4.00 4.75 4.50 4.50 - - -,,- 4.55
Timing 0.75,3.75 4.25 3.25 4.50 4.25 3.75 4.00 4.50 - - -,,- 4.00
Performance / Execution 0.50,4.75 4.75 4.00 5.25 4.00 4.00 4.25 4.50 - - -,,- 4.35
Interpretation 0.50,4.75 4.50 3.00 5.25 4.25 4.25 4.50 4.25 - - -,,- 4.45
Judges Total Program Component Score (factored),,,10.82
Deductions:,,,0.00
SmartOnes Skate America,,,
ICE DANCING COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
10 Siobhan KARAM / Joshua McGRATH,CAN 24.04 13.38 10.66,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 -0.12,-1 0 0 0 -1 -1 0 0 - - - -,,1.58
2 1S2 2.2 -0.30,-1 -1 -1 0 0 0 -1 -1 - - - -,,1.90
3 1S3 2.6 -0.30,-1 0 0 0 -1 -1 -1 0 - - - -,,2.30
4 2S1 2.5 -0.28,-1 -1 -1 0 0 0 0 0 - - - -,,2.22
5 2S2 3.0 -0.56,-2 -1 -1 -1 0 0 -1 -1 - - - -,,2.44
6 2S3 3.5 -0.56,-2 0 0 -1 -1 -1 -1 -1 - - - -,,2.94
15.5,,,13.38
Program Components Factor,,,
Skating Skills 0.75,4.25 4.25 5.00 5.25 4.25 4.50 4.25 4.50 - - -,,- 4.45
Timing 0.75,3.75 4.50 3.75 4.75 4.00 3.75 4.25 4.25 - - -,,- 4.05
Performance / Execution 0.50,4.25 4.25 4.50 5.00 4.50 4.00 4.25 4.50 - - -,,- 4.35
Interpretation 0.50,4.25 4.00 4.25 5.25 4.25 3.75 4.25 4.25 - - -,,- 4.20
Judges Total Program Component Score (factored),,,10.66
Deductions:,,,0.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
11 Tiffany STIEGLER / Sergei MAGEROVSKI,USA 23.71 13.46 11.25,,1.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 -0.06,-1 0 1 0 -1 0 0 0 - - - -,,1.64
2 1S2 2.2 0.00,0 0 0 0 0 -1 0 0 - - - -,,2.20
3 1S3 2.6 -1.00,-2 -2 -3 -2 -2 -2 -2 -2 - - - -,,1.60
4 2S1 2.5 -0.56,-2 -1 0 -1 -1 0 -1 -1 - - - -,,1.94
5 2S2 3.0 0.00,-1 0 0 0 0 0 0 0 - - - -,,3.00
6 2S3 3.5 -0.42,-1 0 -1 0 0 -1 -1 -1 - - - -,,3.08
15.5,,,13.46
Program Components Factor,,,
Skating Skills 0.75,4.75 5.25 4.00 5.75 4.25 5.50 4.25 4.75 - - -,,- 4.80
Timing 0.75,3.50 5.00 3.25 4.75 4.00 4.75 4.00 4.25 - - -,,- 4.20
Performance / Execution 0.50,4.75 4.50 3.75 5.00 4.25 4.50 4.00 4.25 - - -,,- 4.40
Interpretation 0.50,4.50 5.00 4.00 5.25 4.50 4.75 4.25 4.50 - - -,,- 4.60
Judges Total Program Component Score (factored),,,11.25
Deductions: Falls: -1.00,,,-1.00
"",Total Total Total,,Total
Rank Name,NOC Segment Element Program  Component,,Deductions
"",Code Score Score Score (factored),,
"",= + +,,-
12 Laura MUNANA / Luke MUNANA,MEX 22.43 12.26 10.17,,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 1S1 1.7 -0.12,-1 0 -1 0 -1 0 0 0 - - - -,,1.58
2 1S2 2.2 -0.40,-2 -1 -1 0 0 -1 -1 -1 - - - -,,1.80
3 1S3 2.6 -0.60,-2 -1 -2 -1 -1 0 -1 -1 - - - -,,2.00
4 2S1 2.5 -0.70,-1 -1 -1 -1 -1 0 -1 -1 - - - -,,1.80
5 2S2 3.0 -0.56,-1 -1 -1 0 -1 -1 0 -1 - - - -,,2.44
6 2S3 3.5 -0.86,-1 -2 -2 -1 -1 -1 -1 -1 - - - -,,2.64
15.5,,,12.26
Program Components Factor,,,
Skating Skills 0.75,4.00 4.25 3.50 4.50 4.00 4.50 4.25 4.00 - - -,,- 4.20
Timing 0.75,3.50 4.50 2.75 4.00 3.75 3.75 4.25 4.00 - - -,,- 3.85
Performance / Execution 0.50,4.00 4.50 3.00 4.25 4.00 3.75 4.25 4.00 - - -,,- 4.05
Interpretation 0.50,4.00 4.75 3.50 4.50 4.25 4.00 4.25 4.25 - - -,,- 4.20
Judges Total Program Component Score (factored),,,10.17
Deductions:,,,0.00
Printed: 20.10.2005 17:58:37,,,
