SmartOnes Skate America,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
5 Megan WING / Aaron LOWE,CAN 48.12 25.70,22.42,0.00
"# Executed Base",GOE The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 DiSt3 5.5,0.20 0 0 0 0 1 -1 1 1,- - - -,5.70
2 CuLi4 4.0,0.50 0 1 1 1 1 1 1 0,- - - -,4.50
3 CoSp3 4.0,0.30 1 0 1 0 1 1 0 0,- - - -,4.30
4 NtMiSt3+STw4 7.6,-0.40 -1 0 0 -1 1 -1 0 -1,- - - -,7.20
5 RoLi4 4.0,0.00 0 0 0 0 0 0 0 0,- - - -,4.00
25.1,,,25.70
Program Components,Factor,,
Skating Skills,0.80 6.50 6.00 5.75 5.75 6.75 5.25 6.25 6.50,- - -,- 6.05
Linking Footwork / Movement,0.80 5.75 5.50 5.50 5.75 6.50 5.25 6.25 6.25,- - -,- 5.75
Performance,0.60 5.75 6.00 5.50 6.00 6.50 5.00 6.50 6.00,- - -,- 5.95
Choreography,0.60 6.00 5.75 5.50 5.50 6.75 5.25 6.50 6.50,- - -,- 5.85
Interpretation / Timing,1.00 5.75 5.75 5.25 6.00 7.00 5.50 6.50 6.50,- - -,- 5.90
Judges Total Program Component Score (factored),,,22.42
Deductions:,,,0.00
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
6 Christina BEIER / William BEIER,GER 47.89 26.20,21.69,0.00
"# Executed Base",GOE The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 NtMiSt2+STw4 7.0,0.60 1 0 1 1 0 1 0 -1,- - - -,7.60
2 CoSp4 4.7,0.20 0 0 0 0 1 1 1 0,- - - -,4.90
3 DiSt2 4.8,0.00 1 0 0 0 -1 0 0 -1,- - - -,4.80
4 CuLi4 4.0,0.40 0 1 1 1 1 1 0 0,- - - -,4.40
5 RoLi4 4.0,0.50 1 1 1 1 1 1 1 1,- - - -,4.50
24.5,,,26.20
Program Components,Factor,,
Skating Skills,0.80 6.25 6.25 5.75 6.00 5.25 5.50 5.50 5.50,- - -,- 5.80
Linking Footwork / Movement,0.80 6.00 5.75 5.50 6.25 5.00 5.25 5.25 4.75,- - -,- 5.55
Performance,0.60 6.00 6.25 5.50 6.00 5.25 5.50 5.75 5.25,- - -,- 5.75
Choreography,0.60 5.75 6.00 5.25 5.75 5.25 5.75 5.50 5.00,- - -,- 5.60
Interpretation / Timing,1.00 6.00 5.75 5.50 6.00 5.25 6.00 5.75 5.00,- - -,- 5.80
Judges Total Program Component Score (factored),,,21.69
Deductions:,,,0.00
SmartOnes Skate America,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
7 Tiffany STIEGLER / Sergei MAGEROVSKI,USA 43.52 26.50,17.02,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 DiSt3 5.5 0.00,0 0 0 0 1 0 0 0,- - - -,5.50
2 CuLi4 4.0 0.00,0 0 0 0 0 -1 0 0,- - - -,4.00
3 CoSp4 4.7 0.50,1 1 0 1 1 1 1 2,- - - -,5.20
4 NtMiSt3+STw4 7.6 0.00,0 -1 -1 0 1 1 0 -1,- - - -,7.60
5 RoLi4 4.0 0.20,1 0 0 1 1 0 0 1,- - - -,4.20
25.8,,,26.50
Program Components Factor,,,
Skating Skills 0.80,4.75 4.50 4.50 4.75 5.25 4.50 5.25 5.25,- - -,- 4.75
Linking Footwork / Movement 0.80,4.25 4.25 4.25 4.50 5.00 4.25 5.00 4.75,- - -,- 4.45
Performance 0.60,4.50 4.50 4.25 4.75 4.75 4.50 5.25 5.50,- - -,- 4.60
Choreography 0.60,4.25 4.75 4.25 4.50 4.75 4.00 5.25 5.25,- - -,- 4.50
Interpretation / Timing 1.00,3.75 4.50 4.00 4.25 4.50 3.75 5.25 5.00,- - -,- 4.20
Judges Total Program Component Score (factored),,,17.02
Deductions:,,,0.00
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
8 Ekaterina RUBLEVA / Ivan SHEFER,RUS 40.51 23.30,17.21,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 NtMiSt3+STw4 7.6 0.00,1 0 0 0 0 0 0 -2,- - - -,7.60
2 CuLi4 4.0 0.00,0 0 0 0 0 0 0 0,- - - -,4.00
3 CoSp2 3.5 -0.20,0 -1 0 0 -1 0 -1 -1,- - - -,3.30
4 RoLi4 4.0 -0.40,-1 -1 0 0 -1 -1 -1 -1,- - - -,3.60
5 DiSt2 4.8 0.00,0 0 1 0 0 0 0 -1,- - - -,4.80
23.9,,,23.30
Program Components Factor,,,
Skating Skills 0.80,4.50 4.00 4.75 4.75 5.00 4.75 4.50 4.75,- - -,- 4.65
Linking Footwork / Movement 0.80,4.25 4.50 4.50 4.50 4.50 4.50 4.25 4.00,- - -,- 4.45
Performance 0.60,4.00 4.75 4.50 5.00 4.50 4.75 4.25 4.50,- - -,- 4.55
Choreography 0.60,4.25 4.25 4.50 5.00 4.50 4.75 4.50 4.00,- - -,- 4.50
Interpretation / Timing 1.00,3.50 4.25 4.50 4.75 4.50 5.00 4.50 3.75,- - -,- 4.50
Judges Total Program Component Score (factored),,,17.21
Deductions:,,,0.00
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
9 Lauren SENFT / Leif GISLASON,CAN 40.21 21.50,18.71,0.00
"# Executed Base GOE",The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 CuLi4 4.0 0.50,1 0 1 1 1 1 1 0,- - - -,4.50
2 DiSt2 4.8 -0.20,1 0 0 0 0 -1 -1 0,- - - -,4.60
3 CoSp3 4.0 0.10,0 0 1 1 0 0 0 0,- - - -,4.10
4 NtMiSt2+STw1 5.8 -1.00,-1 -1 -1 -1 0 -2 -1 -1,- - - -,4.80
5 RoLi3 3.5 0.00,0 0 0 0 1 0 0 0,- - - -,3.50
22.1,,,21.50
Program Components Factor,,,
Skating Skills 0.80,5.50 5.00 4.75 4.75 5.25 5.00 4.75 5.25,- - -,- 4.95
Linking Footwork / Movement 0.80,5.25 5.00 4.75 4.75 5.00 4.75 4.50 5.00,- - -,- 4.85
Performance 0.60,5.25 5.25 4.75 5.00 5.00 4.75 4.25 5.25,- - -,- 4.95
Choreography 0.60,5.25 5.50 5.00 5.00 5.25 4.50 4.50 5.25,- - -,- 5.00
Interpretation / Timing 1.00,5.50 5.25 5.00 4.75 5.00 4.50 4.50 5.50,- - -,- 4.90
Judges Total Program Component Score (factored),,,18.71
Deductions:,,,0.00
SmartOnes Skate America,,,
ICE DANCING ORIGINAL DANCE,JUDGES DETAILS PER SKATER,,
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
10 Julia GOLOVINA / Oleg VOIKO,UKR 39.67 22.70,17.97,1.00
"# Executed Base",GOE The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 NtMiSt3+STw4 7.6,-0.40 0 0 -1 -1 1 0 -1 -1,- - - -,7.20
2 RoLi2 3.0,0.20 0 0 1 1 0 1 -1 0,- - - -,3.20
3 CuLi4 4.0,0.10 1 1 0 0 0 0 0 -1,- - - -,4.10
4 CoSp3 4.0,-0.40 -1 0 -1 -1 -1 1 -1 -2,- - - -,3.60
5 DiSt2 4.8,-0.20 0 0 0 -1 0 -1 0 -1,- - - -,4.60
23.4,,,22.70
Program Components,Factor,,
Skating Skills,0.80 5.25 5.25 4.50 4.75 5.00 4.75 5.00 4.75,- - -,- 4.95
Linking Footwork / Movement,0.80 4.75 5.25 4.25 4.50 4.75 4.50 4.50 4.00,- - -,- 4.60
Performance,0.60 5.00 5.50 4.25 4.75 5.00 4.25 4.50 4.25,- - -,- 4.70
Choreography,0.60 5.25 5.50 4.50 4.75 4.75 4.75 4.75 4.50,- - -,- 4.85
Interpretation / Timing,1.00 4.75 5.25 4.25 4.50 4.75 4.50 4.50 4.00,- - -,- 4.60
Judges Total Program Component Score (factored),,,17.97
Deductions: Extended lifts:,-1.00,,-1.00
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
11 Siobhan KARAM / Joshua McGRATH,CAN 39.55 23.50,16.05,0.00
"# Executed Base",GOE The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 SlLi4 4.0,0.10 0 0 1 1 0 0 0 0,- - - -,4.10
2 CoSp4 4.7,0.00 0 0 0 0 -1 1 0 0,- - - -,4.70
3 DiSt2 4.8,-0.40 0 0 0 -1 0 -1 -1 -1,- - - -,4.40
4 NtMiSt2+STw4 7.0,-0.20 0 0 0 0 1 -1 -1 -2,- - - -,6.80
5 RoLi3 3.5,0.00 0 0 1 0 0 -1 0 0,- - - -,3.50
24.0,,,23.50
Program Components,Factor,,
Skating Skills,0.80 4.50 4.25 4.25 4.50 4.25 4.25 4.50 4.50,- - -,- 4.35
Linking Footwork / Movement,0.80 4.25 4.00 4.25 4.50 3.75 4.00 4.25 4.25,- - -,- 4.15
Performance,0.60 4.25 4.00 4.25 4.25 4.00 4.25 4.50 4.25,- - -,- 4.20
Choreography,0.60 4.50 4.50 4.25 4.25 4.00 3.75 4.50 4.50,- - -,- 4.30
Interpretation / Timing,1.00 4.00 4.25 4.25 4.50 4.00 3.50 4.25 4.25,- - -,- 4.15
Judges Total Program Component Score (factored),,,16.05
Deductions:,,,0.00
"",Total Total,Total,Total
Rank Name,NOC Segment Element,Program  Component,Deductions
"",Code Score Score,Score (factored),
"",= +,+,-
12 Laura MUNANA / Luke MUNANA,MEX 35.85 20.20,15.65,0.00
"# Executed Base",GOE The Judges Panel,,Scores
Elements Value,(in random order),,of Panel
1 NtMiSt2+STw4 7.0,-1.40 -1 -1 -1 -1 -2 -2 -2 -2,- - - -,5.60
2 DiSt1 4.2,-0.80 0 -1 -1 -1 0 -1 -1 -1,- - - -,3.40
3 SlLi3 3.5,0.30 1 0 1 1 0 1 0 0,- - - -,3.80
4 CoSp3 4.0,-0.20 0 -1 -1 0 0 -1 0 -1,- - - -,3.80
5 RoLi3 3.5,0.10 0 0 1 1 -1 0 0 0,- - - -,3.60
22.2,,,20.20
Program Components,Factor,,
Skating Skills,0.80 4.25 4.25 4.25 4.50 4.25 4.00 4.25 3.75,- - -,- 4.25
Linking Footwork / Movement,0.80 3.75 4.00 4.25 4.50 4.00 3.75 4.00 4.00,- - -,- 4.00
Performance,0.60 4.00 4.25 4.00 4.75 4.00 4.00 4.25 4.75,- - -,- 4.10
Choreography,0.60 4.00 4.00 4.25 5.00 4.25 4.00 4.25 4.50,- - -,- 4.15
Interpretation / Timing,1.00 3.75 3.75 4.25 4.75 4.25 4.25 4.00 5.00,- - -,- 4.10
Judges Total Program Component Score (factored),,,15.65
Deductions:,,,0.00
Printed: 21.10.2005 18:45:43,,,
