ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
5 STw3  4.00 -0.50,-1 -1 -1 -1 -1,0 -1 -2,,0,- - -,3.50
6 MiSt4  7.00  0.40,0 1 0 1 0,2 0 1,,2,- - -,7.40
7 RoLi4  4.00  0.90,2 2 2 2 1,2 1 2,,2,- - -,4.90
8 SlLi4+CuLi4  6.40  0.90,1 2 1 2 2,2 2 1,,3,- - -,7.30
42.90,,,,,,48.50
Program Components Factor,,,,,,
Skating Skills  1.25,7.75 8.50 8.25 8.00 7.75,8.50 7.75 8.50,,8.50,- - -,8.05
Linking Footwork / Movement  1.75,7.25 8.25 8.00 8.00 7.50,8.25 7.50 8.00,,8.50,- - -,7.85
Performance  1.00,7.50 8.25 8.75 8.00 7.75,8.25 8.00 8.25,,8.25,- - -,8.05
Choreography  1.00,7.25 8.50 8.75 8.25 7.75,8.50 8.00 8.50,,8.75,- - -,8.25
Interpretation / Timing  1.00,7.75 8.75 8.75 8.50 7.75,8.50 7.75 8.75,,8.75,- - -,8.30
Judges Total Program Component Score (factored),,,,,,48.40
Deductions: Extended lifts:,-1.00,,,,,-1.00
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
4 Isabelle DELOBEL / Olivier SCHOENFELDER,FRA  91.72,44.80,,,46.92,0.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 RoLi4  4.00  0.60,1 0 2 2 0,0 1 1,,3,- - -,4.60
2 CiSt2  6.40  1.40,2 1 1 2 1,1 1 2,,2,- - -,7.80
3 STw3  4.00 -0.40,-1 -1 -1 0 -1,-1 -1 -1,,0,- - -,3.60
4 SeLi4  6.40  0.90,1 2 2 1 2,1 2 2,,2,- - -,7.30
5 Sp3  4.00 -0.20,0 -1 -1 0 -1,1 0 0,,0,- - -,3.80
6 CuLi4  4.00  0.50,1 1 1 1 1,2 2 1,,1,- - -,4.50
7 MiSt2  5.40  0.60,1 0 -1 1 0,1 1 2,,2,- - -,6.00
8 CuLi4+RoLi4  6.40  0.80,2 1 1 2 1,1 2 2,,2,- - -,7.20
40.60,,,,,,44.80
Program Components Factor,,,,,,
Skating Skills  1.25,7.50 8.00 8.25 7.75 7.50,7.75 7.75 8.00,,8.25,- - -,7.85
Linking Footwork / Movement  1.75,7.50 7.75 8.00 8.00 7.50,7.75 7.50 7.75,,8.50,- - -,7.75
Performance  1.00,7.25 7.50 8.00 7.75 7.50,7.50 7.75 8.00,,7.75,- - -,7.65
Choreography  1.00,7.75 7.50 8.50 8.00 8.00,7.75 8.00 8.25,,8.25,- - -,8.00
Interpretation / Timing  1.00,7.50 7.75 8.25 8.25 7.75,7.75 7.50 8.25,,8.25,- - -,7.90
Judges Total Program Component Score (factored),,,,,,46.92
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
5 Jana KHOKHLOVA / Sergei NOVITSKI,RUS  88.03,46.00,,,42.03,0.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 STw4  4.70  0.50,1 1 1 1 1,0 0 1,,1,- - -,5.20
2 SlLi4+CuLi4  6.40  0.90,1 2 2 2 2,1 1 2,,2,- - -,7.30
3 CoSp4  4.70  0.70,2 1 2 1 1,1 1 0,,2,- - -,5.40
4 SlLi3  3.50  0.50,1 1 1 1 1,0 0 1,,2,- - -,4.00
5 DiSt2  5.40  0.80,1 1 0 1 1,1 0 1,,1,- - -,6.20
6 CiSt2  6.40  0.00,0 0 0 0 1,1 0 1,,0,- - -,6.40
7 SeLi4  6.40  0.50,1 1 1 1 1,0 1 1,,2,- - -,6.90
8 RoLi4  4.00  0.60,2 1 1 1 1,0 1 1,,2,- - -,4.60
41.50,,,,,,46.00
Program Components Factor,,,,,,
Skating Skills  1.25,7.00 7.25 7.25 7.00 7.25,7.00 6.50 6.75,,7.00,- - -,7.10
Linking Footwork / Movement  1.75,6.50 7.25 6.75 6.75 7.00,7.00 7.00 6.50,,6.25,- - -,6.80
Performance  1.00,7.25 7.00 7.25 6.75 7.25,6.75 6.75 7.00,,7.25,- - -,7.10
Choreography  1.00,7.00 7.25 7.25 6.75 7.50,7.00 6.75 7.00,,7.00,- - -,7.05
Interpretation / Timing  1.00,7.00 7.25 7.00 7.00 7.50,7.00 6.75 7.00,,7.25,- - -,7.10
Judges Total Program Component Score (factored),,,,,,42.03
Deductions:,,,,,,0.00
"",Total,Total,,,Total,Total
"",NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,,
"",Code Score,Score,,,Score (factored),
"",=,+,,,+,-
6 Melissa GREGORY / Denis PETUKHOV,USA  83.10,42.70,,,40.40,0.00
"# Executed Base GOE",The Judges Panel,,,,,Scores
Elements Value,(in random order),,,,,of Panel
1 Sp4  4.70  0.50,1 0 2 1 1,0 1 1,,1,- - -,5.20
2 SeLi4  6.40  0.50,1 1 2 1 1,0 1 1,,1,- - -,6.90
3 STw4  4.70 -0.50,-1 -1 -1 -1 0,0 -1 -1,,-1,- - -,4.20
4 CiSt2  6.40  0.20,0 1 0 1 0,0 0 1,,0,- - -,6.60
5 CuLi4  4.00  0.00,-1 0 0 0 0,0 0 1,,0,- - -,4.00
6 DiSt2  5.40  0.40,0 1 1 1 0,1 0 1,,0,- - -,5.80
7 CuLi4+RoLi4  6.40  0.20,0 1 0 0 1,0 1 1,,0,- - -,6.60
8 SlLi3  3.50 -0.10,-1 0 -1 0 0,0 1 1,,0,- - -,3.40
41.50,,,,,,42.70
Program Components Factor,,,,,,
Skating Skills  1.25,6.75 7.25 7.25 6.75 6.75,6.75 6.75 6.75,,6.50,- - -,6.85
Linking Footwork / Movement  1.75,6.00 7.00 6.75 6.25 6.50,6.75 6.75 6.50,,6.00,- - -,6.45
Performance  1.00,7.00 7.25 7.00 6.75 6.75,6.75 7.00 6.75,,6.25,- - -,6.90
Choreography  1.00,6.75 7.25 7.50 6.50 7.00,7.00 7.00 6.75,,6.50,- - -,6.90
Interpretation / Timing  1.00,6.50 7.50 7.25 6.50 6.75,7.00 6.75 7.00,,6.25,- - -,6.75
Judges Total Program Component Score (factored),,,,,,40.40
Deductions:,,,,,,0.00
Printed: 16/12/2006 15:02:58,,,,,,
