ISU GP NHK Trophy 2009,,,,,,
ICE DANCE ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,,
Linking Footwork / Movement,0.80 6.25 6.50 6.25 6.00 6.75,7.00 6.00,,7.50 6.75,6.40,
Performance,0.60 6.25 6.50 6.50 6.25 7.00,6.75 6.00,,6.25 6.75,6.35,
Choreography,0.60 6.50 7.00 6.50 6.00 7.00,6.75 6.50,,7.25 7.00,6.65,
Interpretation / Timing,1.00 6.50 6.75 6.50 6.00 6.75,6.75 6.25,,7.00 7.00,6.55,
Judges Total Program Component Score (factored),,,,,24.67,
Deductions:,,,,,0.00,
ISU GP NHK Trophy 2009,,,,,,
ICE DANCE ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Starting Total,Total,,Total,Total,
Rank Name,Nation Number Segment,Element,,Program  Component,Deductions,
"",Score,Score,,Score (factored),,
4 Anna ZADOROZHNIUK / Sergei VERBILLO,UKR  6  49.01,25.90,,23.11,0.00,
"# Executed Base",GOE The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 SqTw4  6.50,-0.10 0 0 0 -1 0,0 -1,,-1 0,6.40,
2 DiSt3  7.20,0.60 0 1 1 1 1,0 0,,0 1,7.80,
3 NtMiSt2  6.00,0.40 0 1 1 0 0,1 0,,0 1,6.40,
4 RoLi4  5.00,0.30 0 0 1 0 0,1 1,,0 1,5.30,
"",Info,,,Info,,Info
5 Li+TRANS  0.00,0.00 - - - - -,- -,,- -,0.00,
24.70,,,,,25.90,
Program Components,Factor,,,,,
Skating Skills,0.80 6.00 6.50 6.50 6.25 6.00,6.00 5.75,,5.75 6.25,6.10,
Linking Footwork / Movement,0.80 5.50 6.00 6.25 6.25 6.25,5.75 5.50,,5.50 6.00,5.95,
Performance,0.60 6.00 6.25 6.50 6.00 6.00,6.00 6.00,,5.75 6.25,6.05,
Choreography,0.60 5.75 6.00 6.75 6.25 5.75,6.25 6.00,,5.75 6.50,6.15,
Interpretation / Timing,1.00 5.75 6.25 6.75 6.00 5.75,6.25 6.50,,5.75 6.25,6.15,
Judges Total Program Component Score (factored),,,,,23.11,
Deductions:,,,,,0.00,
"",Starting Total,Total,,Total,Total,
Rank Name,Nation Number Segment,Element,,Program  Component,Deductions,
"",Score,Score,,Score (factored),,
5 Xintong HUANG / Xun ZHENG,CHN  5  48.34,26.40,,21.94,0.00,
"# Executed Base",GOE The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 CiSt2  6.40,1.00 0 0 2 1 1,1 0,,2 0,7.40,
2 NtMiSt3  7.00,0.00 0 0 0 0 0,0 0,,1 0,7.00,
3 SqTw4  6.50,0.00 0 0 1 0 -1,-1 -1,,0 1,6.50,
4 RoLi4  5.00,0.50 0 0 1 1 1,1 0,,1 1,5.50,
5 Li+TRANS  0.00,0.00 - - - - -,- -,,- -,0.00,
24.90,,,,,26.40,
Program Components,Factor,,,,,
Skating Skills,0.80 6.00 5.25 6.50 5.75 5.75,5.75 5.50,,6.00 6.00,5.85,
Linking Footwork / Movement,0.80 5.50 5.00 6.00 5.50 5.50,5.25 5.00,,5.00 5.75,5.40,
Performance,0.60 5.75 5.00 6.25 5.75 5.75,5.75 5.50,,6.50 5.75,5.85,
Choreography,0.60 5.75 5.00 6.50 6.00 5.50,5.75 5.00,,5.75 6.00,5.80,
Interpretation / Timing,1.00 6.00 5.00 6.50 6.00 5.75,5.50 5.25,,6.50 6.00,5.95,
Judges Total Program Component Score (factored),,,,,21.94,
Deductions:,,,,,0.00,
"",Starting Total,Total,,Total,Total,
Rank Name,Nation Number Segment,Element,,Program  Component,Deductions,
"",Score,Score,,Score (factored),,
6 Ekaterina BOBROVA / Dmitri SOLOVIEV,RUS  8  47.51,23.10,,24.41,0.00,
"# Executed Base",GOE The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 NtMiSt2  6.00,1.20 0 2 1 1 2,1 1,,1 0,7.20,
2 CiSt2  6.40,0.40 0 1 0 1 0,0 1,,1 0,6.80,
3 SqTw1  4.50,-0.90 -2 -1 -2 -2 -2,-1 -2,,-1 -2,3.60,
4 RoLi4  5.00,0.50 1 1 1 1 1,1 1,,1 0,5.50,
21.90,,,,,23.10,
Program Components,Factor,,,,,
Skating Skills,0.80 6.25 6.75 7.00 6.25 6.25,6.75 6.00,,6.50 6.75,6.45,
Linking Footwork / Movement,0.80 5.75 6.50 6.50 5.75 6.00,6.75 6.25,,6.25 6.50,6.20,
Performance,0.60 6.00 6.75 7.25 6.00 6.00,6.75 6.50,,6.50 6.75,6.40,
Choreography,0.60 6.00 7.00 6.75 6.25 6.00,7.00 6.50,,6.50 6.50,6.50,
Interpretation / Timing,1.00 6.50 7.00 7.00 6.00 6.00,7.00 6.25,,6.50 6.75,6.55,
Judges Total Program Component Score (factored),,,,,24.41,
Deductions:,,,,,0.00,
ISU GP NHK Trophy 2009,,,,,,
ICE DANCE ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Starting Total,Total,,Total,Total,
Rank Name,Nation Number Segment,Element,,Program  Component,Deductions,
"",Score,Score,,Score (factored),,
7 Cathy REED / Chris REED,JPN  4  46.36,24.20,,22.16,0.00,
"# Executed Base",GOE The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 NtMiSt2  6.00,1.00 1 1 1 2 1,0 2,,0 1,7.00,
2 CuLi4  5.00,0.40 1 0 1 1 0,0 1,,1 0,5.40,
3 SqTw2  5.00,-0.40 0 0 -1 -2 -1,-1 -1,,-1 -2,4.60,
4 CiSt2  6.40,0.80 1 0 1 1 1,1 0,,1 0,7.20,
"",Info,,,Info,,Info
5 Li+TRANS  0.00,0.00 - - - - -,- -,,- -,0.00,
22.40,,,,,24.20,
Program Components,Factor,,,,,
Skating Skills,0.80 6.00 5.50 5.75 6.00 5.75,5.75 5.50,,5.75 6.00,5.75,
Linking Footwork / Movement,0.80 5.75 5.75 5.50 5.75 5.25,5.25 5.50,,5.50 5.75,5.60,
Performance,0.60 6.00 5.25 6.00 6.00 5.75,6.00 5.75,,5.75 5.75,5.90,
Choreography,0.60 6.00 5.25 6.00 6.50 5.75,5.75 6.00,,5.75 6.00,5.90,
Interpretation / Timing,1.00 6.25 5.50 6.00 6.50 6.00,6.25 5.75,,5.75 6.00,6.00,
Judges Total Program Component Score (factored),,,,,22.16,
Deductions:,,,,,0.00,
"",Starting Total,Total,,Total,Total,
Rank Name,Nation Number Segment,Element,,Program  Component,Deductions,
"",Score,Score,,Score (factored),,
8 Allie HANN-MCCURDY / Michael CORENO,CAN  2  44.75,24.40,,20.35,0.00,
"# Executed Base",GOE The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 SqTw3  5.70,0.30 -1 1 0 0 1,0 1,,0 1,6.00,
2 CiSt2  6.40,0.40 0 1 0 0 0,0 1,,0 1,6.80,
3 NtMiSt2  6.00,0.40 0 1 1 -1 0,1 0,,1 1,6.40,
4 SlLi4  5.00,0.20 1 1 0 0 0,0 1,,0 0,5.20,
5 Li+TRANS  0.00,0.00 - - - - -,- -,,- -,0.00,
23.10,,,,,24.40,
Program Components,Factor,,,,,
Skating Skills,0.80 4.25 5.25 5.50 5.00 5.50,5.75 5.00,,5.25 5.00,5.10,
Linking Footwork / Movement,0.80 4.00 5.25 4.75 5.25 5.25,5.50 5.50,,5.00 5.00,5.15,
Performance,0.60 5.00 5.50 5.25 5.25 5.50,5.75 5.75,,5.25 5.50,5.40,
Choreography,0.60 5.25 5.50 5.00 5.00 5.50,5.50 6.25,,5.75 6.00,5.60,
Interpretation / Timing,1.00 5.00 5.50 5.25 5.25 5.50,5.75 6.00,,5.50 6.50,5.55,
Judges Total Program Component Score (factored),,,,,20.35,
Deductions:,,,,,0.00,
"",Starting Total,Total,,Total,Total,
Rank Name,Nation Number Segment,Element,,Program  Component,Deductions,
"",Score,Score,,Score (factored),,
9 Lucie MYSLIVECKOVA / Matej NOVAK,CZE  3  43.28,22.90,,20.38,0.00,
"# Executed Base",GOE The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 NtMiSt2  6.00,1.00 1 1 1 0 1,1 0,,1 1,7.00,
2 SlLi4  5.00,0.40 1 1 1 0 0,1 0,,1 1,5.40,
3 CiSt1  5.60,0.20 0 0 0 0 0,1 0,,1 0,5.80,
4 SqTw3  5.70,-1.00 -2 -2 -2 -2 -2,-1 -2,,-2 -2,4.70,
5 Li+TRANS  0.00,0.00 - - - - -,- -,,- -,0.00,
22.30,,,,,22.90,
Program Components,Factor,,,,,
Skating Skills,0.80 5.50 5.25 6.00 5.50 4.50,5.50 5.00,,5.50 6.00,5.35,
Linking Footwork / Movement,0.80 5.25 5.00 5.50 5.25 4.25,5.50 5.00,,5.25 5.50,5.20,
Performance,0.60 5.50 5.25 5.75 5.25 5.00,5.75 5.25,,5.50 6.00,5.45,
Choreography,0.60 6.00 5.50 5.00 5.25 4.75,6.00 5.00,,5.75 5.75,5.45,
Interpretation / Timing,1.00 5.75 5.50 4.75 5.50 4.75,6.00 5.25,,5.75 5.75,5.40,
Judges Total Program Component Score (factored),,,,,20.38,
Deductions:,,,,,0.00,
ISU GP NHK Trophy 2009,,,,,,
ICE DANCE ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Starting Total,Total,,Total,Total,
Rank Name,Nation Number Segment,Element,,Program  Component,Deductions,
"",Score,Score,,Score (factored),,
10 Jane SUMMERSETT / Todd GILLES,USA  1  39.16,21.00,,18.16,0.00,
"# Executed Base",GOE The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 CiSt1  5.60,0.20 1 0 1 0 0,0,0,0 0,5.80,
2 SlLi4  5.00,0.00 0 0 0 0 0,0,1,0 0,5.00,
3 SqTw3  5.70,-0.30 0 -1 0 -1 -1,-1,0,-1 -1,5.40,
4 NtMiSt1  5.00,-0.20 0 -1 0 0 0,-1,0,-1 0,4.80,
"",,,,,,Info
5 Li+TRANS  0.00,0.00 - - - - -,-,-,- -,0.00,
21.30,,,,,21.00,
Program Components,Factor,,,,,
Skating Skills,0.80 5.25 4.50 4.50 5.25 5.25,4.75,5.25,4.50 4.75,4.85,
Linking Footwork / Movement,0.80 5.00 4.00 4.25 4.75 4.75,4.50,5.00,4.75 4.50,4.65,
Performance,0.60 5.00 4.25 5.00 5.00 5.00,4.75,5.00,4.50 4.75,4.85,
Choreography,0.60 5.25 4.00 5.00 5.25 5.00,4.50,5.25,5.00 4.50,5.00,
Interpretation / Timing,1.00 5.00 4.00 4.50 5.25 5.25,4.50,4.75,4.50 4.50,4.65,
Judges Total Program Component Score (factored),,,,,18.16,
Deductions:,,,,,0.00,
Printed: 07.11.2009 13:56:43,,,,,,
