2006 HomeSense Skate Canada International,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Transition / Linking Footwork  2.00 7.25 7.50 7.50,5.50,7.00 6.75 7.50 7.25,,5.00,4.75 - -,6.45
Performance / Execution  2.00 7.00 7.50 7.50,6.00,7.25 6.75 7.75 7.75,,7.00,6.75 - -,7.20
Choreography / Composition  2.00 7.50 7.75 7.50,7.00,7.25 7.25 7.50 8.25,,6.50,6.00 - -,7.20
Interpretation  2.00 7.50 7.50 7.25,6.00,7.25 7.00 7.75 8.50,,6.00,6.75 - -,6.95
Judges Total Program Component Score (factored),,,,,,71.50
Deductions: Falls: -2.00,,,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
2006 HomeSense Skate Canada International,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
3 Shawn SAWYER CAN,,128.42  63.82,,,64.60,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 CCoSp3  3.00  0.20 1 0 0,1,1 1 0 0,,1,0 - -,3.20
2 3F  5.50 -2.00 -2 -2 -2,-1,-2 -2 -2 -2,,-2,-2 - -,3.50
3 3A  7.50 -2.00 -2 -2 -2,-2,-2 -2 -2 -2,,-2,-2 - -,5.50
4 CiSt3  3.10 -0.56 -1 -1 -1,0,-1 1 -1 -1,,0,-1 - -,2.54
5 2A  3.30 -0.42 0 0 0,-1,-1 0 0 -1,,0,-1 - -,2.88
6 FCUSp3  2.30  0.00 0 0 0,0,0 0 0 0,,1,0 - -,2.30
7 FSSp4  3.00  0.00 0 0 0,0,0 1 0 0,,1,0 - -,3.00
8 3Lz  6.60 x  0.00 0 0 0,0,0 -2 0 -1,,0,0 - -,6.60
9 3Lo+3Lo+SEQ  8.80 x  0.20 0 0 0,0,0 0 0 0,,1,1 - -,9.00
10 3S+2T+2Lo  8.03 x  0.20 1 0 1,0,0 0 0 0,,1,0 - -,8.23
11 SlSt3  3.10  0.40 1 1 1,0,0 1 0 1,,1,2 - -,3.50
12 3F+SEQ  4.84 x  0.40 1 0 0,1,1 1 1 0,,0,1 - -,5.24
13 2A  3.63 x  0.80 1 0 1,1,0 0 0 1,,1,1 - -,4.43
14 CCoSp4  3.50  0.40 1 0 1,1,1 1 0 1,,1,0 - -,3.90
66.20,,,,,,63.82
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 6.75 6.50,5.75,6.75 6.75 6.50 6.75,,7.00,6.50 - -,6.65
Transition / Linking Footwork  2.00 6.50 6.25 6.00,5.50,6.25 6.25 6.00 5.50,,6.50,6.50 - -,6.10
Performance / Execution  2.00 6.75 6.50 6.50,6.00,6.50 6.75 5.50 6.25,,7.50,7.00 - -,6.55
Choreography / Composition  2.00 6.75 6.25 6.25,6.00,6.50 6.50 6.00 6.75,,6.50,7.25 - -,6.45
Interpretation  2.00 6.50 6.50 6.50,5.75,6.25 6.50 5.75 6.50,,7.00,7.00 - -,6.55
Judges Total Program Component Score (factored),,,,,,64.60
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
4 Johnny WEIR USA,,122.42  50.32,,,72.10,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3A  7.50 -2.00 -2 -2 -2,-2,-2 -2 -2 -1,,-2,-3 - -,5.50
2 3T  4.00  1.00 1 1 0,1,1 1 1 1,,2,1 - -,5.00
3 3Lz  6.00  1.00 1 1 0,1,1 1 1 1,,2,1 - -,7.00
4 FSSp4  3.00  0.00 1 0 0,0,0 0 0 1,,-1,0 - -,3.00
5 CiSt2  2.30  0.40 1 1 0,1,1 1 1 1,,1,0 - -,2.70
6 2Lo  1.65 x  0.00 0 0 0,0,0 0 0 0,,0,1 - -,1.65
7 1A  0.88 x  0.00 0 0 0,0,0 0 0 0,,1,0 - -,0.88
8 FSSp3  2.30  0.40 1 0 1,1,1 1 0 1,,1,0 - -,2.70
9 3A+SEQ  6.60 x  1.00 0 1 0,1,1 -2 1 1,,1,1 - -,7.60
10 2F+2T  3.30 x  0.10 0 0 0,0,1 0 0 0,,1,0 - -,3.40
11 3S  4.95 x -1.80 -2 -2 -2,-2,-1 -2 -2 -2,,-3,-1 - -,3.15
12 CoSp1  1.70 -0.06 -1 0 0,-2,0 0 0 0,,-1,0 - -,1.64
13 SlSt2  2.30  0.30 1 1 0,0,1 1 1 1,,0,1 - -,2.60
14 CCoSp3  3.00  0.50 1 1 1,1,1 1 1 2,,1,1 - -,3.50
49.48,,,,,,50.32
Program Components Factor,,,,,,
Skating Skills  2.00 6.75 7.25 7.50,7.00,7.75 7.25 7.50 7.25,,7.50,7.25 - -,7.35
Transition / Linking Footwork  2.00 6.50 7.00 7.00,5.75,7.25 7.00 6.75 7.75,,5.75,6.75 - -,6.75
Performance / Execution  2.00 6.25 7.25 7.50,5.75,7.25 6.50 8.00 8.25,,7.25,6.75 - -,7.20
Choreography / Composition  2.00 6.75 7.50 7.25,7.00,7.25 7.00 7.50 7.75,,7.75,7.50 - -,7.45
Interpretation  2.00 6.75 7.25 7.50,6.00,7.25 6.75 7.75 7.25,,7.25,7.50 - -,7.30
Judges Total Program Component Score (factored),,,,,,72.10
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
2006 HomeSense Skate Canada International,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
"",,Total Total,,Total,Total
NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
Code,,Score Score,,Score (factored),
"",,= +,,+,-
5 Tomas VERNER CZE,,120.85  61.55,,60.30,1.00
"# Executed Base GOE",,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 4T  9.00 -2.00 -2 -1 -2,-2,-2 -2 -2 -2,,-2 -2 - -,7.00
2 3F+2T  6.80  0.20 1 0 1,0,0 0 0 0,,0 1 - -,7.00
3 3Lz  6.00  1.00 1 1 1,1,1 1 1 0,,1 1 - -,7.00
4 3S  4.50  1.00 1 0 1,1,1 1 1 1,,1 1 - -,5.50
5 3Lz+SEQ  4.80 -3.00 -3 -3 -3,-3,-3 -3 -3 -3,,-3 -3 - -,1.80
6 FSSp4  3.00  0.40 1 1 1,2,0 0 1 0,,1 1 - -,3.40
7 1A  0.88 x -0.08 -1 0 -1,0,0 -1 0 -1,,-1 0 - -,0.80
8 3Lo  5.50 x  0.60 1 1 1,0,0 1 0 0,,1 1 - -,6.10
9 CCoSp3  3.00  0.10 0 0 1,0,1 0 1 0,,0 0 - -,3.10
10 CiSt3  3.10  0.00 0 0 0,0,0 0 0 0,,0 0 - -,3.10
11 CSSp4  3.00  0.10 1 0 0,0,0 1 0 1,,1 0 - -,3.10
12 SlSt3  3.10  0.50 1 1 1,1,0 1 0 1,,1 1 - -,3.60
13 3F  6.05 x  0.40 0 0 0,1,0 0 0 0,,1 1 - -,6.45
14 CCoSp4  3.50  0.10 0 0 0,0,1 0 0 1,,0 0 - -,3.60
62.23,,,,,61.55
Program Components Factor,,,,,
Skating Skills  2.00 6.50 6.50 6.50,5.75,6.50 7.25 7.00 6.00,,6.25 7.25 - -,6.35
Transition / Linking Footwork  2.00 6.25 6.25 6.00,5.25,6.50 6.50 6.50 5.00,,3.75 4.75 - -,5.45
Performance / Execution  2.00 6.50 6.50 6.50,6.00,6.50 6.75 7.00 5.75,,6.50 7.00 - -,6.40
Choreography / Composition  2.00 6.25 6.25 6.25,6.00,6.50 7.25 6.75 6.25,,5.00 5.50 - -,6.05
Interpretation  2.00 6.50 6.50 6.25,5.50,6.25 7.00 6.75 5.75,,4.75 5.75 - -,5.90
Judges Total Program Component Score (factored),,,,,60.30
Deductions: Falls: -1.00,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
"",,Total Total,,Total,Total
NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,
Code,,Score Score,,Score (factored),
"",,= +,,+,-
6 Yannick PONSERO FRA,,120.41  59.21,,62.20,1.00
"# Executed Base GOE",,The Judges Panel,,,Scores
Elements Value,,(in random order),,,of Panel
1 3A  7.50 -1.80 -2 -2 -2,-1,-2 -2 -2 -2,,-2 -1 - -,5.70
2 3T  4.00 -2.00 -2 -2 -2,-2,-2 -2 -2 -2,,-2 -2 - -,2.00
3 2A  3.30  0.40 1 0 0,1,0 0 1 1,,1 0 - -,3.70
4 CCSp3  2.30  0.30 1 0 0,1,0 1 0 2,,1 1 - -,2.60
5 3A+2T  8.80  1.00 1 1 0,1,1 0 1 1,,1 1 - -,9.80
6 CiSt3  3.10  0.20 0 0 0,0,0 0 0 1,,1 1 - -,3.30
7 3F+3S+SEQ  8.80 x  1.00 1 1 1,1,1 1 1 1,,-1 1 - -,9.80
8 CCoSp4  3.50 -0.06 -1 0 -1,0,0 0 0 1,,-1 0 - -,3.44
9 3Lo  5.50 x -3.00 -3 -3 -3,-3,-3 -3 -3 -3,,-3 -3 - -,2.50
10 FSSp4  3.00  0.30 1 0 0,1,0 0 0 1,,1 1 - -,3.30
11 2Lz+2T  3.52 x -0.18 0 0 -1,0,-1 -1 0 -1,,-1 0 - -,3.34
12 SlSt3  3.10  0.40 1 1 0,1,0 1 1 1,,1 2 - -,3.50
13 2A  3.63 x  0.80 1 0 1,1,1 0 0 0,,1 1 - -,4.43
14 SSp3  1.80  0.00 0 0 0,0,0 -1 0 0,,0 0 - -,1.80
61.85,,,,,59.21
Program Components Factor,,,,,
Skating Skills  2.00 6.75 6.75 6.50,6.00,6.25 7.25 6.75 7.25,,6.25 7.25 - -,6.60
Transition / Linking Footwork  2.00 6.00 6.25 6.00,5.50,5.50 6.50 6.25 6.25,,3.75 5.75 - -,5.80
Performance / Execution  2.00 6.25 6.50 6.75,6.00,5.75 6.50 6.50 7.00,,5.75 6.25 - -,6.25
Choreography / Composition  2.00 6.25 6.50 6.25,6.00,5.75 6.75 6.50 7.25,,5.00 7.00 - -,6.30
Interpretation  2.00 6.00 6.25 6.50,5.50,5.75 6.50 6.50 7.00,,5.25 6.75 - -,6.15
Judges Total Program Component Score (factored),,,,,62.20
Deductions: Falls: -1.00,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
2006 HomeSense Skate Canada International,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
7 Vaughn CHIPEUR CAN,,116.82  57.12,,,59.70,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3Lz  6.00  2.00 2 2 2,2,2 2 2 2,,2,2 - -,8.00
2 3A  7.50 -2.00 -2 -2 -2,-1,-2 -3 -2 -2,,-3,-2 - -,5.50
3 CSSp4  3.00  0.20 0 0 0,1,-1 1 0 1,,1,0 - -,3.20
4 3Lo  5.00  1.00 1 1 1,1,1 1 1 1,,1,0 - -,6.00
5 3T  4.00  0.40 1 1 0,1,2 0 1 0,,0,0 - -,4.40
6 FSSp4  3.00  0.30 0 0 1,1,1 0 1 0,,1,0 - -,3.30
7 2F  1.70 -0.54 -2 -2 -2,-1,-2 -2 -2 -1,,-2,-2 - -,1.16
8 2A  3.63 x  1.40 1 1 1,2,2 2 0 1,,2,1 - -,5.03
9 FCCoSp4  3.50  0.10 0 0 0,1,0 1 0 0,,1,0 - -,3.60
10 CiSt2  2.30  0.00 0 0 0,1,0 0 0 0,,0,0 - -,2.30
11 3S  4.95 x  1.00 1 1 1,2,1 1 1 1,,1,1 - -,5.95
12 SlSt2  2.30  0.40 1 0 1,1,0 0 1 1,,1,1 - -,2.70
13 3Lz+SEQ  5.28 x -3.00 -3 -3 -3,-3,-3 -3 -3 -3,,-3,-3 - -,2.28
14 CCoSp4  3.50  0.20 0 0 0,1,0 0 1 1,,1,0 - -,3.70
55.66,,,,,,57.12
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 7.00 6.25,6.75,6.75 6.00 7.75 6.00,,6.75,6.00 - -,6.50
Transition / Linking Footwork  2.00 5.75 6.25 5.75,5.00,6.00 5.00 6.00 4.25,,4.25,4.75 - -,5.15
Performance / Execution  2.00 6.00 7.00 6.25,6.50,6.25 5.75 7.25 5.50,,5.75,6.25 - -,6.20
Choreography / Composition  2.00 6.25 6.75 6.00,6.25,6.25 5.75 6.50 5.75,,6.25,5.50 - -,6.10
Interpretation  2.00 6.00 6.75 6.00,6.00,6.25 5.00 6.75 5.50,,5.75,5.00 - -,5.90
Judges Total Program Component Score (factored),,,,,,59.70
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
8 Jamal OTHMAN SUI,,110.92  54.82,,,56.10,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3Lz+2T  7.30  0.00 0 0 0,-1,0 0 0 0,,0,0 - -,7.30
2 2A+3T+SEQ  5.84  0.60 0 1 0,1,-1 1 0 1,,1,0 - -,6.44
3 CiSt2  2.30  0.30 1 0 1,1,0 0 0 1,,1,0 - -,2.60
4 3F  5.50  0.80 1 1 1,0,1 0 0 1,,1,0 - -,6.30
5 USp4  2.40  0.30 1 0 1,1,0 0 0 0,,2,1 - -,2.70
6 3Lo  5.00 -0.80 -1 -1 0,0,-1 0 0 -1,,-2,-1 - -,4.20
7 CoSp4  3.00  0.10 1 0 0,1,0 0 0 1,,0,0 - -,3.10
8 3F<+2T+2T  4.73 x -0.30 -2 0 0,-1,0 -2 -1 -2,,-2,-2 - -,4.43
9 3Lz  6.60 x -1.00 -2 0 -1,-1,-1 -1 -1 -1,,-1,-1 - -,5.60
10 3S*+2T*  0.00  0.00 - - -,-,- - - -,,-,- - -,0.00
11 CCoSp3  3.00  0.10 1 1 0,0,0 0 0 1,,0,0 - -,3.10
12 2A  3.63 x -0.28 0 -1 0,-1,-1 -1 -1 0,,0,0 - -,3.35
13 SlSt2  2.30  0.00 0 0 0,0,0 1 0 0,,0,0 - -,2.30
14 FCoSp4  3.00  0.40 1 1 1,0,1 1 0 1,,1,0 - -,3.40
54.60,,,,,,54.82
Program Components Factor,,,,,,
Skating Skills  2.00 5.75 5.75 5.75,5.50,6.00 6.00 5.50 5.25,,6.00,5.75 - -,5.75
Transition / Linking Footwork  2.00 5.25 5.00 5.25,4.50,5.75 5.75 5.00 4.25,,5.50,5.25 - -,5.10
Performance / Execution  2.00 5.50 5.50 5.75,6.00,6.00 6.25 5.50 5.50,,6.25,6.25 - -,5.90
Choreography / Composition  2.00 5.50 5.25 5.50,6.00,5.75 6.00 5.25 5.00,,5.75,6.00 - -,5.65
Interpretation  2.00 5.50 5.25 5.50,5.50,6.00 5.75 5.50 5.75,,6.00,5.50 - -,5.65
Judges Total Program Component Score (factored),,,,,,56.10
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
2006 HomeSense Skate Canada International,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
9 Sergei VORONOV RUS,,107.38  53.08,,,54.30,0.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3F+2T  6.80  0.60 0 0 1,1,1 1 0 0,,1,0 - -,7.40
2 3A+2T  8.80 -1.20 -1 -1 -1,-1,-1 -1 -1 -2,,-1,-2 - -,7.60
3 3T  4.00  0.60 0 1 0,1,1 0 0 0,,1,0 - -,4.60
4 CiSt2  2.30  0.10 0 0 0,1,0 0 0 0,,1,0 - -,2.40
5 FSSp3  2.30  0.20 1 0 1,0,1 0 0 0,,1,0 - -,2.50
6 1A+2T  2.10  0.00 0 0 0,0,0 0 0 0,,1,0 - -,2.10
7 3Lo  5.50 x  0.00 0 0 0,0,0 0 1 0,,1,0 - -,5.50
8 FCUSp4  3.00  0.00 0 0 0,0,0 0 0 -1,,1,0 - -,3.00
9 CCSp2  2.00  0.00 0 0 0,0,0 0 0 0,,0,0 - -,2.00
10 SlSt2  2.30  0.10 0 0 0,1,0 0 0 0,,1,0 - -,2.40
11 2A  3.63 x  1.00 1 1 1,1,1 1 1 1,,1,1 - -,4.63
12 3S  4.95 x  0.00 0 0 0,0,0 0 0 0,,0,0 - -,4.95
13 3T*  0.00  0.00 - - -,-,- - - -,,-,- - -,0.00
14 CCoSp4  3.50  0.50 1 1 1,1,1 0 1 1,,1,0 - -,4.00
51.18,,,,,,53.08
Program Components Factor,,,,,,
Skating Skills  2.00 6.00 5.75 6.00,6.50,5.75 6.00 6.50 5.75,,6.25,6.25 - -,6.00
Transition / Linking Footwork  2.00 5.75 5.25 5.25,5.00,5.75 5.00 6.00 4.50,,3.75,3.75 - -,4.75
Performance / Execution  2.00 5.75 5.50 6.00,5.75,5.50 6.00 6.50 5.50,,6.25,5.25 - -,5.65
Choreography / Composition  2.00 5.75 5.25 5.50,5.50,5.75 5.50 6.25 5.50,,4.75,5.00 - -,5.35
Interpretation  2.00 5.75 5.50 5.75,5.00,5.75 4.75 6.50 5.25,,5.50,4.50 - -,5.40
Judges Total Program Component Score (factored),,,,,,54.30
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,= +,,,+,-
10 Marc Andre CRAIG CAN,,106.99  51.09,,,57.90,2.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3A  7.50 -2.00 -2 -2 -2,-2,-2 -2 -2 -2,,-2,-2 - -,5.50
2 2A  3.30  0.80 1 0 0,2,1 0 0 1,,1,1 - -,4.10
3 3F  5.50 -3.00 -3 -3 -3,-3,-3 -3 -3 -3,,-3,-3 - -,2.50
4 3Lz  6.00 -1.00 -1 -1 -1,-1,-1 -2 -1 -1,,-2,-1 - -,5.00
5 3Lo  5.00  0.00 0 0 0,0,-1 0 -1 0,,0,0 - -,5.00
6 FCSSp3  2.30  0.10 0 0 0,1,1 0 0 0,,0,0 - -,2.40
7 SSp3  1.80  0.00 0 0 0,0,0 0 0 0,,-1,0 - -,1.80
8 SlSt3  3.10  0.30 0 0 0,2,0 0 0 1,,2,0 - -,3.40
9 3S  4.95 x  0.20 0 0 0,2,0 0 0 0,,1,0 - -,5.15
10 3F+SEQ  4.84 x -0.40 -1 -1 0,0,-1 -2 0 -2,,0,0 - -,4.44
11 FCoSp3  2.50  0.00 -1 0 0,0,0 0 0 -1,,0,0 - -,2.50
12 CiSt2  2.30  0.00 0 0 0,0,0 0 0 0,,1,0 - -,2.30
13 3T  4.40 x  0.00 0 0 0,0,0 0 -1 0,,0,0 - -,4.40
14 CCoSp2  2.50  0.10 0 0 0,0,1 0 0 1,,0,0 - -,2.60
55.99,,,,,,51.09
Program Components Factor,,,,,,
Skating Skills  2.00 5.25 5.50 5.75,6.00,6.00 5.50 5.75 6.00,,6.50,5.75 - -,5.90
Transition / Linking Footwork  2.00 4.75 5.25 5.00,5.50,5.50 5.00 5.00 5.75,,6.00,5.25 - -,5.45
Performance / Execution  2.00 5.00 5.25 5.50,6.50,5.75 5.50 5.25 6.00,,7.25,6.25 - -,6.00
Choreography / Composition  2.00 5.25 5.00 5.25,6.50,5.75 5.25 5.25 5.50,,8.00,6.00 - -,5.80
Interpretation  2.00 5.00 5.25 5.50,6.25,5.75 4.75 5.50 6.00,,7.25,5.50 - -,5.80
Judges Total Program Component Score (factored),,,,,,57.90
Deductions: Falls: -2.00,,,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
2006 HomeSense Skate Canada International,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,,,Total,Total
NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,
Code,,Score Score,,,Score (factored),
"",,=,+,,+,-
11 Geoffry VARNER USA,,91.42  42.12,,,51.30,2.00
"# Executed Base GOE",,The Judges Panel,,,,Scores
Elements Value,,(in random order),,,,of Panel
1 3Lz  6.00 -0.40 0 0 -1,0,-1 -1 0,-1,0,0 - -,5.60
2 2A  3.30 -0.14 -1 0 0,0,0 0 0,-1,-1,0 - -,3.16
3 3Lo  5.00 -1.00 -1 -1 -1,-1,-1 -1 -1,-1,-1,-1 - -,4.00
4 CSSp4  3.00  0.00 1 1 0,0,0 1 0,0,0,0 - -,3.00
5 SlSt1  1.80  0.00 0 0 0,0,0 0 0,0,0,0 - -,1.80
6 3F+2Lo  7.00 -1.00 -1 -1 -1,-1,-1 -1 0,-1,-1,-1 - -,6.00
7 CCoSp4  3.50  0.00 0 0 0,0,0 0 0,0,0,0 - -,3.50
8 2S  1.43 x  0.00 0 0 0,1,0 0 0,0,0,0 - -,1.43
9 3Lz<+SEQ  1.67 x -1.00 -3 -3 -3,-3,-3 -3 -3,-3,-3,-3 - -,0.67
10 FSSp3  2.30 -0.12 0 0 0,-1,0 0 0,0,-1,-1 - -,2.18
11 3F  6.05 x -3.00 -3 -3 -3,-3,-3 -3 -3,-3,-3,-3 - -,3.05
12 CiSt1  1.80  0.00 0 0 0,0,0 0 0,0,-1,0 - -,1.80
13 2A  3.63 x -0.70 -1 -1 -1,-1,-1 -1 -1,-1,-1,-1 - -,2.93
14 CCoSp3  3.00  0.00 0 0 0,0,0 0 0,-1,0,0 - -,3.00
49.48,,,,,,42.12
Program Components Factor,,,,,,
Skating Skills  2.00 5.50 5.50 5.25,5.25,5.75 5.25 5.50,5.75,5.75,5.50 - -,5.55
Transition / Linking Footwork  2.00 4.50 5.00 4.75,4.75,5.25 4.50 5.25,5.00,4.75,5.00 - -,4.90
Performance / Execution  2.00 4.75 5.00 5.00,5.00,5.50 4.00 5.00,5.75,4.75,5.00 - -,5.10
Choreography / Composition  2.00 5.00 5.25 5.00,5.50,5.25 5.00 5.25,5.00,4.75,5.25 - -,5.15
Interpretation  2.00 4.75 5.25 4.75,4.50,5.50 4.25 5.25,5.25,5.00,4.00 - -,4.95
Judges Total Program Component Score (factored),,,,,,51.30
Deductions: Falls: -2.00,,,,,,-2.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
Printed: 04/11/2006 18:53:07,,,,,,
