2006 HomeSense Skate Canada International,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,
5 DiSt4  7.00  0.80 1 0 1 0 1,1 0 1,,1,- - -,7.80
6 RoLi4  4.00  0.50 1 1 1 0 1,2 0 1,,1,- - -,4.50
7 STw3  4.00  0.20 0 0 1 0 1,1 1 1,,0,- - -,4.20
8 SeLi3  5.60  0.50 1 0 2 1 1,2 1 1,,1,- - -,6.10
41.80,,,,,46.50
Program Components Factor,,,,,
Skating Skills  1.25 7.25 7.00 6.75 6.75 7.25,7.75 6.75 7.00,,7.00,- - -,7.00
Linking Footwork / Movement  1.75 7.25 6.50 6.25 6.75 6.75,7.25 6.50 7.00,,6.25,- - -,6.65
Performance  1.00 7.75 7.00 6.50 6.50 8.50,7.75 7.00 7.25,,6.75,- - -,7.05
Choreography  1.00 7.50 7.00 6.75 6.50 8.25,7.50 6.75 7.00,,7.00,- - -,7.05
Interpretation / Timing  1.00 8.00 7.00 7.25 6.50 8.25,8.00 7.00 7.50,,6.75,- - -,7.30
Judges Total Program Component Score (factored),,,,,41.79
Deductions:,,,,,0.00
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
4 Meryl DAVIS / Charlie WHITE USA  84.83,46.30,,,38.53,0.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 CuLi4+RoLi4  6.40  0.60 1 2 2 0 1,2 2 1,,1,- - -,7.00
2 STw4  4.70  0.40 1 1 2 0 1,1 1 1,,0,- - -,5.10
3 CiSt4  8.00  0.40 0 0 1 0 1,1 1 1,,0,- - -,8.40
4 SlLi4  4.00  0.40 1 1 1 0 1,2 2 1,,0,- - -,4.40
5 SeLi4  6.40  0.50 1 0 1 1 1,1 1 1,,1,- - -,6.90
6 CoSp3  4.00  0.00 0 -1 0 0 0,0 1 0,,0,- - -,4.00
7 DiSt2  5.40  0.60 1 0 1 0 1,1 1 1,,0,- - -,6.00
8 RoLi4  4.00  0.50 1 0 1 1 2,2 1 1,,1,- - -,4.50
42.90,,,,,46.30
Program Components Factor,,,,,
Skating Skills  1.25 6.50 6.25 6.75 6.50 6.50,7.25 6.50 6.50,,6.75,- - -,6.55
Linking Footwork / Movement  1.75 6.25 6.00 6.50 6.50 5.25,6.75 6.25 6.50,,6.00,- - -,6.25
Performance  1.00 6.75 5.75 6.75 6.50 7.00,7.25 6.75 6.50,,6.25,- - -,6.55
Choreography  1.00 6.50 6.00 6.75 6.50 6.50,7.00 6.50 6.50,,6.00,- - -,6.40
Interpretation / Timing  1.00 6.75 5.75 6.75 6.25 6.75,7.25 7.00 6.75,,5.75,- - -,6.45
Judges Total Program Component Score (factored),,,,,38.53
Deductions:,,,,,0.00
2006 HomeSense Skate Canada International,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
5 Anastasia PLATONOVA / Andrei MAXIMISHIN RUS  79.98,44.30,,,36.68,1.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 CoSp4  4.70  0.30 1 0 -1 2 0,1 0 1,,1,- - -,5.00
2 SeLi4  6.40  0.40 1 0 1 1 1,1 0 0,,1,- - -,6.80
3 CiSt2  6.40  0.40 1 0 0 0 0,1 0 1,,1,- - -,6.80
4 STw4  4.70  0.30 1 0 0 0 1,0 1 1,,1,- - -,5.00
5 SlLi4  4.00  0.50 1 1 1 1 2,1 1 1,,1,- - -,4.50
6 CuLi4+RoLi4  6.40  0.20 2 0 0 0 0,1 1 0,,2,- - -,6.60
7 MiSt2  5.40  0.00 0 0 0 0 0,0 0 0,,0,- - -,5.40
8 RoLi4  4.00  0.20 1 0 1 0 0,0 0 0,,1,- - -,4.20
42.00,,,,,44.30
Program Components Factor,,,,,
Skating Skills  1.25 6.75 5.25 6.00 6.75 5.75,6.50 6.00 6.50,,6.50,- - -,6.30
Linking Footwork / Movement  1.75 6.50 5.00 5.25 6.50 4.00,6.00 5.75 6.00,,6.25,- - -,5.80
Performance  1.00 7.00 5.25 6.00 6.50 6.50,6.75 6.00 6.25,,6.75,- - -,6.40
Choreography  1.00 6.75 5.25 5.50 6.50 6.00,6.25 5.75 6.25,,6.50,- - -,6.15
Interpretation / Timing  1.00 7.00 5.00 5.75 6.50 4.75,6.50 6.25 6.50,,6.75,- - -,6.10
Judges Total Program Component Score (factored),,,,,36.68
Deductions: Extended lifts: -1.00,,,,,-1.00
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
6 Kimberly NAVARRO / Brent BOMMENTRE USA  77.84,42.50,,,35.34,0.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 CuLi3  3.50  0.50 2 1 1 1 1,1 2 1,,1,- - -,4.00
2 DiSt2  5.40  0.20 0 0 1 0 0,1 1 1,,0,- - -,5.60
3 STw3  4.00 -0.40 0 -1 -1 0 -1,0 0 -1,,-1,- - -,3.60
4 RRoLi4  6.40  0.30 1 1 0 0 1,1 1 0,,1,- - -,6.70
5 Sp3  4.00  0.00 1 0 0 0 0,0 0 -1,,0,- - -,4.00
6 CiSt3  7.20  0.00 0 0 0 0 0,0 0 0,,0,- - -,7.20
7 RoLi4  4.00  0.50 1 1 1 1 1,1 1 1,,1,- - -,4.50
8 CuLi4+RoLi4  6.40  0.50 1 1 2 1 1,1 1 1,,1,- - -,6.90
40.90,,,,,42.50
Program Components Factor,,,,,
Skating Skills  1.25 6.50 5.75 6.50 6.25 5.75,6.00 5.75 6.25,,5.75,- - -,6.10
Linking Footwork / Movement  1.75 5.75 5.25 6.00 5.75 4.25,5.50 5.50 5.75,,5.25,- - -,5.55
Performance  1.00 6.75 6.00 6.25 6.25 6.50,6.00 6.00 6.00,,5.75,- - -,6.20
Choreography  1.00 6.00 5.75 6.00 6.25 5.50,5.75 5.75 6.00,,5.50,- - -,5.85
Interpretation / Timing  1.00 6.25 5.75 6.00 6.50 5.50,6.25 6.25 6.25,,5.50,- - -,5.95
Judges Total Program Component Score (factored),,,,,35.34
Deductions:,,,,,0.00
2006 HomeSense Skate Canada International,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
7 Chantal LEFEBVRE / Arseni MARKOV CAN  75.48,43.90,,,31.58,0.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 SlLi3+CuLi4  6.00  0.20 1 1 -1 0 0,0 -1 1,,0,- - -,6.20
2 Sp4  4.70  0.00 0 0 0 0 0,1 1 0,,0,- - -,4.70
3 CuLi4  4.00  0.40 1 1 1 0 1,1 0 1,,0,- - -,4.40
4 CiSt3  7.20 -0.20 0 0 -1 0 0,0 0 -1,,0,- - -,7.00
5 STw4  4.70 -0.30 0 -1 0 0 -1,0 0 -1,,-1,- - -,4.40
6 RRoLi4  6.40  0.30 1 0 1 0 1,1 0 0,,1,- - -,6.70
7 DiSt3  6.20  0.00 0 0 0 0 0,0 0 0,,0,- - -,6.20
8 SlLi4  4.00  0.30 0 1 1 0 1,1 0 1,,0,- - -,4.30
43.20,,,,,43.90
Program Components Factor,,,,,
Skating Skills  1.25 5.75 4.75 5.25 5.50 5.75,5.50 5.25 5.75,,5.25,- - -,5.50
Linking Footwork / Movement  1.75 5.25 5.00 4.50 5.25 4.00,4.75 5.00 5.50,,5.00,- - -,5.00
Performance  1.00 5.50 5.50 5.00 5.75 5.25,5.25 5.25 5.50,,5.50,- - -,5.45
Choreography  1.00 5.50 5.50 5.00 5.50 5.25,5.00 5.00 5.25,,5.00,- - -,5.30
Interpretation / Timing  1.00 5.25 5.75 4.75 5.25 4.75,5.25 5.25 5.50,,5.25,- - -,5.20
Judges Total Program Component Score (factored),,,,,31.58
Deductions:,,,,,0.00
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
8 Trina PRATT / Todd GILLES USA  74.85,43.50,,,32.35,1.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 RoLi4  4.00  0.40 0 2 1 1 1,0 1 0,,1,- - -,4.40
2 CuLi4  4.00  0.80 2 2 2 2 1,1 2 1,,1,- - -,4.80
3 DiSt2  5.40  0.20 0 1 0 0 1,0 0 0,,0,- - -,5.60
4 SlLi4+RoLi4  6.40  0.40 1 1 1 0 0,1 1 1,,1,- - -,6.80
5 CoSp4  4.70  0.30 1 1 1 0 1,0 2 0,,0,- - -,5.00
6 CiSt2  6.40  0.00 0 0 0 0 0,0 0 0,,0,- - -,6.40
7 SeLi4  6.40  0.00 0 0 0 0 0,0 0 0,,0,- - -,6.40
8 STw4  4.70 -0.60 -1 -2 -1 -1 -2,-1 -1 -1,,-1,- - -,4.10
9 STw+TRANS  0.00  0.00 - - - - -,- - -,,-,- - -,0.00
42.00,,,,,43.50
Program Components Factor,,,,,
Skating Skills  1.25 5.50 5.75 6.00 5.50 5.00,5.00 5.50 5.25,,5.25,- - -,5.45
Linking Footwork / Movement  1.75 5.00 4.75 6.25 5.50 6.00,4.50 5.25 5.00,,4.75,- - -,5.25
Performance  1.00 5.25 6.00 5.75 5.50 6.25,5.00 5.75 5.25,,5.00,- - -,5.55
Choreography  1.00 5.25 5.75 6.00 6.00 5.75,4.75 5.75 5.25,,4.75,- - -,5.60
Interpretation / Timing  1.00 5.00 5.50 5.50 5.50 4.75,4.75 6.00 5.00,,5.00,- - -,5.20
Judges Total Program Component Score (factored),,,,,32.35
Deductions: Extended lifts: -1.00,,,,,-1.00
2006 HomeSense Skate Canada International,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
9 Natalia MIKHAILOVA / Arkadi SERGEEV RUS  69.84,38.30,,,32.54,1.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 SlLi4  4.00  0.50 1 1 1 0 1,1 1 1,,1,- - -,4.50
2 CiSt2  6.40  0.00 0 0 0 0 1,0 0 0,,0,- - -,6.40
3 STw3  4.00 -0.30 0 -1 -1 -1 -1,-1 -1 0,,0,- - -,3.70
4 SeLi4  6.40  0.30 1 1 0 0 1,1 0 0,,1,- - -,6.70
5 CoSp3  4.00  0.00 0 0 0 0 0,0 1 0,,0,- - -,4.00
6 SlLi3+RoLi1  4.80  0.10 1 0 0 0 0,0 0 0,,1,- - -,4.90
7 MiSt1  4.60  0.00 0 -1 0 0 0,0 0 0,,0,- - -,4.60
8 RoLi2  3.00  0.50 1 1 1 0 1,1 1 1,,1,- - -,3.50
37.20,,,,,38.30
Program Components Factor,,,,,
Skating Skills  1.25 6.25 5.25 5.50 5.50 6.25,5.75 5.50 5.50,,6.00,- - -,5.75
Linking Footwork / Movement  1.75 5.50 4.75 4.25 5.25 4.00,5.25 5.25 5.25,,5.75,- - -,5.00
Performance  1.00 6.50 5.50 5.00 5.25 6.25,6.00 5.50 5.50,,6.25,- - -,5.75
Choreography  1.00 5.75 5.50 4.75 5.25 5.00,5.75 5.75 5.25,,6.00,- - -,5.35
Interpretation / Timing  1.00 6.25 5.00 4.75 5.50 5.25,5.75 5.50 5.50,,6.25,- - -,5.50
Judges Total Program Component Score (factored),,,,,32.54
Deductions: Extended lifts: -1.00,,,,,-1.00
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",+,,,+,-
10 Kamila HAJKOVA / David VINCOUR CZE  64.81,37.40,,,27.41,0.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 SlLi3+CuLi4  6.00  0.20 1 1 0 0 1,1 0 0,,0,- - -,6.20
2 CoSp3  4.00  0.00 0 0 0 0 0,1 0 -1,,0,- - -,4.00
3 SeLi3  5.60  0.20 1 0 0 0 1,0 1 0,,1,- - -,5.80
4 CiSt1  5.60 -0.20 0 -1 0 0 0,0 -1 -1,,0,- - -,5.40
5 STw4  4.70 -0.40 0 -2 0 0 -2,-1 -1 -1,,-1,- - -,4.30
6 SlLi3  3.50  0.00 0 0 0 0 1,0 0 0,,0,- - -,3.50
7 DiSt1  4.60 -0.40 -1 0 -1 0 0,0 -1 -1,,0,- - -,4.20
8 RoLi4  4.00  0.00 0 0 1 0 -1,1 -1 0,,0,- - -,4.00
38.00,,,,,37.40
Program Components Factor,,,,,
Skating Skills  1.25 4.75 4.50 4.75 4.50 4.75,5.00 4.50 5.00,,4.75,- - -,4.70
Linking Footwork / Movement  1.75 4.25 4.00 4.50 4.00 3.25,4.75 3.75 4.75,,4.75,- - -,4.30
Performance  1.00 4.50 4.75 5.00 4.75 5.00,5.25 4.25 5.00,,5.25,- - -,4.90
Choreography  1.00 4.50 4.75 4.75 4.25 4.00,4.75 4.75 5.00,,4.75,- - -,4.60
Interpretation / Timing  1.00 4.00 4.50 4.50 4.50 3.50,5.00 4.00 5.25,,5.00,- - -,4.50
Judges Total Program Component Score (factored),,,,,27.41
Deductions:,,,,,0.00
2006 HomeSense Skate Canada International,,,,,
ICE DANCING FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Total,Total,,,Total,Total
NOC Segment,Element,,,Program  Component,Deductions
Rank Name,,,,,
Code Score,Score,,,Score (factored),
"=",,+,,+,-
11 Xiaoyang YU / Chen WANG CHN  62.96,35.30,,,27.66,0.00
"# Executed Base GOE The Judges Panel",,,,,Scores
Elements Value (in random order),,,,,of Panel
1 STw3  4.00  0.00 0 0 0 0 0,0 1,0,0,- - -,4.00
2 SeLi3  5.60  0.30 1 1 1 0 1,1 1,0,0,- - -,5.90
3 SlLi2  3.00  0.00 0 0 0 0 0,0 0,0,0,- - -,3.00
4 SeSt1  5.60  0.00 0 0 0 0 0,-1 -1,1,0,- - -,5.60
5 Sp3  4.00  0.00 0 0 0 0 0,0 1,-1,0,- - -,4.00
6 SlLi2+RoLi4  5.60  0.00 0 1 0 0 0,1 0,0,0,- - -,5.60
7 MiSt1  4.60 -0.40 -1 0 -1 0 0,-1 -2,-1,0,- - -,4.20
8 CuLi2  3.00  0.00 0 0 0 0 0,0 0,0,0,- - -,3.00
35.40,,,,,35.30
Program Components Factor,,,,,
Skating Skills  1.25 5.25 4.75 5.75 4.25 5.25,5.25 4.75,5.25,5.00,- - -,5.10
Linking Footwork / Movement  1.75 4.50 4.25 4.75 4.00 4.00,4.25 4.25,4.75,4.00,- - -,4.30
Performance  1.00 4.75 4.25 5.00 4.50 4.50,5.00 4.25,5.25,4.75,- - -,4.70
Choreography  1.00 4.50 4.75 5.00 4.25 4.50,4.75 4.50,5.00,4.50,- - -,4.65
Interpretation / Timing  1.00 4.25 4.00 4.75 4.25 3.75,4.50 3.50,5.25,4.75,- - -,4.40
Judges Total Program Component Score (factored),,,,,27.66
Deductions:,,,,,0.00
Printed: 05/11/2006 13:55:00,,,,,
