ISU Four Continents Figure Skating Championships,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
2 4T  10.30 -2.57 -3 -3 -2 -3 -2 -3 -2,,,-2 -3,7.73,
3 FCSp4  3.20  0.57 0 0 2 1 1 1 2,,,2 1,3.77,
4 3Lz+3T  11.11 x  1.10 2 1 2 2 2 1 1,,,2 1,12.21,
5 CCoSp3p4  3.50  0.71 2 1 2 1 2 1 1,,,2 0,4.21,
6 CSSp3  2.60  0.79 2 0 2 1 2 1 2,,,2 1,3.39,
7 StSq4  3.90  1.30 2 1 2 2 1 2 2,,,3 2,5.20,
43.11,,,,47.44,
Program Components Factor,,,,,
Skating Skills  1.00 8.75 7.75 8.50 8.75 7.75 7.75 8.00,,,8.50 8.25,8.21,
Transition / Linking Footwork  1.00 8.00 7.25 8.00 8.25 7.25 7.00 7.75,,,8.25 7.25,7.68,
Performance / Execution  1.00 8.00 7.75 8.25 8.75 7.75 7.75 8.25,,,8.50 7.50,8.04,
Choreography / Composition  1.00 8.25 7.75 8.25 8.50 7.75 7.75 8.00,,,8.75 7.50,8.04,
Interpretation  1.00 8.25 7.50 8.00 8.50 7.50 7.50 8.25,,,8.50 7.25,7.93,
Judges Total Program Component Score (factored),,,,39.90,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU Four Continents Figure Skating Championships,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
4 Takahito MURA JPN  21  84.88  45.77,,,39.11,0.00,
"# Executed Base GOE The Judges Panel",,,,Ref Scores,
Elements Value (in random order),,,,of Panel,
1 4T+3T  14.40 -1.00 -2 -1 0 -1 -1 -1 -1,,,-1 -1,13.40,
2 3A  8.50  1.43 1 2 2 2 1 1 2,,,1 1,9.93,
3 CCoSp3p4  3.50  0.57 0 2 1 1 1 2 1,,,1 1,4.07,
4 CCSp2  2.30  0.50 1 1 1 1 1 1 1,,,1 1,2.80,
Info,,,Info,,Info
5 3Lz  6.60 x  0.40 0 2 1 0 0 1 1,,,0 1,7.00,
6 StSq4  3.90  1.10 1 2 2 1 1 2 2,,,2 1,5.00,
7 FSSp4  3.00  0.57 1 2 2 1 1 1 1,,,1 1,3.57,
42.20,,,,45.77,
Program Components Factor,,,,,
Skating Skills  1.00 8.00 8.00 8.25 7.50 7.75 8.75 8.50,,,7.75 8.00,8.04,
Transition / Linking Footwork  1.00 7.75 7.50 7.50 6.75 6.75 8.00 7.75,,,7.25 7.75,7.46,
Performance / Execution  1.00 7.75 8.00 8.00 7.25 7.50 8.50 8.25,,,7.50 8.25,7.89,
Choreography / Composition  1.00 8.00 7.75 8.25 7.25 7.50 8.75 8.25,,,7.75 8.00,7.93,
Interpretation  1.00 8.00 8.00 7.75 7.00 7.25 8.75 8.25,,,7.50 7.75,7.79,
Judges Total Program Component Score (factored),,,,39.11,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
5 Joshua FARRIS USA  20  84.29  44.53,,,39.76,0.00,
"# Executed Base GOE The Judges Panel",,,,Ref Scores,
Elements Value (in random order),,,,of Panel,
1 3A  8.50  1.57 2 2 1 2 1 2 1,,,2 1,10.07,
2 CSSp4  3.00  0.86 2 2 2 2 1 2 1,,,1 2,3.86,
3 CCoSp3p4  3.50  1.00 2 3 2 2 2 2 2,,,2 2,4.50,
4 3F+3T !  10.34 x  0.00 0 0 0 0 -1 0 0,,,0 1,10.34,
5 FCSp4  3.20  0.79 2 1 2 1 2 1 1,,,2 2,3.99,
6 StSq3  3.30  1.07 2 3 2 2 3 2 1,,,1 3,4.37,
7 3Lz  6.60 x  0.80 2 1 1 1 1 2 0,,,1 1,7.40,
38.44,,,,44.53,
Program Components Factor,,,,,
Skating Skills  1.00 8.00 8.25 8.25 8.00 7.75 7.50 7.25,,,7.75 7.50,7.82,
Transition / Linking Footwork  1.00 8.25 8.00 7.50 7.75 7.50 7.25 7.50,,,7.50 7.50,7.61,
Performance / Execution  1.00 8.50 8.75 8.25 8.50 8.00 7.50 7.75,,,7.75 8.00,8.11,
Choreography / Composition  1.00 8.50 8.25 8.00 8.25 8.00 7.75 7.75,,,7.50 8.25,8.04,
Interpretation  1.00 8.50 8.50 8.25 8.25 8.25 7.75 7.75,,,7.50 8.50,8.18,
Judges Total Program Component Score (factored),,,,39.76,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
6 Daisuke MURAKAMI JPN  14  82.86  45.43,,,37.43,0.00,
"# Executed Base GOE The Judges Panel",,,,Ref Scores,
Elements Value (in random order),,,,of Panel,
1 4S+2T  11.80  0.86 0 1 1 1 1 1 1,,,0 2,12.66,
2 3A  8.50  1.57 1 1 2 2 1 2 2,,,2 1,10.07,
3 CSSp4  3.00  0.21 0 -1 0 1 1 1 1,,,0 0,3.21,
4 3F  5.83 x  0.40 0 0 1 1 1 1 2,,,0 0,6.23,
5 FCSp4  3.20  0.79 2 2 1 1 2 2 2,,,1 0,3.99,
6 StSq4  3.90  1.30 1 2 2 1 2 3 2,,,2 2,5.20,
7 CCoSp3p4  3.50  0.57 1 1 1 1 2 1 2,,,1 0,4.07,
39.73,,,,45.43,
Program Components Factor,,,,,
Skating Skills  1.00 7.75 8.25 8.00 7.00 7.25 8.00 7.25,,,7.50 7.75,7.64,
Transition / Linking Footwork  1.00 7.25 7.25 7.50 6.50 7.00 7.25 6.75,,,6.75 7.25,7.07,
Performance / Execution  1.00 7.50 8.25 8.00 7.00 7.25 7.75 7.50,,,7.50 8.25,7.68,
Choreography / Composition  1.00 7.50 8.00 7.75 6.75 7.00 8.00 7.00,,,7.50 8.25,7.54,
Interpretation  1.00 7.25 8.50 7.75 6.75 7.00 7.75 7.25,,,7.25 8.25,7.50,
Judges Total Program Component Score (factored),,,,37.43,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU Four Continents Figure Skating Championships,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
7 Misha GE UZB  25  82.25  43.25,,,39.00,0.00,
"# Executed Base GOE The Judges Panel",,,,Ref Scores,
Elements Value (in random order),,,,of Panel,
1 3A  8.50  0.71 0 1 1 0 1 0 1,,,1 2,9.21,
2 3Lz+3T  10.10  0.70 0 1 1 1 1 1 1,,,1 2,10.80,
3 CCSp4  3.20  0.64 1 2 0 1 1 1 2,,,1 2,3.84,
4 3F  5.83 x  0.70 1 1 1 1 1 1 1,,,1 2,6.53,
Info,,,Info,,Info
5 FSSp4  3.00  0.43 0 1 1 1 1 1 1,,,0 2,3.43,
6 StSq4  3.90  1.40 2 2 2 2 2 2 2,,,2 2,5.30,
7 CCoSp3p4  3.50  0.64 1 1 0 2 1 0 2,,,2 2,4.14,
38.03,,,,43.25,
Program Components Factor,,,,,
Skating Skills  1.00 7.25 7.75 8.00 8.00 7.25 7.25 8.25,,,7.50 8.25,7.71,
Transition / Linking Footwork  1.00 6.75 7.25 7.75 7.75 6.75 6.50 8.00,,,7.25 8.00,7.36,
Performance / Execution  1.00 7.75 7.75 8.00 8.25 7.50 7.50 8.75,,,8.25 8.25,7.96,
Choreography / Composition  1.00 7.50 7.75 8.00 8.25 7.25 7.50 8.75,,,8.25 8.25,7.93,
Interpretation  1.00 7.75 8.00 8.00 8.25 7.50 7.75 8.75,,,8.50 8.00,8.04,
Judges Total Program Component Score (factored),,,,39.00,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
8 Jeremy TEN CAN  15  77.09  40.94,,,36.15,0.00,
"# Executed Base GOE The Judges Panel",,,,Ref Scores,
Elements Value (in random order),,,,of Panel,
1 3A  8.50  0.14 0 0 0 1 0 0 1,,,0 0,8.64,
2 3Lz+3T  10.10  0.70 1 2 1 1 1 1 1,,,1 1,10.80,
3 CSSp4  3.00  0.64 2 1 2 1 0 1 1,,,2 1,3.64,
4 3F  5.83 x  0.50 1 1 1 1 0 2 0,,,0 1,6.33,
5 FCSp3  2.80  0.36 0 1 2 0 0 1 1,,,1 1,3.16,
6 StSq3  3.30  0.93 3 2 2 0 1 2 2,,,2 2,4.23,
7 CCoSp3p4  3.50  0.64 1 1 2 1 1 1 1,,,2 2,4.14,
37.03,,,,40.94,
Program Components Factor,,,,,
Skating Skills  1.00 8.00 7.00 7.00 7.00 7.00 7.00 7.50,,,7.25 7.50,7.18,
Transition / Linking Footwork  1.00 8.25 6.75 7.00 6.50 6.50 6.75 7.25,,,7.00 7.75,7.00,
Performance / Execution  1.00 8.25 6.75 7.25 7.00 7.00 7.00 7.75,,,7.25 7.75,7.29,
Choreography / Composition  1.00 8.25 7.00 7.00 6.75 6.75 7.25 7.75,,,7.50 7.75,7.29,
Interpretation  1.00 8.25 7.25 7.25 6.75 7.00 7.00 7.50,,,8.00 7.75,7.39,
Judges Total Program Component Score (factored),,,,36.15,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
9 Jason BROWN USA  23  75.86  36.50,,,39.36,0.00,
"# Executed Base GOE The Judges Panel",,,,Ref Scores,
Elements Value (in random order),,,,of Panel,
1 4T<< <<  4.10 -2.10 -3 -2 -3 -3 -3 -3 -3,,,-3 -3,2.00,
2 3A< <  6.00 -1.14 -2 -1 -2 -1 -1 -1 -1,,,0 -1,4.86,
3 CSSp4  3.00  1.07 2 3 1 3 2 1 3,,,2 2,4.07,
4 StSq4  3.90  1.70 3 3 2 3 2 2 3,,,2 1,5.60,
5 3F+3T  10.34 x  1.00 0 1 2 1 1 1 2,,,2 2,11.34,
6 FCSp4  3.20  1.00 3 2 2 3 2 1 1,,,2 2,4.20,
7 CCoSp3p4  3.50  0.93 3 1 2 2 2 2 2,,,2 1,4.43,
34.04,,,,36.50,
Program Components Factor,,,,,
Skating Skills  1.00 8.25 8.00 7.75 7.50 7.75 7.75 7.50,,,8.00 7.50,7.75,
Transition / Linking Footwork  1.00 8.00 8.00 7.50 8.25 7.50 7.50 7.50,,,7.75 7.00,7.68,
Performance / Execution  1.00 8.50 8.25 7.75 7.75 8.00 7.75 8.00,,,8.00 7.00,7.93,
Choreography / Composition  1.00 8.25 8.25 7.75 8.00 8.00 7.50 8.25,,,8.00 7.50,7.96,
Interpretation  1.00 8.50 8.50 8.00 8.00 8.00 7.75 8.00,,,8.00 7.75,8.04,
Judges Total Program Component Score (factored),,,,39.36,
Deductions:,,,,0.00,
"<  Under-rotated jump<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU Four Continents Figure Skating Championships,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
10 Yi WANG CHN  11  72.83  40.54,,,32.29,0.00,
"# Executed Base GOE The Judges Panel",,,,Ref Scores,
Elements Value (in random order),,,,of Panel,
1 3A  8.50  1.43 2 1 0 1 2 1 2,,,2 1,9.93,
2 3F+3T  9.40  0.80 2 1 0 0 1 1 2,,,2 1,10.20,
3 CSSp4  3.00  0.29 1 0 0 0 1 1 -2,,,2 1,3.29,
4 3Lo  5.61 x  1.10 2 1 0 1 2 2 2,,,1 2,6.71,
Info,,,Info,,Info
5 FCSp4  3.20 -0.09 1 0 -1 -1 0 0 -1,,,0 0,3.11,
6 StSq3  3.30  0.43 1 1 0 0 1 1 2,,,1 1,3.73,
7 CCoSp3p3  3.00  0.57 2 1 0 1 2 1 2,,,0 1,3.57,
36.01,,,,40.54,
Program Components Factor,,,,,
Skating Skills  1.00 7.00 6.25 5.50 6.00 7.00 7.00 7.50,,,6.75 6.25,6.61,
Transition / Linking Footwork  1.00 6.50 5.75 4.75 5.75 6.25 6.25 7.50,,,6.50 5.75,6.11,
Performance / Execution  1.00 7.00 6.25 5.75 6.00 6.75 7.00 8.00,,,6.75 6.25,6.57,
Choreography / Composition  1.00 6.50 6.00 5.50 6.00 6.50 7.00 7.75,,,7.00 6.25,6.46,
Interpretation  1.00 6.75 6.00 5.25 5.75 6.75 7.25 8.00,,,6.75 6.50,6.54,
Judges Total Program Component Score (factored),,,,32.29,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
11 Liam FIRUS CAN  2  70.21  37.25,,,32.96,0.00,
"# Executed Base GOE The Judges Panel",,,,Ref Scores,
Elements Value (in random order),,,,of Panel,
1 3A  8.50 -2.71 -2 -3 -3 -2 -3 -3 -3,,,-2 -3,5.79,
2 3F  5.30  0.60 1 1 1 1 0 1 0,,,1 1,5.90,
3 CSSp4  3.00  0.71 1 1 2 2 1 1 2,,,2 1,3.71,
4 3Lz+3T  11.11 x  0.60 0 0 0 2 1 1 2,,,1 1,11.71,
5 CCoSp3p3  3.00  0.36 1 0 1 1 1 1 0,,,1 0,3.36,
6 StSq3  3.30  0.79 2 1 2 2 1 2 2,,,1 1,4.09,
7 FUSp3  2.40  0.29 1 0 0 1 0 1 1,,,1 0,2.69,
36.61,,,,37.25,
Program Components Factor,,,,,
Skating Skills  1.00 6.75 6.75 7.00 7.25 6.25 6.50 6.75,,,6.00 6.50,6.64,
Transition / Linking Footwork  1.00 6.00 7.00 7.00 7.00 5.75 6.00 6.75,,,5.50 6.00,6.36,
Performance / Execution  1.00 6.50 6.75 7.00 6.50 6.25 6.50 7.00,,,5.75 6.50,6.57,
Choreography / Composition  1.00 6.75 7.25 7.50 6.75 6.00 6.75 7.00,,,5.75 6.25,6.68,
Interpretation  1.00 6.50 7.50 7.50 6.75 6.25 6.50 7.25,,,5.50 6.25,6.71,
Judges Total Program Component Score (factored),,,,32.96,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
12 Adam RIPPON USA  17  68.37  31.55,,,36.82,0.00,
"# Executed Base GOE The Judges Panel",,,,Ref Scores,
Elements Value (in random order),,,,of Panel,
1 4Lz<< <<  6.00 -2.10 -3 -3 -3 -3 -3 -3 -3,,,-3 -3,3.90,
2 3A  8.50 -2.71 -3 -3 -3 -3 -2 -2 -3,,,-3 -2,5.79,
3 FCSp3V1  2.00  0.64 1 2 1 1 1 2 1,,,2 1,2.64,
4 3Lz+3T<< <<  8.03 x -1.40 -2 -2 -2 -1 -2 -3 -1,,,-3 -2,6.63,
5 StSq3  3.30  1.07 1 2 1 3 3 3 2,,,2 2,4.37,
6 CSSp4  3.00  0.93 1 2 2 2 2 2 1,,,2 2,3.93,
7 CCoSp3p4  3.50  0.79 1 2 1 2 1 2 2,,,1 2,4.29,
34.33,,,,31.55,
Program Components Factor,,,,,
Skating Skills  1.00 7.50 7.75 7.50 7.50 8.00 7.75 7.50,,,7.75 7.25,7.61,
Transition / Linking Footwork  1.00 6.50 7.25 5.75 7.00 7.75 7.00 6.75,,,7.25 6.25,6.86,
Performance / Execution  1.00 7.00 7.25 6.50 7.50 7.75 8.50 7.00,,,7.75 7.50,7.39,
Choreography / Composition  1.00 6.75 7.75 6.75 7.75 8.00 8.50 7.00,,,7.75 7.25,7.46,
Interpretation  1.00 7.00 7.75 7.00 7.50 8.00 8.50 7.00,,,7.75 7.50,7.50,
Judges Total Program Component Score (factored),,,,36.82,
Deductions:,,,,0.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU Four Continents Figure Skating Championships,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
13 Ronald LAM HKG  7  63.89  35.64,,,29.25,-1.00,
"# Executed Base GOE The Judges Panel",,,,Ref Scores,
Elements Value (in random order),,,,of Panel,
1 4T  10.30 -3.00 -3 -3 -3 -3 -3 -3 -3,,,-3 -3,7.30,
2 3A< <  6.00 -1.00 -1 -1 -1 -1 -1 -1 -1,,,0 -1,5.00,
3 CCSp2  2.30 -0.17 1 0 -1 0 -1 -1 -1,,,0 -1,2.13,
4 3Lz+3T  11.11 x -0.30 -1 0 0 -1 0 -1 -1,,,0 0,10.81,
Info,,,Info,,Info
5 FSSp4  3.00  0.00 1 0 0 0 0 0 0,,,0 0,3.00,
6 StSq3  3.30  0.50 1 1 2 1 1 1 0,,,1 1,3.80,
7 CCoSp3p4  3.50  0.10 1 1 0 0 0 1 0,,,-2 -1,3.60,
39.51,,,,35.64,
Program Components Factor,,,,,
Skating Skills  1.00 6.00 6.50 6.50 5.25 6.00 5.50 5.50,,,6.25 6.00,5.96,
Transition / Linking Footwork  1.00 5.75 6.00 6.75 4.50 5.50 5.25 5.25,,,5.75 5.25,5.54,
Performance / Execution  1.00 6.00 6.25 7.00 5.00 6.00 5.50 5.25,,,6.00 5.75,5.82,
Choreography / Composition  1.00 6.00 6.50 7.25 4.75 6.25 5.75 5.75,,,6.00 5.75,6.00,
Interpretation  1.00 6.00 6.50 7.00 5.00 6.00 5.75 5.50,,,5.75 6.00,5.93,
Judges Total Program Component Score (factored),,,,29.25,
Deductions: Falls: -1.00,,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
14 Nam NGUYEN CAN  19  63.78  31.77,,,33.01,-1.00,
"# Executed Base GOE The Judges Panel",,,,Ref Scores,
Elements Value (in random order),,,,of Panel,
1 2S* *  0.00  0.00 - - - - - - -,,,- -,0.00,
2 CCSp4  3.20 -0.09 -1 0 0 0 0 -1 -2,,,0 0,3.11,
3 StSq3  3.30  0.71 1 1 2 2 2 2 1,,,1 1,4.01,
4 3A  9.35 x -3.00 -3 -3 -3 -3 -3 -3 -3,,,-3 -3,6.35,
5 3F+3T  10.34 x  0.60 1 1 0 1 1 0 1,,,1 1,10.94,
6 CCoSp3p4  3.50  0.36 1 1 0 1 0 0 1,,,1 1,3.86,
7 FSSp4  3.00  0.50 1 1 1 1 1 0 1,,,1 1,3.50,
32.69,,,,31.77,
Program Components Factor,,,,,
Skating Skills  1.00 6.75 7.00 6.75 7.00 6.25 6.50 7.00,,,6.75 6.50,6.75,
Transition / Linking Footwork  1.00 6.75 6.25 6.25 6.75 5.75 6.00 6.75,,,6.50 6.00,6.36,
Performance / Execution  1.00 7.00 6.50 6.50 6.75 5.75 6.25 6.75,,,6.25 6.00,6.43,
Choreography / Composition  1.00 7.25 7.00 6.50 7.25 7.00 6.00 6.75,,,6.75 6.25,6.79,
Interpretation  1.00 7.00 6.75 6.75 7.00 7.00 6.00 6.50,,,6.75 6.00,6.68,
Judges Total Program Component Score (factored),,,,33.01,
Deductions: Falls: -1.00,,,,-1.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
15 June Hyoung LEE KOR  18  63.35  30.74,,,32.61,0.00,
"# Executed Base GOE The Judges Panel",,,,Ref Scores,
Elements Value (in random order),,,,of Panel,
1 3A  8.50 -1.86 -2 -2 -2 -2 -1 -1 -2,,,-2 -3,6.64,
2 3F+3T  9.40  0.30 1 0 0 1 0 1 1,,,0 0,9.70,
3 FCSp4  3.20  0.14 1 1 1 0 -1 0 0,,,0 0,3.34,
4 3Lze e  4.62 x -1.40 -2 -2 -2 -2 -2 -1 -2,,,-2 -2,3.22,
5 CSSp4  3.00  0.17 -2 1 1 1 -1 1 0,,,0 0,3.17,
6 StSq3  3.30  0.57 1 1 2 1 1 1 3,,,1 1,3.87,
7 CCoSp3p1V1  1.40 -0.60 -2 -3 -1 -2 -2 -2 -3,,,-1 -2,0.80,
33.42,,,,30.74,
Program Components Factor,,,,,
Skating Skills  1.00 7.00 6.75 6.75 6.50 6.75 6.50 7.25,,,6.25 6.25,6.64,
Transition / Linking Footwork  1.00 6.50 6.50 6.00 6.50 5.75 6.25 7.25,,,5.75 5.50,6.18,
Performance / Execution  1.00 6.50 6.75 6.75 6.75 6.75 6.25 8.75,,,6.50 5.75,6.61,
Choreography / Composition  1.00 6.50 6.50 6.75 6.75 7.00 6.75 8.25,,,6.50 5.75,6.68,
Interpretation  1.00 6.25 6.50 6.75 6.50 6.50 6.75 8.50,,,6.25 6.00,6.50,
Judges Total Program Component Score (factored),,,,32.61,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Wrong edge",,,,,
ISU Four Continents Figure Skating Championships,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
16 Brendan KERRY AUS  10  63.23  33.55,,,30.68,-1.00,
"# Executed Base GOE The Judges Panel",,,,Ref Scores,
Elements Value (in random order),,,,of Panel,
1 4T  10.30  0.43 1 1 1 -1 -1 0 1,,,0 1,10.73,
2 CSSp4  3.00  0.29 0 0 0 1 1 1 1,,,0 1,3.29,
3 FCSp3  2.80  0.50 0 1 1 1 1 1 1,,,1 1,3.30,
4 1Lz*+COMBO *  0.00 x  0.00 - - - - - - -,,,- -,0.00,
Info,,,Info,,Info
5 3A  9.35 x  0.29 0 0 0 1 0 1 0,,,0 1,9.64,
6 StSq3  3.30  0.43 1 0 1 1 1 2 1,,,0 1,3.73,
7 CCoSp3p3  3.00 -0.14 -1 1 -2 0 -1 1 -1,,,-1 -1,2.86,
31.75,,,,33.55,
Program Components Factor,,,,,
Skating Skills  1.00 6.50 6.25 6.00 6.50 6.25 7.00 6.50,,,6.25 6.00,6.32,
Transition / Linking Footwork  1.00 5.75 5.50 5.25 5.75 5.75 6.50 6.50,,,5.50 5.75,5.79,
Performance / Execution  1.00 6.50 5.75 6.00 6.25 6.00 7.00 6.25,,,5.75 6.00,6.11,
Choreography / Composition  1.00 6.75 6.00 6.25 6.50 5.75 6.75 6.75,,,6.00 6.00,6.32,
Interpretation  1.00 6.25 5.75 6.00 6.50 5.75 6.75 6.75,,,5.75 6.00,6.14,
Judges Total Program Component Score (factored),,,,30.68,
Deductions: Falls: -1.00,,,,-1.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total Total,,,Total,Total,
Rank Name Nation Number Segment Element,,,Program  Component,Deductions,
Score Score,,,Score (factored),,
17 Jin Seo KIM KOR  16  61.53  29.82,,,31.71,0.00,
"# Executed Base GOE The Judges Panel",,,,Ref Scores,
Elements Value (in random order),,,,of Panel,
1 1A* *  0.00  0.00 - - - - - - -,,,- -,0.00,
2 3Lz  6.00  0.70 2 1 2 1 1 0 1,,,0 1,6.70,
3 FCSp4  3.20  0.21 1 0 1 0 0 1 0,,,0 1,3.41,
4 3T+3T  9.02 x  0.10 1 0 0 0 0 0 0,,,0 1,9.12,
5 CSSp4  3.00  0.00 0 0 -2 0 0 0 0,,,0 1,3.00,
6 StSq3  3.30  0.50 1 1 2 1 0 1 1,,,1 1,3.80,
