ISU GP 2016 Skate Canada International,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Performance  1.60  8.75  8.50  8.50  7.50  7.75,,7.25  8.00,8.75  8.50,8.21,
Composition  1.60  8.75  8.50  8.25  6.75  7.75,,7.75  7.75,9.00  8.25,8.14,
Interpretation of the Music  1.60  9.00  8.75  8.25  7.50  7.50,,7.50  7.75,9.00  8.50,8.18,
Judges Total Program Component Score (factored),,,,65.25,
Deductions,,,,0.00,
ISU GP 2016 Skate Canada International,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
3 Liubov ILYUSHECHKINA / Dylan MOSCOVITCH CAN  5  122.69,,59.55,65.14,2.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 Info J4 J5",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Tw2  5.80  1.60 2 3 2 2 3,,2 3,2 1,7.40,
2 3LzTh  5.50 -2.00 -3 -3 -3 -3 -2,,-3 -2,-3 -3,3.50,
3 3T<+COMBO <  3.00 -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,0.90,
4 5RLi4  7.50  1.30 1 2 2 2 2,,2 1,2 2,8.80,
5 FCCoSp4  3.50  0.43 2 2 1 1 1,,1 0,0 0,3.93,
6 5ALi4  7.50  1.40 2 2 2 2 3,,2 2,2 2,8.90,
7 2S  1.30 -0.37 -1 -2 -2 -3 -2,,-2 -3,-1 -1,0.93,
8 ChSq1  2.00  1.40 2 1 2 2 3,,2 2,2 2,3.40,
9 BoDs3  4.00  1.20 2 2 2 2 2,,1 1,2 1,5.20,
10 3LoTh  5.00  0.80 1 2 1 1 1,,1 1,2 0,5.80,
11 PCoSp4  4.50  0.79 2 2 1 2 2,,1 1,2 1,5.29,
12 3Li4  4.50  1.00 2 2 2 2 3,,2 2,2 2,5.50,
54.10,,,,59.55,
Program Components Factor,,,,,
Skating Skills  1.60  7.75  8.50  7.75  8.50  8.25,,7.75  8.25,8.00  8.50,8.14,
Transitions  1.60  7.75  8.25  7.50  7.25  8.75,,8.00  7.50,8.25  8.25,7.93,
Performance  1.60  7.75  8.75  7.50  8.00  8.25,,8.25  7.75,8.50  8.25,8.11,
Composition  1.60  8.25  8.25  7.75  7.75  9.00,,8.50  7.75,8.50  8.50,8.21,
Interpretation of the Music  1.60  8.50  8.50  7.50  8.25  8.50,,8.00  8.00,8.50  8.50,8.32,
Judges Total Program Component Score (factored),,,,65.14,
Deductions Falls: -2.00,,,,-2.00,
"<  Under-rotated jump",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
4 Haven DENNEY / Brandon FRAZIER USA  4  121.73,,59.15,62.58,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Tw3  6.20  1.10 2 2 2 1 2,,1 2,1 0,7.30,
2 3LoTh  5.00  1.20 1 2 0 2 2,,2 2,2 1,6.20,
3 3S<<+1T <<  1.70 -0.54 -2 -2 -3 -3 -3,,-3 -3,-2 -3,1.16,
4 ChSq1  2.00  1.00 0 2 1 1 2,,1 2,1 2,3.00,
5 1A  1.10 -0.40 -1 -2 -2 -2 -2,,-2 -2,-2 -2,0.70,
6 3STh  4.50  0.40 1 1 0 1 0,,0 1,0 1,4.90,
7 5ALi4  7.50  1.10 1 2 1 2 1,,2 2,2 0,8.60,
8 FCCoSp4  3.50  0.79 2 2 0 2 2,,2 1,1 1,4.29,
9 PCoSp4  4.50  0.71 2 2 1 1 2,,1 1,2 1,5.21,
10 5RLi4  7.50  1.40 2 2 2 2 2,,2 3,2 2,8.90,
11 3Li4  4.50  0.79 1 2 2 1 3,,1 2,2 1,5.29,
12 BoDs2  3.50  0.10 0 1 0 -1 0,,0 1,0 0,3.60,
51.50,,,,59.15,
Program Components Factor,,,,,
Skating Skills  1.60  7.50  8.25  7.50  7.75  8.00,,7.75  8.25,7.75  8.00,7.86,
Transitions  1.60  7.25  8.00  7.25  7.75  7.75,,7.00  7.75,8.25  7.75,7.64,
Performance  1.60  7.50  8.50  7.50  7.75  8.25,,8.00  8.00,8.00  8.00,7.93,
Composition  1.60  7.50  8.25  7.50  7.75  8.00,,7.75  8.00,8.00  8.00,7.86,
Interpretation of the Music  1.60  7.75  8.00  7.75  6.75  8.25,,7.50  7.75,8.00  8.00,7.82,
Judges Total Program Component Score (factored),,,,62.58,
Deductions,,,,0.00,
"<<  Downgraded jump",,,,,
ISU GP 2016 Skate Canada International,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
5 Nicole DELLA MONICA / Matteo GUARISE ITA  3  119.42,,59.93,59.49,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 InJfo4 J5",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3S  4.40 -0.40 -1 -1 -1 0 0,,0 -1,0 -1,4.00,
2 3Tw2  5.80  0.80 1 1 1 2 1,,1 2,1 0,6.60,
3 2T+1T  1.70 -0.20 -1 -1 -2 -1 0,,-2 -1,0 -1,1.50,
4 PCoSp3  4.00  0.57 1 2 2 1 1,,1 1,1 1,4.57,
5 3LoTh  5.00 -0.50 -1 0 0 -1 -1,,-1 -1,0 -1,4.50,
6 BoDs3  4.00  1.00 1 2 1 1 2,,2 2,1 1,5.00,
7 5RLi3  7.00  0.60 0 1 1 1 0,,1 1,1 1,7.60,
8 ChSq1  2.00  0.80 0 1 1 2 1,,1 2,1 1,2.80,
9 3STh  4.50  1.10 1 2 2 2 2,,2 1,1 1,5.60,
10 5ALi4  7.50  1.40 2 2 2 2 2,,2 2,2 1,8.90,
11 3Li4  4.50  0.86 2 2 2 1 2,,2 2,1 0,5.36,
12 FCCoSp3  3.00  0.50 1 2 0 2 1,,1 1,1 0,3.50,
53.40,,,,59.93,
Program Components Factor,,,,,
Skating Skills  1.60  7.25  7.25  7.50  7.75  7.50,,7.50  7.75,7.75  7.25,7.50,
Transitions  1.60  7.00  6.75  7.25  8.25  7.25,,6.75  7.00,8.00  7.00,7.18,
Performance  1.60  7.25  7.50  7.50  7.75  7.75,,7.25  6.75,7.75  7.50,7.50,
Composition  1.60  7.00  7.00  7.75  8.50  7.75,,7.25  7.50,7.75  7.75,7.54,
Interpretation of the Music  1.60  7.50  7.50  7.50  8.00  7.50,,7.00  6.50,7.75  7.50,7.46,
Judges Total Program Component Score (factored),,,,59.49,
Deductions,,,,0.00,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
6 Yuko KAVAGUTI / Alexander SMIRNOV RUS  2  118.35,,55.47,63.88,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3T<< <<  1.30 -0.60 -3 -3 -3 -3 -3,,-3 -3,-3 -3,0.70,
2 3Tw2  5.80  0.40 1 2 1 0 0,,0 1,-2 1,6.20,
3 1A+2A+SEQ  3.52 -0.57 -1 -2 1 -2 -2,,-2 -2,1 0,2.95,
4 3STh  4.50  0.40 0 1 1 1 0,,1 1,0 0,4.90,
5 FCCoSp4  3.50  0.50 1 2 1 2 0,,1 1,0 1,4.00,
6 ChSq1  2.00  1.10 1 2 3 2 1,,1 2,1 2,3.10,
7 3LoTh  5.00  1.00 0 2 2 1 1,,2 2,1 1,6.00,
8 5ALi4  7.50  1.00 2 1 2 2 2,,1 1,1 1,8.50,
9 FiDs3  3.20  0.40 1 1 2 1 1,,0 -2,1 -1,3.60,
10 5BLi4  7.00  0.70 1 2 2 1 1,,1 1,0 0,7.70,
11 3Li4  4.50  0.93 2 2 2 2 1,,2 3,2 1,5.43,
12 PCoSp1V  2.10  0.29 2 1 1 1 0,,0 0,0 1,2.39,
49.92,,,,55.47,
Program Components Factor,,,,,
Skating Skills  1.60  7.50  8.00  8.50  7.75  8.00,,7.00  8.00,7.75  8.00,7.86,
Transitions  1.60  6.75  8.25  8.25  8.75  8.00,,7.75  9.00,7.75  8.25,8.14,
Performance  1.60  7.25  8.25  8.50  7.50  7.25,,8.00  8.25,7.50  8.00,7.82,
Composition  1.60  7.00  8.50  8.75  8.50  8.00,,8.25  8.75,7.75  8.25,8.29,
Interpretation of the Music  1.60  7.50  7.75  8.50  8.00  7.50,,7.50  8.50,7.25  8.00,7.82,
Judges Total Program Component Score (factored),,,,63.88,
Deductions Falls: -1.00,,,,-1.00,
"<<  Downgraded jump",,,,,
ISU GP 2016 Skate Canada International,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
"",Score,Score,Score (factored),,
7 Brittany JONES / Joshua REAGAN CAN  1,97.45,48.29,50.16,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4",J5,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3TwB  5.00 -0.70 0 -1 -1 -1,-1,-2 -2,0 -1,4.30,
2 3T+2T+1T  6.00 -1.10 -1 0 -2 -2,-2,-1 -2,-2 -1,4.90,
3 3S  4.40 -2.10 -3 -3 -3 -3,-3,-3 -3,-3 -3,2.30,
4 4Li3  4.00 -0.29 -2 -1 0 0,-1,0 -1,-1 0,3.71,
5 3STh  4.50  0.60 0 1 1 1,2,1 1,0 1,5.10,
6 BoDs2  3.50  0.10 0 1 0 0,0,0 1,0 -1,3.60,
7 FCCoSp2  2.50 -0.09 0 0 0 -1,0,1 0,-1 -1,2.41,
8 5ALi4  7.50  0.50 1 1 0 1,2,1 1,0 0,8.00,
9 3LoTh  5.00 -1.40 -2 -2 -2 -2,-2,-2 -2,-2 -2,3.60,
10 ChSq1  2.00  0.30 1 1 0 0,1,0 1,0 0,2.30,
11 3Li4  4.50  0.71 2 1 2 1,2,1 2,1 1,5.21,
12 PCoSp2V  2.50  0.36 1 1 1 1,1,0 1,0 0,2.86,
51.40,,,,48.29,
Program Components Factor,,,,,
Skating Skills  1.60  7.00  6.25  7.00  6.25,6.50,6.50  6.25,6.25  6.50,6.46,
Transitions  1.60  6.75  5.50  6.75  6.00,6.25,5.50  5.75,6.25  6.00,6.07,
Performance  1.60  7.25  6.00  6.75  5.75,6.75,5.75  5.75,6.50  6.25,6.25,
Composition  1.60  7.00  6.00  7.00  6.00,6.50,6.25  6.25,6.25  6.50,6.39,
Interpretation of the Music  1.60  7.25  6.00  6.75  5.50,6.75,5.25  5.50,6.50  6.25,6.18,
Judges Total Program Component Score (factored),,,,50.16,
Deductions Falls: -1.00,,,,-1.00,
printed: 29.10.2016 17:50:02,,,,,
