ISU GP 2016 Skate Canada International,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
1 3Tw2  5.80  1.10 2 1 3 2 2 1 2,,0 1,6.90,
2 2T  1.30 -0.57 -3 -3 -3 -3 -3 -2 -3,,-3 -2,0.73,
3 3LzTh  5.50  1.20 2 1 2 2 2 1 2,,1 2,6.70,
4 BiDs3  3.20  1.00 1 2 2 2 1 2 1,,1 1,4.20,
5 5ALi4  7.50  1.20 2 2 3 1 2 1 2,,1 2,8.70,
6 FCCoSp4  3.50  0.57 1 1 2 1 0 1 1,,1 2,4.07,
7 StSq4  3.90  1.20 1 2 2 2 0 1 2,,2 2,5.10,
30.70,,,36.40,
Program Components Factor,,,,
Skating Skills  0.80  7.25  8.00  8.50  7.75  7.00  7.75  8.00,,7.50  7.75,7.71,
Transitions  0.80  7.75  7.50  8.75  7.50  7.50  7.50  7.50,,7.50  7.50,7.54,
Performance  0.80  7.75  8.00  8.75  8.25  7.25  7.75  8.00,,7.75  7.75,7.89,
Composition  0.80  7.50  8.00  8.75  8.00  7.75  7.75  7.50,,8.00  8.25,7.89,
Interpretation of the Music  0.80  7.75  8.00  8.50  7.75  7.50  7.75  8.00,,8.00  8.00,7.89,
Judges Total Program Component Score (factored),,,31.13,
Deductions,,,0.00,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
4 Haven DENNEY / Brandon FRAZIER USA  6  66.50  36.33,,30.17,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6 J7",,J8 J9 Ref,,
Elements Value,,,Panel,
1 3Tw3  6.20  1.00 2 0 2 2 2 2 0,,1 1,7.20,
2 3LoTh  5.00  1.20 2 1 2 2 2 1 2,,1 2,6.20,
3 3S  4.40 -1.60 -2 -2 -3 -2 -2 -2 -3,,-3 -2,2.80,
4 BiDs3  3.20  0.70 0 1 1 2 1 2 1,,1 0,3.90,
5 FCCoSp3  3.00  0.57 0 0 2 1 1 1 1,,2 2,3.57,
6 StSq3  3.30  0.86 1 1 1 2 2 2 2,,2 2,4.16,
7 5ALi4  7.50  1.00 1 1 2 1 1 2 2,,2 1,8.50,
32.60,,,36.33,
Program Components Factor,,,,
Skating Skills  0.80  7.25  7.75  7.75  8.25  7.50  8.25  7.50,,7.25  7.50,7.64,
Transitions  0.80  7.50  7.25  7.25  8.00  7.25  8.00  7.25,,6.75  7.00,7.36,
Performance  0.80  7.25  7.50  7.75  7.50  7.50  8.25  6.75,,7.25  8.00,7.54,
Composition  0.80  7.25  7.50  7.50  7.75  7.50  8.25  7.50,,7.25  7.50,7.50,
Interpretation of the Music  0.80  7.50  7.25  7.75  8.00  7.75  8.25  7.50,,7.50  7.75,7.68,
Judges Total Program Component Score (factored),,,30.17,
Deductions,,,0.00,
ISU GP 2016 Skate Canada International,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
5 Yuko KAVAGUTI / Alexander SMIRNOV RUS  5  64.40  34.21,,31.19,1.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 InfJo6 J7",,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 3T  4.30 -2.10 -3 -3 -3 -3 -2 -3 -3,,-3 -3,2.20,
2 3Tw3  6.20  0.40 0 0 2 1 0 2 1,,-1 0,6.60,
3 3LoTh  5.00  1.00 1 0 1 2 1 2 2,,2 1,6.00,
4 5ALi4  7.50  1.30 2 1 2 2 1 2 2,,2 2,8.80,
5 StSq4  3.90  0.80 1 1 1 2 0 2 2,,0 1,4.70,
6 BiDs1  2.80  0.50 1 0 1 1 0 2 1,,1 0,3.30,
7 FCCoSp3  3.00 -0.39 -1 -1 -2 -1 -1 -1 -2,,-2 0,2.61,
32.70,,,34.21,
Program Components Factor,,,,
Skating Skills  0.80  7.50  8.25  8.00  8.00  8.00  8.50  8.25,,7.75  7.50,7.96,
Transitions  0.80  7.50  7.75  8.00  8.00  7.50  8.25  7.50,,7.75  7.75,7.75,
Performance  0.80  7.25  8.00  7.50  7.50  7.75  8.50  7.50,,8.00  7.00,7.64,
Composition  0.80  7.50  8.25  8.00  8.00  8.00  8.75  7.75,,8.00  7.75,7.96,
Interpretation of the Music  0.80  7.50  8.00  7.75  7.50  7.50  8.50  7.75,,7.75  7.25,7.68,
Judges Total Program Component Score (factored),,,31.19,
Deductions Falls: -1.00,,,-1.00,
Starting Total Total,,Total,Total,
Rank Name Nation Number Segment Element,,Program  Component,Deductions,
Score Score,,Score (factored),,
6 Nicole DELLA MONICA / Matteo GUARISE ITA  1  59.25  32.16,,28.09,1.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5 J6 J7",,J8 J9 Ref,,
Elements Value,,,Panel,
1 3S  4.40 -1.40 -2 -2 -2 -2 -2 -2 -2,,-2 -2,3.00,
2 3Tw2  5.80  0.20 0 0 1 -1 0 1 1,,0 0,6.00,
3 3LoTh  5.00 -2.10 -3 -3 -3 -3 -3 -3 -3,,-3 -3,2.90,
4 5ALi4  7.50  1.20 1 1 2 2 2 2 2,,1 2,8.70,
5 BiDs3  3.20  0.70 1 0 2 1 1 1 1,,1 1,3.90,
6 StSq3  3.30  0.43 0 1 1 1 1 1 1,,0 1,3.73,
7 FCCoSp4  3.50  0.43 0 0 1 1 1 0 2,,1 2,3.93,
32.70,,,32.16,
Program Components Factor,,,,
Skating Skills  0.80  6.50  7.25  7.50  7.25  6.75  7.50  7.75,,7.00  7.00,7.18,
Transitions  0.80  6.50  6.50  7.00  7.00  6.50  7.50  7.75,,7.00  6.25,6.86,
Performance  0.80  6.25  6.75  7.00  7.00  6.25  7.50  7.25,,6.75  6.50,6.79,
Composition  0.80  6.50  7.00  7.25  7.25  6.75  7.75  8.00,,7.25  7.25,7.21,
Interpretation of the Music  0.80  6.00  7.00  7.00  7.50  6.50  7.75  7.75,,7.25  6.50,7.07,
Judges Total Program Component Score (factored),,,28.09,
Deductions Falls: -1.00,,,-1.00,
ISU GP 2016 Skate Canada International,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
7 Brittany JONES / Joshua REAGAN CAN  7  54.23,27.80,26.43,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 3TwB  5.00 -1.20 0 -2 -1 -2 -2,-2 -2,-1 -2,3.80,
2 3T  4.30 -1.40 -2 -2 -2 -2 -2,-2 -2,-3 -2,2.90,
3 5ALi4  7.50  0.90 1 1 2 1 1,1 2,2 1,8.40,
4 3LoTh  5.00 -1.40 -2 -2 -2 -2 -2,-2 -2,-3 -2,3.60,
5 FCCoSp3  3.00 -0.17 0 -1 0 -1 -1,-1 -1,0 1,2.83,
6 StSq3  3.30  0.07 0 0 1 0 -1,0 0,1 0,3.37,
7 BiDsB  2.60  0.30 0 0 1 1 1,0 1,0 0,2.90,
30.70,,,27.80,
Program Components Factor,,,,
Skating Skills  0.80  6.75  7.00  6.25  7.00  5.75,7.00  7.00,7.25  6.50,6.79,
Transitions  0.80  6.50  6.25  6.50  6.25  4.75,6.75  6.50,7.00  6.25,6.43,
Performance  0.80  6.50  6.50  6.75  6.50  5.25,7.00  6.75,7.00  6.00,6.57,
Composition  0.80  6.75  7.00  6.50  6.75  5.50,7.00  6.50,7.25  6.75,6.75,
Interpretation of the Music  0.80  6.25  6.50  6.75  6.50  5.00,7.00  6.50,7.25  6.00,6.50,
Judges Total Program Component Score (factored),,,26.43,
Deductions,,,0.00,
printed: 28.10.2016 17:50:05,,,,
