5 Miki ANDO JPN  55.44  28.60,,27.84,1.00,
"# Executed Base GOE The Judges Panel",,,Scores,
Elements Value (in random order),,,of Panel,
1 3Lz<+COMBO <  1.90 -1.00 -3 -3 -3 -3 -3 -3 -3 -3,,-3 - - -,0.90,
2 3F  5.50  0.40 1 1 0 1 0 0 0 In-f1o,,1 - - -,5.90,Info
3 2A  3.50  1.00 0 1 1 2 1 1 1 1,,1 - - -,4.50,
4 SpSq4  3.40  1.00 1 0 1 1 1 1 1 0,,1 - - -,4.40,
5 FSSp3  2.60  0.10 0 0 0 1 0 1 0 0,,0 - - -,2.70,
6 SlSt3  3.30  0.50 1 1 1 1 1 1 1 0,,1 - - -,3.80,
7 CCoSp4  3.50  0.60 1 1 1 2 1 2 1 1,,1 - - -,4.10,
8 LSp2  1.90  0.40 0 1 1 1 1 1 -1 0,,1 - - -,2.30,
25.60,,,28.60,
Program Components Factor,,,,
Skating Skills  0.80 6.00 7.25 7.00 7.50 7.25 7.50 7.00 6.25,,7.00 - - -,7.15,
Transition / Linking Footwork  0.80 5.25 6.75 6.50 7.25 6.50 7.00 6.25 5.75,,6.75 - - -,6.60,
Performance / Execution  0.80 6.00 7.00 6.75 7.50 7.00 7.25 7.00 5.75,,7.00 - - -,7.00,
Choreography / Composition  0.80 5.50 7.00 7.00 7.25 7.25 7.50 6.75 6.25,,7.25 - - -,7.10,
Interpretation  0.80 5.75 7.00 6.50 7.25 7.00 7.25 7.00 6.00,,7.00 - - -,6.95,
Judges Total Program Component Score (factored),,,27.84,
Deductions: Falls: -1.00,,,-1.00,
"*  Invalid element !  Jump take off with wrong edge (short) e  Jump take off with wrong edge (long) <  Downgraded jump",,,,
Total Total,,Total,Total,
NOC Segment Element,,Program  Component,Deductions,
Rank Name,,,,
Code Score Score,,Score (factored),,
"= +",,+,-,
6 Joannie ROCHETTE CAN  50.48  23.00,,27.48,0.00,
"# Executed Base GOE The Judges Panel",,,Scores,
Elements Value (in random order),,,of Panel,
1 2A  3.50  1.00 1 2 1 2 1 1 1 2,,1 - - -,4.50,
2 2F+2T  3.00 -1.00 -3 -3 -3 -3 -3 -3 -3 -3,,-3 - - -,2.00,
3 FSSp4  3.00  0.40 1 0 0 1 1 1 0 1,,1 - - -,3.40,
4 1Lz  0.60 -0.30 -3 -3 -3 -3 -3 -3 -3 -3,,-3 - - -,0.30,
5 CCoSp4  3.50  0.10 0 -1 0 1 0 1 0 0,,0 - - -,3.60,
6 SlSt3  3.30  0.50 1 1 1 0 1 1 1 1,,1 - - -,3.80,
7 SpSq3  3.10  0.30 0 1 1 0 1 1 0 1,,1 - - -,3.40,
8 LSp2  1.90  0.10 0 1 0 1 0 0 0 1,,1 - - -,2.00,
21.90,,,23.00,
Program Components Factor,,,,
Skating Skills  0.80 7.50 7.00 7.25 7.00 7.00 7.25 6.25 6.75,,7.50 - - -,7.20,
Transition / Linking Footwork  0.80 6.50 7.00 6.50 6.50 6.50 6.75 6.25 7.25,,7.25 - - -,6.55,
Performance / Execution  0.80 6.75 6.50 6.75 6.75 6.75 6.75 6.00 6.75,,7.00 - - -,6.75,
Choreography / Composition  0.80 7.00 7.25 7.00 7.00 7.00 7.00 6.75 7.50,,7.25 - - -,7.00,
Interpretation  0.80 7.00 7.25 6.50 6.75 7.00 6.75 6.75 7.25,,7.25 - - -,6.85,
Judges Total Program Component Score (factored),,,27.48,
Deductions:,,,0.00,
"*  Invalid element !  Jump take off with wrong edge (short) e  Jump take off with wrong edge (long) <  Downgraded jump",,,,
Printed: 12.12.2008 21:03:02,,,,
