Choreography / Composition,,1.00 8.00 8.50 8.25 9.00 8.25 8.75 8.25 9.25 8.75,,8.50,
Interpretation,,1.00 8.25 8.75 8.50 9.00 8.75 9.00 8.25 9.25 9.25,,8.75,
Judges Total Program Component Score (factored),,,,42.00,
Deductions:,,,,0.00,
FSM010201_77B 1.0,,Report Created / Rapport créé  TUE 16 FEB 2010 20:50 / MAR 16 FÉV 2010 20:50,,Page 1/15,
"",,PACIFIC COLISEUM FIGURE SKATING,,,
"",,PACIFIC COLISEUM PATINAGE ARTISTIQUE,,,
"",,MEN,,,
"",,HOMMES,,,
"",,SHORT PROGRAM,,,
"",,PROGRAMME COURT,,,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,,,
"",,TUE 16 FEB 2010 / MAR 16 FÉV 2010,,,
"",,Total Total,Total,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
3,TAKAHASHI Daisuke,JPN 17 In9f0o.25 48.90,41.35,0.00,Info
"# Executed",,Base GOE The Judges Panel,,Scores,
Elements,,Value (in random order),,of Panel,
1 3F+3T,,9.50 0.80 0 1 2 1 2 1 0 1 1,,10.30,
2 3A,,8.20 1.40 1 1 2 1 3 2 1 2 2,,9.60,
3 3Lz,,6.00 1.80 0 2 2 2 3 2 1 2 2,,7.80,
4 CCoSp4,,3.50 0.40 0 0 1 1 2 1 1 1 1,,3.90,
5 SlSt4,,3.90 2.20 3 2 3 1 3 2 2 2 2,,6.10,
6 FSSp4,,3.00 0.30 0 1 1 0 1 1 0 1 1,,3.30,
7 CiSt3,,3.30 1.10 2 2 2 1 3 3 2 3 3,,4.40,
8 CSSp4,,3.00 0.50 0 1 1 1 2 2 1 1 1,,3.50,
"",,40.40,,48.90,
Program Components,,Factor,,,
Skating Skills,,1.00 9.00 8.00 9.00 8.00 9.00 8.25 8.25 8.00 8.50,,8.30,
Transitions / Linking Footwork,,1.00 8.50 6.50 6.75 7.50 9.00 7.50 8.00 7.75 8.25,,7.50,
Performance / Execution,,1.00 9.00 8.50 8.75 7.75 9.50 8.50 8.75 8.25 8.50,,8.55,
Choreography / Composition,,1.00 8.75 7.75 8.50 8.00 9.50 7.75 9.00 8.50 8.50,,8.30,
Interpretation,,1.00 9.00 8.50 9.50 8.00 9.75 8.25 9.25 8.50 8.75,,8.70,
Judges Total Program Component Score (factored),,,,41.35,
Deductions:,,,,0.00,
"",,Total Total,Total,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
4,ODA Nobunari,JPN 20 84.85 46.00,38.85,0.00,
"# Executed",,Base GOE The Judges Panel,,Scores,
Elements,,Value (in random order),,of Panel,
1 3A,,8.20 1.60 2 0 0 2 1 2 2 2 2,,9.80,
2 3Lz+3T,,"! 10.00 0.60 1 0 0 1 0 1 1 -1 1",,10.60,
3 3F,,5.50 1.60 2 1 1 2 2 1 1 2 3,,7.10,
4 CiSt3,,3.30 0.50 1 1 0 1 1 2 1 1 1,,3.80,
5 FSSp4,,3.00 0.20 1 0 0 1 1 1 1 0 0,,3.20,
6 SlSt3,,3.30 0.50 1 1 1 1 1 2 1 1 0,,3.80,
7 CCoSp4,,3.50 0.60 2 1 1 2 0 2 1 0 1,,4.10,
8 CSSp4,,3.00 0.60 1 1 1 3 1 1 0 1 2,,3.60,
"",,39.80,,46.00,
Program Components,,Factor,,,
Skating Skills,,1.00 8.00 8.00 8.00 8.00 7.75 8.25 8.50 8.00 8.00,,8.00,
Transitions / Linking Footwork,,1.00 7.50 8.00 7.50 7.25 7.50 8.00 8.00 5.50 5.00,,7.15,
Performance / Execution,,1.00 7.75 8.25 8.25 7.75 7.75 8.50 8.50 7.75 8.00,,8.00,
Choreography / Composition,,1.00 7.75 8.00 8.00 8.00 7.50 8.75 8.50 7.25 6.75,,7.80,
Interpretation,,1.00 7.75 8.25 8.00 7.50 7.75 8.50 8.25 8.00 6.25,,7.90,
Judges Total Program Component Score (factored),,,,38.85,
Deductions:,,,,0.00,
FSM010201_77B 1.0,,Report Created / Rapport créé  TUE 16 FEB 2010 20:50 / MAR 16 FÉV 2010 20:50,,Page 2/15,
"",,PACIFIC COLISEUM FIGURE SKATING,,,
"",,PACIFIC COLISEUM PATINAGE ARTISTIQUE,,,
"",,MEN,,,
"",,HOMMES,,,
"",,SHORT PROGRAM,,,
"",,PROGRAMME COURT,,,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,,,
"",,TUE 16 FEB 2010 / MAR 16 FÉV 2010,,,
"",,Total Total,Total,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
5,LAMBIEL Stephane,SUI 19 In8f4o.63 41.48,43.15,0.00,Info
"# Executed",,Base GOE The Judges Panel,,Scores,
Elements,,Value (in random order),,of Panel,
1 2A,,3.50 1.20 1 1 1 1 2 2 1 3 1,,4.70,
2 4T+2T,,11.10 -1.92 -1 -2 -1 -2 -1 -2 -1 -2 -1,,9.18,
3 3F,,5.50 0.20 0 0 0 1 0 1 0 0 1,,5.70,
4 CiSt3,,3.30 0.70 1 1 1 2 2 1 2 3 2,,4.00,
5 CSSp4,,3.00 1.20 2 1 3 2 3 2 3 2 2,,4.20,
6 SlSt3,,3.30 1.40 2 1 3 3 3 3 3 2 3,,4.70,
7 FSSp4,,3.00 1.10 2 2 2 3 3 2 2 2 3,,4.10,
8 CCoSp4,,3.50 1.40 3 2 3 3 3 3 2 3 3,,4.90,
"",,36.20,,41.48,
Program Components,,Factor,,,
Skating Skills,,1.00 8.50 8.25 8.75 8.50 8.25 8.00 8.75 9.00 8.75,,8.50,
Transitions / Linking Footwork,,1.00 8.25 8.25 8.75 8.25 7.75 8.00 8.75 8.75 7.75,,8.20,
Performance / Execution,,1.00 8.50 8.50 8.75 8.50 8.50 8.50 9.00 9.25 9.25,,8.65,
Choreography / Composition,,1.00 9.50 8.75 8.50 8.50 8.25 8.50 9.00 9.50 8.50,,8.65,
Interpretation,,1.00 9.50 8.75 9.50 8.75 9.25 8.75 9.00 9.50 9.25,,9.15,
Judges Total Program Component Score (factored),,,,43.15,
Deductions:,,,,0.00,
"",,Total Total,Total,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
6,WEIR Johnny,USA 25 82.10 42.90,39.20,0.00,
"# Executed",,Base GOE The Judges Panel,,Scores,
Elements,,Value (in random order),,of Panel,
1 3Lz+3T,,10.00 0.80 1 1 1 1 0 1 1 0 0,,10.80,
2 3A,,8.20 1.40 2 2 2 1 0 2 2 0 1,,9.60,
3 3F,,e 5.50 -2.00 -1 -2 -2 -3 -2 -2 -2 -2 -2,,3.50,
4 CSSp4,,3.00 0.20 0 1 1 0 0 1 2 0 1,,3.20,
5 CiSt3,,3.30 0.60 1 1 2 1 1 2 3 1 1,,3.90,
6 FSSp4,,3.00 0.80 1 2 2 1 2 1 3 1 1,,3.80,
7 SlSt3,,3.30 0.90 1 2 2 2 2 2 3 1 2,,4.20,
8 CCoSp3,,3.00 0.90 2 2 2 1 2 1 3 1 2,,3.90,
"",,39.30,,42.90,
Program Components,,Factor,,,
Skating Skills,,1.00 8.00 7.75 7.75 7.75 8.25 8.00 8.75 7.75 7.50,,7.90,
Transitions / Linking Footwork,,1.00 8.00 6.75 7.50 5.50 7.75 7.50 7.75 7.50 7.50,,7.45,
Performance / Execution,,1.00 7.75 7.50 7.75 7.50 8.50 8.25 8.50 8.00 7.75,,7.90,
Choreography / Composition,,1.00 8.00 7.50 7.75 7.50 8.50 8.50 8.00 7.75 7.75,,7.80,
Interpretation,,1.00 8.25 8.00 7.75 7.75 8.75 8.50 9.00 8.00 7.75,,8.15,
Judges Total Program Component Score (factored),,,,39.20,
Deductions:,,,,0.00,
FSM010201_77B 1.0,,Report Created / Rapport créé  TUE 16 FEB 2010 20:50 / MAR 16 FÉV 2010 20:50,,Page 3/15,
"",,PACIFIC COLISEUM FIGURE SKATING,,,
"",,PACIFIC COLISEUM PATINAGE ARTISTIQUE,,,
"",,MEN,,,
"",,HOMMES,,,
"",,SHORT PROGRAM,,,
"",,PROGRAMME COURT,,,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,,,
"",,TUE 16 FEB 2010 / MAR 16 FÉV 2010,,,
"",,Total Total,Total,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
7,CHAN Patrick,CAN 24 In8f1o.12 41.42,40.70,-1.00,Info
"# Executed",,Base GOE The Judges Panel,,Scores,
Elements,,Value (in random order),,of Panel,
1 3A,,8.20 -2.52 -2 -1 -2 -2 -2 0 -2 0 -2,,5.68,
2 3F+3T,,9.50 1.60 0 1 2 1 2 2 2 1 2,,11.10,
3 3Lz,,6.00 0.60 0 0 1 0 2 2 1 1 1,,6.60,
4 CiSt4,,3.90 1.40 1 2 2 1 3 1 1 2 3,,5.30,
5 CSSp4,,3.00 0.70 1 1 2 1 2 2 1 2 2,,3.70,
6 FSSp4,,3.00 0.50 1 1 2 1 2 1 1 2 1,,3.50,
7 SlSt3,,3.30 0.00 0 0 0 0 1 0 0 1 0,,3.30,
8 CCoSp1,,2.00 0.24 1 -1 0 1 2 -1 1 1 1,,2.24,
"",,38.90,,41.42,
Program Components,,Factor,,,
Skating Skills,,1.00 8.25 8.75 8.00 7.50 8.75 9.25 8.00 8.00 8.50,,8.30,
Transitions / Linking Footwork,,1.00 8.00 8.75 7.25 7.00 9.00 8.50 7.25 7.75 8.25,,7.85,
Performance / Execution,,1.00 8.00 8.75 7.25 7.50 9.00 8.25 8.25 7.75 8.00,,8.00,
Choreography / Composition,,1.00 8.25 8.75 8.00 7.75 9.50 8.50 8.00 7.75 8.50,,8.25,
Interpretation,,1.00 8.00 8.75 7.75 8.00 9.25 9.00 8.25 8.00 8.50,,8.30,
Judges Total Program Component Score (factored),,,,40.70,
Deductions:,,Time violation: -1.00,,-1.00,
"",,Total Total,Total,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
8,KOZUKA Takahiko,JPN 22 79.59 42.14,37.45,0.00,
"# Executed",,Base GOE The Judges Panel,,Scores,
Elements,,Value (in random order),,of Panel,
1 3Lz+3T,,10.00 1.20 1 3 1 1 2 1 2 1 1,,11.20,
2 3A,,8.20 -1.96 -1 -1 -1 -1 -2 -1 -2 -2 -1,,6.24,
3 CSSp4,,3.00 0.50 1 2 1 1 1 1 1 0 1,,3.50,
4 3F,,"! 5.50 -0.20 -1 1 -2 -1 1 0 0 0 1",,5.30,
5 SeSt3,,3.30 0.50 1 3 0 1 1 1 1 1 2,,3.80,
6 FSSp4,,3.00 0.60 1 1 0 2 2 1 1 1 1,,3.60,
7 SlSt3,,3.30 0.50 1 3 1 1 2 1 1 0 1,,3.80,
8 CCoSp4,,3.50 1.20 3 3 1 2 3 2 3 2 2,,4.70,
"",,39.80,,42.14,
Program Components,,Factor,,,
Skating Skills,,1.00 7.75 8.25 6.75 8.50 7.00 7.75 8.00 7.75 7.50,,7.60,
Transitions / Linking Footwork,,1.00 7.50 8.25 6.00 8.00 6.50 7.50 7.25 7.75 7.25,,7.25,
Performance / Execution,,1.00 8.25 8.75 6.50 8.00 7.25 7.75 7.50 7.75 7.25,,7.55,
Choreography / Composition,,1.00 8.00 8.75 5.75 8.00 7.00 7.50 8.25 7.50 7.50,,7.60,
Interpretation,,1.00 8.25 8.50 6.50 7.50 7.25 7.75 7.25 7.75 7.50,,7.45,
Judges Total Program Component Score (factored),,,,37.45,
Deductions:,,,,0.00,
FSM010201_77B 1.0,,Report Created / Rapport créé  TUE 16 FEB 2010 20:50 / MAR 16 FÉV 2010 20:50,,Page 4/15,
"",,PACIFIC COLISEUM FIGURE SKATING,,,
"",,PACIFIC COLISEUM PATINAGE ARTISTIQUE,,,
"",,MEN,,,
"",,HOMMES,,,
"",,SHORT PROGRAM,,,
"",,PROGRAMME COURT,,,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,,,
"",,TUE 16 FEB 2010 / MAR 16 FÉV 2010,,,
"",,Total Total,Total,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
9,BREZINA Michal,CZE 30 In7f8o.80 42.50,36.30,0.00,Info
"# Executed",,Base GOE The Judges Panel,,Scores,
Elements,,Value (in random order),,of Panel,
1 3A,,8.20 1.20 1 0 2 1 2 1 1 1 2,,9.40,
2 3Lz,,6.00 1.00 1 1 1 2 1 0 2 1 2,,7.00,
3 3F+3T,,9.50 1.00 0 1 1 1 1 1 2 2 2,,10.50,
4 CSSp3,,2.60 0.00 1 0 0 0 0 0 1 0 0,,2.60,
5 SlSt3,,3.30 0.50 2 0 1 1 1 1 2 1 1,,3.80,
6 FSSp2,,2.30 0.10 1 0 0 1 0 0 0 0 2,,2.40,
7 CiSt3,,3.30 0.30 2 1 1 0 0 0 1 1 1,,3.60,
8 CCoSp3,,3.00 0.20 1 0 0 1 0 0 0 1 0,,3.20,
"",,38.20,,42.50,
Program Components,,Factor,,,
Skating Skills,,1.00 8.25 7.25 7.00 7.00 7.25 7.75 7.50 7.50 7.75,,7.35,
Transitions / Linking Footwork,,1.00 8.00 7.00 6.50 6.75 7.00 7.50 7.25 6.75 7.00,,7.00,
Performance / Execution,,1.00 8.50 7.00 7.00 7.25 5.75 8.00 7.50 7.50 8.00,,7.35,
Choreography / Composition,,1.00 8.75 7.25 6.75 7.00 7.50 7.75 7.50 7.00 7.75,,7.30,
Interpretation,,1.00 9.00 7.00 7.00 7.00 6.75 7.75 7.75 7.75 7.50,,7.30,
Judges Total Program Component Score (factored),,,,36.30,
Deductions:,,,,0.00,
"",,Total Total,Total,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
10,TEN Denis,KAZ 16 76.24 41.24,35.00,0.00,
"# Executed",,Base GOE The Judges Panel,,Scores,
Elements,,Value (in random order),,of Panel,
1 3A,,8.20 1.60 2 2 1 2 2 1 2 1 1,,9.80,
2 3Lz+3T,,10.00 -0.20 0 0 0 0 -1 -1 -1 0 0,,9.80,
3 3F,,"! 5.50 -0.80 0 0 0 -1 1 -1 -2 0 -2",,4.70,
4 CCoSp4,,3.50 0.60 2 1 0 1 1 2 1 1 1,,4.10,
5 CiSt3,,3.30 0.70 1 1 1 1 1 2 2 1 2,,4.00,
6 FSSp3,,2.60 0.00 0 0 0 0 0 1 0 0 0,,2.60,
7 CSSp2,,2.30 -0.06 0 0 0 -2 0 0 0 0 -1,,2.24,
8 SlSt3,,3.30 0.70 2 1 1 1 2 1 2 2 1,,4.00,
"",,38.70,,41.24,
Program Components,,Factor,,,
Skating Skills,,1.00 7.25 8.00 7.50 7.00 6.75 6.75 8.00 7.00 5.75,,7.20,
Transitions / Linking Footwork,,1.00 6.75 7.25 7.00 5.75 6.25 6.50 6.75 6.75 6.00,,6.55,
Performance / Execution,,1.00 7.00 7.75 7.25 7.00 7.00 7.25 7.50 6.75 6.50,,7.10,
Choreography / Composition,,1.00 6.75 7.50 7.00 5.75 6.75 7.50 7.00 7.00 6.25,,6.90,
Interpretation,,1.00 7.25 7.50 7.50 7.00 7.00 7.75 7.50 7.00 6.75,,7.25,
Judges Total Program Component Score (factored),,,,35.00,
Deductions:,,,,0.00,
FSM010201_77B 1.0,,Report Created / Rapport créé  TUE 16 FEB 2010 20:50 / MAR 16 FÉV 2010 20:50,,Page 5/15,
"",,PACIFIC COLISEUM FIGURE SKATING,,,
"",,PACIFIC COLISEUM PATINAGE ARTISTIQUE,,,
"",,MEN,,,
"",,HOMMES,,,
"",,SHORT PROGRAM,,,
"",,PROGRAMME COURT,,,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,,,
"",,TUE 16 FEB 2010 / MAR 16 FÉV 2010,,,
"",,Total Total,Total,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
11,AMODIO Florent,FRA 4 In7f5o.35 41.90,33.45,0.00,Info
"# Executed",,Base GOE The Judges Panel,,Scores,
Elements,,Value (in random order),,of Panel,
1 3A,,8.20 0.80 1 1 0 2 1 1 1 0 1,,9.00,
2 3Lz,,6.00 0.20 1 0 -1 1 0 0 0 0 2,,6.20,
3 3S+3T,,8.50 1.40 2 2 1 2 1 1 1 1 2,,9.90,
4 CiSt3,,3.30 0.50 1 1 1 1 1 1 1 1 1,,3.80,
5 FSSp2,,2.30 0.20 0 0 0 1 0 1 1 0 1,,2.50,
6 CCoSp3,,3.00 0.50 0 1 1 1 1 2 0 1 1,,3.50,
7 SlSt3,,3.30 0.60 1 1 1 2 0 2 1 1 1,,3.90,
8 CSSp3,,2.60 0.50 1 1 1 1 1 1 0 1 1,,3.10,
"",,37.20,,41.90,
Program Components,,Factor,,,
Skating Skills,,1.00 6.75 7.00 6.25 7.00 6.75 6.75 6.50 6.25 6.50,,6.65,
Transitions / Linking Footwork,,1.00 6.00 6.50 5.50 6.75 6.25 6.50 6.00 6.00 6.75,,6.40,
Performance / Execution,,1.00 7.00 7.25 6.50 7.00 6.75 6.50 6.25 6.50 7.25,,6.80,
Choreography / Composition,,1.00 6.50 6.75 5.75 6.75 6.50 6.75 6.25 6.50 7.00,,6.65,
Interpretation,,1.00 7.00 7.25 6.75 7.00 6.75 7.00 6.50 6.50 7.25,,6.95,
Judges Total Program Component Score (factored),,,,33.45,
Deductions:,,,,0.00,
"",,Total Total,Total,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
12,van der PERREN Kevin,BEL 26 72.90 39.20,33.70,0.00,
"# Executed",,Base GOE The Judges Panel,,Scores,
Elements,,Value (in random order),,of Panel,
1 3A,,8.20 0.00 0 -1 0 -1 0 0 0 0 0,,8.20,
2 3F+3T,,9.50 1.00 0 1 1 1 1 1 0 1 1,,10.50,
3 3Lo,,5.00 0.60 0 1 1 0 1 1 0 2 0,,5.60,
4 FSSp4,,3.00 0.30 1 0 1 1 0 0 1 1 0,,3.30,
5 SlSt2,,2.30 0.00 0 0 0 0 0 0 0 0 0,,2.30,
6 CCoSp4,,3.50 0.10 1 0 0 1 0 0 0 0 0,,3.60,
7 CiSt3,,3.30 0.10 0 1 1 1 0 0 0 0 0,,3.40,
8 CSSp2,,2.30 0.00 0 -1 0 0 0 0 0 0 0,,2.30,
"",,37.10,,39.20,
Program Components,,Factor,,,
Skating Skills,,1.00 7.50 7.25 6.75 8.00 6.50 6.50 7.25 7.25 6.75,,6.95,
Transitions / Linking Footwork,,1.00 7.25 6.25 6.50 7.75 5.75 6.00 7.25 6.00 6.00,,6.35,
Performance / Execution,,1.00 7.50 7.00 7.00 8.00 6.00 6.75 7.50 6.50 7.00,,6.95,
Choreography / Composition,,1.00 7.50 7.00 6.75 8.25 6.25 6.25 7.25 6.25 6.25,,6.60,
Interpretation,,1.00 7.75 6.75 6.75 7.75 6.00 6.75 7.50 6.50 6.50,,6.85,
Judges Total Program Component Score (factored),,,,33.70,
Deductions:,,,,0.00,
FSM010201_77B 1.0,,Report Created / Rapport créé  TUE 16 FEB 2010 20:50 / MAR 16 FÉV 2010 20:50,,Page 6/15,
"",,PACIFIC COLISEUM FIGURE SKATING,,,
"",,PACIFIC COLISEUM PATINAGE ARTISTIQUE,,,
"",,MEN,,,
"",,HOMMES,,,
"",,SHORT PROGRAM,,,
"",,PROGRAMME COURT,,,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,,,
"",,TUE 16 FEB 2010 / MAR 16 FÉV 2010,,,
"",,Total Total,Total,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
13,BORODULIN Artem,RUS 13 In7f2o.24 39.94,32.30,0.00,Info
"# Executed",,Base GOE The Judges Panel,,Scores,
Elements,,Value (in random order),,of Panel,
1 3A,,8.20 1.00 1 0 1 1 1 1 1 1 2,,9.20,
2 3Lz+3T,,e 10.00 -1.20 -1 -2 -1 -1 -1 -1 -2 -1 -2,,8.80,
3 3F,,5.50 0.00 0 -1 0 0 0 0 0 0 1,,5.50,
4 FSSp3,,2.60 -0.06 -1 0 1 -1 0 0 -1 0 0,,2.54,
5 CiSt3,,3.30 0.40 1 0 1 0 1 1 1 1 2,,3.70,
6 CCoSp3,,3.00 0.10 0 1 0 -1 0 0 0 0 1,,3.10,
7 SlSt3,,3.30 0.70 2 1 2 1 1 1 1 2 1,,4.00,
8 CSSp4,,3.00 0.10 0 0 0 -1 0 0 0 1 1,,3.10,
"",,38.90,,39.94,
Program Components,,Factor,,,
Skating Skills,,1.00 6.75 6.00 6.75 6.00 7.00 6.25 6.25 6.25 6.75,,6.50,
Transitions / Linking Footwork,,1.00 5.75 5.75 6.25 5.50 6.50 5.50 5.75 6.00 6.00,,5.95,
Performance / Execution,,1.00 7.50 6.75 6.50 6.00 7.00 6.25 6.25 6.50 6.75,,6.70,
Choreography / Composition,,1.00 7.00 6.00 6.75 5.25 6.50 5.75 6.25 6.50 7.00,,6.55,
Interpretation,,1.00 7.50 5.75 6.50 5.50 6.50 6.25 6.50 7.25 7.00,,6.60,
Judges Total Program Component Score (factored),,,,32.30,
Deductions:,,,,0.00,
"",,Total Total,Total,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
14,CONTESTI Samuel,ITA 23 70.60 36.60,35.00,-1.00,
"# Executed",,Base GOE The Judges Panel,,Scores,
Elements,,Value (in random order),,of Panel,
1 3Lz+3T,,10.00 0.40 0 1 0 0 0 1 1 1 0,,10.40,
2 3A,,8.20 -1.40 -1 0 -1 -1 -1 -1 0 -1 -1,,6.80,
3 3F,,"! 5.50 -3.00 -3 -3 -3 -3 -3 -3 -3 -3 -3",,2.50,
4 CSSp2,,2.30 0.20 1 0 -1 -1 1 1 0 0 0,,2.50,
5 CiSt3,,3.30 0.30 0 0 1 1 1 0 1 0 1,,3.60,
6 FSSp4,,3.00 0.60 1 1 0 1 2 2 1 1 1,,3.60,
7 SlSt3,,3.30 0.40 0 0 1 1 1 1 1 1 0,,3.70,
8 CCoSp4,,3.50 0.00 0 0 0 1 1 0 0 0 0,,3.50,
"",,39.10,,36.60,
Program Components,,Factor,,,
Skating Skills,,1.00 6.50 7.25 6.25 7.75 7.75 7.25 7.75 6.75 7.50,,7.15,
Transitions / Linking Footwork,,1.00 6.00 6.75 6.00 7.25 7.50 5.50 7.75 6.50 7.00,,6.60,
Performance / Execution,,1.00 5.75 7.25 7.00 7.50 7.75 6.75 7.75 6.75 7.25,,7.10,
Choreography / Composition,,1.00 6.25 7.00 6.00 7.50 8.00 7.00 8.00 6.75 7.00,,7.00,
Interpretation,,1.00 6.00 7.25 6.00 7.50 8.25 7.50 8.00 7.00 7.25,,7.15,
Judges Total Program Component Score (factored),,,,35.00,
Deductions:,,Falls: -1.00,,-1.00,
FSM010201_77B 1.0,,Report Created / Rapport créé  TUE 16 FEB 2010 20:50 / MAR 16 FÉV 2010 20:50,,Page 7/15,
"",,PACIFIC COLISEUM FIGURE SKATING,,,
"",,PACIFIC COLISEUM PATINAGE ARTISTIQUE,,,
"",,MEN,,,
"",,HOMMES,,,
"",,SHORT PROGRAM,,,
"",,PROGRAMME COURT,,,
"",,JUDGES DETAILS PER SKATER / NOTATION DÉTAILLÉE DES JUGES,,,
"",,TUE 16 FEB 2010 / MAR 16 FÉV 2010,,,
"",,Total Total,Total,Total,
Rank,Name,NOC Starting Segment Element Program  Component,,Deductions,
"",,Code Number Score Score Score (factored),,,
15,ABBOTT Jeremy,USA 29 In6f9o.40 30.70,38.70,0.00,Info
"# Executed",,Base GOE The Judges Panel,,Scores,
Elements,,Value (in random order),,of Panel,
1 3F+3T,,9.50 1.40 1 2 1 2 2 1 1 2 0,,10.90,
2 1A,,0.80 -0.50 -3 -3 -3 -3 -3 -3 -3 1 -3,,0.30,
3 CSSp4,,3.00 0.60 1 2 1 0 1 2 1 2 1,,3.60,
4 2Lz,,1.90 -1.00 -3 -3 -3 -3 -3 -3 -3 -3 -3,,0.90,
5 CiSt3,,3.30 0.80 1 3 3 0 2 2 2 2 1,,4.10,
