PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
Transition / Linking Footwork  1.60,7.25 7.25 6.75,7.00,6.00 7.75 7.00 7.75,,7.25,7.00 7.25 7.00,7.18
Performance / Execution  1.60,7.00 7.50 7.25,7.25,7.00 7.75 7.25 7.75,,7.50,7.50 7.50 7.25,7.36
Choreography / Composition  1.60,7.50 7.75 6.75,7.50,6.75 8.00 7.25 8.00,,7.75,7.50 7.25 7.25,7.50
Interpretation  1.60,7.25 7.50 7.25,7.25,6.75 7.75 7.00 7.25,,7.50,7.50 7.25 7.50,7.36
Judges Total Program Component Score (factored),,,,,,,59.27
Deductions:,,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
3 Dorota SIUDEK / Mariusz SIUDEK,POL,,113.10  58.22,,,54.88,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 2A+2T+SEQ  3.68  0.00,0 0 0,0,0 0 0 1,,0,1 2 0,3.68
2 3LoTh  5.00  1.10,2 1 1,2,2 1 1 2,,0,1 2 2,6.10
3 2T  1.30  0.14,1 0 0,0,1 0 0 1,,0,0 0 0,1.44
4 3LzTw3  5.50  0.80,2 1 1,1,1 1 2 2,,1,2 2 1,6.30
5 5ALi4  6.50  1.29,1 0 1,1,2 2 1 1,,1,1 3 2,7.79
6 FCCoSp2  2.50 -0.30,-1 -1 -1,0,-2 -1 0 -2,,0,-1 -2 -1,2.20
7 SpSq4  3.40  0.29,1 0 0,0,0 0 1 0,,1,0 1 1,3.69
8 3STh  4.95 x  0.40,1 0 1,1,1 0 2 1,,0,0 0 0,5.35
9 5TLi4  6.00  0.34,1 1 1,1,2 1 2 1,,0,1 1 2,6.34
10 PCoSp4  4.50  0.00,0 0 0,0,0 0 0 0,,0,0 0 0,4.50
11 SlSt3  3.10  0.00,1 0 0,0,0 0 0 0,,0,0 0 0,3.10
12 3Li4  4.00  0.43,2 1 2,1,1 2 2 2,,1,1 3 1,4.43
13 BoDs1  3.00  0.30,1 0 0,0,1 0 0 0,,1,0 0 1,3.30
53.43,,,,,,,58.22
Program Components Factor,,,,,,,
Skating Skills  1.60,7.00 7.25 7.00,7.00,7.00 6.75 6.75 6.75,,7.00,7.25 7.25 7.25,7.00
Transition / Linking Footwork  1.60,7.00 6.75 6.75,6.25,6.50 6.50 6.50 6.75,,6.50,6.75 7.00 6.75,6.64
Performance / Execution  1.60,7.75 6.75 6.75,6.75,7.25 6.75 7.00 7.00,,6.75,7.25 7.00 7.00,6.89
Choreography / Composition  1.60,7.50 7.00 7.00,6.75,7.00 6.75 6.00 7.00,,6.50,7.25 7.25 6.75,6.89
Interpretation  1.60,7.50 6.75 7.25,7.00,6.75 6.75 6.75 6.50,,6.75,7.25 7.50 7.00,6.89
Judges Total Program Component Score (factored),,,,,,,54.88
Deductions:,,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
4 Tatiana VOLOSOZHAR / Stanislav MOROZOV,UKR,,101.73  51.72,,,50.01,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3T  4.00 -2.00,-2 -2 -2,-2,-1 -2 -2 -2,,-2,-2 -2 -2,2.00
2 3T*+SEQ  0.00  0.00,- - -,-,- - - -,,-,- - -,0.00
3 3LzTw2  5.00  1.20,2 2 1,0,2 2 2 2,,2,2 2 1,6.20
4 3S*  0.00  0.00,- - -,-,- - - -,,-,- - -,0.00
5 3Li4  4.00  0.34,1 1 1,1,1 2 1 2,,0,1 2 1,4.34
6 5TLi4  6.00  0.30,1 1 1,1,1 0 1 3,,1,1 3 1,6.30
7 3STh  4.50  0.80,1 1 1,2,1 1 2 2,,1,1 -1 0,5.30
8 FCCoSp3  3.00 -0.17,-1 0 -1,0,0 -1 0 -1,,0,0 -1 -1,2.83
9 3LoTh  5.50 x  0.80,2 0 1,2,0 1 1 2,,2,1 1 -1,6.30
10 SpSq1  1.80  0.00,0 0 0,0,0 0 0 1,,0,0 0 0,1.80
11 5ALi4  6.50  0.71,0 0 2,1,1 1 1 2,,0,1 2 0,7.21
12 BoDs1  3.00 -0.80,-3 -2 -1,-1,-2 0 -1 0,,-1,-1 -1 -1,2.20
13 SlSt3  3.10  0.00,0 0 0,0,0 0 0 1,,0,0 1 0,3.10
14 PCoSp3  4.00  0.14,0 0 0,1,0 0 1 1,,1,0 0 0,4.14
50.40,,,,,,,51.72
Program Components Factor,,,,,,,
Skating Skills  1.60,5.50 6.50 6.75,6.25,6.50 6.75 6.25 7.50,,6.50,6.50 7.00 6.25,6.50
Transition / Linking Footwork  1.60,5.75 6.00 6.00,5.75,6.00 6.25 6.00 6.75,,5.75,6.25 6.50 5.75,5.93
Performance / Execution  1.60,5.75 6.25 7.00,6.00,6.25 6.25 6.25 7.00,,6.00,6.50 6.50 5.75,6.21
Choreography / Composition  1.60,6.00 6.50 6.50,6.25,6.50 6.50 6.50 6.75,,6.25,6.50 6.75 6.00,6.36
Interpretation  1.60,5.75 6.25 6.75,6.25,6.25 6.25 6.50 7.00,,6.00,6.50 7.00 6.00,6.25
Judges Total Program Component Score (factored),,,,,,,50.01
Deductions:,,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
5 Julia OBERTAS / Sergei SLAVNOV,RUS,,99.92  48.05,,,52.87,1.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 2T+2T+SEQ  2.08 -0.47,-2 -2 -1,-2,-2 0 -2 -2,,0,-2 -2 -2,1.61
2 3LzTw2  5.00  0.40,1 0 0,0,1 1 0 0,,1,0 1 1,5.40
3 1A  0.80 -0.40,-2 -2 -2,-2,-2 -1 -2 -2,,-2,-2 -2 -2,0.40
4 3FTh  5.50  0.30,1 0 0,1,1 1 0 0,,0,0 -1 0,5.80
5 5ALi3  6.00 -0.09,-1 0 -1,0,0 1 1 -1,,0,0 0 0,5.91
6 FCCoSp4  3.50  0.36,1 1 1,1,-1 0 1 1,,0,1 1 1,3.86
7 SpSq2  2.30  0.14,1 0 0,0,0 0 1 0,,1,0 0 1,2.44
8 3LoTh  5.50 x -2.00,-2 -3 -3,-3,-3 -3 -3 -3,,-3,-3 3 -3,3.50
9 5TLi3  5.50 -0.04,1 0 0,0,0 0 0 -1,,0,0 -1 -1,5.46
10 PCoSp2  3.50  0.00,0 0 0,0,0 0 0 0,,0,0 0 0,3.50
11 SlSt3  3.10 -0.10,-1 0 0,0,0 0 0 -1,,0,0 0 0,3.00
12 4Li4  4.00 -0.13,0 0 0,-1,-1 0 0 -1,,0,0 -2 -1,3.87
13 FiDs2  3.00  0.30,1 0 1,0,0 0 1 1,,0,0 0 1,3.30
49.78,,,,,,,48.05
Program Components Factor,,,,,,,
Skating Skills  1.60,7.00 7.00 7.00,6.75,6.50 7.00 7.00 6.75,,7.00,6.50 7.00 7.25,6.93
Transition / Linking Footwork  1.60,6.75 6.50 6.50,6.00,5.50 6.50 6.75 6.25,,6.25,5.75 6.75 6.75,6.39
Performance / Execution  1.60,6.50 6.75 7.25,6.50,6.50 6.50 6.75 6.00,,6.75,6.25 6.50 6.75,6.61
Choreography / Composition  1.60,6.50 6.75 7.00,6.25,6.50 6.75 6.50 5.75,,6.75,6.50 6.75 6.75,6.61
Interpretation  1.60,6.75 6.50 6.75,6.25,6.25 6.50 6.50 5.75,,6.50,6.25 6.50 7.00,6.50
Judges Total Program Component Score (factored),,,,,,,52.87
Deductions: Falls:,-1.00,,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
6 Elena EFAIEVA / Alexei MENSHIKOV,RUS,,95.19  50.63,,,45.56,1.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3S  4.50  0.00,0 0 1,0,0 0 0 0,,0,1 1 0,4.50
2 2LzTw3  4.00  0.21,1 1 0,1,0 0 1 1,,0,0 2 0,4.21
3 3LoTh  5.00 -0.60,-1 0 -1,0,-1 -1 -1 -1,,-1,-1 -1 -1,4.40
4 2A+2A<+SEQ  3.28 -1.60,-2 -3 -2,-3,-2 -2 -3 -2,,-2,-2 -3 -3,1.68
5 5TLi4  6.00  0.13,1 0 1,1,0 0 1 1,,0,0 0 0,6.13
6 PCoSp3  4.00  0.00,0 0 0,0,0 0 0 1,,0,0 0 0,4.00
7 SpSq4  3.40  0.57,1 1 0,0,1 0 0 0,,1,0 1 1,3.97
8 3STh  4.95 x -0.60,0 -1 -1,0,-1 -1 0 -1,,-1,-1 -1 -1,4.35
9 BoDs1  3.00  0.00,0 0 0,0,0 0 0 1,,0,0 1 0,3.00
10 5SLi2  5.00  0.09,0 0 0,1,1 0 0 1,,0,0 0 0,5.09
11 FCCoSp4  3.50 -0.09,0 -1 0,0,-1 0 0 0,,-1,-1 0 0,3.41
12 3Li3  3.50  0.09,1 0 1,1,1 0 1 0,,-1,0 1 -1,3.59
13 SlSt2  2.30  0.00,0 0 0,0,0 0 0 0,,0,1 1 0,2.30
52.43,,,,,,,50.63
Program Components Factor,,,,,,,
Skating Skills  1.60,6.50 5.75 6.50,5.75,6.25 5.75 5.75 6.00,,5.50,5.75 6.50 5.50,5.93
Transition / Linking Footwork  1.60,6.25 5.25 5.75,5.25,6.00 5.50 5.50 5.25,,5.00,5.25 6.25 5.00,5.43
Performance / Execution  1.60,6.50 5.75 6.25,5.50,6.25 5.75 5.75 5.50,,5.25,5.75 6.25 5.50,5.79
Choreography / Composition  1.60,6.25 5.75 6.25,5.50,6.00 5.75 5.50 5.25,,5.50,5.50 6.00 5.25,5.71
Interpretation  1.60,6.50 5.50 6.00,5.50,6.00 5.50 5.50 5.00,,5.25,5.75 6.25 5.50,5.61
Judges Total Program Component Score (factored),,,,,,,45.56
Deductions: Falls:,-1.00,,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
7 Marylin PLA / Yannick BONHEUR,FRA,,88.16  46.57,,,41.59,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 3T  4.00 -0.71,-3 -1 -1,0,-1 0 -1 -1,,0,-1 -1 -1,3.29
2 3LzTw1  4.50 -0.10,-2 0 0,0,0 1 0 0,,-1,0 1 0,4.40
3 3S+2T+SEQ  4.64 -1.43,-3 -1 -2,0,-2 -2 -1 -1,,-1,-1 -2 -1,3.21
4 5SLi2  5.00  0.00,0 0 0,0,0 0 0 1,,0,0 0 0,5.00
5 3LoTh  5.00 -1.40,-2 -2 -2,-2,-2 -2 -2 -2,,-2,-2 -2 -2,3.60
6 BiDs2  3.00  0.10,0 0 0,0,0 0 0 1,,1,1 1 0,3.10
7 5ALi2  5.50  0.20,0 0 0,1,1 0 0 1,,0,1 2 0,5.70
8 SpSq4  3.40  0.43,1 0 0,0,1 0 0 0,,1,0 1 1,3.83
9 3STh  4.95 x -1.30,-1 -2 -2,-1,-2 -2 -2 -2,,-2,-2 -2 -2,3.65
10 FCCoSp2  2.50 -0.43,-1 -1 -2,-1,-2 -2 -1 -2,,-1,-1 -2 -1,2.07
11 SlSt2  2.30 -0.04,0 -1 0,0,-1 0 0 0,,0,0 0 0,2.26
12 4Li3  3.50 -0.04,0 0 -1,0,0 0 0 1,,0,0 2 -1,3.46
13 PCoSp1  3.00  0.00,0 0 0,0,0 -2 0 0,,0,0 0 0,3.00
51.29,,,,,,,46.57
Program Components Factor,,,,,,,
Skating Skills  1.60,4.00 5.50 5.25,5.50,5.50 5.50 4.75 6.00,,5.50,5.50 4.50 5.50,5.46
Transition / Linking Footwork  1.60,5.00 4.75 4.75,5.00,4.75 5.25 4.50 6.00,,4.75,5.25 4.75 5.00,4.93
Performance / Execution  1.60,4.00 5.25 5.25,5.50,5.25 5.00 4.50 5.75,,5.25,5.50 4.50 5.25,5.25
Choreography / Composition  1.60,4.75 5.00 5.00,5.50,5.25 5.50 4.75 6.00,,5.25,5.25 4.50 5.00,5.21
Interpretation  1.60,4.50 5.25 5.00,5.50,4.75 5.00 4.50 6.00,,5.00,5.50 4.25 5.50,5.14
Judges Total Program Component Score (factored),,,,,,,41.59
Deductions:,,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
"",,,Total Total,,,Total,Total
"",NOC,,Segment Element,,,Program  Component,Deductions
Rank Name,,,,,,,
"",Code,,Score Score,,,Score (factored),
"",,,= +,,,+,-
8 Laura MAGITTERI / Ondrej HOTAREK,ITA,,86.33  45.57,,,40.76,0.00
"# Executed Base GOE",,,The Judges Panel,,,,Scores
Elements Value,,,(in random order),,,,of Panel
1 2LzTw3  4.00  0.21,0 0 0,1,1 0 1 1,,0,0 1 1,4.21
2 3STh  4.50  0.30,1 0 0,1,1 0 0 1,,0,0 1 0,4.80
3 1A  0.80 -0.31,0 -2 -2,-2,-2 -1 -2 -2,,0,-2 -2 -2,0.49
4 2LoTh  3.00  0.21,0 0 0,1,1 0 0 1,,0,0 0 1,3.21
5 5SLi4  6.00 -0.04,-1 0 0,0,0 0 0 0,,0,0 0 -1,5.96
6 1A+2T+SEQ  1.68 -0.47,-2 -1 -2,-2,-2 -1 -2 -2,,-1,-2 -2 -1,1.21
7 SpSq4  3.40  0.29,1 0 0,0,0 0 1 1,,0,0 1 1,3.69
8 PCoSp4  4.50  0.00,0 0 0,0,0 0 0 0,,0,-1 0 0,4.50
9 5ALi3  6.00  0.00,0 0 0,0,1 0 0 0,,0,0 1 0,6.00
10 SlSt1  1.80  0.07,1 0 0,0,0 0 0 1,,0,0 1 0,1.87
11 FCoSp3  2.50 -0.17,0 0 -1,0,-1 -1 -1 -1,,-1,-1 -2 0,2.33
12 4Li4  4.00  0.00,0 0 0,0,0 0 0 0,,0,0 0 0,4.00
13 FiDs2  3.00  0.30,0 0 1,0,0 0 0 1,,1,1 0 1,3.30
45.18,,,,,,,45.57
Program Components Factor,,,,,,,
Skating Skills  1.60,4.50 5.25 5.25,5.00,5.75 4.75 5.25 5.75,,5.25,5.25 5.50 5.00,5.18
Transition / Linking Footwork  1.60,5.00 5.00 4.75,4.50,5.00 4.75 5.00 5.25,,4.50,4.75 5.75 5.00,4.86
Performance / Execution  1.60,5.00 5.00 5.00,4.75,5.50 4.75 5.25 5.50,,4.75,5.00 6.00 5.25,5.04
Choreography / Composition  1.60,5.25 5.25 5.25,5.00,5.75 4.75 5.00 5.50,,4.75,5.00 5.75 5.50,5.21
Interpretation  1.60,5.50 5.00 5.25,4.75,5.25 4.75 5.25 6.00,,5.00,5.25 6.00 5.50,5.18
Judges Total Program Component Score (factored),,,,,,,40.76
Deductions:,,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,,Total Total,,Total,Total
"",NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,,Score Score,,Score (factored),
"",,,= +,,+,-
9 Mari VARTMANN / Florian JUST,GER,,85.57  42.99,,42.58,0.00
"# Executed Base GOE",,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 3S  4.50 -2.00,-2 -2 -2,-2,-2 -2 -2 -2,,-2 -2 -2 -2,2.50
2 2LzTw1  3.00 -0.13,0 0 -1,0,-1 0 0 -1,,-1 0 -1 0,2.87
3 2T+2T  2.60 -0.60,-3 -2 -2,-2,-2 -2 -2 -2,,-1 0 -2 -2,2.00
4 3STh  4.50 -1.40,-3 -2 -2,-2,-2 -2 -2 -2,,-2 -2 -2 -2,3.10
5 FCoSp3  2.50  0.00,0 0 0,0,0 0 0 0,,0 -1 -1 0,2.50
6 5ALi1  5.00 -0.39,-2 -2 -1,-2,-1 -1 -1 -1,,-1 -1 -2 -1,4.61
7 SpSq4  3.40  0.00,0 0 0,0,0 0 0 0,,0 0 0 0,3.40
8 2LoTh  3.30 x  0.07,0 0 0,0,1 0 0 1,,0 0 0 0,3.37
9 3Li3  3.50  0.00,1 0 0,0,0 0 0 0,,0 0 -1 -2,3.50
10 PCoSp4  4.50  0.07,0 0 0,0,1 0 0 1,,0 0 0 0,4.57
11 5SLi2  5.00  0.00,0 0 0,0,0 0 0 0,,0 0 0 0,5.00
12 SlSt1  1.80 -0.43,-1 -2 -1,-1,-2 -2 -2 -2,,-1 -2 -2 -1,1.37
13 BoDs3  4.00  0.20,0 0 1,0,0 0 0 1,,0 -1 0 1,4.20
47.60,,,,,,42.99
Program Components Factor,,,,,,
Skating Skills  1.60,5.50 5.25 6.50,5.50,6.25 5.25 5.50 5.75,,5.00 5.25 5.75 5.50,5.57
Transition / Linking Footwork  1.60,5.50 4.75 6.00,5.00,5.50 5.00 5.25 5.50,,4.50 5.00 5.50 5.00,5.18
Performance / Execution  1.60,5.00 5.00 6.25,5.25,5.75 5.25 5.25 6.00,,4.75 5.00 4.75 5.25,5.36
Choreography / Composition  1.60,5.25 5.25 6.50,5.00,6.00 5.25 5.50 5.50,,4.75 5.25 5.50 5.00,5.32
Interpretation  1.60,5.00 4.75 6.25,5.25,5.25 5.25 5.50 5.50,,4.50 5.00 5.25 5.25,5.18
Judges Total Program Component Score (factored),,,,,,42.58
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
"",,,Total Total,,Total,Total
"",NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,,Score Score,,Score (factored),
"",,,= +,,+,-
10 Stacey KEMP / David KING,GBR,,78.95  44.59,,35.36,1.00
"# Executed Base GOE",,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 FiDs2  3.00  0.60,1 0 1,0,1 1 1 1,,1 1 1 1,3.60
2 2Lo  1.50  0.00,0 0 0,0,0 0 0 0,,0 0 0 0,1.50
3 2LzTw2  3.50  0.00,0 0 0,0,0 0 0 0,,0 0 1 0,3.50
4 5ALi3  6.00  0.00,0 0 0,0,0 0 0 0,,0 0 0 0,6.00
5 3FTh  5.50 -2.00,-3 -3 -3,-3,-3 -3 -3 -3,,-3 -3 -3 -3,3.50
6 5TLi2  5.00  0.00,0 0 0,0,0 0 0 0,,0 0 -1 0,5.00
7 FCCoSp2  2.50 -0.26,-1 -1 -1,0,-1 -1 0 -1,,-1 -1 -1 0,2.24
8 2F+2T+SEQ  2.64 x -0.39,-2 0 -1,-1,-1 -1 -1 -2,,-2 -1 -2 -1,2.25
9 SpSq2  2.30  0.00,0 0 0,0,0 0 0 0,,0 0 -1 0,2.30
10 3LoTh  5.50 x -0.60,-2 -2 0,0,-1 -2 0 0,,0 -1 -2 -1,4.90
11 3Li4  4.00  0.04,1 0 0,0,1 0 0 0,,0 0 0 0,4.04
12 SlSt1  1.80 -0.04,0 0 0,0,0 -1 -1 -1,,0 -1 0 0,1.76
13 PCoSp3  4.00  0.00,0 0 0,0,0 0 0 0,,0 0 0 0,4.00
47.24,,,,,,44.59
Program Components Factor,,,,,,
Skating Skills  1.60,4.25 4.25 4.75,4.50,5.25 4.50 4.50 4.75,,4.75 4.75 4.25 4.50,4.57
Transition / Linking Footwork  1.60,4.50 4.00 4.50,4.00,4.75 4.25 4.00 4.50,,4.00 4.00 4.00 4.00,4.25
Performance / Execution  1.60,4.75 4.50 5.00,4.25,4.50 4.25 4.50 4.50,,4.50 4.25 3.75 4.50,4.50
Choreography / Composition  1.60,4.50 4.25 5.00,4.00,4.75 4.25 4.50 4.75,,4.50 4.50 4.50 4.25,4.46
Interpretation  1.60,4.75 4.25 4.75,4.25,4.25 4.00 4.50 4.00,,4.25 4.50 4.25 4.50,4.32
Judges Total Program Component Score (factored),,,,,,35.36
Deductions: Falls:,-1.00,,,,,-1.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,,Total Total,,Total,Total
"",NOC,,Segment Element,,Program  Component,Deductions
Rank Name,,,,,,
"",Code,,Score Score,,Score (factored),
"",,,= +,,+,-
11 Dominika PIATKOWSKA / Dmitri KHROMIN,POL,,77.43  37.37,,40.06,0.00
"# Executed Base GOE",,,The Judges Panel,,,Scores
Elements Value,,,(in random order),,,of Panel
1 3T<  1.30 -0.66,-3 -2 -2,-2,-2 -2 -3 -2,,-2 -2 3 -3,0.64
2 2A+2T+SEQ  3.68 -1.40,-3 -2 -2,-2,-1 -2 -2 -2,,-2 -2 -2 -2,2.28
3 2LzTw3  4.00  0.00,0 0 0,0,0 0 0 -1,,0 0 -1 0,4.00
4 BoDs1  3.00 -0.20,-2 0 0,0,-1 0 -1 0,,0 -1 0 -1,2.80
5 4Li4  4.00  0.00,0 0 0,0,0 0 0 0,,0 0 -1 -1,4.00
6 3LoTh  5.00 -1.40,-3 -2 -2,-1,-2 -2 -2 -2,,-2 -2 -2 -2,3.60
7 5ALi  0.00  0.00,- - -,-,- - - -,,- - - -,0.00
8 SpSq2  2.30 -0.09,0 0 0,-1,-1 0 0 -1,,0 0 -1 0,2.21
9 5SLi3  5.50 -0.04,0 0 0,0,0 0 0 -1,,0 0 0 -1,5.46
10 3STh  4.95 x -0.20,-1 -1 0,0,-1 0 0 0,,0 0 -1 0,4.75
11 FCCoSp2  2.50 -0.17,-2 0 0,0,-1 0 0 -2,,0 -1 -2 -1,2.33
12 SlSt1  1.80  0.00,0 0 0,0,0 0 0 -1,,0 0 -1 0,1.80
13 PCoSp2  3.50  0.00,0 0 0,0,0 0 0 0,,0 0 0 0,3.50
41.53,,,,,,37.37
Program Components Factor,,,,,,
Skating Skills  1.60,5.25 5.00 6.00,4.75,5.00 5.25 5.25 4.75,,5.50 5.25 4.75 4.75,5.07
Transition / Linking Footwork  1.60,5.25 4.75 5.50,4.25,4.50 4.75 5.00 5.00,,4.75 4.75 4.50 4.50,4.79
Performance / Execution  1.60,5.75 5.25 6.00,4.50,5.00 5.00 5.00 5.25,,5.00 4.75 4.75 4.50,5.11
Choreography / Composition  1.60,5.75 5.25 5.75,4.50,5.25 5.00 5.25 5.00,,5.25 5.00 4.25 4.75,5.18
Interpretation  1.60,5.50 5.00 5.75,4.25,4.50 5.00 5.25 4.75,,5.00 5.00 4.50 4.50,4.89
Judges Total Program Component Score (factored),,,,,,40.06
Deductions:,,,,,,0.00
"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,,
