ISU GP Hilton HHonors Skate America 2011,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
2 3Lo  5.10  0.30 2 0 1,1 1 -1 0,,,0 0,5.40,
3 FSSp3  2.60  0.50 1 1 1,1 1 1 1,,,0 1,3.10,
4 2A  3.30 -0.71 -1 -2 -2,-3 -1 -1 -1,,,-2 -1,2.59,
5 CCoSp3  3.00  0.86 2 1 1,2 2 2 2,,,1 2,3.86,
6 SlSt3  3.30  0.11 0 -1 1,2 0 -1 1,,,0 1,3.41,
7 LSp4  2.70  1.00 2 2 2,2 2 2 3,,,2 2,3.70,
26.60,,,,,29.36,
Program Components Factor,,,,,,
Skating Skills  0.80 7.50 6.25 7.00,6.50 6.25 6.00 6.50,,,6.25 6.75,6.50,
Transition / Linking Footwork  0.80 7.25 6.00 7.00,6.25 6.00 5.25 6.25,,,6.00 6.00,6.21,
Performance / Execution  0.80 7.25 6.00 6.50,6.50 6.25 5.75 6.50,,,6.25 6.50,6.36,
Choreography / Composition  0.80 7.00 6.25 7.00,6.75 6.25 5.50 6.50,,,6.50 6.25,6.50,
Interpretation  0.80 7.25 6.25 7.00,6.75 6.25 5.25 6.75,,,6.25 6.50,6.54,
Judges Total Program Component Score (factored),,,,,25.69,
Deductions:,,,,,0.00,
ISU GP Hilton HHonors Skate America 2011,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
4 Haruka IMAI JPN  4,54.67  28.75,,,25.92,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3Lz+2T e  7.30 -1.10 -2 -2 -2,-1 -1 -1 -2,,,-1 -2,6.20,
2 3Lo  5.10 -0.20 -1 0 0,0 0 -1 -1,,,0 2,4.90,
3 FCSp4  3.20  0.86 2 1 1,1 2 2 2,,,2 2,4.06,
4 2A< <  2.30 -0.50 -1 -1 -1,-2 -1 -1 -1,,,-1 -1,1.80,
Info,Info,,,,,Info
5 CiSt3  3.30  0.50 1 0 1,1 2 2 0,,,1 1,3.80,
6 LSp4  2.70  0.93 2 1 1,2 2 2 2,,,2 2,3.63,
7 CCoSp4  3.50  0.86 2 1 1,2 3 2 1,,,2 2,4.36,
27.40,,,,,28.75,
Program Components Factor,,,,,,
Skating Skills  0.80 6.50 5.75 6.75,7.00 6.75 6.75 6.00,,,6.25 7.75,6.57,
Transition / Linking Footwork  0.80 6.00 5.25 6.00,6.50 6.50 6.50 5.75,,,6.00 7.50,6.18,
Performance / Execution  0.80 6.25 5.50 6.25,7.00 7.00 6.75 5.75,,,6.25 7.50,6.46,
Choreography / Composition  0.80 6.25 5.50 6.25,7.25 6.75 7.00 6.00,,,6.50 7.50,6.57,
Interpretation  0.80 6.25 5.25 6.50,7.25 7.00 7.00 5.75,,,6.50 7.50,6.61,
Judges Total Program Component Score (factored),,,,,25.92,
Deductions:,,,,,0.00,
"<  Under-rotated jumpe  Jump take off with wrong edge",,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
5 Viktoria HELGESSON SWE  6,51.13  26.10,,,25.03,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3T+2T  5.40  0.30 0 0 0,1 -1 1 1,,,1 0,5.70,
2 3Lo  5.10  0.00 0 0 0,0 -1 1 1,,,0 -1,5.10,
3 LSp4  2.70  0.14 0 0 1,0 0 2 0,,,0 1,2.84,
4 SlSt4  3.90  0.90 1 1 1,2 1 2 1,,,2 1,4.80,
5 2A  3.30  0.50 1 0 1,1 0 2 2,,,1 1,3.80,
6 FSSp  0.00  0.00 - - -,- - - -,,,- -,0.00,
7 CCoSp4  3.50  0.36 0 0 1,2 0 1 1,,,1 1,3.86,
23.90,,,,,26.10,
Program Components Factor,,,,,,
Skating Skills  0.80 6.75 6.00 5.75,6.25 5.75 6.75 7.00,,,6.25 6.50,6.32,
Transition / Linking Footwork  0.80 6.50 5.50 5.50,6.00 5.50 6.50 7.00,,,6.00 6.25,6.04,
Performance / Execution  0.80 6.50 5.75 5.75,6.00 5.50 6.75 7.00,,,6.50 6.25,6.21,
Choreography / Composition  0.80 6.25 6.00 5.75,6.25 5.75 7.00 7.00,,,6.50 7.25,6.39,
Interpretation  0.80 6.00 5.75 5.75,6.25 5.75 7.00 7.00,,,6.50 7.00,6.32,
Judges Total Program Component Score (factored),,,,,25.03,
Deductions:,,,,,0.00,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
6 Joelle FORTE USA  1,48.86  26.61,,,22.25,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3Lz  6.00 -1.80 -3 -3 -3,-2 -3 -2 -2,,,-3 -2,4.20,
2 3S+2T  5.50  0.20 0 1 0,0 0 1 1,,,0 0,5.70,
3 LSp3  2.40  0.07 0 1 -1,0 0 1 0,,,0 0,2.47,
4 SlSt3  3.30  0.14 -1 0 0,0 1 1 1,,,0 0,3.44,
5 2A  3.30  0.14 0 1 0,0 1 1 0,,,0 0,3.44,
6 FSSp4  3.00  0.36 0 1 0,1 1 0 1,,,1 1,3.36,
7 CCoSp4  3.50  0.50 1 2 0,1 1 1 1,,,1 1,4.00,
27.00,,,,,26.61,
Program Components Factor,,,,,,
Skating Skills  0.80 5.50 5.75 5.50,5.50 5.75 6.50 5.75,,,6.00 5.25,5.68,
Transition / Linking Footwork  0.80 5.00 5.25 5.25,5.25 5.50 6.25 5.50,,,6.00 4.75,5.39,
Performance / Execution  0.80 5.50 5.50 5.25,5.50 5.75 6.25 5.75,,,6.25 5.00,5.64,
Choreography / Composition  0.80 5.25 5.25 5.50,5.25 6.25 6.00 5.75,,,6.00 5.25,5.57,
Interpretation  0.80 5.50 5.00 5.25,5.50 6.00 6.00 5.50,,,6.00 4.75,5.54,
Judges Total Program Component Score (factored),,,,,22.25,
Deductions:,,,,,0.00,
ISU GP Hilton HHonors Skate America 2011,,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
7 Ksenia MAKAROVA RUS  8,45.95  20.84,,,26.11,-1.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3T  4.10 -2.10 -3 -3 -3,-3 -3 -3 -3,,,-3 -3,2.00,
2 3Lo<+1T <  4.00 -2.10 -3 -3 -3,-3 -3 -3 -3,,,-3 -3,1.90,
3 2A  3.30 -1.00 -2 -2 -2,-2 -2 -1 -2,,,-3 -2,2.30,
4 FSSp4  3.00  0.36 1 1 1,2 0 0 1,,,1 0,3.36,
Info,Info,,,,,Info
5 CCoSp4  3.50  0.64 2 2 1,2 1 1 1,,,1 1,4.14,
6 SlSt3  3.30  0.50 2 2 2,-1 0 1 1,,,1 0,3.80,
7 LSp4  2.70  0.64 1 2 2,1 1 2 1,,,1 1,3.34,
23.90,,,,,20.84,
Program Components Factor,,,,,,
Skating Skills  0.80 7.25 6.50 6.50,6.75 6.25 6.50 7.00,,,6.50 6.75,6.64,
Transition / Linking Footwork  0.80 7.00 6.25 6.25,6.50 6.25 6.25 7.00,,,6.25 6.50,6.43,
Performance / Execution  0.80 6.50 6.00 6.25,6.25 6.00 6.50 6.50,,,6.25 6.50,6.32,
Choreography / Composition  0.80 7.50 6.75 6.50,6.75 6.00 6.75 7.00,,,6.50 6.75,6.71,
Interpretation  0.80 7.50 6.50 6.25,6.25 6.25 6.50 7.00,,,6.50 6.75,6.54,
Judges Total Program Component Score (factored),,,,,26.11,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jump",,,,,,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
8 Joshi HELGESSON SWE  3,45.03  22.15,,,22.88,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3Lz  6.00 -0.50 -1 -1 -3,0 -1 0 -1,,,0 -1,5.50,
2 1T+COMBO  0.40 -0.30 -3 -3 -3,-3 -3 -3 -3,,,-3 -3,0.10,
3 FCSp4  3.20  0.14 0 1 0,0 0 0 0,,,1 1,3.34,
4 SlSt3  3.30  0.36 1 1 0,1 1 0 0,,,1 1,3.66,
5 2A  3.30  0.14 1 1 0,0 1 0 0,,,0 0,3.44,
6 LSp3  2.40  0.07 0 1 -1,0 0 0 0,,,1 0,2.47,
7 CCoSp4  3.50  0.14 0 1 0,0 1 0 -1,,,1 0,3.64,
22.10,,,,,22.15,
Program Components Factor,,,,,,
Skating Skills  0.80 6.00 5.75 5.50,6.25 6.50 5.25 5.50,,,5.75 5.50,5.75,
Transition / Linking Footwork  0.80 5.50 5.50 5.00,5.75 6.50 5.00 5.50,,,5.50 5.75,5.50,
Performance / Execution  0.80 5.75 5.25 5.25,5.75 6.25 5.25 5.75,,,5.75 6.00,5.64,
Choreography / Composition  0.80 6.25 5.75 5.25,6.00 6.50 5.00 5.75,,,6.00 6.25,5.89,
Interpretation  0.80 6.25 5.50 5.25,6.00 6.50 5.00 5.50,,,6.25 6.00,5.82,
Judges Total Program Component Score (factored),,,,,22.88,
Deductions:,,,,,0.00,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
9 Valentina MARCHEI ITA  5,43.19  20.30,,,23.89,-1.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 3S  4.20  0.10 -1 0 1,-1 1 0 1,,,1 -1,4.30,
2 3Lz<+COMBO <  4.20 -2.10 -3 -3 -3,-3 -3 -3 -3,,,-3 -3,2.10,
3 CCoSp4  3.50  0.36 0 1 1,1 1 0 0,,,1 1,3.86,
4 2A< <  2.30 -0.57 -1 -2 -1,-1 -2 -1 -1,,,-1 -1,1.73,
5 LSp3  2.40  0.43 1 2 0,1 1 1 0,,,1 1,2.83,
6 SlSt2  2.60  0.29 0 0 0,2 0 1 1,,,1 1,2.89,
7 FSSp3  2.60 -0.01 0 -1 0,1 0 -1 0,,,1 -2,2.59,
21.80,,,,,20.30,
Program Components Factor,,,,,,
Skating Skills  0.80 6.00 5.75 5.50,6.00 6.25 6.25 6.75,,,6.00 6.25,6.07,
Transition / Linking Footwork  0.80 5.50 5.50 5.00,5.25 5.75 6.00 6.50,,,5.75 5.75,5.64,
Performance / Execution  0.80 5.75 5.75 5.25,6.00 6.25 6.25 6.75,,,5.75 6.50,6.04,
Choreography / Composition  0.80 6.25 6.00 5.50,5.75 6.00 6.00 6.50,,,6.00 6.25,6.04,
Interpretation  0.80 6.00 5.75 5.50,6.00 6.00 6.25 6.50,,,6.25 6.25,6.07,
Judges Total Program Component Score (factored),,,,,23.89,
Deductions: Falls: -1.00,,,,,-1.00,
"<  Under-rotated jump",,,,,,
ISU GP Hilton HHonors Skate America 2011,,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
10 Elene GEDEVANISHVILI GEO  7,42.51  17.78,,24.73,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 2Lz+2T  3.40 -0.90 -3 -3 -3,1 -3 -3,-3,-3 -3,2.50,
2 2S  1.30 -0.60 -3 -3 -3,-3 -3 -3,-3,-3 -3,0.70,
3 FSSp4  3.00  0.43 -1 0 2,1 0 1,2,1 1,3.43,
4 2A  3.30 -0.50 -1 -1 -1,-1 -2 -1,-1,0 -1,2.80,
"",,,,,Info
5 CiSt2  2.60  0.21 0 0 0,1 0 0,1,1 1,2.81,
6 LSp2  1.90  0.43 1 0 1,1 0 2,1,1 1,2.33,
7 CCoSp3  3.00  0.21 0 0 0,1 -1 1,1,1 0,3.21,
18.50,,,,17.78,
Program Components Factor,,,,,
Skating Skills  0.80 6.25 5.75 6.50,6.75 6.50 6.50,6.25,6.50 6.25,6.39,
Transition / Linking Footwork  0.80 5.75 5.25 6.00,6.75 6.00 6.25,5.00,6.25 6.00,5.93,
Performance / Execution  0.80 6.25 5.50 5.75,6.50 6.25 6.50,6.00,6.50 5.75,6.14,
Choreography / Composition  0.80 6.25 5.75 6.50,6.75 6.25 6.75,5.75,6.25 6.25,6.29,
Interpretation  0.80 6.00 5.50 6.00,6.75 6.25 6.50,6.00,6.50 6.00,6.18,
Judges Total Program Component Score (factored),,,,24.73,
Deductions:,,,,0.00,
Printed: 22.10.2011  9:40:34PM,,,,,
