ISU Grand Prix of Figure Skating Final,,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
3 Madison CHOCK / Evan BATES USA  5,105.91  51.04,,,54.87,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 CuLi4  4.50  1.54 2 2 3,2 3 3 3,,,2 3,6.04,
2 SeSt3  7.10  2.04 2 2 1,3 2 2 2,,,2 1,9.14,
3 STw3  5.60  0.01 0 1 0,2 -1 0 0,,,-1 0,5.61,
4 CoSp4  5.60  1.46 2 3 2,3 2 3 3,,,2 2,7.06,
Info,Info,,,,,Info
5 DiSt3  7.10  2.04 2 2 0,2 2 2 2,,,1 2,9.14,
6 RoLi4  4.50  1.37 2 2 2,3 2 3 3,,,2 2,5.87,
7 SlLi4  4.50  1.54 3 3 1,3 3 2 3,,,3 1,6.04,
8 ChLi1  0.60  1.54 2 3 3,3 3 2 3,,,2 0,2.14,
39.50,,,,,51.04,
Program Components Factor,,,,,,
Skating Skills  1.20 9.25 9.50 9.25,9.50 9.00 9.25 9.50,,,8.75 8.75,9.21,
Linking Footwork / Movement  1.20 9.00 9.50 8.75,9.75 9.25 9.00 9.25,,,8.50 8.25,9.04,
Performance  1.20 9.00 9.25 9.25,9.75 9.00 8.50 9.50,,,8.75 8.25,9.04,
Choreography  1.20 9.25 9.50 9.00,9.75 9.50 9.00 9.50,,,9.00 9.00,9.25,
Interpretation / Timing  1.20 9.25 9.00 8.75,9.75 9.50 9.00 9.75,,,9.00 8.50,9.18,
Judges Total Program Component Score (factored),,,,,54.87,
Deductions:,,,,,0.00,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
4 Maia SHIBUTANI / Alex SHIBUTANI USA  3,105.81  51.77,,,54.04,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 CuLi4  4.50  1.80 3 2 3,3 3 3 3,,,3 3,6.30,
2 CoSp3  4.60  1.37 3 2 3,2 2 2 3,,,2 2,5.97,
3 SlLi4  4.50  1.29 3 2 2,3 2 2 2,,,2 2,5.79,
4 CiSt3  7.10  1.57 2 2 2,1 1 1 1,,,1 2,8.67,
5 STw4  6.60  1.63 3 3 3,3 3 2 2,,,2 3,8.23,
6 RoLi4  4.50  1.54 3 1 3,3 2 1 3,,,3 3,6.04,
7 DiSt3  7.10  2.04 2 2 2,1 2 2 2,,,1 2,9.14,
8 ChLi1  0.60  1.03 2 0 1,3 1 2 2,,,2 2,1.63,
39.50,,,,,51.77,
Program Components Factor,,,,,,
Skating Skills  1.20 9.50 7.75 8.75,9.00 8.75 8.75 8.50,,,8.50 9.00,8.75,
Linking Footwork / Movement  1.20 9.25 8.50 9.00,8.50 8.50 8.00 8.75,,,8.25 9.25,8.68,
Performance  1.20 9.75 9.00 9.50,9.25 8.75 8.75 9.50,,,9.00 9.50,9.21,
Choreography  1.20 9.50 9.00 9.50,9.00 9.00 9.00 9.25,,,8.50 9.25,9.14,
Interpretation / Timing  1.20 9.75 8.75 9.50,9.25 9.25 8.75 9.50,,,9.00 9.50,9.25,
Judges Total Program Component Score (factored),,,,,54.04,
Deductions:,,,,,0.00,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
5 Ekaterina BOBROVA / Dmitri SOLOVIEV RUS  1,101.30  50.03,,,51.27,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 STw4  6.60  1.03 2 1 2,2 1 2 2,,,2 1,7.63,
2 SlLi4  4.50  1.37 3 2 2,3 2 3 2,,,2 2,5.87,
3 CiSt3  7.10  1.26 2 1 2,1 1 1 0,,,1 1,8.36,
4 CuLi4+RoLi4  9.00  2.23 2 2 0,2 2 2 1,,,2 2,11.23,
5 CoSp4  5.60  1.20 2 2 2,2 2 2 1,,,2 2,6.80,
6 DiSt3  7.10  1.41 2 1 1,2 0 1 1,,,2 1,8.51,
7 ChLi1  0.60  1.03 3 1 2,0 1 2 3,,,2 1,1.63,
40.50,,,,,50.03,
Program Components Factor,,,,,,
Skating Skills  1.20 8.75 8.00 8.50,8.50 8.75 8.50 8.75,,,8.50 8.25,8.54,
Linking Footwork / Movement  1.20 8.50 7.50 8.50,7.75 9.00 8.25 8.50,,,8.25 8.00,8.25,
Performance  1.20 9.00 7.50 9.00,8.00 9.00 8.50 8.75,,,9.00 8.50,8.68,
Choreography  1.20 9.00 8.00 9.25,8.50 8.75 8.25 9.00,,,8.50 8.25,8.61,
Interpretation / Timing  1.20 8.75 7.75 9.00,8.50 9.00 8.50 8.75,,,8.75 8.25,8.64,
Judges Total Program Component Score (factored),,,,,51.27,
Deductions:,,,,,0.00,
ISU Grand Prix of Figure Skating Final,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
6 Madison HUBBELL / Zachary DONOHUE USA  2,96.99  49.34,,48.65,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 STw4  6.60  1.71 3 2 2,3 3 3,3,3 3,8.31,
2 CuLi4  4.50  1.29 2 2 -1,3 3 3,1,2 2,5.79,
3 CiSt2  5.60  1.26 1 1 1,2 1 2,1,1 0,6.86,
4 SlLi4  4.50  1.11 0 1 2,2 2 2,2,2 2,5.61,
"",,,,,Info
5 DiSt3  7.10  1.89 2 2 2,2 1 3,1,2 0,8.99,
6 RoLi4  4.50  1.20 2 2 2,2 2 3,1,2 2,5.70,
7 CoSp4  5.60  0.77 1 1 2,2 1 2,1,1 1,6.37,
8 ChLi1  0.60  1.11 2 1 1,2 2 2,3,2 2,1.71,
39.00,,,,49.34,
Program Components Factor,,,,,
Skating Skills  1.20 7.75 7.50 8.00,7.75 7.25 8.00,8.25,8.00 7.75,7.82,
Linking Footwork / Movement  1.20 8.00 7.75 8.25,8.00 8.00 8.25,8.50,7.50 8.00,8.04,
Performance  1.20 8.00 7.50 8.25,8.50 7.00 9.00,8.25,8.00 7.50,8.00,
Choreography  1.20 8.25 7.75 8.50,8.50 8.50 9.00,8.50,8.25 8.25,8.39,
Interpretation / Timing  1.20 8.50 7.75 8.50,8.25 8.50 8.75,8.25,8.00 8.00,8.29,
Judges Total Program Component Score (factored),,,,48.65,
Deductions: Falls: -1.00,,,,-1.00,
Printed: 12.12.2015 18:26:07,,,,,
