ISU GP 2016 Progressive Skate America,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Transitions  1.60  8.75  8.50  8.25  8.00  8.00,,8.75  8.50,8.50  8.50,8.43,
Performance  1.60  9.25  9.00  9.00  8.25  8.50,,9.00  8.50,8.75  8.75,8.79,
Composition  1.60  9.25  9.25  8.50  8.50  8.50,,9.25  8.75,9.00  8.25,8.82,
Interpretation of the Music  1.60  9.25  9.25  9.25  8.50  8.75,,9.25  9.00,9.00  8.75,9.04,
Judges Total Program Component Score (factored),,,,70.06,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Wrong edge",,,,,
ISU GP 2016 Progressive Skate America,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
3 Mai MIHARA JPN  9  123.53,,60.84,62.69,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 Info J4 J5",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Lz+3T  10.30  1.30 2 2 2 1 2,,2 2,2 1,11.60,
2 3F  5.30  1.00 1 2 1 1 1,,2 2,2 1,6.30,
3 2A  3.30  0.57 0 1 0 1 1,,2 2,2 1,3.87,
4 StSq3  3.30  0.71 1 2 1 1 2,,2 1,2 1,4.01,
5 CCoSp4  3.50  0.64 0 1 1 1 2,,2 2,2 0,4.14,
6 2A+2T  5.06 x  0.43 1 1 1 1 0,,1 1,1 0,5.49,
7 3Lz+3T<< <<  8.03 x -1.70 -3 -2 -2 -3 -2,,-2 -3,-2 -3,6.33,
8 ChSq1  2.00  1.10 1 1 2 1 2,,3 2,2 0,3.10,
9 FSSp4  3.00  0.57 1 1 1 1 1,,2 1,2 1,3.57,
10 3Lo  5.61 x  1.00 1 2 2 1 1,,2 1,2 1,6.61,
11 2S  1.43 x  0.03 0 0 0 0 0,,1 1,0 0,1.46,
12 FCCoSp4  3.50  0.86 2 1 1 2 2,,2 2,2 1,4.36,
54.33,,,,60.84,
Program Components Factor,,,,,
Skating Skills  1.60  7.75  8.00  7.25  8.00  8.00,,9.00  7.50,8.50  8.00,7.96,
Transitions  1.60  7.25  7.25  7.50  7.75  7.50,,8.25  7.50,8.00  7.50,7.57,
Performance  1.60  8.00  8.25  6.50  8.00  7.75,,8.75  7.75,8.50  7.75,8.00,
Composition  1.60  7.50  7.75  7.00  8.00  8.00,,8.50  7.75,8.50  7.50,7.86,
Interpretation of the Music  1.60  7.75  7.25  6.75  8.25  7.75,,8.75  7.75,8.25  7.50,7.79,
Judges Total Program Component Score (factored),,,,62.69,
Deductions,,,,0.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
4 Gabrielle DALEMAN CAN  6  122.14,,62.11,61.03,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3T+3T  8.60  1.70 2 2 3 2 2,,3 2,3 3,10.30,
2 3Lz  6.00 -1.90 -3 -3 -3 -3 -3,,-3 -2,-2 -2,4.10,
3 3F !  5.30  0.00 0 0 -1 0 0,,0 0,0 1,5.30,
4 FCSp4  3.20  0.50 0 1 1 1 1,,1 1,1 1,3.70,
5 LSp3  2.40  0.43 2 1 0 0 1,,1 1,1 1,2.83,
6 3Lz+2T+2T  9.46 x  0.60 1 1 1 0 0,,1 1,1 2,10.06,
7 2Lo  1.98 x  0.00 0 0 0 -1 0,,0 0,0 0,1.98,
8 ChSq1  2.00  1.30 2 2 2 1 0,,2 2,2 3,3.30,
9 2A  3.63 x  0.57 1 2 1 1 0,,1 1,2 1,4.20,
10 3S+2A+SEQ  6.78 x  0.90 1 1 2 2 1,,1 1,1 2,7.68,
11 StSq3  3.30  0.86 2 2 2 1 2,,1 1,2 2,4.16,
12 CCoSp4  3.50  1.00 2 1 2 2 2,,2 2,2 2,4.50,
56.15,,,,62.11,
Program Components Factor,,,,,
Skating Skills  1.60  7.75  7.50  7.50  8.00  7.50,,7.75  7.75,7.75  8.25,7.71,
Transitions  1.60  7.75  6.50  7.25  7.50  7.00,,7.00  7.50,7.25  8.00,7.32,
Performance  1.60  8.00  7.75  7.50  7.75  7.50,,7.50  7.75,8.00  8.50,7.75,
Composition  1.60  8.00  7.50  7.50  7.75  7.25,,7.25  7.50,7.75  8.00,7.61,
Interpretation of the Music  1.60  8.25  7.75  7.25  7.75  7.50,,7.50  7.75,7.75  8.25,7.75,
Judges Total Program Component Score (factored),,,,61.03,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
ISU GP 2016 Progressive Skate America,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
5 Gracie GOLD USA  11  119.35,,56.79,64.56,2.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 Info J4 J5",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 ChSq1  2.00  1.40 2 2 3 2 1,,2 2,3 0,3.40,
2 2A  3.30  0.57 1 1 2 1 1,,1 1,2 1,3.87,
3 3Lz+2T  7.30  0.40 0 0 0 1 1,,0 1,1 1,7.70,
4 3Lo  5.10 -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,3.00,
5 CCoSp3  3.00  1.00 2 1 2 2 2,,2 2,2 2,4.00,
6 2A+3T+2T  9.79 x  1.20 1 1 2 1 2,,2 2,2 2,10.99,
7 3Lz  6.60 x  1.20 1 0 2 1 2,,2 2,2 2,7.80,
8 2Fe e  1.54 x -0.47 -1 -1 -2 -1 -2,,-2 -1,-2 -2,1.07,
9 3S  4.84 x -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,2.74,
10 StSq3  3.30  0.79 2 2 2 1 1,,1 2,2 1,4.09,
11 LSp4  2.70  1.00 3 2 2 2 2,,2 2,2 2,3.70,
12 FCCoSp4  3.50  0.93 2 1 3 1 2,,2 2,2 2,4.43,
52.97,,,,56.79,
Program Components Factor,,,,,
Skating Skills  1.60  8.75  7.75  7.75  8.50  7.75,,8.50  8.50,8.50  8.00,8.21,
Transitions  1.60  8.25  7.00  8.00  8.00  7.50,,8.00  8.00,8.00  8.00,7.93,
Performance  1.60  8.25  7.50  7.50  8.25  7.50,,8.00  7.75,8.25  8.25,7.93,
Composition  1.60  8.50  7.75  8.00  8.25  7.75,,8.00  8.25,8.50  8.25,8.14,
Interpretation of the Music  1.60  8.50  7.50  8.00  8.25  7.75,,8.25  8.00,8.50  8.25,8.14,
Judges Total Program Component Score (factored),,,,64.56,
Deductions Falls: -2.00(2),,,,-2.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Wrong edge",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
6 Mao ASADA JPN  7  112.31,,46.35,65.96,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 2A  3.30  0.93 2 1 2 2 1,,2 2,3 2,4.23,
2 3F+2Lo  7.10  0.80 1 1 1 1 1,,1 2,2 1,7.90,
3 3Lz< <  4.20 -0.60 0 -1 -1 -1 0,,-1 -1,-1 -1,3.60,
4 FCSp4  3.20  0.79 1 1 2 1 2,,1 2,2 2,3.99,
5 ChSq1  2.00  1.70 2 2 3 2 3,,2 2,3 3,3.70,
6 1A  1.21 x -0.40 -2 -2 -2 -2 -2,,-1 -2,-2 -2,0.81,
7 3S< <  3.41 x -2.10 -3 -3 -3 -3 -2,,-3 -3,-3 -3,1.31,
8 2F  2.09 x  0.00 1 0 0 0 0,,0 0,0 0,2.09,
9 3Lo  5.61 x  0.60 0 1 1 1 0,,1 2,1 1,6.21,
10 CCoSp4  3.50  0.79 1 1 1 2 2,,1 2,2 2,4.29,
11 LSp4  2.70  0.86 2 1 0 1 2,,2 2,2 2,3.56,
12 StSq3  3.30  1.36 2 3 3 2 3,,3 2,3 3,4.66,
41.62,,,,46.35,
Program Components Factor,,,,,
Skating Skills  1.60  8.50  8.25  8.00  8.50  8.25,,8.00  8.50,8.50  8.50,8.36,
Transitions  1.60  8.00  7.25  8.00  8.00  8.00,,7.50  8.25,8.25  7.75,7.93,
Performance  1.60  8.25  7.50  8.00  8.00  8.50,,7.75  8.00,8.75  8.50,8.14,
Composition  1.60  8.25  8.25  8.50  8.50  8.75,,8.00  8.50,9.00  8.25,8.43,
Interpretation of the Music  1.60  8.50  8.00  8.25  8.25  8.75,,7.75  8.50,9.00  8.25,8.36,
Judges Total Program Component Score (factored),,,,65.96,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP 2016 Progressive Skate America,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
7 Serafima SAKHANOVICH RUS  3  107.32,,52.58,54.74,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 Info J4 J5",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3F  5.30 -1.40 -2 -2 -2 -2 -2,,-1 -2,-2 -2,3.90,
2 3Lz+1Lo<+2F !  8.30 -1.20 -3 -2 -2 -1 -1,,-2 -2,-2 -1,7.10,
3 StSq2  2.60  0.14 -1 1 0 0 1,,0 0,1 0,2.74,
4 2A  3.30  0.36 1 1 0 0 1,,1 1,1 0,3.66,
5 FCSp4  3.20  0.50 1 1 1 1 1,,1 0,1 1,3.70,
6 3S+2T  6.27 x -0.60 -2 -1 -1 -1 0,,0 -1,-1 -1,5.67,
7 CCoSp3  3.00  0.64 2 1 1 1 2,,2 1,1 1,3.64,
8 2A  3.63 x  0.29 1 0 0 1 1,,1 0,1 0,3.92,
9 3Lo  5.61 x -0.10 0 0 0 0 0,,0 0,-1 -1,5.51,
10 3S+2T  6.27 x  0.70 1 1 1 1 1,,1 1,1 1,6.97,
11 ChSq1  2.00  0.50 1 1 0 1 1,,1 0,1 0,2.50,
12 LSp4  2.70  0.57 2 1 1 1 2,,1 1,1 0,3.27,
52.18,,,,52.58,
Program Components Factor,,,,,
Skating Skills  1.60  8.00  6.50  6.75  7.75  7.25,,7.50  6.50,7.00  6.50,7.04,
Transitions  1.60  7.50  6.00  6.00  7.50  6.75,,7.00  6.25,6.75  6.25,6.64,
Performance  1.60  7.75  6.25  6.50  7.50  7.00,,7.25  6.50,7.00  6.25,6.86,
Composition  1.60  7.50  6.75  6.00  7.75  7.25,,7.00  6.00,7.00  6.00,6.79,
Interpretation of the Music  1.60  7.75  6.75  6.50  7.50  7.25,,7.25  6.25,6.75  6.25,6.89,
Judges Total Program Component Score (factored),,,,54.74,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
8 So Youn PARK KOR  5  103.20,,48.53,55.67,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Lz  6.00  0.70 1 1 0 1 1,,1 1,2 1,6.70,
2 2A+2T  4.60  0.57 1 1 1 1 1,,1 1,2 2,5.17,
3 3F  5.30 -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,3.20,
4 StSq3  3.30  0.43 0 1 1 1 1,,1 1,1 0,3.73,
5 FCSp3  2.80  0.50 0 1 1 1 1,,1 1,1 1,3.30,
6 2Lo+1Lo<+2S <  3.85 x -0.30 -1 -1 -1 -1 -1,,-1 -1,-1 -1,3.55,
7 3S+2T  6.27 x  0.30 0 0 1 0 1,,1 1,0 0,6.57,
8 3Lo< <  3.96 x -0.80 -1 -1 -1 -1 -1,,-2 -2,-1 -1,3.16,
9 3S< <  3.41 x -0.40 0 0 0 -1 0,,-1 -1,-1 -1,3.01,
10 ChSq1  2.00  1.10 2 2 1 1 2,,2 1,2 1,3.10,
11 CCoSp4  3.50  1.00 2 2 2 2 2,,2 2,2 1,4.50,
12 LSp3  2.40  0.14 0 0 -1 0 1,,0 1,1 0,2.54,
47.39,,,,48.53,
Program Components Factor,,,,,
Skating Skills  1.60  7.00  6.75  7.00  7.50  7.00,,7.25  7.25,7.00  7.00,7.07,
Transitions  1.60  6.75  6.25  6.25  7.25  6.75,,6.50  6.75,6.75  6.50,6.61,
Performance  1.60  7.50  6.50  6.00  7.50  7.00,,6.75  7.25,7.25  6.75,7.00,
Composition  1.60  7.75  6.75  6.50  7.50  7.25,,7.00  7.00,7.00  6.50,7.00,
Interpretation of the Music  1.60  7.50  6.75  6.75  7.50  7.50,,7.00  7.25,7.00  6.50,7.11,
Judges Total Program Component Score (factored),,,,55.67,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP 2016 Progressive Skate America,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
9 Kanako MURAKAMI JPN  1  97.16,,43.34,53.82,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 Info J4 J5",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3Lo< <  3.60 -1.10 -1 -2 -2 -1 -1,,-2 -2,-1 -2,2.50,
2 3S  4.40  0.40 1 0 1 0 0,,0 1,1 2,4.80,
3 3F< <  3.70 -0.60 0 0 -1 -1 0,,-1 -2,-1 -2,3.10,
4 FCSp4  3.20  0.29 0 1 1 1 0,,0 1,1 0,3.49,
5 ChSq1  2.00  0.60 1 1 0 1 1,,1 1,1 0,2.60,
6 1A+2T  2.64 x  0.11 1 0 1 0 0,,1 1,0 2,2.75,
7 CCoSp3  3.00  0.29 0 0 1 1 2,,0 1,1 0,3.29,
8 3F<<+REP <<  1.46 x -0.73 -2 -2 -3 -3 -2,,-3 -2,-2 -3,0.73,
9 3S+2Lo+2Lo  8.80 x  0.30 0 0 1 0 0,,1 1,0 1,9.10,
10 2A  3.63 x  0.50 1 1 1 0 1,,1 1,1 1,4.13,
11 StSq3  3.30  0.64 2 1 2 1 2,,1 1,1 1,3.94,
12 LSp4  2.70  0.21 1 1 0 0 2,,0 1,0 0,2.91,
42.43,,,,43.34,
Program Components Factor,,,,,
Skating Skills  1.60  7.00  7.00  7.00  7.50  7.00,,7.00  7.00,7.00  6.50,7.00,
Transitions  1.60  6.75  6.00  5.50  6.75  6.50,,6.50  6.75,6.25  6.00,6.39,
Performance  1.60  6.75  6.50  6.25  7.25  6.75,,6.75  7.25,7.00  6.25,6.75,
Composition  1.60  7.50  6.50  5.75  7.50  7.00,,6.50  7.00,7.00  6.00,6.79,
Interpretation of the Music  1.60  7.00  6.75  6.00  7.25  7.00,,6.25  7.25,6.75  6.00,6.71,
Judges Total Program Component Score (factored),,,,53.82,
Deductions,,,,0.00,
"<  Under-rotated jump<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1REP Jump repetition",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
10 Roberta RODEGHIERO ITA  4  96.51,,44.26,53.25,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3Lz+2T !  7.30  0.00 0 0 0 0 0,,-1 0,1 0,7.30,
2 3F  5.30 -0.80 -2 -1 -2 -1 -1,,-1 -1,-1 -1,4.50,
3 2Lo  1.80 -0.04 0 -1 0 0 0,,0 0,-1 0,1.76,
4 LSp3  2.40  0.00 0 0 -1 0 0,,0 1,0 0,2.40,
5 StSq3  3.30  0.36 0 1 2 1 1,,0 1,1 0,3.66,
6 ChSq1  2.00  0.30 0 1 1 1 0,,0 0,2 0,2.30,
7 3F+REP  4.08 x -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,1.98,
8 3T+2A+SEQ  6.69 x -1.40 -2 -2 -2 -2 -2,,-2 -2,-1 -2,5.29,
9 3S  4.84 x  0.00 0 0 0 0 0,,0 0,1 0,4.84,
10 2A  3.63 x  0.00 0 0 -1 0 0,,0 0,0 0,3.63,
11 FSSp3  2.60  0.00 0 0 0 0 0,,0 1,0 0,2.60,
12 CCoSp4  3.50  0.50 1 1 1 1 1,,1 1,1 0,4.00,
47.44,,,,44.26,
Program Components Factor,,,,,
Skating Skills  1.60  7.00  6.75  6.25  7.50  6.75,,6.50  7.00,6.75  6.25,6.71,
Transitions  1.60  6.25  6.00  6.50  7.25  6.25,,6.25  6.75,6.50  6.25,6.39,
Performance  1.60  6.75  6.75  6.75  7.25  6.50,,6.50  7.25,6.75  6.50,6.75,
Composition  1.60  6.75  6.75  6.50  7.50  6.25,,6.25  7.00,7.25  6.00,6.68,
Interpretation of the Music  1.60  6.50  6.75  6.50  7.25  6.50,,6.25  7.25,7.25  6.50,6.75,
Judges Total Program Component Score (factored),,,,53.25,
Deductions Falls: -1.00(1),,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1!  Not clear edge  REP Jump repetition",,,,,
ISU GP 2016 Progressive Skate America,,,,,
LADIES FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
11 Angelina KUCHVALSKA LAT  2  87.17,,39.50,49.67,2.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3F< <  3.70 -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,1.60,
2 3Lz< <  4.20 -2.10 -3 -3 -3 -3 -3,,-3 -3,-3 -3,2.10,
3 2A+3T<< <<  4.60 -1.43 -3 -3 -2 -3 -2,,-3 -3,-3 -3,3.17,
4 FSSp3  2.60  0.07 0 0 2 0 0,,0 0,1 0,2.67,
5 3S+2T+2Lo  7.50 -1.00 -1 -2 -1 -2 -1,,-2 -1,-2 -1,6.50,
6 3T+2T  6.16 x  0.40 1 0 1 1 0,,1 1,0 0,6.56,
7 CCoSp4  3.50  0.36 0 0 1 1 1,,1 1,1 0,3.86,
8 StSq2  2.60 -0.50 0 -1 -1 -2 -1,,-1 -1,-1 -1,2.10,
9 3S  4.84 x  0.30 0 1 1 1 0,,0 0,1 0,5.14,
10 ChSq1  2.00 -0.07 0 0 -1 0 0,,0 0,0 -1,1.93,
11 1A  1.21 x  0.00 1 0 0 0 0,,0 0,0 0,1.21,
12 LSp4  2.70 -0.04 0 0 0 1 0,,0 -1,-1 0,2.66,
45.61,,,,39.50,
Program Components Factor,,,,,
Skating Skills  1.60  6.75  6.50  6.00  6.75  6.50,,6.75  6.25,6.25  6.00,6.43,
Transitions  1.60  7.00  6.00  6.00  6.25  6.00,,6.50  5.75,5.50  6.00,6.07,
Performance  1.60  6.50  5.25  5.75  6.50  6.25,,6.25  5.75,6.00  6.25,6.11,
Composition  1.60  7.00  6.25  6.00  6.50  6.50,,6.50  5.50,6.25  5.75,6.25,
Interpretation of the Music  1.60  7.00  5.75  6.25  6.50  6.25,,6.25  6.00,6.00  6.00,6.18,
Judges Total Program Component Score (factored),,,,49.67,
Deductions Falls: -2.00(2),,,,-2.00,
"<  Under-rotated jump<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
printed: 22.10.2016 16:53:21,,,,,
