ISU GP Skate Canada International 2011,,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,,
3 Kaitlyn WEAVER / Andrew POJE CAN  6,92.68  45.09,,,47.59,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 CiSt3  6.50  1.33 1 2 1,1 2 2 1,,,1 -,7.83,
2 CoSp4  5.00  0.83 1 1 1,2 2 2 2,,,2 -,5.83,
3 RoLi4  4.00  0.92 2 3 2,2 2 2 1,,,1 -,4.92,
4 CuLi4  4.00  0.92 2 3 2,2 2 2 1,,,1 -,4.92,
"",Info,,,,,Info
5 DiSt2  5.00  1.67 2 2 1,1 1 2 2,,,2 -,6.67,
6 STw3  5.00  0.17 0 0 0,1 1 2 0,,,0 -,5.17,
7 RoLi4  4.00  1.08 2 3 2,2 2 3 2,,,2 -,5.08,
8 SlLi4  4.00  0.67 1 2 0,2 2 1 1,,,1 -,4.67,
37.50,,,,,45.09,
Program Components Factor,,,,,,
Skating Skills  1.25 7.50 8.25 7.50,7.75 8.25 7.25 8.50,,,7.50 -,7.79,
Linking Footwork / Movement  1.75 6.50 8.00 8.00,7.75 8.25 7.50 8.00,,,7.25 -,7.75,
Performance  1.00 7.75 8.50 8.00,8.00 8.75 7.25 8.25,,,8.00 -,8.08,
Choreography  1.00 8.25 8.50 7.50,8.00 8.25 8.25 8.25,,,8.00 -,8.17,
Interpretation / Timing  1.00 7.75 8.25 7.50,8.00 9.00 8.00 8.50,,,7.75 -,8.04,
Judges Total Program Component Score (factored),,,,,47.59,
Deductions:,,,,,0.00,
Starting,Total Total,,,Total,Total,
Rank Name Nation Number,Segment Element,,,Program  Component,Deductions,
"",Score Score,,,Score (factored),,
4 Madison CHOCK / Evan BATES USA  2,84.67  43.51,,,41.16,0.00,
"# Executed Base GOE",The Judges Panel,,,,Ref Scores,
Elements Value,(in random order),,,,of Panel,
1 CiSt3  6.50  1.33 1 1 1,2 1 2 2,,,1 -,7.83,
2 CuLi2  2.50  0.67 3 1 1,2 1 1 2,,,1 -,3.17,
3 SlLi4  4.00  0.92 2 2 1,2 1 2 2,,,2 -,4.92,
4 STw4  6.00  0.42 1 2 1,0 1 1 0,,,1 -,6.42,
5 DiSt2  5.00  0.67 0 1 0,1 0 1 2,,,1 -,5.67,
6 RoLi4  4.00  0.83 1 2 1,2 2 2 2,,,1 -,4.83,
7 CoSp4  5.00  0.92 2 2 0,2 1 2 2,,,2 -,5.92,
8 CuLi4  4.00  0.75 2 1 1,2 1 1 2,,,2 -,4.75,
9 Li+TRANS  0.00  0.00 - - -,- - - -,,,- -,0.00,
37.00,,,,,43.51,
Program Components Factor,,,,,,
Skating Skills  1.25 6.75 6.75 6.25,7.00 6.50 7.00 6.75,,,6.75 -,6.75,
Linking Footwork / Movement  1.75 6.00 7.00 5.50,7.25 6.25 6.75 7.25,,,6.50 -,6.63,
Performance  1.00 6.75 7.25 5.75,6.75 6.75 7.25 7.25,,,7.00 -,6.96,
Choreography  1.00 6.50 7.00 6.00,7.25 7.00 7.75 8.25,,,7.00 -,7.08,
Interpretation / Timing  1.00 6.75 7.25 5.50,7.50 6.50 7.25 8.00,,,7.25 -,7.08,
Judges Total Program Component Score (factored),,,,,41.16,
Deductions:,,,,,0.00,
ISU GP Skate Canada International 2011,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
5 Ekaterina RIAZANOVA / Ilia TKACHENKO RUS  4,77.42  37.42,,42.00,-2.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 CoSp4  5.00  0.67 1 2 1,2 1 2 1,,0 -,5.67,
2 DiSt2  5.00  1.00 1 1 -1,2 1 1 1,,1 -,6.00,
3 SlLi2  2.50  0.00 -1 0 0,0 1 0 0,,0 -,2.50,
5 STw4  6.00  0.42 1 2 1,1 0 1 0,,1 -,6.42,
"",Info,,,,Info
6 RoLi4  4.00  0.50 1 1 1,2 1 1 1,,1 -,4.50,
7 CiSt1  3.50  0.25 0 1 -1,2 0 1 1,,0 -,3.75,
8 RoLi4  4.00  0.33 0 1 0,2 1 0 1,,1 -,4.33,
9 CuLi4  4.00  0.25 1 1 1,0 1 0 0,,0 -,4.25,
10 Li+TRANS  0.00  0.00 - - -,- - - -,,- -,0.00,
34.00,,,,37.42,
Program Components Factor,,,,,
Skating Skills  1.25 6.75 7.00 7.25,7.00 7.25 7.00 7.25,,7.25 -,7.13,
Linking Footwork / Movement  1.75 6.25 7.00 6.50,7.00 6.75 7.00 7.00,,6.50 -,6.79,
Performance  1.00 7.25 7.25 6.50,7.25 7.50 7.25 7.00,,7.00 -,7.17,
Choreography  1.00 7.00 7.50 6.50,7.50 7.00 7.00 7.50,,6.50 -,7.08,
Interpretation / Timing  1.00 7.25 7.00 6.00,7.25 6.50 7.25 7.25,,6.50 -,6.96,
Judges Total Program Component Score (factored),,,,42.00,
Deductions: Music restriction violation: -2.00,,,,-2.00,
Music restriction violation: -2.00 -2.00,-2.00 -2.00,,-2.00,-2.00,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
6 Ekaterina PUSHKASH / Jonathan GUERREIRO RUS  3,75.39  37.52,,37.87,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 STw4  6.00  0.83 2 2 2,2 2 1 1,,1 -,6.83,
2 CuLi2  2.50  0.25 0 1 0,0 1 1 0,,1 -,2.75,
3 CiSt2  5.00  0.33 0 0 0,0 0 1 1,,1 -,5.33,
4 SlLi4  4.00 -0.42 -1 0 -2,0 -2 0 -1,,-1 -,3.58,
5 CoSp4  5.00  0.17 0 0 1,1 1 0 0,,0 -,5.17,
6 DiSt2  5.00  0.33 0 0 0,1 0 1 0,,1 -,5.33,
7 CuLi4+RoLi4  8.00  0.53 1 0 1,1 0 1 1,,0 -,8.53,
8 Li+TRANS  0.00  0.00 - - -,- - - -,,- -,0.00,
35.50,,,,37.52,
Program Components Factor,,,,,
Skating Skills  1.25 6.50 6.00 6.50,6.50 5.75 6.50 6.50,,5.75 -,6.29,
Linking Footwork / Movement  1.75 5.75 6.00 6.50,6.25 5.75 6.50 6.25,,5.50 -,6.08,
Performance  1.00 6.75 6.00 6.75,6.50 6.50 6.75 6.25,,6.25 -,6.50,
Choreography  1.00 6.25 6.25 7.00,6.50 7.00 7.00 6.50,,6.00 -,6.58,
Interpretation / Timing  1.00 6.25 6.50 6.50,5.50 6.75 6.75 6.00,,5.75 -,6.29,
Judges Total Program Component Score (factored),,,,37.87,
Deductions:,,,,0.00,
ISU GP Skate Canada International 2011,,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
7 Tarrah HARVEY / Keith GAGNON CAN  1,73.15  38.75,,34.40,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 STw4  6.00 -0.17 0 0 0,0 -1 -1,-1,1 -,5.83,
2 CiSt2  5.00  0.33 1 0 1,0 0 1,0,0 -,5.33,
3 CuLi4  4.00  0.25 0 0 0,1 1 1,1,0 -,4.25,
4 SlLi4+RoLi4  8.00  0.67 1 0 1,0 1 1,1,1 -,8.67,
"",,,,,Info
5 CoSp4  5.00  0.17 0 1 0,0 1 0,1,0 -,5.17,
6 RoLi4  4.00  0.50 1 1 1,0 1 1,2,1 -,4.50,
7 DiSt2  5.00  0.00 0 0 0,0 0 0,1,0 -,5.00,
8 Li+TRANS  0.00  0.00 - - -,- - -,-,- -,0.00,
37.00,,,,38.75,
Program Components Factor,,,,,
Skating Skills  1.25 6.25 5.75 6.00,6.00 5.75 5.25,5.75,5.75 -,5.83,
Linking Footwork / Movement  1.75 5.75 5.25 5.50,5.50 5.50 5.00,6.00,5.00 -,5.42,
Performance  1.00 6.00 5.75 6.25,6.00 5.75 6.00,6.25,6.00 -,6.00,
Choreography  1.00 5.75 6.00 6.00,5.50 5.50 5.75,6.75,5.75 -,5.79,
Interpretation / Timing  1.00 6.00 5.50 6.50,5.50 5.50 6.25,6.25,5.50 -,5.83,
Judges Total Program Component Score (factored),,,,34.40,
Deductions:,,,,0.00,
Printed: 30.11.2011  1:42:38PM,,,,,
