ISU World Figure Skating Championships 2008,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
6 RoLi4  4.00  1.07 3 2 2 2 2 3 2 3,,1,2 2 1,5.07,
27.80,,,,34.58,
Program Components Factor,,,,,
Skating Skills  0.80 7.75 7.50 7.75 8.00 7.50 7.25 8.00 8.25,,7.75,8.25 7.75 8.00,7.86,
Linking Footwork / Movement  0.80 7.50 7.25 7.50 8.25 7.25 7.25 7.75 8.25,,7.75,8.50 7.75 7.75,7.79,
Performance  0.60 8.00 7.75 7.75 8.50 7.50 7.50 8.00 8.50,,7.75,8.50 8.00 7.75,8.04,
Choreography  0.60 8.25 7.50 7.50 8.50 7.50 7.25 7.75 8.25,,8.00,8.75 8.00 7.75,8.04,
Interpretation / Timing  1.00 7.75 7.75 8.00 9.00 7.50 7.50 8.00 8.50,,7.75,9.00 8.25 7.50,8.07,
Judges Total Program Component Score (factored),,,,30.23,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
ISU World Figure Skating Championships 2008,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
4 Tanith BELBIN / Benjamin AGOSTO USA  64.69  34.23,,,30.46,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 CoSp4  4.70  0.86 2 3 2 1 2 2 2 2,,1,2 2 1,5.56,
2 CuLi4  4.00  1.07 Info 3 2 2 2 1 2 2 2,,2,3 Info2 2,5.07,Info
3 CiSt4  8.00  1.57 2 1 1 2 1 2 1 2,,1,2 1 0,9.57,
4 NtMiTw4  3.30  0.79 2 0 2 1 2 2 2 2,,1,2 2 1,4.09,
5 NtMiSt4  4.30  0.71 1 1 1 1 1 2 1 2,,1,2 2 0,5.01,
6 RoLi4  4.00  0.93 2 1 2 2 2 3 2 2,,2,2 2 1,4.93,
28.30,,,,34.23,
Program Components Factor,,,,,
Skating Skills  0.80 8.00 7.25 7.75 8.25 8.00 7.75 8.00 8.00,,7.75,8.50 7.75 8.00,7.93,
Linking Footwork / Movement  0.80 8.25 7.00 7.50 8.25 8.00 7.50 7.50 8.00,,7.50,8.25 7.50 7.50,7.79,
Performance  0.60 8.25 7.50 7.75 8.50 8.25 7.75 8.00 8.25,,8.00,8.75 8.25 7.75,8.11,
Choreography  0.60 8.50 7.50 8.00 8.50 8.25 8.00 7.75 8.00,,8.00,9.00 8.25 7.75,8.14,
Interpretation / Timing  1.00 8.25 7.50 7.75 8.50 8.50 7.75 7.75 8.25,,8.00,9.00 8.25 8.00,8.14,
Judges Total Program Component Score (factored),,,,30.46,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
5 Federica FAIELLA / Massimo SCALI ITA  63.55  34.16,,,29.39,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 RoLi4  4.00  0.86 2 1 1 2 2 2 2 2,,1,2 2 1,4.86,
2 NtMiTw4  3.30  0.86 2 2 2 2 1 3 2 2,,1,1 1 2,4.16,
3 NtMiSt4  4.30  0.93 1 2 1 2 0 2 2 2,,1,2 2 2,5.23,
4 Sp4  4.70  0.64 2 1 1 2 1 2 2 1,,1,1 1 1,5.34,
5 CuLi4  4.00  0.86 3 1 1 2 1 3 2 1,,1,1 2 2,4.86,
6 CiSt4  8.00  1.71 2 1 1 2 1 3 2 2,,1,1 2 2,9.71,
28.30,,,,34.16,
Program Components Factor,,,,,
Skating Skills  0.80 7.75 7.00 7.50 8.00 7.50 7.50 7.75 7.25,,7.50,8.00 7.75 8.00,7.68,
Linking Footwork / Movement  0.80 7.50 6.75 7.25 7.75 7.50 7.25 7.50 7.25,,7.50,8.25 7.50 8.00,7.54,
Performance  0.60 8.00 7.25 7.50 8.00 7.75 7.50 7.75 7.50,,7.75,8.00 8.00 8.00,7.82,
Choreography  0.60 7.75 6.75 7.75 8.00 7.50 7.50 7.75 7.50,,7.75,8.00 8.00 8.00,7.79,
Interpretation / Timing  1.00 7.75 7.00 7.75 8.00 7.50 7.50 7.75 7.50,,7.75,8.25 8.25 8.25,7.86,
Judges Total Program Component Score (factored),,,,29.39,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
6 Nathalie PECHALAT / Fabian BOURZAT FRA  60.67  32.72,,,27.95,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 StaLi4  4.00  0.79 2 1 1 1 1 2 2 2,,2,1 2 1,4.79,
2 NtMiTw4  3.30  0.64 1 1 1 1 0 2 2 2,,0,2 1 1,3.94,
3 NtMiSt4  4.30  0.71 1 1 1 1 1 2 1 2,,1,1 2 2,5.01,
4 SlLi4  4.00  0.79 2 2 1 1 2 2 2 2,,1,1 3 1,4.79,
5 Sp4  4.70  0.86 2 1 1 1 2 2 2 1,,2,2 2 2,5.56,
6 CiSt3  7.20  1.43 1 2 1 2 0 2 1 1,,0,1 1 2,8.63,
27.50,,,,32.72,
Program Components Factor,,,,,
Skating Skills  0.80 7.50 7.25 7.00 7.50 7.25 7.00 7.50 6.75,,7.25,6.75 7.75 7.75,7.29,
Linking Footwork / Movement  0.80 7.25 7.00 6.75 7.25 7.00 7.00 7.50 6.50,,7.25,6.75 7.50 8.25,7.14,
Performance  0.60 7.75 7.25 7.00 7.50 7.25 7.00 7.50 6.75,,7.50,7.00 8.00 8.25,7.43,
Choreography  0.60 8.00 7.25 7.25 7.50 7.25 7.25 7.75 6.50,,7.50,7.25 8.00 8.25,7.54,
Interpretation / Timing  1.00 7.50 7.00 7.25 7.75 7.25 7.25 7.75 6.75,,7.25,7.25 8.25 8.00,7.43,
Judges Total Program Component Score (factored),,,,27.95,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
ISU World Figure Skating Championships 2008,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
7 Meryl DAVIS / Charlie WHITE USA  60.36  32.74,,,27.62,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 CiSt4  8.00  1.29 1 1 2 2 0 1 1 2,,0,2 1 1,9.29,
2 CoSp2  3.50  0.71 Info 3 1 1 1 2 2 2 2,,2,1 Info1 1,4.21,Info
3 SlLi4  4.00  0.86 2 2 1 2 1 2 2 2,,1,2 1 1,4.86,
4 NtMiTw4  3.30  1.00 2 2 2 2 1 2 2 2,,1,3 2 2,4.30,
5 NtMiSt4  4.30  0.71 1 2 2 2 1 1 1 2,,1,2 1 1,5.01,
6 RoLi4  4.00  1.07 3 2 2 2 2 2 2 3,,2,2 1 2,5.07,
27.10,,,,32.74,
Program Components Factor,,,,,
Skating Skills  0.80 7.25 7.00 6.75 7.50 7.00 6.75 7.25 7.75,,7.25,8.50 7.00 7.25,7.29,
Linking Footwork / Movement  0.80 7.50 6.75 6.50 7.50 6.75 6.75 7.00 7.50,,7.00,8.00 7.00 6.75,7.14,
Performance  0.60 7.75 7.00 6.75 7.75 7.00 7.00 7.25 7.50,,7.00,8.25 7.00 6.75,7.29,
Choreography  0.60 7.75 6.75 6.75 7.50 7.00 7.00 7.25 7.50,,7.25,8.00 7.00 6.75,7.25,
Interpretation / Timing  1.00 7.50 7.00 7.00 7.75 7.00 6.75 7.50 7.75,,7.25,8.25 7.25 7.00,7.36,
Judges Total Program Component Score (factored),,,,27.62,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
8 Sinead KERR / John KERR GBR  59.86  32.81,,,27.05,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 Sp4  4.70  0.93 2 2 2 2 2 2 2 2,,2,2 1 1,5.63,
2 CuLi4  4.00  0.79 2 2 1 0 2 2 2 2,,1,2 1 1,4.79,
3 NtMiTw4  3.30  0.36 1 0 1 1 1 1 1 1,,0,1 1 0,3.66,
4 NtMiSt4  4.30  0.43 1 0 2 1 0 1 1 2,,0,1 1 1,4.73,
5 CiSt4  8.00  1.29 1 1 1 1 0 2 1 2,,0,1 1 2,9.29,
6 RoLi4  4.00  0.71 2 1 2 2 1 2 2 2,,1,1 1 1,4.71,
28.30,,,,32.81,
Program Components Factor,,,,,
Skating Skills  0.80 7.00 7.00 7.00 7.50 6.75 7.00 7.25 6.75,,7.00,6.75 7.00 7.25,7.00,
Linking Footwork / Movement  0.80 7.25 7.00 6.75 7.50 7.00 6.75 7.00 6.50,,6.75,7.00 6.75 7.00,6.93,
Performance  0.60 7.50 7.25 7.25 7.50 7.00 7.00 7.25 7.00,,7.25,7.50 7.00 7.25,7.25,
Choreography  0.60 7.50 7.00 7.25 7.75 7.00 7.00 7.00 6.50,,7.25,7.25 7.00 7.25,7.18,
Interpretation / Timing  1.00 7.25 7.25 7.25 7.75 7.25 7.00 7.25 6.75,,7.00,7.50 7.25 7.50,7.25,
Judges Total Program Component Score (factored),,,,27.05,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
9 Alexandra ZARETSKI / Roman ZARETSKI ISR  58.10  32.16,,,25.94,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 CoSp4  4.70  0.79 2 2 1 1 1 2 2 2,,0,2 2 0,5.49,
2 SlLi4  4.00  0.79 2 2 2 0 1 2 1 2,,1,1 2 1,4.79,
3 NtMiTw4  3.30  0.50 1 1 1 0 1 2 1 1,,0,2 1 1,3.80,
4 NtMiSt4  4.30  0.50 1 1 1 1 0 1 0 1,,0,1 1 1,4.80,
5 CiSt4  8.00  0.57 1 0 1 0 0 1 0 1,,0,1 1 0,8.57,
6 RoLi4  4.00  0.71 2 1 1 1 1 2 1 2,,0,2 2 0,4.71,
28.30,,,,32.16,
Program Components Factor,,,,,
Skating Skills  0.80 7.00 6.75 6.75 6.75 6.25 6.75 6.50 6.50,,6.75,6.75 7.00 7.25,6.82,
Linking Footwork / Movement  0.80 7.50 6.75 6.75 6.50 6.25 6.75 6.25 6.25,,6.50,7.00 6.75 6.75,6.71,
Performance  0.60 7.50 7.00 7.00 6.50 6.50 6.75 6.50 6.25,,6.50,7.25 7.00 6.75,6.82,
Choreography  0.60 7.50 7.00 7.00 6.75 6.25 7.00 6.75 6.25,,6.75,6.50 7.25 6.50,6.82,
Interpretation / Timing  1.00 7.50 7.25 7.00 6.50 6.25 7.00 6.50 6.25,,6.50,7.25 7.25 6.75,6.93,
Judges Total Program Component Score (factored),,,,25.94,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
ISU World Figure Skating Championships 2008,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
10 Anna CAPPELLINI / Luca LANOTTE ITA  57.05  32.80,,,24.25,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 Sp4  4.70  0.86 2 2 1 2 2 2 1 2,,1,3 1 1,5.56,
2 CiSt4  8.00  1.00 Info 1 1 1 1 0 1 0 2,,0,1 Info1 1,9.00,Info
3 NtMiTw4  3.30  0.64 1 1 1 2 1 1 1 2,,1,2 1 1,3.94,
4 NtMiSt4  4.30  0.43 0 1 1 1 0 1 1 1,,0,2 1 1,4.73,
5 SlLi4  4.00  0.64 2 1 1 1 1 1 1 2,,0,1 1 2,4.64,
6 RoLi4  4.00  0.93 2 2 2 1 1 2 1 2,,1,2 2 2,4.93,
28.30,,,,32.80,
Program Components Factor,,,,,
Skating Skills  0.80 6.75 6.25 6.50 6.50 5.50 6.50 6.50 6.25,,5.75,6.25 6.75 6.25,6.39,
Linking Footwork / Movement  0.80 6.50 5.75 6.25 6.50 5.50 6.25 6.25 6.00,,5.50,6.00 6.25 6.00,6.11,
Performance  0.60 7.25 6.25 6.75 6.75 5.75 6.50 6.50 6.50,,5.75,6.50 6.75 6.00,6.46,
Choreography  0.60 7.25 6.00 7.00 6.75 5.50 6.50 6.25 6.25,,5.75,6.25 6.75 6.25,6.39,
Interpretation / Timing  1.00 7.00 6.00 7.00 7.00 5.50 6.75 6.50 6.50,,5.75,6.25 6.75 6.50,6.54,
Judges Total Program Component Score (factored),,,,24.25,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
11 Kristin FRASER / Igor LUKANIN AZE  56.35  30.86,,,25.49,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 Sp4  4.70  0.50 1 1 1 1 2 2 1 1,,1,1 1 1,5.20,
2 NtMiTw4  3.30  0.36 1 0 1 1 1 1 0 1,,0,1 0 1,3.66,
3 NtMiSt4  4.30  0.43 1 0 1 1 1 1 1 1,,1,0 1 1,4.73,
4 SlLi4  4.00  0.71 2 1 1 1 2 2 1 2,,1,2 1 0,4.71,
5 CiSt3  7.20  0.57 1 0 0 0 0 1 0 1,,0,0 1 1,7.77,
6 RoLi4  4.00  0.79 2 1 2 2 2 2 1 2,,1,1 1 2,4.79,
27.50,,,,30.86,
Program Components Factor,,,,,
Skating Skills  0.80 7.00 6.25 6.75 6.75 6.75 6.75 6.75 6.25,,6.75,6.75 7.00 7.00,6.75,
Linking Footwork / Movement  0.80 6.75 5.75 6.50 6.50 6.75 6.50 6.25 6.25,,6.75,6.00 6.50 6.75,6.46,
Performance  0.60 7.25 6.25 7.00 6.50 7.00 6.75 6.75 6.25,,7.00,7.25 6.75 6.50,6.71,
Choreography  0.60 7.25 6.00 7.00 6.50 7.00 7.00 6.50 6.50,,7.00,7.00 7.00 6.50,6.79,
Interpretation / Timing  1.00 7.50 6.00 7.00 6.75 7.00 7.00 6.50 6.25,,6.75,7.25 6.75 7.00,6.82,
Judges Total Program Component Score (factored),,,,25.49,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
12 Ekaterina BOBROVA / Dmitri SOLOVIEV RUS  52.88  30.64,,,22.24,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 CoSp4  4.70  0.71 2 2 1 1 1 1 2 1,,1,2 2 0,5.41,
2 NtMiTw4  3.30  0.14 -1 -1 1 1 0 1 0 1,,0,0 0 1,3.44,
3 NtMiSt4  4.30  0.43 0 1 1 1 0 1 0 1,,0,1 1 1,4.73,
4 SlLi4  4.00  0.86 2 2 1 0 1 2 1 2,,1,2 2 1,4.86,
5 SeSt3  7.20  0.57 0 1 0 0 0 0 0 1,,0,1 1 1,7.77,
6 RoLi4  4.00  0.43 1 1 1 1 1 1 1 2,,0,1 1 0,4.43,
27.50,,,,30.64,
Program Components Factor,,,,,
Skating Skills  0.80 6.25 6.25 5.75 5.50 5.50 6.00 5.25 5.25,,5.50,5.50 5.75 5.75,5.75,
Linking Footwork / Movement  0.80 6.00 6.00 5.75 5.50 5.50 6.00 4.75 5.25,,5.25,5.00 5.75 5.50,5.61,
Performance  0.60 6.50 6.50 6.25 5.75 5.75 6.25 5.00 5.25,,5.50,5.00 6.00 6.00,5.89,
Choreography  0.60 6.50 6.50 6.00 6.00 5.75 6.50 5.25 5.50,,5.50,6.00 6.00 5.75,6.04,
Interpretation / Timing  1.00 6.25 6.50 6.00 6.25 6.00 6.25 5.25 5.50,,5.50,5.25 6.25 6.00,6.00,
Judges Total Program Component Score (factored),,,,22.24,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
ISU World Figure Skating Championships 2008,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
13 Kimberly NAVARRO / Brent BOMMENTRE USA  52.10  29.36,,,22.74,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 SlLi4  4.00  0.64 1 2 1 1 1 1 1 2,,1,2 1 0,4.64,
2 Sp4  4.70  0.21 Info 0 0 0 0 0 1 1 1,,0,1 Info1 0,4.91,Info
3 CiSt4  8.00  0.29 0 0 0 0 0 0 0 1,,0,1 1 -1,8.29,
4 RoLi2  3.00  0.71 2 2 1 1 2 1 1 2,,2,1 1 0,3.71,
5 NtMiTw4  3.30  0.00 -1 0 0 0 0 0 0 0,,0,1 1 -1,3.30,
6 NtMiSt4  4.30  0.21 0 1 0 0 0 0 1 1,,0,1 1 -1,4.51,
27.30,,,,29.36,
Program Components Factor,,,,,
Skating Skills  0.80 5.75 5.75 5.75 6.50 5.75 5.25 6.25 5.50,,5.75,5.75 6.50 6.25,5.89,
Linking Footwork / Movement  0.80 5.75 6.00 5.50 6.00 5.50 5.00 6.00 5.50,,5.50,6.00 6.25 5.75,5.79,
Performance  0.60 6.25 6.25 5.50 6.50 5.75 5.50 6.50 5.75,,5.50,6.00 6.50 6.00,6.04,
Choreography  0.60 6.00 6.50 5.75 6.50 5.75 5.50 6.50 5.75,,5.50,6.25 6.50 6.00,6.07,
Interpretation / Timing  1.00 6.25 6.50 5.75 6.25 5.75 5.50 6.25 6.00,,5.75,6.50 6.50 5.75,6.14,
Judges Total Program Component Score (factored),,,,22.74,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
14 Katherine COPELY / Deividas STAGNIUNAS LTU  51.66  29.25,,,22.41,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 CiSt3  7.20  0.86 0 1 1 1 1 1 1 1,,0,1 1 1,8.06,
2 SlLi4  4.00  0.71 2 1 1 1 1 2 1 2,,1,2 1 1,4.71,
3 NtMiTw4  3.30  0.14 0 0 1 0 0 0 0 1,,0,1 0 1,3.44,
4 NtMiSt2  3.20  0.29 0 1 1 0 0 0 1 2,,0,1 1 1,3.49,
5 Sp4  4.70  0.21 1 0 1 1 2 1 0 1,,0,0 0 0,4.91,
6 RoLi4  4.00  0.64 1 1 1 1 1 2 1 2,,1,1 2 0,4.64,
26.40,,,,29.25,
Program Components Factor,,,,,
Skating Skills  0.80 5.75 5.75 6.00 6.25 5.75 6.00 5.75 6.00,,5.50,5.50 5.75 6.00,5.82,
Linking Footwork / Movement  0.80 6.00 5.50 5.75 6.00 5.75 6.00 5.50 6.00,,5.25,5.00 5.50 5.75,5.71,
Performance  0.60 6.25 5.50 6.25 6.25 6.00 6.25 5.75 6.00,,5.50,6.00 6.00 5.75,5.96,
Choreography  0.60 6.25 5.75 6.25 6.25 6.00 6.25 6.00 5.75,,5.50,5.50 6.00 5.75,5.89,
Interpretation / Timing  1.00 6.00 6.00 6.00 6.50 6.00 6.25 5.75 6.25,,5.25,6.00 6.00 6.00,6.07,
Judges Total Program Component Score (factored),,,,22.41,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
15 Ekaterina RUBLEVA / Ivan SHEFER RUS  49.52  28.42,,,21.10,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 NtMiTw4  3.30  0.43 -1 1 1 1 0 1 1 1,,0,1 1 1,3.73,
2 NtMiSt3  3.80  0.36 0 0 1 1 1 1 1 1,,0,2 1 1,4.16,
3 SlLi4  4.00  0.43 1 1 1 0 1 1 1 1,,1,1 1 0,4.43,
4 Sp4  4.70  0.14 0 0 0 -1 1 0 1 0,,1,1 0 1,4.84,
5 CiSt2  6.40  0.29 0 0 1 0 0 0 0 1,,0,1 1 0,6.69,
6 RoLi4  4.00  0.57 1 1 0 1 1 2 1 2,,1,1 0 1,4.57,
26.20,,,,28.42,
Program Components Factor,,,,,
Skating Skills  0.80 5.50 5.00 5.75 5.50 5.50 5.75 5.50 5.75,,5.50,5.25 5.75 5.75,5.57,
Linking Footwork / Movement  0.80 5.25 5.00 5.75 5.25 5.50 5.75 5.00 5.75,,5.50,5.00 5.50 5.50,5.39,
Performance  0.60 5.75 5.50 5.75 5.50 5.75 6.00 5.25 5.50,,5.75,5.25 5.75 5.75,5.64,
Choreography  0.60 5.75 5.25 6.00 5.50 6.00 6.25 5.25 5.50,,5.75,5.00 5.75 5.50,5.57,
Interpretation / Timing  1.00 5.50 5.25 6.00 5.75 5.75 6.25 5.50 6.00,,5.50,5.25 5.75 5.50,5.61,
Judges Total Program Component Score (factored),,,,21.10,
Deductions:,,,,0.00,
"*  Invalid element",,,,,
ISU World Figure Skating Championships 2008,,,,,
ICE DANCING ORIGINAL DANCEJUDGES DETAILS PER SKATER,,,,,
Total Total,,,Total,Total,
NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,
Code Score Score,,,Score (factored),,
"= +",,,+,-,
16 Anna ZADOROZHNIUK / Sergei VERBILLO UKR  49.17  27.12,,,22.05,0.00,
"# Executed Base GOE The Judges Panel",,,,Scores,
Elements Value (in random order),,,,of Panel,
1 Sp4  4.70  0.64 1 2 1 2 1 1 1 1,,1,1 1 2,5.34,
2 NtMiTw3  2.80 -0.43 Info -1 -1 -1 0 -1 -1 0 -2,,-1,-1 Info-1 0,2.37,Info
3 NtMiSt3  3.80  0.21 0 0 1 1 0 0 1 0,,0,1 1 1,4.01,
4 SlLi4  4.00  0.43 1 0 1 1 1 2 1 0,,1,2 1 0,4.43,
5 CiSt2  6.40  0.00 0 0 1 0 0 0 0 0,,0,0 1 0,6.40,
6 RoLi4  4.00  0.57 2 1 1 1 1 1 1 1,,1,1 2 0,4.57,
25.70,,,,27.12,
Program Components Factor,,,,,
Skating Skills  0.80 6.00 5.50 5.75 6.50 5.50 5.75 6.00 5.25,,5.50,5.75 5.75 6.00,5.75,
Linking Footwork / Movement  0.80 5.75 5.50 5.50 6.25 5.50 5.50 5.50 5.25,,5.50,5.50 5.75 6.25,5.68,
Performance  0.60 6.25 5.75 5.75 6.50 5.75 5.50 6.00 5.50,,5.25,6.00 6.00 6.00,5.86,
Choreography  0.60 6.25 5.50 6.00 6.25 5.50 6.00 6.25 5.25,,5.50,6.25 6.00 5.75,5.89,
