ISU World Figure Skating Championships 2008,,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
Program Components Factor,,,,,,,
Skating Skills  1.60 7.00 7.00 7.75,7.25,7.50 7.00 6.75 7.75,7.00,7.25 7.00 7.25,,7.21,
Transition / Linking Footwork  1.60 6.50 6.75 7.25,6.75,7.25 7.00 6.25 7.50,6.75,7.00 6.75 7.00,,6.93,
Performance / Execution  1.60 7.00 6.75 7.75,7.50,7.50 7.25 6.75 8.00,7.00,7.00 7.50 7.25,,7.21,
Choreography / Composition  1.60 7.00 6.75 7.50,7.25,7.75 7.25 6.00 7.75,7.00,7.25 7.25 7.25,,7.21,
Interpretation  1.60 6.75 6.75 7.50,7.50,7.75 7.00 6.50 8.00,7.00,7.00 7.25 7.50,,7.18,
Judges Total Program Component Score (factored),,,,,,57.20,
Deductions:,,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2008,,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,Total Total,,Total,,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,+,,-,
3 Dan ZHANG / Hao ZHANG CHN,,123.46  64.15,,59.31,,0.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 1A+3T  4.80 -1.29 0 1 -2,-1,-2 -2 -2 -2,1,-1 -1 -2,,3.51,
2 3LzTw1  5.00  1.66 2 3 2,2,3 3 2 2Info,3,1 2 2,,6.66,Info
3 5TLi4  6.00  0.64 1 1 1,2,2 0 1 2,1,1 1 2,,6.64,
4 5ALi4  6.50  1.71 2 1 2,2,2 1 1 2,2,1 2 2,,8.21,
5 PCoSp4  4.50  0.50 0 1 1,1,1 1 1 1,1,1 1 1,,5.00,
6 3STh  4.95 x  1.57 1 2 3,2,2 3 2 3,2,2 1 2,,6.52,
7 SlSt1  1.80  0.36 0 1 1,0,1 1 1 0,1,1 0 0,,2.16,
8 3S  4.95 x -1.00 -1 -1 -1,-1,-1 -1 -1 -1,-1,-1 -1 -1,,3.95,
9 FCCoSp3  3.00  0.50 1 1 1,1,1 1 1 2,1,1 2 1,,3.50,
10 3LoTh  5.50 x  1.00 1 2 2,2,1 1 1 1,2,1 2 2,,6.50,
11 SpSq3  3.10  0.29 0 0 1,0,2 1 0 1,1,1 1 0,,3.39,
12 3Li4  4.00  0.21 0 0 0,-1,1 1 0 0,1,1 0 1,,4.21,
13 BiDs3  3.20  0.70 2 1 1,1,1 1 1 1,1,1 2 1,,3.90,
57.30,,,,,,64.15,
Program Components Factor,,,,,,,
Skating Skills  1.60 8.00 7.50 7.75,7.75,8.25 7.25 7.75 7.75,7.75,7.50 7.75 7.50,,7.71,
Transition / Linking Footwork  1.60 7.75 7.25 7.25,6.75,7.75 6.50 7.00 6.75,7.25,7.50 7.50 7.50,,7.25,
Performance / Execution  1.60 7.75 7.25 7.50,7.00,8.25 7.00 7.50 7.00,7.50,7.50 7.50 7.50,,7.43,
Choreography / Composition  1.60 7.50 7.25 7.50,6.75,8.00 6.50 7.50 7.25,7.50,7.50 7.25 7.25,,7.39,
Interpretation  1.60 7.75 7.00 7.25,6.75,8.00 6.50 7.50 7.00,7.50,7.25 7.00 7.00,,7.29,
Judges Total Program Component Score (factored),,,,,,59.31,
Deductions:,,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
"",,Total Total,,Total,,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,+,,-,
4 Yuko KAWAGUCHI / Alexander SMIRNOV RUS,,119.91  61.40,,58.51,,0.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 4STh  8.00 -0.11 0 -1 0,1,1 -2 1 -2,-1,1 -1 2,,7.89,
2 3T+SEQ  3.20 -2.14 -2 -2 -2,-3,-2 -2 -2 -2,-3,-2 -3 -3,,1.06,
3 3LzTw1  5.00  0.30 1 -2 -1,2,2 -1 2 2,1,-1 1 -1,,5.30,
4 5ALi4  6.50  1.57 1 1 2,0,2 2 2 -1,1,1 2 2,,8.07,
5 4Li4  4.00  0.29 0 0 0,0,1 0 3 0,1,1 1 2,,4.29,
6 FiDs3  3.20  0.20 0 0 0,0,1 0 1 0,0,1 1 2,,3.40,
7 3LoTh  5.50 x  1.10 1 2 2,2,2 1 2 1,1,1 1 2,,6.60,
8 2A  3.85 x -0.57 -1 -1 0,-1,-1 -1 -1 0,-1,0 -1 0,,3.28,
9 5SLi4  6.00  0.79 1 1 2,1,2 1 3 0,2,1 2 2,,6.79,
10 FCCoSp4  3.50 -0.26 -1 -1 -1,-1,0 -1 -1 -1,-1,-1 -1 0,,3.24,
11 SpSq4  3.40  0.57 0 1 0,1,1 0 1 1,0,1 2 2,,3.97,
12 SlSt1  1.80  0.57 1 1 1,1,2 1 2 1,0,1 2 1,,2.37,
13 PCoSp4  4.50  0.64 0 1 1,1,2 1 2 1,1,1 1 2,,5.14,
58.45,,,,,,61.40,
Program Components Factor,,,,,,,
Skating Skills  1.60 7.50 6.75 7.50,7.50,7.75 7.00 8.25 7.25,7.25,7.50 7.25 7.50,,7.39,
Transition / Linking Footwork  1.60 7.50 6.50 7.00,7.00,7.50 6.75 7.75 6.75,7.00,7.25 7.50 7.75,,7.18,
Performance / Execution  1.60 7.75 6.50 7.25,7.25,8.00 7.00 8.00 7.00,7.25,7.50 7.75 7.50,,7.39,
Choreography / Composition  1.60 7.50 6.75 7.25,7.00,7.75 7.25 8.00 6.75,7.25,7.50 8.00 7.75,,7.36,
Interpretation  1.60 7.50 6.75 6.75,7.25,7.75 7.00 8.25 7.00,7.25,7.50 7.75 7.50,,7.25,
Judges Total Program Component Score (factored),,,,,,58.51,
Deductions:,,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2008,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
5 Qing PANG / Jian TONG CHN,,118.91  58.79,60.12,,0.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3T<  1.30 -0.47 -1 -1 -2,-2,-2 -2 -2 -1,-2 -1 -2 -1,,0.83,
2 1A+2A<+SEQ  1.28 -0.43 -2 -2 -3,-2,-2 -2 -3 -I3nfo,-2 -1 -3 -2,,0.85,Info
3 3LzTw1  5.00  1.57 1 2 2,3,3 3 2 2,3 2 2 2,,6.57,
4 5TLi4  6.00  0.50 1 0 1,1,2 1 1 1,1 1 1 1,,6.50,
5 FCCoSp4  3.50  0.21 0 0 0,1,1 1 0 1,1 1 1 0,,3.71,
6 SpSq3  3.10  0.71 2 1 2,2,1 2 1 2,1 1 2 1,,3.81,
7 3STh  4.95 x  1.74 2 3 3,2,3 3 2 3,2 1 2 2,,6.69,
8 3LoTh  5.50 x  1.10 1 2 1,2,2 2 1 2,1 1 1 2,,6.60,
9 5ALi4  6.50  1.43 2 1 2,1,1 2 1 2,1 1 1 1,,7.93,
10 SlSt3  3.10  0.64 0 1 2,2,1 2 1 2,1 1 2 1,,3.74,
11 3Li4  4.00  0.50 1 1 1,1,1 1 1 1,0 1 1 1,,4.50,
12 BiDs2  3.00  0.70 1 1 1,1,2 1 1 1,0 1 1 1,,3.70,
13 PCoSp1  3.00  0.36 0 0 1,1,2 1 0 1,1 1 1 1,,3.36,
50.23,,,,,58.79,
Program Components Factor,,,,,,
Skating Skills  1.60 8.00 7.50 7.75,7.25,7.75 7.50 7.50 7.50,7.25 7.50 7.50 7.00,,7.54,
Transition / Linking Footwork  1.60 7.75 7.25 7.25,6.75,7.50 7.50 7.25 7.50,7.00 7.25 7.75 7.00,,7.32,
Performance / Execution  1.60 7.75 7.50 7.75,7.25,8.00 7.75 7.50 7.75,7.25 7.50 8.00 7.00,,7.61,
Choreography / Composition  1.60 8.00 7.25 7.75,7.00,8.00 7.75 7.25 7.75,7.25 7.50 8.00 7.00,,7.57,
Interpretation  1.60 7.75 7.50 8.00,7.00,7.75 7.50 7.25 8.00,7.00 7.25 8.00 7.00,,7.54,
Judges Total Program Component Score (factored),,,,,60.12,
Deductions:,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
6 Meagan DUHAMEL / Craig BUNTIN CAN,,109.60  58.86,50.74,,0.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3T+2T  5.30  1.14 0 2 2,1,1 1 1 1,1 1 1 1,,6.44,
2 5ALi3  6.00  1.00 1 1 2,1,1 1 0 2,0 1 2 1,,7.00,
3 3S  4.50  0.14 -1 0 2,-1,1 0 0 1,-1 1 1 0,,4.64,
4 2LzTw2  3.50  0.14 0 1 0,1,1 0 0 2,0 0 0 0,,3.64,
5 BiDs3  3.20  0.50 0 1 1,0,1 0 1 1,0 0 0 1,,3.70,
6 5TLi2  5.00 -0.04 0 0 0,0,0 0 -1 1,0 0 -1 -1,,4.96,
7 3LoTh  5.50 x  0.60 0 2 2,1,1 1 1 1,0 1 0 -1,,6.10,
8 SpSq4  3.40  0.29 0 1 2,1,0 0 0 1,0 0 1 0,,3.69,
9 3LzTh  6.05 x -1.40 -2 -2 -2,-2,-2 -2 -2 -2,-2 -2 -2 -2,,4.65,
10 3Li3  3.50  0.00 0 0 0,0,0 1 -1 0,0 0 0 0,,3.50,
11 FCCoSp4  3.50  0.17 -1 1 1,1,-1 1 0 0,0 0 -1 1,,3.67,
12 SlSt1  1.80  0.43 0 1 2,0,0 1 1 2,0 0 1 1,,2.23,
13 PCoSp4  4.50  0.14 0 0 1,0,0 1 0 1,0 0 0 0,,4.64,
55.75,,,,,58.86,
Program Components Factor,,,,,,
Skating Skills  1.60 6.25 6.25 6.75,6.25,6.75 6.25 5.75 7.00,6.50 6.25 6.00 6.50,,6.46,
Transition / Linking Footwork  1.60 5.75 6.00 6.00,5.75,6.50 6.00 6.00 6.25,6.25 6.00 5.75 6.25,,6.11,
Performance / Execution  1.60 6.00 6.25 6.50,6.25,6.50 6.25 6.25 6.50,6.50 6.25 6.25 6.50,,6.39,
Choreography / Composition  1.60 6.00 6.25 6.50,6.00,6.50 6.50 6.00 6.50,6.50 6.25 6.25 6.50,,6.39,
Interpretation  1.60 6.25 6.25 6.25,5.75,6.50 6.25 6.25 6.50,6.50 6.00 5.75 6.50,,6.36,
Judges Total Program Component Score (factored),,,,,50.74,
Deductions:,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
ISU World Figure Skating Championships 2008,,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,,
"",,Total Total,,Total,,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,+,,-,
7 Anabelle LANGLOIS / Cody HAY CAN,,105.24  57.46,,47.78,,0.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 3STh  4.50  1.20 1 2 2,2,2 2 1 2,1,1 2 2,,5.70,
2 2T+COMBO  1.30 -0.77 -2 -2 -2,-2,-1 -3 -3 -I2nfo,-3,-2 -3 -3,,0.53,Info
3 3LzTw1  5.00 -1.40 -2 -2 -2,-1,-2 -2 -2 -2,-1,-1 -2 -2,,3.60,
4 3S  4.50 -0.57 0 -2 -1,-1,0 0 -1 -1,-1,0 -2 1,,3.93,
5 5RLi4  6.50  1.00 1 2 1,0,1 1 1 1,0,1 1 1,,7.50,
6 FCCoSp3  3.00  0.36 0 1 1,1,1 0 0 2,1,0 1 1,,3.36,
7 SpSq4  3.40  0.29 0 0 1,1,0 0 1 2,0,0 1 0,,3.69,
8 3FTh  6.05 x  0.30 0 0 -1,0,1 0 1 1,0,0 0 1,,6.35,
9 3Li4  4.00  0.50 1 1 1,1,1 1 1 2,1,0 2 1,,4.50,
10 5ALi3  6.00  1.00 1 1 1,1,1 2 0 2,0,1 3 1,,7.00,
11 SlSt3  3.10  0.29 0 1 1,1,0 1 0 2,0,0 1 1,,3.39,
12 BiDs2  3.00  0.70 1 1 2,1,1 1 1 1,0,1 2 1,,3.70,
13 PCoSp3  4.00  0.21 0 0 1,0,1 0 0 1,0,0 0 1,,4.21,
54.35,,,,,,57.46,
Program Components Factor,,,,,,,
Skating Skills  1.60 6.25 6.25 6.25,6.50,6.50 5.25 5.75 7.00,6.25,6.00 6.50 6.00,,6.18,
Transition / Linking Footwork  1.60 5.75 6.00 5.25,6.00,6.25 5.00 5.50 6.50,6.00,5.75 6.25 5.50,,5.75,
Performance / Execution  1.60 6.00 6.25 6.00,6.50,6.75 5.25 5.75 6.50,6.25,6.00 6.50 6.00,,6.11,
Choreography / Composition  1.60 5.75 6.25 5.50,6.25,6.50 5.50 5.50 6.75,6.25,6.00 6.75 5.50,,5.89,
Interpretation  1.60 6.25 6.25 5.50,6.25,6.50 5.00 5.50 6.75,6.00,5.75 6.75 5.50,,5.93,
Judges Total Program Component Score (factored),,,,,,47.78,
Deductions:,,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
"",,Total Total,,Total,,Total,
NOC,,Segment Element,,Program  Component,,Deductions,
Rank Name,,,,,,,
Code,,Score Score,,Score (factored),,,
"",,= +,,+,,-,
8 Rena INOUE / John BALDWIN USA,,103.37  58.81,,46.56,,2.00,
"# Executed Base GOE",,The Judges Panel,,,,Scores,
Elements Value,,(in random order),,,,of Panel,
1 3T  4.00  1.14 1 1 2,2,1 1 1 1,1,0 1 2,,5.14,
2 2LzTw1  3.00  0.03 -2 0 1,0,0 0 -1 1,0,-1 0 0,,3.03,
3 2A+2T  4.80  0.00 0 -1 0,0,0 0 0 1,0,0 0 0,,4.80,
4 5ALi4  6.50  0.57 1 0 0,1,1 1 0 1,0,1 2 1,,7.07,
5 3LoTh  5.00 -0.70 -1 -1 -1,-2,-1 -1 -1 -1,-1,-1 -1 -1,,4.30,
6 BoDs2  3.50  0.10 0 1 -1,0,0 0 0 0,0,0 0 1,,3.60,
7 PCoSp3  4.00  0.14 0 0 1,1,1 1 0 0,0,0 0 0,,4.14,
8 3ATh  8.25 x -2.00 -3 -3 -3,-3,-3 -3 -3 -3,-3,-3 -3 -3,,6.25,
9 3Li4  4.00  0.07 0 1 0,0,0 0 0 0,0,1 1 1,,4.07,
10 FCCoSp4  3.50  0.57 1 1 1,1,2 2 1 1,1,1 1 1,,4.07,
11 SpSq4  3.40  0.71 1 0 1,1,1 1 0 1,0,0 0 1,,4.11,
12 5SLi4  6.00  0.29 0 0 1,-1,1 0 0 1,1,0 2 1,,6.29,
13 SlSt1  1.80  0.14 0 0 0,1,1 0 0 1,0,0 0 1,,1.94,
57.75,,,,,,58.81,
Program Components Factor,,,,,,,
Skating Skills  1.60 5.75 6.50 6.00,6.75,6.50 5.50 6.00 6.50,6.00,6.00 6.50 5.75,,6.07,
Transition / Linking Footwork  1.60 5.50 6.25 4.75,6.25,6.00 4.75 5.50 6.00,5.75,5.75 6.00 5.50,,5.57,
Performance / Execution  1.60 5.75 6.25 5.50,6.25,6.50 5.25 5.75 6.25,6.00,5.50 6.50 5.75,,5.89,
Choreography / Composition  1.60 5.50 6.25 5.50,6.50,6.50 5.50 5.50 6.25,6.00,5.25 6.25 5.50,,5.79,
Interpretation  1.60 5.75 6.25 5.00,6.50,6.50 5.25 5.75 6.25,5.75,5.50 6.00 5.50,,5.79,
Judges Total Program Component Score (factored),,,,,,46.56,
Deductions: Time violation: -1.00,,Falls: -1.00,,,,-2.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,,
ISU World Figure Skating Championships 2008,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
9 Maria MUKHORTOVA / Maxim TRANKOV RUS,,102.55  50.99,51.56,,0.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3T+COMBO  4.00 -2.43 -3 -1 -2,-2,-2 -3 -2 -2,-3 -2 -3 -3,,1.57,
2 1LzTw  0.00  0.00 - - -,-,- - - -Info,- - - -,,0.00,Info
3 3S  4.50 -2.29 -3 -2 -2,-2,-2 -3 -2 -2,-3 -2 -2 -2,,2.21,
4 5ALi4  6.50  0.86 1 1 0,1,1 1 1 1,0 1 1 1,,7.36,
5 3LoTh  5.00  1.00 1 2 2,2,2 0 1 2,1 0 1 1,,6.00,
6 SpSq4  3.40  0.71 0 1 1,1,1 1 1 2,0 0 2 0,,4.11,
7 3STh  4.50  0.80 1 2 1,2,2 1 1 1,1 1 2 1,,5.30,
8 FiDs2  3.00  0.50 1 1 0,1,1 0 1 1,0 1 1 1,,3.50,
9 PCoSp3  4.00  0.43 0 1 2,1,1 1 1 1,0 0 2 1,,4.43,
10 FCCoSp4  3.50  0.57 1 1 2,1,1 1 2 1,1 1 1 1,,4.07,
11 SlSt1  1.80  0.43 1 1 1,1,0 1 1 1,0 0 1 1,,2.23,
12 3Li4  4.00  0.50 1 1 1,2,1 1 1 1,0 1 2 1,,4.50,
13 5TLi3  5.50  0.21 0 0 1,1,1 1 0 0,0 0 1 1,,5.71,
49.70,,,,,50.99,
Program Components Factor,,,,,,
Skating Skills  1.60 6.25 6.75 7.25,6.75,7.25 5.25 7.25 6.75,6.00 6.50 6.75 6.50,,6.68,
Transition / Linking Footwork  1.60 6.00 6.50 7.00,6.00,7.00 5.00 7.00 5.75,5.75 6.50 6.75 6.50,,6.36,
Performance / Execution  1.60 5.75 6.00 7.00,5.50,7.25 4.75 7.25 5.75,6.00 6.25 6.75 6.50,,6.32,
Choreography / Composition  1.60 5.75 6.50 7.25,6.25,7.25 5.50 7.25 6.25,6.00 6.50 7.00 6.50,,6.50,
Interpretation  1.60 6.00 6.50 7.00,5.75,7.00 5.25 6.50 6.00,6.00 6.25 6.50 6.50,,6.36,
Judges Total Program Component Score (factored),,,,,51.56,
Deductions:,,,,,0.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
10 Tatiana VOLOSOZHAR / Stanislav MOROZOV UKR,,100.42  51.59,49.83,,1.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3T+2T  5.30  1.00 1 1 1,2,1 1 1 1,1 0 1 1,,6.30,
2 3S<  1.30 -0.89 -2 -3 -3,-3,-2 -3 -3 -3,-2 -2 -3 -3,,0.41,
3 3LzTw2  5.50  1.49 3 3 2,2,2 2 2 2,2 1 2 1,,6.99,
4 3LoTh  5.00  0.00 -1 2 0,1,1 1 1 -2,-1 -1 -2 -1,,5.00,
5 3Li4  4.00  0.50 2 1 2,0,1 1 0 1,0 1 2 1,,4.50,
6 5TLi4  6.00 -0.13 0 0 0,-1,-1 -1 -1 0,0 -2 0 -1,,5.87,
7 CCoSp3  3.00  0.14 0 0 -1,0,0 1 1 1,0 0 0 0,,3.14,
8 SpSq4  3.40  0.29 0 1 0,1,0 0 1 1,0 0 1 0,,3.69,
9 3STh  4.95 x -2.00 -3 -3 -3,-3,-3 -3 -3 -3,-3 -3 -3 -3,,2.95,
10 5ALi1  5.00  0.30 2 0 1,-1,1 -1 0 0,0 -1 0 1,,5.30,
11 SlSt1  1.80  0.14 0 1 1,0,0 0 0 1,0 0 1 0,,1.94,
12 BoDs1  3.00 -0.50 0 -1 -2,-1,-1 -1 0 -1,0 -1 -1 -1,,2.50,
13 PCoSp1  3.00  0.00 0 0 0,0,0 0 0 0,0 0 0 0,,3.00,
51.25,,,,,51.59,
Program Components Factor,,,,,,
Skating Skills  1.60 7.00 6.50 6.50,6.50,7.00 5.25 6.75 6.25,6.50 6.25 6.50 6.00,,6.50,
Transition / Linking Footwork  1.60 6.50 6.25 5.75,5.75,6.50 4.25 6.75 5.50,6.00 6.25 6.50 5.75,,6.04,
Performance / Execution  1.60 6.75 6.25 6.25,6.00,6.50 4.50 6.50 5.75,6.25 6.00 6.50 6.25,,6.25,
Choreography / Composition  1.60 7.00 6.50 6.25,6.25,6.50 4.25 6.75 6.00,6.25 6.25 6.00 6.00,,6.32,
Interpretation  1.60 6.75 6.50 5.25,6.00,6.25 4.00 6.50 5.75,6.00 6.00 6.25 6.00,,6.04,
Judges Total Program Component Score (factored),,,,,49.83,
Deductions: Falls: -1.00,,,,,-1.00,
"*  Invalid element e  Jump take off with wrong edge <  Downgraded jump",,"x  Credit for highlight distribution, jump element multiplied by 1.1",,,,
ISU World Figure Skating Championships 2008,,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",,Total Total,Total,,Total,
NOC,,Segment Element,Program  Component,,Deductions,
Rank Name,,,,,,
Code,,Score Score,Score (factored),,,
"",,= +,+,,-,
11 Brooke CASTILE / Benjamin OKOLSKI USA,,96.44  49.81,46.63,,0.00,
"# Executed Base GOE",,The Judges Panel,,,Scores,
Elements Value,,(in random order),,,of Panel,
1 3LzTw1  5.00 -1.40 -2 -2 -2,-3,-2 -3 -2 -2,-2 -2 -3 -2,,3.60,
2 3STh  4.50  1.10 1 2 2,2,1 2 1 2Info,1 1 2 2,,5.60,Info
3 1A  0.80 -0.40 -2 -2 -2,-2,-2 -2 -2 -3,-1 -1 -2 -2,,0.40,
4 5ALi3  6.00  0.29 0 0 0,0,0 1 0 1,0 0 0 1,,6.29,
5 SlSt1  1.80  0.07 0 0 2,0,0 0 0 1,0 0 1 0,,1.87,
6 2F+2T  3.00 -0.60 -2 -2 -2,-2,-2 -2 -2 -2,-2 -1 -3 -2,,2.40,
7 PCoSp3  4.00  0.29 0 0 1,1,1 1 0 1,0 0 1 1,,4.29,
8 SpSq2  2.30  0.21 0 0 0,0,0 1 1 2,0 0 0 1,,2.51,
9 3LoTh  5.50 x -0.50 0 1 -1,-1,-1 -1 -1 -2,0 0 -2 -1,,5.00,
10 CCoSp3  3.00 -0.04 0 -1 0,0,0 0 -1 0,0 -1 0 1,,2.96,
11 3Li4  4.00  0.43 0 1 1,0,1 1 1 1,0 1 1 1,,4.43,
12 5SLi4  6.00  0.36 1 0 2,1,1 0 0 1,1 0 2 1,,6.36,
