ISU GP Cup of Russia,,,,,,
Skating Skills,0.75 7.25 6.75 7.00 7.00 7.00 7.25 7.50 7.50,,7.25,6.50 - -,7.05,
Timing,0.75 7.25 6.75 6.75 6.50 7.00 7.00 7.50 7.00,,7.00,6.25 - -,6.85,
Performance / Execution,0.50 7.50 6.75 7.00 7.00 6.75 7.50 7.50 7.50,,7.25,6.50 - -,7.15,
Interpretation,0.50 7.50 7.00 7.25 7.00 6.75 7.25 7.75 7.50,,7.00,6.50 - -,7.20,
Judges Total Program Component Score (factored),,,,,17.61,
Deductions:,,,,,0.00,
ISU GP Cup of Russia,,,,,,
ICE DANCE COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
4 Anna CAPPELLINI / Luca LANOTTE,ITA  32.57  16.36,,,16.21,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  2.30  0.50,1 1 1 1 1 1 1 1,,1,1 - -,2.80,
2 1S2  1.80  0.4In0fo,0 1 1 0 0 1 1 0,,1 Info,1 - -,2.20,Info
3 2S1  2.90  0.24,1 0 1 0 0 0 1 1,,0,0 - -,3.14,
4 2S2  2.30  0.00,0 1 0 0 1 0 0 0,,1,0 - -,2.30,
5 3S1  3.40 -0.28,1 1 0 -2 -1 -1 -1 1,,0,-1 - -,3.12,
6 3S2  2.80  0.00,0 0 1 0 0 -1 0 0,,0,0 - -,2.80,
15.50,,,,,16.36,
Program Components Factor,,,,,,
Skating Skills  0.75,6.75 6.75 6.50 6.25 6.25 6.00 6.50 6.75,,6.75,6.50 - -,6.50,
Timing  0.75,6.50 6.50 6.50 6.00 6.00 5.25 6.00 6.75,,6.50,6.50 - -,6.30,
Performance / Execution  0.50,6.75 7.00 6.75 6.25 6.00 6.25 6.25 7.00,,6.75,6.50 - -,6.50,
Interpretation  0.50,6.75 6.75 6.75 6.50 5.75 5.50 6.75 6.75,,7.00,6.75 - -,6.70,
Judges Total Program Component Score (factored),,,,,16.21,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
5 Anna ZADOROZHNIUK / Sergei VERBILLO,UKR  30.16  16.00,,,14.16,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  2.30  0.20,1 0 0 0 1 1 1 0,,1,0 - -,2.50,
2 1S2  1.80  0.30,1 1 -1 0 0 1 1 -1,,1,0 - -,2.10,
3 2S1  2.90  0.00,0 0 0 0 0 0 1 0,,0,0 - -,2.90,
4 2S2  2.30  0.00,0 0 -1 0 0 0 0 0,,0,0 - -,2.30,
5 3S1  3.40  0.00,0 0 0 0 -1 0 0 0,,0,-1 - -,3.40,
6 3S2  2.80  0.00,0 0 0 -1 0 0 0 0,,1,0 - -,2.80,
15.50,,,,,16.00,
Program Components Factor,,,,,,
Skating Skills  0.75,6.00 5.75 5.50 5.75 6.00 6.00 6.50 5.75,,6.50,5.25 - -,5.80,
Timing  0.75,5.75 5.50 5.00 5.50 5.75 5.25 6.25 5.25,,6.25,5.00 - -,5.40,
Performance / Execution  0.50,5.75 5.75 5.50 5.75 5.50 6.00 6.25 5.50,,6.50,5.25 - -,5.75,
Interpretation  0.50,6.00 5.75 5.75 5.75 5.50 5.50 6.50 5.50,,6.50,5.25 - -,5.75,
Judges Total Program Component Score (factored),,,,,14.16,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
6 Katherine COPELY / Deividas STAGNIUNAS,LTU  29.57  15.48,,,14.09,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  2.30  0.00,1 0 0 0 -1 0 0 0,,-1,0 - -,2.30,
2 1S2  1.80  0.20,1 1 1 0 0 -1 0 0,,0,0 - -,2.00,
3 2S1  2.90 -0.12,0 0 0 -1 -1 0 0 1,,0,-1 - -,2.78,
4 2S2  2.30 -0.10,0 1 0 0 0 -1 0 0,,0,-1 - -,2.20,
5 3S1  3.40  0.00,0 0 0 0 0 -1 0 1,,-1,0 - -,3.40,
6 3S2  2.80  0.00,0 0 0 0 0 -1 0 0,,0,0 - -,2.80,
15.50,,,,,15.48,
Program Components Factor,,,,,,
Skating Skills  0.75,5.75 6.00 5.75 5.75 5.75 5.50 5.75 6.25,,5.25,5.00 - -,5.70,
Timing  0.75,5.75 5.75 5.50 5.50 5.50 4.75 6.25 6.25,,5.00,5.00 - -,5.50,
Performance / Execution  0.50,5.50 6.00 5.75 5.75 5.50 5.25 5.75 6.50,,5.50,4.50 - -,5.60,
Interpretation  0.50,5.75 5.75 5.75 6.00 5.25 5.50 6.00 6.25,,5.50,4.75 - -,5.75,
Judges Total Program Component Score (factored),,,,,14.09,
Deductions:,,,,,0.00,
ISU GP Cup of Russia,,,,,,
ICE DANCE COMPULSORY DANCEJUDGES DETAILS PER SKATER,,,,,,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
7 Alexandra ZARETSKI / Roman ZARETSKI,ISR  29.33  15.02,,,14.31,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  2.30  0.20,0 1 1 0 0 1 0 0,,0,-1 - -,2.50,
2 1S2  1.80  0.0In0fo,0 0 1 0 0 0 0 0,,0 Info,-1 - -,1.80,Info
3 2S1  2.90  0.12,0 1 1 0 0 -1 0 0,,-1,0 - -,3.02,
4 2S2  2.30 -0.10,-1 0 0 0 0 -1 0 0,,0,0 - -,2.20,
5 3S1  3.40 -0.42,-1 0 1 0 -1 -1 -1 0,,-1,-1 - -,2.98,
6 3S2  2.80 -0.28,-1 0 1 -1 0 0 -1 0,,0,0 - -,2.52,
15.50,,,,,15.02,
Program Components Factor,,,,,,
Skating Skills  0.75,5.00 6.25 6.50 6.00 6.00 6.00 6.25 5.75,,5.75,5.50 - -,6.00,
Timing  0.75,4.25 5.75 6.25 5.75 5.75 4.75 5.75 5.50,,5.00,4.75 - -,5.35,
Performance / Execution  0.50,5.00 6.00 6.50 6.00 5.75 5.75 6.25 5.50,,5.50,5.00 - -,5.80,
Interpretation  0.50,5.25 6.00 6.50 6.00 5.50 5.50 6.25 5.75,,5.50,5.25 - -,5.80,
Judges Total Program Component Score (factored),,,,,14.31,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
8 Anastasia PLATONOVA / Alexander GRACHEV,RUS  28.46  14.98,,,13.48,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  2.30  0.30,1 1 0 1 1 1 0 0,,0,-1 - -,2.60,
2 1S2  1.80  0.00,0 0 0 0 0 0 0 -1,,0,-1 - -,1.80,
3 2S1  2.90 -0.12,1 0 -1 0 0 0 0 0,,-1,-1 - -,2.78,
4 2S2  2.30  0.00,0 0 0 0 0 0 0 0,,0,0 - -,2.30,
5 3S1  3.40 -0.56,0 0 -1 -1 0 -1 -1 -1,,-1,-1 - -,2.84,
6 3S2  2.80 -0.14,0 0 0 0 -1 -1 -1 0,,0,0 - -,2.66,
15.50,,,,,14.98,
Program Components Factor,,,,,,
Skating Skills  0.75,5.25 5.75 5.50 6.25 5.25 5.75 6.00 5.50,,5.75,4.25 - -,5.65,
Timing  0.75,4.75 5.25 5.00 5.50 5.00 5.00 5.25 5.00,,5.50,3.50 - -,5.05,
Performance / Execution  0.50,5.25 5.75 5.25 6.00 5.50 5.50 5.75 5.50,,5.50,4.00 - -,5.50,
Interpretation  0.50,5.00 5.50 5.50 6.25 5.25 5.25 5.75 5.50,,5.50,4.00 - -,5.40,
Judges Total Program Component Score (factored),,,,,13.48,
Deductions:,,,,,0.00,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",= +,,,+,-,
9 Allie HANN-MCCURDY / Michael CORENO,CAN  26.43  14.32,,,12.11,0.00,
"# Executed Base GOE",The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  2.30  0.00,0 -1 0 0 1 0 0 -1,,0,0 - -,2.30,
2 1S2  1.80  0.00,-1 0 0 0 0 0 0 0,,0,0 - -,1.80,
3 2S1  2.90 -0.24,0 -1 -1 0 0 0 -1 -1,,-1,0 - -,2.66,
4 2S2  2.30 -0.10,-1 0 0 0 0 -1 0 0,,0,0 - -,2.20,
5 3S1  3.40 -0.42,-1 -1 -1 0 0 0 -1 -1,,-1,0 - -,2.98,
6 3S2  2.80 -0.42,-1 0 -1 0 0 -1 -1 0,,0,0 - -,2.38,
15.50,,,,,14.32,
Program Components Factor,,,,,,
Skating Skills  0.75,4.00 4.75 5.25 5.25 5.50 5.50 5.50 4.75,,4.75,4.25 - -,5.00,
Timing  0.75,3.75 4.25 4.75 4.75 5.25 5.00 5.00 4.50,,4.50,4.00 - -,4.55,
Performance / Execution  0.50,4.00 4.50 5.25 5.25 5.25 5.25 5.25 4.75,,4.75,4.25 - -,4.90,
Interpretation  0.50,4.00 4.75 5.25 5.50 5.25 5.50 5.25 4.75,,4.75,4.25 - -,5.00,
Judges Total Program Component Score (factored),,,,,12.11,
Deductions:,,,,,0.00,
ISU GP Cup of Russia,,,,,,
ICE DANCE COMPULSORY DANCE,JUDGES DETAILS PER SKATER,,,,,
"",Total Total,,,Total,Total,
"",NOC Segment Element,,,Program  Component,Deductions,
Rank Name,,,,,,
"",Code Score Score,,,Score (factored),,
"",=,+,,+,-,
10 Zoe BLANC / Pierre-Loup BOUQUET,FRA  24.43  13.46,,,10.97,0.00,
"# Executed Base",GOE The Judges Panel,,,,Scores,
Elements Value,(in random order),,,,of Panel,
1 1S1  2.30,-0.10 0 0 -1 0 0 0 0,-1,0,-1 - -,2.20,
2 1S2  1.80,0.00 0 0 0 0 0 0 0,0,0,0 - -,1.80,Info
3 2S1  2.90,-0.36 0 -1 -1 -1 0 -1 0,-1,-1,0 - -,2.54,
4 2S2  2.30,-0.60 -1 -2 -1 -1 -1 -2 0,0,-1,-1 - -,1.70,
5 3S1  3.40,-0.70 -1 -1 -1 0 -1 -1 -1,-1,-1,-1 - -,2.70,
6 3S2  2.80,-0.28 -1 -1 0 0 0 -1 0,-1,0,0 - -,2.52,
15.50,,,,,13.46,
Program Components,Factor,,,,,
Skating Skills,0.75 4.25 4.25 4.50 4.75 4.75 5.25 5.25,4.25,4.50,4.00 - -,4.60,
Timing,0.75 3.75 3.75 3.75 4.50 4.50 4.50 5.00,3.75,4.00,3.75 - -,4.05,
Performance / Execution,0.50 4.25 4.00 4.25 4.75 4.75 5.00 5.25,4.00,4.25,4.00 - -,4.45,
Interpretation,0.50 4.00 4.25 4.25 5.00 4.50 5.00 5.25,4.00,4.25,4.00 - -,4.50,
Judges Total Program Component Score (factored),,,,,10.97,
Deductions:,,,,,0.00,
Printed: 21/11/2008 15:59:43,,,,,,
